item_id,phenomenon,test_item,original_condition,sentence_grammatical,sentence_ungrammatical,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
10,Center Embedding,TS 1,grammatical,The ancient manuscript that the grad student who the new card catalog had confused a great deal was studying in the library was missing a page,The ancient manuscript that the grad student who the new card catalog had confused a great deal was missing a page,paired,-124.94400787353516,-110.34432220458984,False,-2.431163787841797,-3.092606544494629,-2.3391761779785156,-2.9974241256713867,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
11,Center Embedding,TS 2,grammatical,The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago,The lullaby that the famous country singer who the record label had signed to a big contract was written seventy years ago,paired,-114.47782897949219,-103.71161651611328,False,-2.386171340942383,-3.1296491622924805,-2.3893566131591797,-3.089350700378418,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
12,Center Embedding,TS 3,grammatical,The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours,The game that the child who the lawnmower had startled in the yard lasted for hours,paired,-101.15180206298828,-88.63027954101562,False,-2.6066532135009766,-3.4675912857055664,-2.4835586547851562,-3.426215171813965,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
13,Center Embedding,TS 4,grammatical,The crime that the gangster who the story had profiled had planned for weeks was quickly solved,The crime that the gangster who the story had profiled was quickly solved,paired,-89.11483764648438,-79.01050567626953,False,-2.365161895751953,-3.283924102783203,-2.4028797149658203,-3.3378238677978516,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
14,Center Embedding,TS 5,grammatical,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,paired,-102.83711242675781,-102.83711242675781,False,-2.3483352661132812,-3.2330856323242188,-2.3483352661132812,-3.2330856323242188,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
15,Center Embedding,TS 6,ungrammatical,The trophy that the athlete who the restaurant had hired as a spokesman cherished was stolen later,The trophy that the athlete who the restaurant had hired as a spokesman was stolen later,paired,-92.39244842529297,-88.61048126220703,False,-2.3879661560058594,-3.191962242126465,-2.447568893432617,-3.24320125579834,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
16,Center Embedding,TS 7,ungrammatical,The apartment that the maid who the service had sent over cleaned was well decorated,The apartment that the maid who the service had sent over was well decorated,paired,-74.45335388183594,-69.29814910888672,False,-2.233163833618164,-3.1314563751220703,-2.290567398071289,-3.225531578063965,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
17,Center Embedding,TS 8,ungrammatical,The shirt that the seamstress who the immigration officer had investigated last week wore needed to be dry cleaned,The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned,paired,-95.69413757324219,-91.36956787109375,False,-2.4136104583740234,-3.2691164016723633,-2.4341087341308594,-3.2968740463256836,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
18,Center Embedding,TS 9,ungrammatical,The lecture that the professor who the newspaper story had just profiled in detail delivered was not well attended,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,paired,-89.81940460205078,-91.54270935058594,True,-2.6445999145507812,-3.421865463256836,-2.6664867401123047,-3.4665098190307617,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
19,Center Embedding,TS 10,ungrammatical,The novel that the horror author who the publishing company had recently fired wrote last year was banned by the local library,The novel that the horror author who the publishing company had recently fired was banned by the local library,paired,-98.04780578613281,-87.34171295166016,False,-2.891084671020508,-3.4853858947753906,-2.826356887817383,-3.5023956298828125,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
20,Comparative Sentences,TS 1,grammatical,More gym instructors won a marathon yesterday than lawyers did,More gym instructors won a marathon yesterday than Nikhil did,paired,-68.713134765625,-77.2259521484375,True,-1.980051040649414,-2.7491092681884766,-1.9326057434082031,-2.793694496154785,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
21,Comparative Sentences,TS 2,grammatical,More Americans began law school this week than Canadians did,More Americans began law school this week than Jason did,paired,-60.625431060791016,-63.2845458984375,True,-2.0591373443603516,-2.888713836669922,-1.8755035400390625,-2.7633190155029297,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
22,Comparative Sentences,TS 3,grammatical,This month more one-year-olds took their first steps than 10-month-olds did,This month more one-year-olds took their first steps than Marie's daughter did,paired,-56.78430938720703,-68.63633728027344,True,-2.1503448486328125,-3.339320182800293,-2.128053665161133,-3.3056745529174805,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
23,Comparative Sentences,TS 4,grammatical,Today more Brazilians immigrated to Japan than Chileans did,Today more Brazilians immigrated to Japan than Wolfgang did,paired,-52.646446228027344,-67.91191864013672,True,-2.386688232421875,-3.4157800674438477,-2.278688430786133,-3.311685562133789,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
24,Comparative Sentences,TS 5,grammatical,More 18-year-olds voted in this election than 40-year-olds did,More 18-year-olds voted in this election than he did,paired,-49.41404342651367,-46.85739517211914,False,-2.0751953125,-2.79339599609375,-2.122722625732422,-2.879230499267578,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
25,Comparative Sentences,TS 6,ungrammatical,More photographers won their third Pulitzer this year than the writers did,More photographers won their third Pulitzer this year than the professor did,paired,-58.978790283203125,-68.11285400390625,True,-2.3365707397460938,-3.056180953979492,-2.2807044982910156,-2.909536361694336,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
26,Comparative Sentences,TS 7,ungrammatical,More girls graduated from high school last year than boys did,More girls graduated from high school last year than John did,paired,-30.499242782592773,-39.99360275268555,True,-2.091306686401367,-2.879253387451172,-2.0715198516845703,-2.846834182739258,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
27,Comparative Sentences,TS 8,ungrammatical,This semester more foreign applicants got into Stanford than Americans did,This semester more foreign applicants got into Stanford than Marie did,paired,-60.80976104736328,-71.15652465820312,True,-1.9294509887695312,-2.626204490661621,-1.8948383331298828,-2.6710681915283203,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
28,Comparative Sentences,TS 9,ungrammatical,More boys got an A on the exam yesterday than the girls did,More boys got an A on the exam yesterday than she did,paired,-51.998592376708984,-56.5127067565918,True,-1.9289531707763672,-2.7595043182373047,-1.9319038391113281,-2.739137649536133,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
29,Comparative Sentences,TS 10,ungrammatical,Last month more couples had their second child than single parents did,Last month more couples had their second child than Sandra's sister did,paired,-48.137657165527344,-64.40491485595703,True,-2.105897903442383,-3.185361862182617,-2.020212173461914,-3.013284683227539,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
30,Intrusive Resumption,TS 1,grammatical,This is the boy that the cop who was leading the operation beat up,This is the boy that the cop who was leading the operation beat him up,paired,-57.02532196044922,-61.51667022705078,True,-2.032085418701172,-3.0596418380737305,-2.006124496459961,-2.973261833190918,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
31,Intrusive Resumption,TS 2,grammatical,This is the girl that the child who was playing with the doll loved,This is the girl that the child who was playing with the doll loved her,paired,-50.839622497558594,-59.25286102294922,True,-2.0595531463623047,-3.1224565505981445,-2.0325698852539062,-3.0100765228271484,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
32,Intrusive Resumption,TS 3,grammatical,This is the boy that the teachers who were teaching mathematics praised,This is the boy that the teachers who were teaching mathematics praised him,paired,-53.24608612060547,-57.76178741455078,True,-2.001768112182617,-2.902172088623047,-1.9643058776855469,-2.8835811614990234,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
33,Intrusive Resumption,TS 4,grammatical,These are the flowers that the gardener who was working on John's flowerbed planted,These are the flowers that the gardener who was working on John's flowerbed planted them,paired,-57.85021209716797,-65.94027709960938,True,-2.8046493530273438,-3.8961572647094727,-2.8187389373779297,-3.866373062133789,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
34,Intrusive Resumption,TS 5,grammatical,These are the cakes that the pastry chefs who were participating in the competition baked,These are the cakes that the pastry chefs who were participating in the competition baked them,paired,-49.36224365234375,-58.22808837890625,True,-2.293783187866211,-3.098149299621582,-2.3006649017333984,-3.033609390258789,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
35,Intrusive Resumption,TS 6,ungrammatical,This is the girl that the boy who was working with the gardener courted,This is the girl that the boy who was working with the gardener courted her,paired,-61.57057189941406,-66.36305236816406,True,-1.9775028228759766,-3.110708236694336,-2.0027084350585938,-3.1016368865966797,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
36,Intrusive Resumption,TS 7,ungrammatical,This is the actress that the judge who was working at Cannes admired,This is the actress that the judge who was working at Cannes admired her,paired,-62.758544921875,-69.01747131347656,True,-2.045381546020508,-3.0445642471313477,-1.982259750366211,-2.8903560638427734,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
37,Intrusive Resumption,TS 8,ungrammatical,This is the mug that the artisans who were working with ceramics crafted,This is the mug that the artisans who were working with ceramics crafted it,paired,-63.7741584777832,-62.954872131347656,False,-2.3145313262939453,-3.403463363647461,-2.367654800415039,-3.381694793701172,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
38,Intrusive Resumption,TS 9,ungrammatical,This is the dictionary entry that the students who were doing the exam looked up,This is the dictionary entry that the students who were doing the exam looked it up,paired,-57.55413818359375,-63.51224136352539,True,-2.207204818725586,-3.1195297241210938,-2.2340030670166016,-3.0903987884521484,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
39,Intrusive Resumption,TS 10,ungrammatical,This is the competition that the athletes who were feeling tired gave up,This is the competition that the athletes who were feeling tired gave it up,paired,-58.1925048828125,-62.94702911376953,True,-1.9404182434082031,-2.867422103881836,-1.9279098510742188,-2.819448471069336,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
40,NPIs,TS 1,grammatical,No authors that the critics recommended have received any acknowledgment for a best-selling novel,The authors that no critics recommended have received any acknowledgment for a best-selling novel,paired,-75.10267639160156,-95.69831848144531,True,-2.367176055908203,-3.0147056579589844,-2.3087520599365234,-3.069974899291992,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
41,NPIs,TS 2,grammatical,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,The ambassadors that no diplomats consulted have ever seen brutality in the foreign war,paired,-84.0606689453125,-88.05555725097656,True,-2.173633575439453,-3.044830322265625,-2.153348922729492,-3.089813232421875,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
42,NPIs,TS 3,grammatical,No customers that the salesmen assisted have expressed any optimism for a full refund,The customers that no salesmen assisted have expressed any optimism for a full refund,paired,-78.42108154296875,-88.32681274414062,True,-2.1727561950683594,-2.8437557220458984,-2.140439987182617,-2.8435001373291016,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
43,NPIs,TS 4,grammatical,No detergents that the housewives used have ever caused damage to the delicate clothing,The detergents that no housewives used have ever caused damage to the delicate clothing,paired,-73.37472534179688,-82.29486846923828,True,-2.124929428100586,-2.9365177154541016,-2.150402069091797,-2.9837379455566406,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
44,NPIs,TS 5,grammatical,No students that the teachers punished could expect any friendliness from the strict principal,The students that no teachers punished could expect any friendliness from the strict principal,paired,-82.75521087646484,-85.79471588134766,True,-2.115468978881836,-2.8704166412353516,-2.1093482971191406,-2.950132369995117,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
45,NPIs,TS 6,ungrammatical,No soldiers that the diplomats supported have shown any bravery in the controversial war,The soldiers that no diplomats supported have shown any bravery in the controversial war,paired,-81.27847290039062,-89.74837493896484,True,-2.1946182250976562,-2.989248275756836,-2.1524124145507812,-3.008864402770996,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
46,NPIs,TS 7,ungrammatical,No professors that the students respected have ever wanted negativity in a class debate,The professors that no students respected have ever wanted negativity in a class debate,paired,-82.14558410644531,-89.35991668701172,True,-2.0543861389160156,-2.808323860168457,-1.9651775360107422,-2.8372974395751953,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
47,NPIs,TS 8,ungrammatical,No comments that the politicians ignored have caused any bitterness toward the liberal newspapers,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,paired,-86.29084777832031,-91.18771362304688,True,-2.034910202026367,-2.631427764892578,-2.0584583282470703,-2.7192955017089844,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
48,NPIs,TS 9,ungrammatical,No lawyers that the businessmen respected have ever received criticism for a bad trial,The lawyers that no businessmen respected have ever received criticism for a bad trial,paired,-84.64665985107422,-90.2506103515625,True,-2.03399658203125,-2.9133377075195312,-1.950265884399414,-2.8849735260009766,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
49,NPIs,TS 10,ungrammatical,No babysitters that the children obeyed have shown any gratitude to the disappointed parents,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,paired,-85.66739654541016,-88.87190246582031,True,-2.2581024169921875,-2.9829368591308594,-2.2071399688720703,-3.0202112197875977,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
50,Order of Adjectives,TS 1,grammatical,I wore a beautiful long Italian silk dress,I wore a silk Italian long beautiful dress,paired,-35.300777435302734,-46.8006591796875,True,-2.1716270446777344,-3.319350242614746,-2.1541900634765625,-3.344985008239746,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
51,Order of Adjectives,TS 2,grammatical,I bought a nice small German electric bike,I bought an electric German small nice bike,paired,-40.07003402709961,-56.575439453125,True,-2.3231430053710938,-3.130814552307129,-2.3646888732910156,-3.3257312774658203,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
52,Order of Adjectives,TS 3,grammatical,I washed an ugly wide American wool sweater,I washed a wool American wide ugly sweater,paired,-58.52223205566406,-65.63799285888672,True,-2.532533645629883,-3.2745399475097656,-2.49737548828125,-3.2574729919433594,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
53,Order of Adjectives,TS 4,grammatical,I painted a fine short Swedish wooden table,I painted a wooden Swedish short fine table,paired,-56.2214469909668,-60.56679153442383,True,-1.8814563751220703,-2.731318473815918,-1.9084224700927734,-2.8817176818847656,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
54,Order of Adjectives,TS 5,grammatical,I saw a graceful tall Venetian vitreous vase,I saw a vitreous Venetian tall graceful vase,paired,-64.90846252441406,-69.29874420166016,True,-1.8651580810546875,-2.881816864013672,-1.7189464569091797,-2.8077573776245117,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
55,Order of Adjectives,TS 6,ungrammatical,I wore a beautiful long Italian silk dress,I wore a silk Italian long beautiful dress,paired,-35.300777435302734,-46.8006591796875,True,-2.1716270446777344,-3.319350242614746,-2.1541900634765625,-3.344985008239746,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
56,Order of Adjectives,TS 7,ungrammatical,I bought a nice small German electric bike,I bought an electric German small nice bike,paired,-40.07003402709961,-56.575439453125,True,-2.3231430053710938,-3.130814552307129,-2.3646888732910156,-3.3257312774658203,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
57,Order of Adjectives,TS 8,ungrammatical,I washed an ugly wide American wool sweater,I washed a wool American wide ugly sweater,paired,-58.52223205566406,-65.63799285888672,True,-2.532533645629883,-3.2745399475097656,-2.49737548828125,-3.2574729919433594,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
58,Order of Adjectives,TS 9,ungrammatical,I painted a fine short Swedish wooden table,I painted a wooden Swedish short fine table,paired,-56.2214469909668,-60.56679153442383,True,-1.8814563751220703,-2.731318473815918,-1.9084224700927734,-2.8817176818847656,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
59,Order of Adjectives,TS 10,ungrammatical,I saw a graceful tall Venetian vitreous vase,I saw a vitreous Venetian tall graceful vase,paired,-64.90846252441406,-69.29874420166016,True,-1.8651580810546875,-2.881816864013672,-1.7189464569091797,-2.8077573776245117,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
60,Order of Adverbs,TS 1,grammatical,Charlotte allegedly once was an acrobat,Charlotte once allegedly was an acrobat,paired,-40.289207458496094,-38.73564910888672,False,-2.158203125,-3.076204299926758,-2.219928741455078,-3.1156978607177734,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
61,Order of Adverbs,TS 2,grammatical,Sean probably already did his homework,Sean already probably did his homework,paired,-32.14273452758789,-36.725067138671875,True,-2.289133071899414,-2.993560791015625,-2.259744644165039,-2.9820289611816406,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
62,Order of Adverbs,TS 3,grammatical,Melissa then always cleaned the dishes,Melissa always then cleaned the dishes,paired,-34.02454376220703,-36.33329772949219,True,-1.9212589263916016,-2.7257614135742188,-1.9431400299072266,-2.628946304321289,True,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
63,Order of Adverbs,TS 4,grammatical,Dre perhaps still takes dance lessons,Dre still perhaps takes dance lessons,paired,-47.947635650634766,-51.55516815185547,True,-2.353931427001953,-3.1616058349609375,-2.3288211822509766,-3.243267059326172,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
64,Order of Adverbs,TS 5,grammatical,Emily probably no longer drinks beer,Emily no longer probably drinks beer,paired,-33.557960510253906,-37.706260681152344,True,-2.4519577026367188,-3.146465301513672,-2.4504032135009766,-3.1902103424072266,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
65,Order of Adverbs,TS 6,ungrammatical,Marc allegedly once was a firefighter,Marc once allegedly was a firefighter,paired,-36.00144958496094,-38.98762512207031,True,-2.5149078369140625,-3.2770843505859375,-2.5772933959960938,-3.3446197509765625,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
66,Order of Adverbs,TS 7,ungrammatical,Sonja probably already set the table,Sonja already probably set the table,paired,-33.72294998168945,-39.309181213378906,True,-2.1166305541992188,-2.805234909057617,-2.0414905548095703,-2.7724037170410156,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
67,Order of Adverbs,TS 8,ungrammatical,Jacob then always did his homework,Jacob always then did his homework,paired,-30.04073715209961,-36.90534210205078,True,-2.2409496307373047,-3.1152820587158203,-2.2154788970947266,-3.000537872314453,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
68,Order of Adverbs,TS 9,ungrammatical,Gary perhaps still drives to work,Gary still perhaps drives to work,paired,-31.99541664123535,-36.515480041503906,True,-3.042806625366211,-3.7713184356689453,-3.074800491333008,-3.866792678833008,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
69,Order of Adverbs,TS 10,ungrammatical,Jeff probably no longer eats sushi,Jeff no longer probably eats sushi,paired,-36.90614700317383,-39.61516571044922,True,-2.7146167755126953,-3.400829315185547,-2.717803955078125,-3.4201860427856445,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
70,Plural Attraction,TS 1,grammatical,The key to the cabinets probably was destroyed by the fire,The key to the cabinets probably were destroyed by the fire,paired,-51.97492218017578,-52.63337707519531,True,-2.2539005279541016,-2.9784297943115234,-2.2114486694335938,-2.932893753051758,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
71,Plural Attraction,TS 2,grammatical,The picture on the fliers definitely was of a village church in the south of France,The picture on the fliers definitely were of a village church in the south of France,paired,-69.22024536132812,-74.27017211914062,True,-2.3927993774414062,-3.375288963317871,-2.4025230407714844,-3.4071359634399414,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
72,Plural Attraction,TS 3,grammatical,The label on the containers probably was a warning about the hazardous chemicals inside,The label on the containers probably were a warning about the hazardous chemicals inside,paired,-57.21188735961914,-60.878787994384766,True,-2.311931610107422,-3.020235061645508,-2.300283432006836,-3.0210256576538086,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
73,Plural Attraction,TS 4,grammatical,The crime in the suburbs doubtlessly was a reflection of the violence in today's society,The crime in the suburbs doubtlessly were a reflection of the violence in today's society,paired,-71.24720764160156,-75.85636901855469,True,-2.258089065551758,-3.07830810546875,-2.252500534057617,-3.0760936737060547,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
74,Plural Attraction,TS 5,grammatical,The entrance to the exhibits evidently was hard to locate on the diagram,The entrance to the exhibits evidently were hard to locate on the diagram,paired,-64.04993438720703,-68.41795349121094,True,-2.100625991821289,-2.7928390502929688,-2.0967578887939453,-2.7920398712158203,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
75,Plural Attraction,TS 6,ungrammatical,The slogan on the posters unsurprisingly was designed to get attention,The slogan on the posters unsurprisingly were designed to get attention,paired,-55.46895217895508,-58.34008026123047,True,-2.2599735260009766,-2.905057907104492,-2.2804183959960938,-2.9297218322753906,True,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
76,Plural Attraction,TS 7,ungrammatical,The mistake in the programs certainly was disastrous for the small software company,The mistake in the programs certainly were disastrous for the small software company,paired,-63.175453186035156,-66.29761505126953,True,-2.206218719482422,-2.8152236938476562,-2.196828842163086,-2.8240604400634766,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
77,Plural Attraction,TS 8,ungrammatical,The problem in the stores ultimately was solved by firing the custodian,The problem in the stores ultimately were solved by firing the custodian,paired,-64.9744644165039,-67.47579193115234,True,-2.1746692657470703,-2.8953895568847656,-2.1545276641845703,-2.8898181915283203,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
78,Plural Attraction,TS 9,ungrammatical,The defect in the appliances likely was unknown to consumers and government regulators,The defect in the appliances likely were unknown to consumers and government regulators,paired,-65.68550872802734,-69.48908996582031,True,-2.053750991821289,-2.6394786834716797,-2.046079635620117,-2.627002716064453,False,True,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
79,Plural Attraction,TS 10,ungrammatical,The door to the laboratories accidentally was left unlocked by the cleaning service,The door to the laboratories accidentally were left unlocked by the cleaning service,paired,-57.32073211669922,-62.408714294433594,True,-1.9236602783203125,-2.7119789123535156,-1.907571792602539,-2.715444564819336,False,False,True,False,False,True,EleutherAI/pythia-1.4b-deduped,
