item_id,phenomenon,test_item,original_condition,sentence_grammatical,sentence_ungrammatical,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
10,Center Embedding,TS 1,grammatical,The ancient manuscript that the grad student who the new card catalog had confused a great deal was studying in the library was missing a page,The ancient manuscript that the grad student who the new card catalog had confused a great deal was missing a page,paired,-123.9281234741211,-108.19439697265625,False,-1.5244770050048828,-2.735414505004883,-1.4866504669189453,-2.8304004669189453,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
11,Center Embedding,TS 2,grammatical,The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago,The lullaby that the famous country singer who the record label had signed to a big contract was written seventy years ago,paired,-104.18145751953125,-98.00045776367188,False,-1.542780876159668,-2.534968376159668,-1.5201568603515625,-2.7545318603515625,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
12,Center Embedding,TS 3,grammatical,The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours,The game that the child who the lawnmower had startled in the yard lasted for hours,paired,-98.06071472167969,-87.93604278564453,False,-1.6030817031860352,-2.603081703186035,-1.5695228576660156,-2.6788978576660156,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
13,Center Embedding,TS 4,grammatical,The crime that the gangster who the story had profiled had planned for weeks was quickly solved,The crime that the gangster who the story had profiled was quickly solved,paired,-96.29681396484375,-78.7693862915039,False,-1.5377578735351562,-2.4674453735351562,-1.5099048614501953,-2.5880298614501953,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
14,Center Embedding,TS 5,grammatical,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,paired,-104.66039276123047,-104.66039276123047,False,-1.6704463958740234,-2.6548213958740234,-1.6704463958740234,-2.6548213958740234,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
15,Center Embedding,TS 6,ungrammatical,The trophy that the athlete who the restaurant had hired as a spokesman cherished was stolen later,The trophy that the athlete who the restaurant had hired as a spokesman was stolen later,paired,-94.79900360107422,-88.88267517089844,False,-1.609466552734375,-2.695404052734375,-1.6033306121826172,-2.814268112182617,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
16,Center Embedding,TS 7,ungrammatical,The apartment that the maid who the service had sent over cleaned was well decorated,The apartment that the maid who the service had sent over was well decorated,paired,-73.19676208496094,-72.48487091064453,False,-1.6165475845336914,-2.6009225845336914,-1.61041259765625,-2.71978759765625,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
17,Center Embedding,TS 8,ungrammatical,The shirt that the seamstress who the immigration officer had investigated last week wore needed to be dry cleaned,The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned,paired,-96.0787353515625,-94.69027709960938,False,-1.5420188903808594,-2.6748313903808594,-1.5382843017578125,-2.7882843017578125,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
18,Center Embedding,TS 9,ungrammatical,The lecture that the professor who the newspaper story had just profiled in detail delivered was not well attended,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,paired,-91.3882064819336,-86.07734680175781,False,-1.5453290939331055,-2.5843915939331055,-1.554896354675293,-2.758021354675293,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
19,Center Embedding,TS 10,ungrammatical,The novel that the horror author who the publishing company had recently fired wrote last year was banned by the local library,The novel that the horror author who the publishing company had recently fired was banned by the local library,paired,-100.1867904663086,-92.67847442626953,False,-1.5179872512817383,-2.4945497512817383,-1.525761604309082,-2.557011604309082,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
20,Comparative Sentences,TS 1,grammatical,More gym instructors won a marathon yesterday than lawyers did,More gym instructors won a marathon yesterday than Nikhil did,paired,-70.9790267944336,-78.10662078857422,True,-1.6122121810913086,-2.9012746810913086,-1.6271371841430664,-2.9161996841430664,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
21,Comparative Sentences,TS 2,grammatical,More Americans began law school this week than Canadians did,More Americans began law school this week than Jason did,paired,-52.009239196777344,-60.22209930419922,True,-1.4453201293945312,-2.7421951293945312,-1.4905929565429688,-2.7796554565429688,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
22,Comparative Sentences,TS 3,grammatical,This month more one-year-olds took their first steps than 10-month-olds did,This month more one-year-olds took their first steps than Marie's daughter did,paired,-60.927024841308594,-71.3394546508789,True,-1.488922119140625,-2.887359619140625,-1.5595769882202148,-2.786139488220215,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
23,Comparative Sentences,TS 4,grammatical,Today more Brazilians immigrated to Japan than Chileans did,Today more Brazilians immigrated to Japan than Wolfgang did,paired,-54.82820129394531,-64.54898071289062,True,-1.4330787658691406,-2.9877662658691406,-1.4917221069335938,-3.0151596069335938,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
24,Comparative Sentences,TS 5,grammatical,More 18-year-olds voted in this election than 40-year-olds did,More 18-year-olds voted in this election than he did,paired,-44.505126953125,-44.870147705078125,True,-1.4454402923583984,-2.5860652923583984,-1.4891424179077148,-2.621954917907715,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
25,Comparative Sentences,TS 6,ungrammatical,More photographers won their third Pulitzer this year than the writers did,More photographers won their third Pulitzer this year than the professor did,paired,-61.173683166503906,-66.94963073730469,True,-1.4912405014038086,-2.6631155014038086,-1.479100227355957,-2.682225227355957,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
26,Comparative Sentences,TS 7,ungrammatical,More girls graduated from high school last year than boys did,More girls graduated from high school last year than John did,paired,-38.35668182373047,-51.89623260498047,True,-1.424081802368164,-2.775644302368164,-1.4518070220947266,-2.8033695220947266,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
27,Comparative Sentences,TS 8,ungrammatical,This semester more foreign applicants got into Stanford than Americans did,This semester more foreign applicants got into Stanford than Marie did,paired,-57.18905258178711,-72.08949279785156,True,-1.4598569869995117,-2.8270444869995117,-1.4786949157714844,-2.8927574157714844,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
28,Comparative Sentences,TS 9,ungrammatical,More boys got an A on the exam yesterday than the girls did,More boys got an A on the exam yesterday than she did,paired,-53.80107498168945,-55.532161712646484,True,-1.4241867065429688,-2.9944992065429688,-1.4343452453613281,-2.949970245361328,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
29,Comparative Sentences,TS 10,ungrammatical,Last month more couples had their second child than single parents did,Last month more couples had their second child than Sandra's sister did,paired,-54.225555419921875,-75.31851959228516,True,-1.5493354797363281,-2.893085479736328,-1.5397863388061523,-2.8991613388061523,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
30,Intrusive Resumption,TS 1,grammatical,This is the boy that the cop who was leading the operation beat up,This is the boy that the cop who was leading the operation beat him up,paired,-62.969276428222656,-67.11641693115234,True,-1.661698341369629,-2.739823341369629,-1.6926956176757812,-2.6536331176757812,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
31,Intrusive Resumption,TS 2,grammatical,This is the girl that the child who was playing with the doll loved,This is the girl that the child who was playing with the doll loved her,paired,-55.50233459472656,-60.415863037109375,True,-1.6746768951416016,-2.8387393951416016,-1.6835098266601562,-2.6756973266601562,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
32,Intrusive Resumption,TS 3,grammatical,This is the boy that the teachers who were teaching mathematics praised,This is the boy that the teachers who were teaching mathematics praised him,paired,-62.4300422668457,-64.29530334472656,True,-1.6588430404663086,-2.8307180404663086,-1.633225440979004,-2.726975440979004,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
33,Intrusive Resumption,TS 4,grammatical,These are the flowers that the gardener who was working on John's flowerbed planted,These are the flowers that the gardener who was working on John's flowerbed planted them,paired,-61.359580993652344,-68.24763488769531,True,-1.4855213165283203,-2.8292713165283203,-1.4874467849731445,-2.6827592849731445,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
34,Intrusive Resumption,TS 5,grammatical,These are the cakes that the pastry chefs who were participating in the competition baked,These are the cakes that the pastry chefs who were participating in the competition baked them,paired,-56.143375396728516,-63.400508880615234,True,-1.5151662826538086,-2.8198537826538086,-1.5408124923706055,-2.6423749923706055,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
35,Intrusive Resumption,TS 6,ungrammatical,This is the girl that the boy who was working with the gardener courted,This is the girl that the boy who was working with the gardener courted her,paired,-65.77293395996094,-70.2911376953125,True,-1.6561594009399414,-2.8436594009399414,-1.6709251403808594,-2.6787376403808594,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
36,Intrusive Resumption,TS 7,ungrammatical,This is the actress that the judge who was working at Cannes admired,This is the actress that the judge who was working at Cannes admired her,paired,-67.78234100341797,-73.06358337402344,True,-1.6915836334228516,-2.7540836334228516,-1.6725330352783203,-2.6412830352783203,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
37,Intrusive Resumption,TS 8,ungrammatical,This is the mug that the artisans who were working with ceramics crafted,This is the mug that the artisans who were working with ceramics crafted it,paired,-63.076683044433594,-66.73432922363281,True,-1.5207977294921875,-2.7629852294921875,-1.4967498779296875,-2.6764373779296875,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
38,Intrusive Resumption,TS 9,ungrammatical,This is the dictionary entry that the students who were doing the exam looked up,This is the dictionary entry that the students who were doing the exam looked it up,paired,-57.633689880371094,-62.53874206542969,True,-1.5162420272827148,-2.891242027282715,-1.5799551010131836,-2.7205801010131836,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
39,Intrusive Resumption,TS 10,ungrammatical,This is the competition that the athletes who were feeling tired gave up,This is the competition that the athletes who were feeling tired gave it up,paired,-64.83789825439453,-69.2088623046875,True,-1.5428199768066406,-2.7615699768066406,-1.6043281555175781,-2.612140655517578,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
40,NPIs,TS 1,grammatical,No authors that the critics recommended have received any acknowledgment for a best-selling novel,The authors that no critics recommended have received any acknowledgment for a best-selling novel,paired,-82.28598022460938,-96.90978240966797,True,-1.6158332824707031,-2.553333282470703,-1.6164379119873047,-2.5930004119873047,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
41,NPIs,TS 2,grammatical,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,The ambassadors that no diplomats consulted have ever seen brutality in the foreign war,paired,-95.10591888427734,-103.41619110107422,True,-1.6093616485595703,-2.7890491485595703,-1.615579605102539,-2.810892105102539,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
42,NPIs,TS 3,grammatical,No customers that the salesmen assisted have expressed any optimism for a full refund,The customers that no salesmen assisted have expressed any optimism for a full refund,paired,-84.65626525878906,-95.69818115234375,True,-1.5663251876831055,-2.5975751876831055,-1.5593299865722656,-2.6218299865722656,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
43,NPIs,TS 4,grammatical,No detergents that the housewives used have ever caused damage to the delicate clothing,The detergents that no housewives used have ever caused damage to the delicate clothing,paired,-75.25640106201172,-82.45917510986328,True,-1.705291748046875,-2.767791748046875,-1.6842479705810547,-2.6998729705810547,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
44,NPIs,TS 5,grammatical,No students that the teachers punished could expect any friendliness from the strict principal,The students that no teachers punished could expect any friendliness from the strict principal,paired,-81.75755310058594,-89.70606231689453,True,-1.6170644760131836,-2.6326894760131836,-1.607010841369629,-2.622635841369629,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
45,NPIs,TS 6,ungrammatical,No soldiers that the diplomats supported have shown any bravery in the controversial war,The soldiers that no diplomats supported have shown any bravery in the controversial war,paired,-85.04177856445312,-95.87629699707031,True,-1.468632698059082,-2.703007698059082,-1.452956199645996,-2.749831199645996,False,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
46,NPIs,TS 7,ungrammatical,No professors that the students respected have ever wanted negativity in a class debate,The professors that no students respected have ever wanted negativity in a class debate,paired,-85.48486328125,-95.87222290039062,True,-1.4939231872558594,-2.7204856872558594,-1.4973011016845703,-2.6769886016845703,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
47,NPIs,TS 8,ungrammatical,No comments that the politicians ignored have caused any bitterness toward the liberal newspapers,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,paired,-87.92987060546875,-98.69491577148438,True,-1.510171890258789,-2.564859390258789,-1.5257854461669922,-2.572660446166992,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
48,NPIs,TS 9,ungrammatical,No lawyers that the businessmen respected have ever received criticism for a bad trial,The lawyers that no businessmen respected have ever received criticism for a bad trial,paired,-89.87994384765625,-94.52295684814453,True,-1.5078611373901367,-2.6484861373901367,-1.5173606872558594,-2.6970481872558594,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
49,NPIs,TS 10,ungrammatical,No babysitters that the children obeyed have shown any gratitude to the disappointed parents,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,paired,-88.9297103881836,-96.97171783447266,True,-1.6246633529663086,-2.7887258529663086,-1.6438522338867188,-2.7922897338867188,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
50,Order of Adjectives,TS 1,grammatical,I wore a beautiful long Italian silk dress,I wore a silk Italian long beautiful dress,paired,-39.79069519042969,-49.71903991699219,True,-1.5079936981201172,-2.773618698120117,-1.5580205917358398,-2.79239559173584,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
51,Order of Adjectives,TS 2,grammatical,I bought a nice small German electric bike,I bought an electric German small nice bike,paired,-45.18653869628906,-58.84316635131836,True,-1.3996543884277344,-2.7121543884277344,-1.498342514038086,-2.662405014038086,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
52,Order of Adjectives,TS 3,grammatical,I washed an ugly wide American wool sweater,I washed a wool American wide ugly sweater,paired,-60.48147201538086,-64.20973205566406,True,-1.42449951171875,-2.76043701171875,-1.4455900192260742,-2.789340019226074,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
53,Order of Adjectives,TS 4,grammatical,I painted a fine short Swedish wooden table,I painted a wooden Swedish short fine table,paired,-58.49641418457031,-63.92407989501953,True,-1.4577083587646484,-2.7077083587646484,-1.4474420547485352,-2.697442054748535,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
54,Order of Adjectives,TS 5,grammatical,I saw a graceful tall Venetian vitreous vase,I saw a vitreous Venetian tall graceful vase,paired,-64.32672119140625,-64.36569213867188,True,-1.3898372650146484,-2.8038997650146484,-1.3885269165039062,-2.7869644165039062,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
55,Order of Adjectives,TS 6,ungrammatical,I wore a beautiful long Italian silk dress,I wore a silk Italian long beautiful dress,paired,-39.79069519042969,-49.71903991699219,True,-1.5079936981201172,-2.773618698120117,-1.5580205917358398,-2.79239559173584,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
56,Order of Adjectives,TS 7,ungrammatical,I bought a nice small German electric bike,I bought an electric German small nice bike,paired,-45.18653869628906,-58.84316635131836,True,-1.3996543884277344,-2.7121543884277344,-1.498342514038086,-2.662405014038086,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
57,Order of Adjectives,TS 8,ungrammatical,I washed an ugly wide American wool sweater,I washed a wool American wide ugly sweater,paired,-60.48147201538086,-64.20973205566406,True,-1.42449951171875,-2.76043701171875,-1.4455900192260742,-2.789340019226074,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
58,Order of Adjectives,TS 9,ungrammatical,I painted a fine short Swedish wooden table,I painted a wooden Swedish short fine table,paired,-58.49641418457031,-63.92407989501953,True,-1.4577083587646484,-2.7077083587646484,-1.4474420547485352,-2.697442054748535,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
59,Order of Adjectives,TS 10,ungrammatical,I saw a graceful tall Venetian vitreous vase,I saw a vitreous Venetian tall graceful vase,paired,-64.32672119140625,-64.36569213867188,True,-1.3898372650146484,-2.8038997650146484,-1.3885269165039062,-2.7869644165039062,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
60,Order of Adverbs,TS 1,grammatical,Charlotte allegedly once was an acrobat,Charlotte once allegedly was an acrobat,paired,-49.286746978759766,-49.94322967529297,True,-1.4423141479492188,-2.3407516479492188,-1.4590520858764648,-2.287177085876465,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
61,Order of Adverbs,TS 2,grammatical,Sean probably already did his homework,Sean already probably did his homework,paired,-40.413047790527344,-45.528892517089844,True,-1.3632545471191406,-2.5507545471191406,-1.4211769104003906,-2.4602394104003906,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
62,Order of Adverbs,TS 3,grammatical,Melissa then always cleaned the dishes,Melissa always then cleaned the dishes,paired,-47.94176483154297,-49.22162628173828,True,-1.4014606475830078,-2.487398147583008,-1.4102163314819336,-2.5039663314819336,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
63,Order of Adverbs,TS 4,grammatical,Dre perhaps still takes dance lessons,Dre still perhaps takes dance lessons,paired,-50.75792694091797,-56.9109992980957,True,-1.4896106719970703,-2.3567981719970703,-1.4801597595214844,-2.3239097595214844,False,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
64,Order of Adverbs,TS 5,grammatical,Emily probably no longer drinks beer,Emily no longer probably drinks beer,paired,-41.07317352294922,-48.10466766357422,True,-1.409505844116211,-2.581380844116211,-1.4482078552246094,-2.5028953552246094,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
65,Order of Adverbs,TS 6,ungrammatical,Marc allegedly once was a firefighter,Marc once allegedly was a firefighter,paired,-48.679420471191406,-50.14741897583008,True,-1.3900070190429688,-2.3275070190429688,-1.3992843627929688,-2.2820968627929688,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
66,Order of Adverbs,TS 7,ungrammatical,Sonja probably already set the table,Sonja already probably set the table,paired,-43.951866149902344,-51.90084457397461,True,-1.3979759216308594,-2.4057884216308594,-1.4491586685180664,-2.3710336685180664,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
67,Order of Adverbs,TS 8,ungrammatical,Jacob then always did his homework,Jacob always then did his homework,paired,-43.150089263916016,-44.745216369628906,True,-1.4119033813476562,-2.4509658813476562,-1.4243803024291992,-2.494692802429199,True,False,True,False,False,True,meta-llama/Llama-2-13b-hf,
68,Order of Adverbs,TS 9,ungrammatical,Gary perhaps still drives to work,Gary still perhaps drives to work,paired,-45.189491271972656,-50.421607971191406,True,-1.5162172317504883,-2.4849672317504883,-1.5500736236572266,-2.4172611236572266,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
69,Order of Adverbs,TS 10,ungrammatical,Jeff probably no longer eats sushi,Jeff no longer probably eats sushi,paired,-43.18370819091797,-47.57817459106445,True,-1.3994884490966797,-2.6416759490966797,-1.4700260162353516,-2.5637760162353516,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
70,Plural Attraction,TS 1,grammatical,The key to the cabinets probably was destroyed by the fire,The key to the cabinets probably were destroyed by the fire,paired,-49.994815826416016,-52.36513137817383,True,-1.3836050033569336,-2.5320425033569336,-1.4872875213623047,-2.4794750213623047,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
71,Plural Attraction,TS 2,grammatical,The picture on the fliers definitely was of a village church in the south of France,The picture on the fliers definitely were of a village church in the south of France,paired,-66.50692749023438,-71.73330688476562,True,-1.4116783142089844,-2.5757408142089844,-1.5352697372436523,-2.5352697372436523,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
72,Plural Attraction,TS 3,grammatical,The label on the containers probably was a warning about the hazardous chemicals inside,The label on the containers probably were a warning about the hazardous chemicals inside,paired,-61.86389923095703,-65.33939361572266,True,-1.4647502899169922,-2.558500289916992,-1.5299911499023438,-2.4987411499023438,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
73,Plural Attraction,TS 4,grammatical,The crime in the suburbs doubtlessly was a reflection of the violence in today's society,The crime in the suburbs doubtlessly were a reflection of the violence in today's society,paired,-71.493896484375,-75.07571411132812,True,-1.3640470504760742,-2.645297050476074,-1.4773683547973633,-2.4539308547973633,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
74,Plural Attraction,TS 5,grammatical,The entrance to the exhibits evidently was hard to locate on the diagram,The entrance to the exhibits evidently were hard to locate on the diagram,paired,-69.86736297607422,-72.81304168701172,True,-1.4318103790283203,-2.6036853790283203,-1.5141944885253906,-2.4438819885253906,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
75,Plural Attraction,TS 6,ungrammatical,The slogan on the posters unsurprisingly was designed to get attention,The slogan on the posters unsurprisingly were designed to get attention,paired,-56.35088348388672,-59.430152893066406,True,-1.3160877227783203,-2.4801502227783203,-1.4289569854736328,-2.311769485473633,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
76,Plural Attraction,TS 7,ungrammatical,The mistake in the programs certainly was disastrous for the small software company,The mistake in the programs certainly were disastrous for the small software company,paired,-73.59508514404297,-75.5823974609375,True,-1.4036788940429688,-2.6849288940429688,-1.514847755432129,-2.655472755432129,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
77,Plural Attraction,TS 8,ungrammatical,The problem in the stores ultimately was solved by firing the custodian,The problem in the stores ultimately were solved by firing the custodian,paired,-68.29695892333984,-75.46614074707031,True,-1.327305793762207,-2.538243293762207,-1.4679441452026367,-2.4132566452026367,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
78,Plural Attraction,TS 9,ungrammatical,The defect in the appliances likely was unknown to consumers and government regulators,The defect in the appliances likely were unknown to consumers and government regulators,paired,-69.10484313964844,-73.35311889648438,True,-1.372781753540039,-2.505594253540039,-1.4710817337036133,-2.4476442337036133,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
79,Plural Attraction,TS 10,ungrammatical,The door to the laboratories accidentally was left unlocked by the cleaning service,The door to the laboratories accidentally were left unlocked by the cleaning service,paired,-57.508811950683594,-62.38426208496094,True,-1.4620084762573242,-2.555758476257324,-1.5937061309814453,-2.3905811309814453,True,True,True,False,False,True,meta-llama/Llama-2-13b-hf,
