item_id,phenomenon,test_item,original_condition,sentence_grammatical,sentence_ungrammatical,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
40,NPIs,TS 1,grammatical,No authors that the critics recommended have received any acknowledgment for a best-selling novel,The authors that no critics recommended have received any acknowledgment for a best-selling novel,paired,-82.66136169433594,-90.30618286132812,True,-1.6572999954223633,-2.0464258193969727,-1.8613624572753906,-1.7982282638549805,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
41,NPIs,TS 2,grammatical,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,The ambassadors that no diplomats consulted have ever seen brutality in the foreign war,paired,-95.92866516113281,-103.8394775390625,True,-1.5867023468017578,-2.097243309020996,-1.8093671798706055,-1.7998237609863281,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
42,NPIs,TS 3,grammatical,No customers that the salesmen assisted have expressed any optimism for a full refund,The customers that no salesmen assisted have expressed any optimism for a full refund,paired,-86.2405776977539,-97.28756713867188,True,-1.483790397644043,-2.205998420715332,-1.6213598251342773,-1.846543312072754,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
43,NPIs,TS 4,grammatical,No detergents that the housewives used have ever caused damage to the delicate clothing,The detergents that no housewives used have ever caused damage to the delicate clothing,paired,-75.04782104492188,-84.03273010253906,True,-1.5547513961791992,-2.1872997283935547,-1.695958137512207,-1.924036979675293,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
44,NPIs,TS 5,grammatical,No students that the teachers punished could expect any friendliness from the strict principal,The students that no teachers punished could expect any friendliness from the strict principal,paired,-82.74108123779297,-91.4961929321289,True,-1.5565681457519531,-2.070061683654785,-1.6412458419799805,-1.8976364135742188,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
45,NPIs,TS 6,ungrammatical,No soldiers that the diplomats supported have shown any bravery in the controversial war,The soldiers that no diplomats supported have shown any bravery in the controversial war,paired,-88.76642608642578,-95.35331726074219,True,-1.6641006469726562,-2.0345191955566406,-1.815007209777832,-1.7111263275146484,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
46,NPIs,TS 7,ungrammatical,No professors that the students respected have ever wanted negativity in a class debate,The professors that no students respected have ever wanted negativity in a class debate,paired,-84.8441162109375,-96.56229400634766,True,-1.679819107055664,-2.0030670166015625,-1.8509531021118164,-1.8653173446655273,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
47,NPIs,TS 8,ungrammatical,No comments that the politicians ignored have caused any bitterness toward the liberal newspapers,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,paired,-89.1856689453125,-93.86007690429688,True,-1.559370994567871,-2.147401809692383,-1.643723487854004,-1.9021825790405273,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
48,NPIs,TS 9,ungrammatical,No lawyers that the businessmen respected have ever received criticism for a bad trial,The lawyers that no businessmen respected have ever received criticism for a bad trial,paired,-91.20765686035156,-95.03414916992188,True,-1.6507749557495117,-2.123067855834961,-1.8737239837646484,-1.8273687362670898,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
49,NPIs,TS 10,ungrammatical,No babysitters that the children obeyed have shown any gratitude to the disappointed parents,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,paired,-93.01278686523438,-95.68080139160156,True,-1.5563163757324219,-2.1210250854492188,-1.8314895629882812,-1.8498563766479492,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
50,Order of Adjectives,TS 1,grammatical,I wore a beautiful long Italian silk dress,I wore a silk Italian long beautiful dress,paired,-40.30908203125,-52.855567932128906,True,-1.6637535095214844,-2.2485742568969727,-2.002279281616211,-1.847334861755371,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
51,Order of Adjectives,TS 2,grammatical,I bought a nice small German electric bike,I bought an electric German small nice bike,paired,-44.07275390625,-57.50200653076172,True,-1.5427141189575195,-2.1392221450805664,-2.03493595123291,-1.5859365463256836,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
52,Order of Adjectives,TS 3,grammatical,I washed an ugly wide American wool sweater,I washed a wool American wide ugly sweater,paired,-58.219215393066406,-65.36421203613281,True,-1.7376375198364258,-2.0894622802734375,-1.9077024459838867,-1.84588623046875,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
53,Order of Adjectives,TS 4,grammatical,I painted a fine short Swedish wooden table,I painted a wooden Swedish short fine table,paired,-58.84052658081055,-60.62181854248047,True,-1.6515378952026367,-2.0381975173950195,-1.8363227844238281,-1.8504209518432617,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
54,Order of Adjectives,TS 5,grammatical,I saw a graceful tall Venetian vitreous vase,I saw a vitreous Venetian tall graceful vase,paired,-69.89877319335938,-74.4759521484375,True,-1.7769336700439453,-1.914799690246582,-1.9197711944580078,-1.7555065155029297,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
55,Order of Adjectives,TS 6,ungrammatical,I wore a beautiful long Italian silk dress,I wore a silk Italian long beautiful dress,paired,-40.30908203125,-52.855567932128906,True,-1.6637535095214844,-2.2485742568969727,-2.002279281616211,-1.847334861755371,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
56,Order of Adjectives,TS 7,ungrammatical,I bought a nice small German electric bike,I bought an electric German small nice bike,paired,-44.07275390625,-57.50200653076172,True,-1.5427141189575195,-2.1392221450805664,-2.03493595123291,-1.5859365463256836,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
57,Order of Adjectives,TS 8,ungrammatical,I washed an ugly wide American wool sweater,I washed a wool American wide ugly sweater,paired,-58.219215393066406,-65.36421203613281,True,-1.7376375198364258,-2.0894622802734375,-1.9077024459838867,-1.84588623046875,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
58,Order of Adjectives,TS 9,ungrammatical,I painted a fine short Swedish wooden table,I painted a wooden Swedish short fine table,paired,-58.84052658081055,-60.62181854248047,True,-1.6515378952026367,-2.0381975173950195,-1.8363227844238281,-1.8504209518432617,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
59,Order of Adjectives,TS 10,ungrammatical,I saw a graceful tall Venetian vitreous vase,I saw a vitreous Venetian tall graceful vase,paired,-69.89877319335938,-74.4759521484375,True,-1.7769336700439453,-1.914799690246582,-1.9197711944580078,-1.7555065155029297,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
60,Order of Adverbs,TS 1,grammatical,Charlotte allegedly once was an acrobat,Charlotte once allegedly was an acrobat,paired,-49.113773345947266,-50.72838592529297,True,-1.6493501663208008,-2.03000545501709,-1.7824115753173828,-1.8864154815673828,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
61,Order of Adverbs,TS 2,grammatical,Sean probably already did his homework,Sean already probably did his homework,paired,-46.22280502319336,-49.69110870361328,True,-1.407212257385254,-2.3557281494140625,-1.8280715942382812,-1.7883853912353516,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
62,Order of Adverbs,TS 3,grammatical,Melissa then always cleaned the dishes,Melissa always then cleaned the dishes,paired,-48.375511169433594,-50.229820251464844,True,-1.5710554122924805,-2.0319595336914062,-1.6986780166625977,-1.8959169387817383,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
63,Order of Adverbs,TS 4,grammatical,Dre perhaps still takes dance lessons,Dre still perhaps takes dance lessons,paired,-52.645469665527344,-59.224822998046875,True,-1.6198062896728516,-1.9979591369628906,-2.0658864974975586,-1.7245264053344727,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
64,Order of Adverbs,TS 5,grammatical,Emily probably no longer drinks beer,Emily no longer probably drinks beer,paired,-43.20903778076172,-49.290863037109375,True,-1.4549951553344727,-2.1941566467285156,-1.7719488143920898,-1.8242626190185547,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
65,Order of Adverbs,TS 6,ungrammatical,Marc allegedly once was a firefighter,Marc once allegedly was a firefighter,paired,-46.742576599121094,-50.000511169433594,True,-1.546769142150879,-1.9971246719360352,-1.7466325759887695,-1.8059215545654297,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
66,Order of Adverbs,TS 7,ungrammatical,Sonja probably already set the table,Sonja already probably set the table,paired,-44.757286071777344,-51.98518371582031,True,-1.399428367614746,-2.1437158584594727,-1.7611455917358398,-1.7197628021240234,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
67,Order of Adverbs,TS 8,ungrammatical,Jacob then always did his homework,Jacob always then did his homework,paired,-44.99266052246094,-47.610084533691406,True,-1.5387983322143555,-2.1327295303344727,-1.8302183151245117,-1.8475914001464844,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
68,Order of Adverbs,TS 9,ungrammatical,Gary perhaps still drives to work,Gary still perhaps drives to work,paired,-49.193870544433594,-51.65110778808594,True,-1.480748176574707,-2.094310760498047,-1.9374589920043945,-1.7174253463745117,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
69,Order of Adverbs,TS 10,ungrammatical,Jeff probably no longer eats sushi,Jeff no longer probably eats sushi,paired,-44.19185256958008,-51.023841857910156,True,-1.4058952331542969,-2.226681709289551,-1.7694644927978516,-1.831406593322754,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
70,Plural Attraction,TS 1,grammatical,The key to the cabinets probably was destroyed by the fire,The key to the cabinets probably were destroyed by the fire,paired,-52.09418869018555,-51.731910705566406,False,-1.3932342529296875,-2.220473289489746,-1.8794231414794922,-1.7304859161376953,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
71,Plural Attraction,TS 2,grammatical,The picture on the fliers definitely was of a village church in the south of France,The picture on the fliers definitely were of a village church in the south of France,paired,-70.70127868652344,-76.51038360595703,True,-1.3324003219604492,-2.2119951248168945,-1.7707538604736328,-1.7322568893432617,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
72,Plural Attraction,TS 3,grammatical,The label on the containers probably was a warning about the hazardous chemicals inside,The label on the containers probably were a warning about the hazardous chemicals inside,paired,-61.82932662963867,-65.69764709472656,True,-1.3322772979736328,-2.46047306060791,-1.8832015991210938,-1.7523574829101562,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
73,Plural Attraction,TS 4,grammatical,The crime in the suburbs doubtlessly was a reflection of the violence in today's society,The crime in the suburbs doubtlessly were a reflection of the violence in today's society,paired,-73.68759155273438,-78.27679443359375,True,-1.6378450393676758,-2.0777177810668945,-2.0827770233154297,-1.789642333984375,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
74,Plural Attraction,TS 5,grammatical,The entrance to the exhibits evidently was hard to locate on the diagram,The entrance to the exhibits evidently were hard to locate on the diagram,paired,-68.98137664794922,-71.90587615966797,True,-1.454606056213379,-2.238621711730957,-1.8477811813354492,-1.8575572967529297,True,True,True,False,False,True,mistralai/Mistral-7B-v0.1,
75,Plural Attraction,TS 6,ungrammatical,The slogan on the posters unsurprisingly was designed to get attention,The slogan on the posters unsurprisingly were designed to get attention,paired,-56.60980224609375,-60.045082092285156,True,-1.3254222869873047,-2.319955825805664,-1.8184680938720703,-1.7286701202392578,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
76,Plural Attraction,TS 7,ungrammatical,The mistake in the programs certainly was disastrous for the small software company,The mistake in the programs certainly were disastrous for the small software company,paired,-69.69002532958984,-74.05511474609375,True,-1.4647369384765625,-2.1184539794921875,-2.107367515563965,-1.5586156845092773,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
77,Plural Attraction,TS 8,ungrammatical,The problem in the stores ultimately was solved by firing the custodian,The problem in the stores ultimately were solved by firing the custodian,paired,-70.35989379882812,-74.75817108154297,True,-1.4049978256225586,-2.133604049682617,-1.8669672012329102,-1.7038154602050781,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
78,Plural Attraction,TS 9,ungrammatical,The defect in the appliances likely was unknown to consumers and government regulators,The defect in the appliances likely were unknown to consumers and government regulators,paired,-63.617557525634766,-66.81378173828125,True,-1.5109033584594727,-2.272451400756836,-1.8856487274169922,-1.8501882553100586,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
79,Plural Attraction,TS 10,ungrammatical,The door to the laboratories accidentally was left unlocked by the cleaning service,The door to the laboratories accidentally were left unlocked by the cleaning service,paired,-59.06324768066406,-63.19929885864258,True,-1.639364242553711,-1.989426612854004,-1.9645166397094727,-1.7558584213256836,True,True,True,True,True,True,mistralai/Mistral-7B-v0.1,
