item_id,phenomenon,test_item,original_condition,sentence_grammatical,sentence_ungrammatical,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
13,Center Embedding,TS 4,grammatical,The crime that the gangster who the story had profiled had planned for weeks was quickly solved,The crime that the gangster who the story had profiled was quickly solved,paired,-94.64818572998047,-77.15685272216797,False,-3.796976089477539,-4.230813980102539,-3.6638965606689453,-4.252584457397461,False,False,True,False,False,True,allenai/OLMo-1B,
14,Center Embedding,TS 5,grammatical,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,paired,-103.11235046386719,-103.11235046386719,False,-3.8214874267578125,-4.6829833984375,-3.8214874267578125,-4.6829833984375,False,False,True,False,False,True,allenai/OLMo-1B,
15,Center Embedding,TS 6,ungrammatical,The trophy that the athlete who the restaurant had hired as a spokesman cherished was stolen later,The trophy that the athlete who the restaurant had hired as a spokesman was stolen later,paired,-95.93902587890625,-84.96783447265625,False,-3.885915756225586,-4.414664268493652,-3.782644271850586,-4.460042953491211,False,False,True,False,False,True,allenai/OLMo-1B,
16,Center Embedding,TS 7,ungrammatical,The apartment that the maid who the service had sent over cleaned was well decorated,The apartment that the maid who the service had sent over was well decorated,paired,-81.56443786621094,-73.41095733642578,False,-3.9634647369384766,-4.606462478637695,-3.880338668823242,-4.672178268432617,False,False,True,False,False,True,allenai/OLMo-1B,
17,Center Embedding,TS 8,ungrammatical,The shirt that the seamstress who the immigration officer had investigated last week wore needed to be dry cleaned,The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned,paired,-97.53106689453125,-90.81314849853516,False,-3.6248035430908203,-4.467681884765625,-3.55877685546875,-4.548484802246094,False,False,True,False,False,True,allenai/OLMo-1B,
18,Center Embedding,TS 9,ungrammatical,The lecture that the professor who the newspaper story had just profiled in detail delivered was not well attended,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,paired,-93.78939056396484,-90.26643371582031,False,-3.6996192932128906,-4.242769241333008,-3.6651039123535156,-4.301719665527344,False,False,True,False,False,True,allenai/OLMo-1B,
19,Center Embedding,TS 10,ungrammatical,The novel that the horror author who the publishing company had recently fired wrote last year was banned by the local library,The novel that the horror author who the publishing company had recently fired was banned by the local library,paired,-103.1108627319336,-91.89642333984375,False,-3.6867218017578125,-4.528522491455078,-3.564931869506836,-4.571989059448242,False,False,True,False,False,True,allenai/OLMo-1B,
20,Comparative Sentences,TS 1,grammatical,More gym instructors won a marathon yesterday than lawyers did,More gym instructors won a marathon yesterday than Nikhil did,paired,-68.313720703125,-75.55397033691406,True,-4.02617073059082,-4.649219512939453,-4.254961967468262,-4.822396278381348,True,False,True,False,False,True,allenai/OLMo-1B,
21,Comparative Sentences,TS 2,grammatical,More Americans began law school this week than Canadians did,More Americans began law school this week than Jason did,paired,-55.24263381958008,-61.638832092285156,True,-4.009878158569336,-4.8466997146606445,-4.177059173583984,-4.890948295593262,True,False,True,False,False,True,allenai/OLMo-1B,
22,Comparative Sentences,TS 3,grammatical,This month more one-year-olds took their first steps than 10-month-olds did,This month more one-year-olds took their first steps than Marie's daughter did,paired,-51.88507080078125,-66.2090835571289,True,-3.5424461364746094,-4.627594947814941,-3.426847457885742,-4.409320831298828,False,True,True,False,False,True,allenai/OLMo-1B,
23,Comparative Sentences,TS 4,grammatical,Today more Brazilians immigrated to Japan than Chileans did,Today more Brazilians immigrated to Japan than Wolfgang did,paired,-49.9490966796875,-64.10733032226562,True,-3.791004180908203,-4.512076377868652,-3.9285411834716797,-4.515091896057129,True,False,True,False,False,True,allenai/OLMo-1B,
24,Comparative Sentences,TS 5,grammatical,More 18-year-olds voted in this election than 40-year-olds did,More 18-year-olds voted in this election than he did,paired,-47.186279296875,-48.77233123779297,True,-3.8589515686035156,-4.450679779052734,-3.9120960235595703,-4.450551986694336,True,True,True,False,False,True,allenai/OLMo-1B,
25,Comparative Sentences,TS 6,ungrammatical,More photographers won their third Pulitzer this year than the writers did,More photographers won their third Pulitzer this year than the professor did,paired,-62.95277404785156,-67.89968872070312,True,-3.891315460205078,-4.708159446716309,-3.9339675903320312,-4.675098419189453,True,True,True,False,False,True,allenai/OLMo-1B,
26,Comparative Sentences,TS 7,ungrammatical,More girls graduated from high school last year than boys did,More girls graduated from high school last year than John did,paired,-34.454566955566406,-42.835662841796875,True,-3.885477066040039,-4.846717834472656,-3.905487060546875,-4.836359977722168,True,True,True,False,False,True,allenai/OLMo-1B,
27,Comparative Sentences,TS 8,ungrammatical,This semester more foreign applicants got into Stanford than Americans did,This semester more foreign applicants got into Stanford than Marie did,paired,-55.58367156982422,-65.81504821777344,True,-3.7221946716308594,-4.427385330200195,-3.732868194580078,-4.338920593261719,True,True,True,False,False,True,allenai/OLMo-1B,
28,Comparative Sentences,TS 9,ungrammatical,More boys got an A on the exam yesterday than the girls did,More boys got an A on the exam yesterday than she did,paired,-51.87774658203125,-55.559173583984375,True,-3.633787155151367,-4.504219055175781,-3.7293949127197266,-4.575839042663574,True,False,True,False,False,True,allenai/OLMo-1B,
29,Comparative Sentences,TS 10,ungrammatical,Last month more couples had their second child than single parents did,Last month more couples had their second child than Sandra's sister did,paired,-47.66786575317383,-66.15593719482422,True,-3.7482757568359375,-4.625850677490234,-3.6256942749023438,-4.541647911071777,False,True,True,False,False,True,allenai/OLMo-1B,
30,Intrusive Resumption,TS 1,grammatical,This is the boy that the cop who was leading the operation beat up,This is the boy that the cop who was leading the operation beat him up,paired,-59.1923713684082,-64.64392852783203,True,-3.1954421997070312,-4.035982131958008,-3.2261219024658203,-4.01905632019043,True,True,True,False,False,True,allenai/OLMo-1B,
31,Intrusive Resumption,TS 2,grammatical,This is the girl that the child who was playing with the doll loved,This is the girl that the child who was playing with the doll loved her,paired,-51.6605224609375,-58.176788330078125,True,-3.5028133392333984,-4.252176284790039,-3.5162315368652344,-4.2179107666015625,True,True,True,False,False,True,allenai/OLMo-1B,
32,Intrusive Resumption,TS 3,grammatical,This is the boy that the teachers who were teaching mathematics praised,This is the boy that the teachers who were teaching mathematics praised him,paired,-54.985660552978516,-58.42238235473633,True,-3.260591506958008,-4.204011917114258,-3.2321529388427734,-4.075887680053711,False,True,True,False,False,True,allenai/OLMo-1B,
33,Intrusive Resumption,TS 4,grammatical,These are the flowers that the gardener who was working on John's flowerbed planted,These are the flowers that the gardener who was working on John's flowerbed planted them,paired,-55.248512268066406,-61.73078918457031,True,-3.9561500549316406,-4.668455123901367,-3.9857044219970703,-4.6064605712890625,True,True,True,False,False,True,allenai/OLMo-1B,
34,Intrusive Resumption,TS 5,grammatical,These are the cakes that the pastry chefs who were participating in the competition baked,These are the cakes that the pastry chefs who were participating in the competition baked them,paired,-49.904815673828125,-59.75249481201172,True,-3.4310264587402344,-3.9752578735351562,-3.4830780029296875,-3.916208267211914,True,True,True,False,False,True,allenai/OLMo-1B,
35,Intrusive Resumption,TS 6,ungrammatical,This is the girl that the boy who was working with the gardener courted,This is the girl that the boy who was working with the gardener courted her,paired,-62.43597412109375,-66.35049438476562,True,-3.3948402404785156,-4.208181381225586,-3.4244556427001953,-4.151134490966797,True,True,True,False,False,True,allenai/OLMo-1B,
36,Intrusive Resumption,TS 7,ungrammatical,This is the actress that the judge who was working at Cannes admired,This is the actress that the judge who was working at Cannes admired her,paired,-67.32763671875,-72.73673248291016,True,-3.3627090454101562,-4.012048721313477,-3.366851806640625,-3.9461402893066406,True,True,True,False,False,True,allenai/OLMo-1B,
37,Intrusive Resumption,TS 8,ungrammatical,This is the mug that the artisans who were working with ceramics crafted,This is the mug that the artisans who were working with ceramics crafted it,paired,-64.59902954101562,-67.10411071777344,True,-3.479450225830078,-4.130617141723633,-3.480245590209961,-4.038488388061523,True,True,True,False,False,True,allenai/OLMo-1B,
38,Intrusive Resumption,TS 9,ungrammatical,This is the dictionary entry that the students who were doing the exam looked up,This is the dictionary entry that the students who were doing the exam looked it up,paired,-60.889251708984375,-65.38320922851562,True,-3.0469112396240234,-3.7593841552734375,-3.0183143615722656,-3.7003955841064453,False,True,True,False,False,True,allenai/OLMo-1B,
39,Intrusive Resumption,TS 10,ungrammatical,This is the competition that the athletes who were feeling tired gave up,This is the competition that the athletes who were feeling tired gave it up,paired,-58.87781524658203,-64.98943328857422,True,-3.3170299530029297,-3.9108657836914062,-3.264108657836914,-3.7885303497314453,False,True,True,False,False,True,allenai/OLMo-1B,
40,NPIs,TS 1,grammatical,No authors that the critics recommended have received any acknowledgment for a best-selling novel,The authors that no critics recommended have received any acknowledgment for a best-selling novel,paired,-76.2523422241211,-87.97517395019531,True,-3.4444713592529297,-4.234172821044922,-3.6206703186035156,-4.410102844238281,True,False,True,False,False,True,allenai/OLMo-1B,
41,NPIs,TS 2,grammatical,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,The ambassadors that no diplomats consulted have ever seen brutality in the foreign war,paired,-93.0020980834961,-96.96748352050781,True,-3.599191665649414,-4.391626358032227,-3.663084030151367,-4.504011154174805,True,False,True,False,False,True,allenai/OLMo-1B,
42,NPIs,TS 3,grammatical,No customers that the salesmen assisted have expressed any optimism for a full refund,The customers that no salesmen assisted have expressed any optimism for a full refund,paired,-77.97278594970703,-85.1759262084961,True,-3.6132373809814453,-4.31597900390625,-3.6883106231689453,-4.433967590332031,True,False,True,False,False,True,allenai/OLMo-1B,
43,NPIs,TS 4,grammatical,No detergents that the housewives used have ever caused damage to the delicate clothing,The detergents that no housewives used have ever caused damage to the delicate clothing,paired,-72.57075500488281,-76.37843322753906,True,-3.832876205444336,-4.468550682067871,-3.860626220703125,-4.573033332824707,True,False,True,False,False,True,allenai/OLMo-1B,
44,NPIs,TS 5,grammatical,No students that the teachers punished could expect any friendliness from the strict principal,The students that no teachers punished could expect any friendliness from the strict principal,paired,-79.98503112792969,-80.57693481445312,True,-3.2310428619384766,-3.820310592651367,-3.330049514770508,-3.999940872192383,True,False,True,False,False,True,allenai/OLMo-1B,
45,NPIs,TS 6,ungrammatical,No soldiers that the diplomats supported have shown any bravery in the controversial war,The soldiers that no diplomats supported have shown any bravery in the controversial war,paired,-79.52659606933594,-85.84432220458984,True,-3.845254898071289,-4.661131858825684,-3.9019908905029297,-4.822497367858887,True,False,True,False,False,True,allenai/OLMo-1B,
46,NPIs,TS 7,ungrammatical,No professors that the students respected have ever wanted negativity in a class debate,The professors that no students respected have ever wanted negativity in a class debate,paired,-82.50823211669922,-86.92539978027344,True,-3.248476028442383,-4.03515625,-3.258085250854492,-4.091287612915039,True,False,True,False,False,True,allenai/OLMo-1B,
47,NPIs,TS 8,ungrammatical,No comments that the politicians ignored have caused any bitterness toward the liberal newspapers,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,paired,-80.80842590332031,-92.45271301269531,True,-3.7097606658935547,-4.3318939208984375,-3.653423309326172,-4.380823135375977,False,False,True,False,False,True,allenai/OLMo-1B,
48,NPIs,TS 9,ungrammatical,No lawyers that the businessmen respected have ever received criticism for a bad trial,The lawyers that no businessmen respected have ever received criticism for a bad trial,paired,-82.77735137939453,-89.01089477539062,True,-3.4821205139160156,-4.082902908325195,-3.4580841064453125,-4.119375228881836,False,False,True,False,False,True,allenai/OLMo-1B,
49,NPIs,TS 10,ungrammatical,No babysitters that the children obeyed have shown any gratitude to the disappointed parents,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,paired,-82.72087097167969,-87.01937103271484,True,-3.4885787963867188,-4.212894439697266,-3.5284767150878906,-4.315084457397461,True,False,True,False,False,True,allenai/OLMo-1B,
50,Order of Adjectives,TS 1,grammatical,I wore a beautiful long Italian silk dress,I wore a silk Italian long beautiful dress,paired,-33.98351287841797,-45.55778884887695,True,-3.489665985107422,-4.266302108764648,-3.382383346557617,-4.151069641113281,False,True,True,False,False,True,allenai/OLMo-1B,
51,Order of Adjectives,TS 2,grammatical,I bought a nice small German electric bike,I bought an electric German small nice bike,paired,-37.46372604370117,-51.74889373779297,True,-3.439533233642578,-4.226423263549805,-3.464740753173828,-4.30095100402832,True,False,True,False,False,True,allenai/OLMo-1B,
52,Order of Adjectives,TS 3,grammatical,I washed an ugly wide American wool sweater,I washed a wool American wide ugly sweater,paired,-55.9694938659668,-56.494476318359375,True,-3.509641647338867,-4.2313385009765625,-3.388986587524414,-4.100395202636719,False,True,True,False,False,True,allenai/OLMo-1B,
53,Order of Adjectives,TS 4,grammatical,I painted a fine short Swedish wooden table,I painted a wooden Swedish short fine table,paired,-56.5712890625,-61.08302688598633,True,-3.0329742431640625,-3.790132522583008,-3.017812728881836,-3.8012313842773438,False,False,True,False,False,True,allenai/OLMo-1B,
54,Order of Adjectives,TS 5,grammatical,I saw a graceful tall Venetian vitreous vase,I saw a vitreous Venetian tall graceful vase,paired,-62.157005310058594,-77.51985168457031,True,-3.624950408935547,-4.509147644042969,-3.663410186767578,-4.591030120849609,True,False,True,False,False,True,allenai/OLMo-1B,
55,Order of Adjectives,TS 6,ungrammatical,I wore a beautiful long Italian silk dress,I wore a silk Italian long beautiful dress,paired,-33.98351287841797,-45.55778884887695,True,-3.489665985107422,-4.266302108764648,-3.382383346557617,-4.151069641113281,False,True,True,False,False,True,allenai/OLMo-1B,
56,Order of Adjectives,TS 7,ungrammatical,I bought a nice small German electric bike,I bought an electric German small nice bike,paired,-37.46372604370117,-51.74889373779297,True,-3.439533233642578,-4.226423263549805,-3.464740753173828,-4.30095100402832,True,False,True,False,False,True,allenai/OLMo-1B,
57,Order of Adjectives,TS 8,ungrammatical,I washed an ugly wide American wool sweater,I washed a wool American wide ugly sweater,paired,-55.9694938659668,-56.494476318359375,True,-3.509641647338867,-4.2313385009765625,-3.388986587524414,-4.100395202636719,False,True,True,False,False,True,allenai/OLMo-1B,
58,Order of Adjectives,TS 9,ungrammatical,I painted a fine short Swedish wooden table,I painted a wooden Swedish short fine table,paired,-56.5712890625,-61.08302688598633,True,-3.0329742431640625,-3.790132522583008,-3.017812728881836,-3.8012313842773438,False,False,True,False,False,True,allenai/OLMo-1B,
59,Order of Adjectives,TS 10,ungrammatical,I saw a graceful tall Venetian vitreous vase,I saw a vitreous Venetian tall graceful vase,paired,-62.157005310058594,-77.51985168457031,True,-3.624950408935547,-4.509147644042969,-3.663410186767578,-4.591030120849609,True,False,True,False,False,True,allenai/OLMo-1B,
60,Order of Adverbs,TS 1,grammatical,Charlotte allegedly once was an acrobat,Charlotte once allegedly was an acrobat,paired,-39.083003997802734,-40.299659729003906,True,-3.784900665283203,-4.486789703369141,-3.7389888763427734,-4.490900039672852,False,False,True,False,False,True,allenai/OLMo-1B,
61,Order of Adverbs,TS 2,grammatical,Sean probably already did his homework,Sean already probably did his homework,paired,-32.50596618652344,-38.902549743652344,True,-3.3268375396728516,-3.7925643920898438,-3.3020477294921875,-3.750530242919922,False,True,True,False,False,True,allenai/OLMo-1B,
62,Order of Adverbs,TS 3,grammatical,Melissa then always cleaned the dishes,Melissa always then cleaned the dishes,paired,-36.40707015991211,-37.78586196899414,True,-4.15251350402832,-4.791219711303711,-4.103137969970703,-4.8000078201293945,False,False,True,False,False,True,allenai/OLMo-1B,
63,Order of Adverbs,TS 4,grammatical,Dre perhaps still takes dance lessons,Dre still perhaps takes dance lessons,paired,-47.762908935546875,-50.4503288269043,True,-3.1868152618408203,-3.88714599609375,-3.274751663208008,-3.9184083938598633,True,False,True,False,False,True,allenai/OLMo-1B,
64,Order of Adverbs,TS 5,grammatical,Emily probably no longer drinks beer,Emily no longer probably drinks beer,paired,-34.531620025634766,-40.85982131958008,True,-3.0815277099609375,-3.811006546020508,-3.0441532135009766,-3.7804508209228516,False,True,True,False,False,True,allenai/OLMo-1B,
65,Order of Adverbs,TS 6,ungrammatical,Marc allegedly once was a firefighter,Marc once allegedly was a firefighter,paired,-36.06767272949219,-39.61859130859375,True,-4.011175155639648,-4.790942192077637,-3.9265308380126953,-4.728673934936523,False,True,True,False,False,True,allenai/OLMo-1B,
66,Order of Adverbs,TS 7,ungrammatical,Sonja probably already set the table,Sonja already probably set the table,paired,-38.567684173583984,-42.16077423095703,True,-3.198772430419922,-3.7061901092529297,-3.1280860900878906,-3.6278762817382812,False,True,True,False,False,True,allenai/OLMo-1B,
67,Order of Adverbs,TS 8,ungrammatical,Jacob then always did his homework,Jacob always then did his homework,paired,-33.984615325927734,-36.050193786621094,True,-3.8728580474853516,-4.3610992431640625,-3.831178665161133,-4.40308952331543,False,False,True,False,False,True,allenai/OLMo-1B,
68,Order of Adverbs,TS 9,ungrammatical,Gary perhaps still drives to work,Gary still perhaps drives to work,paired,-33.63091278076172,-38.540245056152344,True,-3.2770156860351562,-3.961641311645508,-3.3217391967773438,-4.001567840576172,True,False,True,False,False,True,allenai/OLMo-1B,
69,Order of Adverbs,TS 10,ungrammatical,Jeff probably no longer eats sushi,Jeff no longer probably eats sushi,paired,-33.403202056884766,-39.0374755859375,True,-3.400064468383789,-4.023309707641602,-3.325834274291992,-3.9677658081054688,False,True,True,False,False,True,allenai/OLMo-1B,
70,Plural Attraction,TS 1,grammatical,The key to the cabinets probably was destroyed by the fire,The key to the cabinets probably were destroyed by the fire,paired,-47.31977844238281,-48.55895233154297,True,-3.8857955932617188,-4.488185882568359,-3.9755172729492188,-4.604581832885742,True,False,True,False,False,True,allenai/OLMo-1B,
71,Plural Attraction,TS 2,grammatical,The picture on the fliers definitely was of a village church in the south of France,The picture on the fliers definitely were of a village church in the south of France,paired,-65.0505142211914,-68.75817108154297,True,-3.825113296508789,-4.461843490600586,-3.8412322998046875,-4.486406326293945,True,False,True,False,False,True,allenai/OLMo-1B,
72,Plural Attraction,TS 3,grammatical,The label on the containers probably was a warning about the hazardous chemicals inside,The label on the containers probably were a warning about the hazardous chemicals inside,paired,-56.159366607666016,-59.78683853149414,True,-3.5051612854003906,-4.139265060424805,-3.489044189453125,-4.141473770141602,False,False,True,False,False,True,allenai/OLMo-1B,
73,Plural Attraction,TS 4,grammatical,The crime in the suburbs doubtlessly was a reflection of the violence in today's society,The crime in the suburbs doubtlessly were a reflection of the violence in today's society,paired,-70.02851867675781,-75.6495590209961,True,-3.6914501190185547,-4.423139572143555,-3.721494674682617,-4.469717025756836,True,False,True,False,False,True,allenai/OLMo-1B,
74,Plural Attraction,TS 5,grammatical,The entrance to the exhibits evidently was hard to locate on the diagram,The entrance to the exhibits evidently were hard to locate on the diagram,paired,-65.06208038330078,-67.86672973632812,True,-3.630228042602539,-4.616540908813477,-3.674022674560547,-4.67915153503418,True,False,True,False,False,True,allenai/OLMo-1B,
75,Plural Attraction,TS 6,ungrammatical,The slogan on the posters unsurprisingly was designed to get attention,The slogan on the posters unsurprisingly were designed to get attention,paired,-54.71247863769531,-58.810523986816406,True,-3.207883834838867,-3.7370948791503906,-3.240335464477539,-3.7663955688476562,True,False,True,False,False,True,allenai/OLMo-1B,
76,Plural Attraction,TS 7,ungrammatical,The mistake in the programs certainly was disastrous for the small software company,The mistake in the programs certainly were disastrous for the small software company,paired,-68.22701263427734,-71.01118469238281,True,-3.700654983520508,-4.37281608581543,-3.724273681640625,-4.391801834106445,True,False,True,False,False,True,allenai/OLMo-1B,
77,Plural Attraction,TS 8,ungrammatical,The problem in the stores ultimately was solved by firing the custodian,The problem in the stores ultimately were solved by firing the custodian,paired,-63.228515625,-67.64590454101562,True,-3.976398468017578,-4.584615707397461,-3.9365901947021484,-4.5975494384765625,False,False,True,False,False,True,allenai/OLMo-1B,
78,Plural Attraction,TS 9,ungrammatical,The defect in the appliances likely was unknown to consumers and government regulators,The defect in the appliances likely were unknown to consumers and government regulators,paired,-63.80213928222656,-66.96572875976562,True,-3.6455955505371094,-4.2958831787109375,-3.6706371307373047,-4.331661224365234,True,False,True,False,False,True,allenai/OLMo-1B,
79,Plural Attraction,TS 10,ungrammatical,The door to the laboratories accidentally was left unlocked by the cleaning service,The door to the laboratories accidentally were left unlocked by the cleaning service,paired,-57.442161560058594,-60.31654357910156,True,-3.734569549560547,-4.568485260009766,-3.7954864501953125,-4.6252241134643555,True,False,True,False,False,True,allenai/OLMo-1B,
