item_id,phenomenon,test_item,original_condition,sentence_grammatical,sentence_ungrammatical,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
10,Center Embedding,TS 1,grammatical,The ancient manuscript that the grad student who the new card catalog had confused a great deal was studying in the library was missing a page,The ancient manuscript that the grad student who the new card catalog had confused a great deal was missing a page,paired,-127.92597961425781,-108.7569808959961,False,-1.8937902450561523,-2.623225212097168,-1.7990217208862305,-2.4973392486572266,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
11,Center Embedding,TS 2,grammatical,The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago,The lullaby that the famous country singer who the record label had signed to a big contract was written seventy years ago,paired,-106.81510925292969,-103.15836334228516,False,-1.8622140884399414,-2.6164731979370117,-1.8616962432861328,-2.6219005584716797,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
12,Center Embedding,TS 3,grammatical,The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours,The game that the child who the lawnmower had startled in the yard lasted for hours,paired,-102.17660522460938,-90.913818359375,False,-1.4641447067260742,-2.1715707778930664,-1.4168500900268555,-2.0765247344970703,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
13,Center Embedding,TS 4,grammatical,The crime that the gangster who the story had profiled had planned for weeks was quickly solved,The crime that the gangster who the story had profiled was quickly solved,paired,-85.76730346679688,-69.8094253540039,False,-1.5581626892089844,-2.2832231521606445,-1.3752775192260742,-1.924403190612793,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
14,Center Embedding,TS 5,grammatical,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,The picture that the artist who the school had expelled for cheating was hurriedly copying was printed in a magazine,paired,-104.34282684326172,-104.34282684326172,False,-1.760117530822754,-2.5039072036743164,-1.760117530822754,-2.5039072036743164,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
15,Center Embedding,TS 6,ungrammatical,The trophy that the athlete who the restaurant had hired as a spokesman cherished was stolen later,The trophy that the athlete who the restaurant had hired as a spokesman was stolen later,paired,-97.67725372314453,-90.63289642333984,False,-1.681614875793457,-2.177823066711426,-1.535719871520996,-1.9962129592895508,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
16,Center Embedding,TS 7,ungrammatical,The apartment that the maid who the service had sent over cleaned was well decorated,The apartment that the maid who the service had sent over was well decorated,paired,-75.68096160888672,-72.36018371582031,False,-1.5421934127807617,-2.214533805847168,-1.5168447494506836,-2.1177263259887695,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
17,Center Embedding,TS 8,ungrammatical,The shirt that the seamstress who the immigration officer had investigated last week wore needed to be dry cleaned,The shirt that the seamstress who the immigration officer had investigated last week needed to be dry cleaned,paired,-91.541015625,-89.17185974121094,False,-1.606546401977539,-2.277261734008789,-1.6438312530517578,-2.300959587097168,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
18,Center Embedding,TS 9,ungrammatical,The lecture that the professor who the newspaper story had just profiled in detail delivered was not well attended,The lecture that the professor who the newspaper story had just profiled in detail was not well attended,paired,-87.32919311523438,-84.86800384521484,False,-1.7786264419555664,-2.4286069869995117,-1.6921358108520508,-2.3085250854492188,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
19,Center Embedding,TS 10,ungrammatical,The novel that the horror author who the publishing company had recently fired wrote last year was banned by the local library,The novel that the horror author who the publishing company had recently fired was banned by the local library,paired,-101.96864318847656,-92.88338470458984,False,-1.8086881637573242,-2.4517011642456055,-1.7339820861816406,-2.331263542175293,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
20,Comparative Sentences,TS 1,grammatical,More gym instructors won a marathon yesterday than lawyers did,More gym instructors won a marathon yesterday than Nikhil did,paired,-67.88758850097656,-77.63249206542969,True,-1.4472684860229492,-1.8471269607543945,-1.4734277725219727,-1.791560173034668,True,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
21,Comparative Sentences,TS 2,grammatical,More Americans began law school this week than Canadians did,More Americans began law school this week than Jason did,paired,-58.46156311035156,-64.52706146240234,True,-2.0980329513549805,-2.5019664764404297,-2.0084915161132812,-2.341381072998047,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
22,Comparative Sentences,TS 3,grammatical,This month more one-year-olds took their first steps than 10-month-olds did,This month more one-year-olds took their first steps than Marie's daughter did,paired,-52.58845901489258,-67.76264190673828,True,-1.7309646606445312,-2.5200557708740234,-1.5244569778442383,-2.2155065536499023,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
23,Comparative Sentences,TS 4,grammatical,Today more Brazilians immigrated to Japan than Chileans did,Today more Brazilians immigrated to Japan than Wolfgang did,paired,-49.618873596191406,-60.591697692871094,True,-1.8055963516235352,-2.1458053588867188,-1.7744007110595703,-2.039480209350586,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
24,Comparative Sentences,TS 5,grammatical,More 18-year-olds voted in this election than 40-year-olds did,More 18-year-olds voted in this election than he did,paired,-40.42999267578125,-39.30827331542969,False,-1.975118637084961,-2.4921035766601562,-1.8841056823730469,-2.1804161071777344,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
25,Comparative Sentences,TS 6,ungrammatical,More photographers won their third Pulitzer this year than the writers did,More photographers won their third Pulitzer this year than the professor did,paired,-61.65747833251953,-69.410400390625,True,-1.8446531295776367,-2.4150848388671875,-1.7930498123168945,-2.28958797454834,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
26,Comparative Sentences,TS 7,ungrammatical,More girls graduated from high school last year than boys did,More girls graduated from high school last year than John did,paired,-29.81964111328125,-37.899658203125,True,-1.906571388244629,-2.2708311080932617,-1.8335018157958984,-2.1585264205932617,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
27,Comparative Sentences,TS 8,ungrammatical,This semester more foreign applicants got into Stanford than Americans did,This semester more foreign applicants got into Stanford than Marie did,paired,-58.31501007080078,-70.71663665771484,True,-1.9147520065307617,-2.6333694458007812,-1.7675886154174805,-2.405735969543457,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
28,Comparative Sentences,TS 9,ungrammatical,More boys got an A on the exam yesterday than the girls did,More boys got an A on the exam yesterday than she did,paired,-56.29722213745117,-57.56821823120117,True,-1.5864763259887695,-1.9239377975463867,-1.5296611785888672,-1.8486404418945312,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
29,Comparative Sentences,TS 10,ungrammatical,Last month more couples had their second child than single parents did,Last month more couples had their second child than Sandra's sister did,paired,-49.19275665283203,-64.13890075683594,True,-1.7022771835327148,-2.286588668823242,-1.6438837051391602,-2.1498470306396484,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
30,Intrusive Resumption,TS 1,grammatical,This is the boy that the cop who was leading the operation beat up,This is the boy that the cop who was leading the operation beat him up,paired,-58.16423797607422,-64.3524169921875,True,-1.4809141159057617,-2.0963211059570312,-1.5107526779174805,-2.1665592193603516,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
31,Intrusive Resumption,TS 2,grammatical,This is the girl that the child who was playing with the doll loved,This is the girl that the child who was playing with the doll loved her,paired,-48.67090606689453,-56.71754837036133,True,-1.4365367889404297,-2.04934024810791,-1.4523859024047852,-2.0535974502563477,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
32,Intrusive Resumption,TS 3,grammatical,This is the boy that the teachers who were teaching mathematics praised,This is the boy that the teachers who were teaching mathematics praised him,paired,-56.879058837890625,-60.999168395996094,True,-1.4940576553344727,-2.0910377502441406,-1.4517402648925781,-1.9614973068237305,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
33,Intrusive Resumption,TS 4,grammatical,These are the flowers that the gardener who was working on John's flowerbed planted,These are the flowers that the gardener who was working on John's flowerbed planted them,paired,-58.11278533935547,-65.80091094970703,True,-1.5065956115722656,-2.295804023742676,-1.5882186889648438,-2.366209030151367,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
34,Intrusive Resumption,TS 5,grammatical,These are the cakes that the pastry chefs who were participating in the competition baked,These are the cakes that the pastry chefs who were participating in the competition baked them,paired,-52.94071960449219,-61.56809997558594,True,-1.4569072723388672,-2.09023380279541,-1.5053043365478516,-2.151005744934082,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
35,Intrusive Resumption,TS 6,ungrammatical,This is the girl that the boy who was working with the gardener courted,This is the girl that the boy who was working with the gardener courted her,paired,-56.99408721923828,-62.20244598388672,True,-1.5892629623413086,-2.2774696350097656,-1.598318099975586,-2.2578372955322266,True,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
36,Intrusive Resumption,TS 7,ungrammatical,This is the actress that the judge who was working at Cannes admired,This is the actress that the judge who was working at Cannes admired her,paired,-68.05801391601562,-73.31861114501953,True,-1.675196647644043,-2.3377466201782227,-1.6501102447509766,-2.287541389465332,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
37,Intrusive Resumption,TS 8,ungrammatical,This is the mug that the artisans who were working with ceramics crafted,This is the mug that the artisans who were working with ceramics crafted it,paired,-62.30760955810547,-62.01500701904297,False,-1.5780200958251953,-2.157700538635254,-1.5441827774047852,-2.1439132690429688,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
38,Intrusive Resumption,TS 9,ungrammatical,This is the dictionary entry that the students who were doing the exam looked up,This is the dictionary entry that the students who were doing the exam looked it up,paired,-56.272003173828125,-60.65563201904297,True,-1.456986427307129,-2.0245542526245117,-1.4858942031860352,-2.069159507751465,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
39,Intrusive Resumption,TS 10,ungrammatical,This is the competition that the athletes who were feeling tired gave up,This is the competition that the athletes who were feeling tired gave it up,paired,-57.41531753540039,-62.44893264770508,True,-1.4427204132080078,-1.9612445831298828,-1.4105339050292969,-1.918182373046875,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
40,NPIs,TS 1,grammatical,No authors that the critics recommended have received any acknowledgment for a best-selling novel,The authors that no critics recommended have received any acknowledgment for a best-selling novel,paired,-79.60955810546875,-95.82974243164062,True,-2.054263114929199,-2.4953441619873047,-2.035548210144043,-2.3912744522094727,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
41,NPIs,TS 2,grammatical,No ambassadors that the diplomats consulted have ever seen brutality in the foreign war,The ambassadors that no diplomats consulted have ever seen brutality in the foreign war,paired,-89.4642333984375,-95.44915771484375,True,-2.067852020263672,-2.4413747787475586,-1.981064796447754,-2.349673271179199,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
42,NPIs,TS 3,grammatical,No customers that the salesmen assisted have expressed any optimism for a full refund,The customers that no salesmen assisted have expressed any optimism for a full refund,paired,-80.06022644042969,-93.16007232666016,True,-2.0239200592041016,-2.447185516357422,-1.975076675415039,-2.331618309020996,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
43,NPIs,TS 4,grammatical,No detergents that the housewives used have ever caused damage to the delicate clothing,The detergents that no housewives used have ever caused damage to the delicate clothing,paired,-75.57971954345703,-85.76663970947266,True,-1.768326759338379,-2.1781368255615234,-1.7932891845703125,-2.203127861022949,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
44,NPIs,TS 5,grammatical,No students that the teachers punished could expect any friendliness from the strict principal,The students that no teachers punished could expect any friendliness from the strict principal,paired,-83.21438598632812,-91.64047241210938,True,-1.760152816772461,-2.258543014526367,-1.7000465393066406,-2.217555046081543,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
45,NPIs,TS 6,ungrammatical,No soldiers that the diplomats supported have shown any bravery in the controversial war,The soldiers that no diplomats supported have shown any bravery in the controversial war,paired,-82.41399383544922,-92.57369995117188,True,-1.8377189636230469,-2.184605598449707,-1.7286090850830078,-2.0536880493164062,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
46,NPIs,TS 7,ungrammatical,No professors that the students respected have ever wanted negativity in a class debate,The professors that no students respected have ever wanted negativity in a class debate,paired,-84.42359161376953,-92.92071533203125,True,-1.9401159286499023,-2.3166656494140625,-1.8589658737182617,-2.246424674987793,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
47,NPIs,TS 8,ungrammatical,No comments that the politicians ignored have caused any bitterness toward the liberal newspapers,The comments that no politicians ignored have caused any bitterness toward the liberal newspapers,paired,-87.79780578613281,-91.76585388183594,True,-1.8897590637207031,-2.1437597274780273,-1.861724853515625,-2.1327476501464844,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
48,NPIs,TS 9,ungrammatical,No lawyers that the businessmen respected have ever received criticism for a bad trial,The lawyers that no businessmen respected have ever received criticism for a bad trial,paired,-87.08175659179688,-96.99774169921875,True,-1.9302911758422852,-2.4003753662109375,-1.8789348602294922,-2.3345470428466797,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
49,NPIs,TS 10,ungrammatical,No babysitters that the children obeyed have shown any gratitude to the disappointed parents,The babysitters that no children obeyed have shown any gratitude to the disappointed parents,paired,-87.30206298828125,-90.072998046875,True,-1.6692819595336914,-2.0997095108032227,-1.6166858673095703,-2.056036949157715,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
50,Order of Adjectives,TS 1,grammatical,I wore a beautiful long Italian silk dress,I wore a silk Italian long beautiful dress,paired,-34.93128967285156,-47.74314880371094,True,-1.4196243286132812,-1.643385887145996,-1.4349174499511719,-1.6967649459838867,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
51,Order of Adjectives,TS 2,grammatical,I bought a nice small German electric bike,I bought an electric German small nice bike,paired,-43.342079162597656,-56.4051513671875,True,-1.3972644805908203,-1.6703729629516602,-1.4181480407714844,-1.6843147277832031,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
52,Order of Adjectives,TS 3,grammatical,I washed an ugly wide American wool sweater,I washed a wool American wide ugly sweater,paired,-58.64725875854492,-63.82521057128906,True,-1.3511228561401367,-1.7613000869750977,-1.360976219177246,-1.7687206268310547,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
53,Order of Adjectives,TS 4,grammatical,I painted a fine short Swedish wooden table,I painted a wooden Swedish short fine table,paired,-59.36101531982422,-59.06727600097656,False,-1.4772911071777344,-1.7825298309326172,-1.474501609802246,-1.7961015701293945,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
54,Order of Adjectives,TS 5,grammatical,I saw a graceful tall Venetian vitreous vase,I saw a vitreous Venetian tall graceful vase,paired,-63.87567138671875,-70.32847595214844,True,-1.315037727355957,-1.6811561584472656,-1.3542394638061523,-1.688894271850586,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
55,Order of Adjectives,TS 6,ungrammatical,I wore a beautiful long Italian silk dress,I wore a silk Italian long beautiful dress,paired,-34.93128967285156,-47.74314880371094,True,-1.4196243286132812,-1.643385887145996,-1.4349174499511719,-1.6967649459838867,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
56,Order of Adjectives,TS 7,ungrammatical,I bought a nice small German electric bike,I bought an electric German small nice bike,paired,-43.342079162597656,-56.4051513671875,True,-1.3972644805908203,-1.6703729629516602,-1.4181480407714844,-1.6843147277832031,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
57,Order of Adjectives,TS 8,ungrammatical,I washed an ugly wide American wool sweater,I washed a wool American wide ugly sweater,paired,-58.64725875854492,-63.82521057128906,True,-1.3511228561401367,-1.7613000869750977,-1.360976219177246,-1.7687206268310547,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
58,Order of Adjectives,TS 9,ungrammatical,I painted a fine short Swedish wooden table,I painted a wooden Swedish short fine table,paired,-59.36101531982422,-59.06727600097656,False,-1.4772911071777344,-1.7825298309326172,-1.474501609802246,-1.7961015701293945,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
59,Order of Adjectives,TS 10,ungrammatical,I saw a graceful tall Venetian vitreous vase,I saw a vitreous Venetian tall graceful vase,paired,-63.87567138671875,-70.32847595214844,True,-1.315037727355957,-1.6811561584472656,-1.3542394638061523,-1.688894271850586,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
60,Order of Adverbs,TS 1,grammatical,Charlotte allegedly once was an acrobat,Charlotte once allegedly was an acrobat,paired,-41.48320388793945,-40.93111801147461,False,-1.5363216400146484,-1.7864809036254883,-1.4934587478637695,-1.786057472229004,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
61,Order of Adverbs,TS 2,grammatical,Sean probably already did his homework,Sean already probably did his homework,paired,-32.250816345214844,-35.99677658081055,True,-1.515085220336914,-1.84783935546875,-1.5723762512207031,-1.9197015762329102,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
62,Order of Adverbs,TS 3,grammatical,Melissa then always cleaned the dishes,Melissa always then cleaned the dishes,paired,-39.05171203613281,-38.25780487060547,False,-1.3521862030029297,-1.7178068161010742,-1.3235464096069336,-1.7113828659057617,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
63,Order of Adverbs,TS 4,grammatical,Dre perhaps still takes dance lessons,Dre still perhaps takes dance lessons,paired,-49.18838119506836,-55.69886779785156,True,-1.7858858108520508,-1.9491024017333984,-1.7563848495483398,-1.9451818466186523,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
64,Order of Adverbs,TS 5,grammatical,Emily probably no longer drinks beer,Emily no longer probably drinks beer,paired,-33.10279083251953,-39.66831970214844,True,-1.8411064147949219,-1.905508041381836,-1.8336448669433594,-1.930680274963379,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
65,Order of Adverbs,TS 6,ungrammatical,Marc allegedly once was a firefighter,Marc once allegedly was a firefighter,paired,-39.82050323486328,-42.645729064941406,True,-1.2994375228881836,-1.4641714096069336,-1.2953710556030273,-1.520838737487793,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
66,Order of Adverbs,TS 7,ungrammatical,Sonja probably already set the table,Sonja already probably set the table,paired,-34.867130279541016,-39.22407150268555,True,-1.530954360961914,-1.706435203552246,-1.6156415939331055,-1.8479108810424805,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
67,Order of Adverbs,TS 8,ungrammatical,Jacob then always did his homework,Jacob always then did his homework,paired,-33.64727783203125,-39.553611755371094,True,-1.5190505981445312,-1.8730449676513672,-1.4527263641357422,-1.8253774642944336,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
68,Order of Adverbs,TS 9,ungrammatical,Gary perhaps still drives to work,Gary still perhaps drives to work,paired,-33.641571044921875,-39.74571228027344,True,-1.5259456634521484,-1.7469549179077148,-1.5091753005981445,-1.7800464630126953,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
69,Order of Adverbs,TS 10,ungrammatical,Jeff probably no longer eats sushi,Jeff no longer probably eats sushi,paired,-36.295127868652344,-41.326995849609375,True,-1.5122957229614258,-1.6141595840454102,-1.4954423904418945,-1.6543636322021484,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
70,Plural Attraction,TS 1,grammatical,The key to the cabinets probably was destroyed by the fire,The key to the cabinets probably were destroyed by the fire,paired,-46.12019348144531,-48.509254455566406,True,-1.5611391067504883,-2.024806022644043,-1.5602645874023438,-2.02734375,False,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
71,Plural Attraction,TS 2,grammatical,The picture on the fliers definitely was of a village church in the south of France,The picture on the fliers definitely were of a village church in the south of France,paired,-68.5499038696289,-75.51800537109375,True,-1.6621217727661133,-2.2634477615356445,-1.645416259765625,-2.2390384674072266,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
72,Plural Attraction,TS 3,grammatical,The label on the containers probably was a warning about the hazardous chemicals inside,The label on the containers probably were a warning about the hazardous chemicals inside,paired,-53.078575134277344,-58.49409484863281,True,-1.5547866821289062,-2.019315719604492,-1.5426387786865234,-2.0118894577026367,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
73,Plural Attraction,TS 4,grammatical,The crime in the suburbs doubtlessly was a reflection of the violence in today's society,The crime in the suburbs doubtlessly were a reflection of the violence in today's society,paired,-68.600830078125,-75.232666015625,True,-1.8874263763427734,-2.378830909729004,-1.8882331848144531,-2.4018917083740234,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
74,Plural Attraction,TS 5,grammatical,The entrance to the exhibits evidently was hard to locate on the diagram,The entrance to the exhibits evidently were hard to locate on the diagram,paired,-62.83948516845703,-66.93367004394531,True,-1.575028419494629,-1.9699592590332031,-1.560464859008789,-1.9635353088378906,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
75,Plural Attraction,TS 6,ungrammatical,The slogan on the posters unsurprisingly was designed to get attention,The slogan on the posters unsurprisingly were designed to get attention,paired,-53.559478759765625,-59.543975830078125,True,-1.7094125747680664,-2.0463571548461914,-1.6487922668457031,-1.9971427917480469,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
76,Plural Attraction,TS 7,ungrammatical,The mistake in the programs certainly was disastrous for the small software company,The mistake in the programs certainly were disastrous for the small software company,paired,-66.32907104492188,-69.93093872070312,True,-1.7137279510498047,-1.9823493957519531,-1.7202587127685547,-2.014097213745117,True,False,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
77,Plural Attraction,TS 8,ungrammatical,The problem in the stores ultimately was solved by firing the custodian,The problem in the stores ultimately were solved by firing the custodian,paired,-59.73200988769531,-65.72604370117188,True,-1.618001937866211,-2.0969905853271484,-1.5838088989257812,-2.057283401489258,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
78,Plural Attraction,TS 9,ungrammatical,The defect in the appliances likely was unknown to consumers and government regulators,The defect in the appliances likely were unknown to consumers and government regulators,paired,-64.41016387939453,-67.57881927490234,True,-1.71087646484375,-1.9209623336791992,-1.6986722946166992,-1.915811538696289,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
79,Plural Attraction,TS 10,ungrammatical,The door to the laboratories accidentally was left unlocked by the cleaning service,The door to the laboratories accidentally were left unlocked by the cleaning service,paired,-53.30957794189453,-59.020198822021484,True,-1.663259506225586,-2.175029754638672,-1.6389427185058594,-2.1452436447143555,False,True,True,False,False,True,EleutherAI/pythia-2.8b-deduped,
