item_id,prefix,final_word,direct_logprob,meta_logprob,kl_divergence,spearman_r_all,spearman_p_all,spearman_r_top100,spearman_p_top100,model,revision
25,"Instead, its twin towers, now horizontal so as to appear like walkways, loomed over the deck of the Hercules, and the black ship stopped impossibly quickly, its movement suddenly halted.
No one moved for a moment and the two ships sat there, doing nothing. Then Lucius saw a movement near the top of the mighty warship as the hooked walkways descended downwards, until they reached down from the deck of the black vessel to the deck of the",Hercules,-0.1875,-3.40625,5.042552947998047e-05,0.7498121405481843,0.0,0.1991214701532338,0.04702037879045363,EleutherAI/pythia-12b-deduped,
26,"She kisses me again.

""Oh-kay!"" Jen whistles. ""Can we go now? I don't wanna break up the lovey-dovey show goin' on, but I have shopping to do.""

I laugh and release Lexy, wrapping a friendly arm around Jen's shoulders. ""Oh, how dull my life would be without you,",Jen,-1.0703125,-2.6640625,4.7266483306884766e-05,0.7620340986094891,0.0,0.22903058364390005,0.02190174465797634,EleutherAI/pythia-12b-deduped,
27,"His smile widened. “I’ll keep it a secret.”
“Thank you.”
“Can you play?”
“Grace taught me how to play Chopsticks.”
“It’s a good place to start.” He tapped his card on the table. “I’ll think I’ll take another look at the",piano,-4.875,-7.3984375,6.687641143798828e-05,0.6790084008978983,0.0,0.22563571730188522,0.023996738099392845,EleutherAI/pythia-12b-deduped,
28,"Now, they were opening cans of pork & beans and eating them cold. As to why they didn't heat them up first, it took some prying but Lucas finally admitted that there had been a bit of an accident when they had used the stove and it had caught on fire. The ship was fine but they weren't sure about the",stove,-2.703125,-5.91015625,5.1915645599365234e-05,0.728324133314954,0.0,0.2686525968147262,0.0068794329599567204,EleutherAI/pythia-12b-deduped,
29,"I wasn't interested in helping, because I knew it was hopeless. Carla was six feet into a snowdrift almost as tall as my head, and we didn't even have a shovel. I just stood in the road next to the Duke, wiping the wisp of wet hair sticking out under my hat. ""Sorry,"" I said to the",Duke,-1.3359375,-7.5078125,0.0001004338264465332,0.6549490842390917,0.0,0.267904079810406,0.007042947683120311,EleutherAI/pythia-12b-deduped,
30,"She doesn’t like to talk about it.” Sara looked at Joshua.
“Give her time,” he said gently. “It’s only been a few months.” As they reached Sara’s street, he stopped, pulled her into his arms, and held her for a moment. “I really, really like you,",Sara,-0.234375,-1.8046875,3.3915042877197266e-05,0.7309639072348924,0.0,0.2905362025113853,0.003363903730875677,EleutherAI/pythia-12b-deduped,
31,"“But I can be anything you want.”
Kim and Izzy rolled their eyes.
What a character. From his scruffy jeans and threadbare T-shirt, he obviously liked to dress down. Was it to draw attention to his looks or deflect them? I tugged hard and forced him to release my hand. Ignoring him, I gave my attention to",Kim,-2.4296875,-4.796875,4.774332046508789e-05,0.7316986314299732,0.0,0.5099469511539889,5.985932176396206e-08,EleutherAI/pythia-12b-deduped,
32,"the boy said, looking proud of every word.
""Go on, James,"" the boy behind him said. Some of the other boys had already headed into the showers and James had been too busy warning Toby. James gave Toby a long dark look then turned and walked on. A moment later Toby followed the boy in front of him into the",showers,-0.703125,-3.4609375,4.470348358154297e-05,0.7207179846765408,0.0,0.5055209830626212,8.119387789350374e-08,EleutherAI/pythia-12b-deduped,
33,"Twice Jeremy managed to avoid cars spinning out of control, and the number of vehicles that littered the roads was unreal. She was probably just as tired and worn out from being tense.
A little after six, she left a note in the room and trudged her way through the snow to the truck stop’s restaurant and ordered dinner-to-go for both of them.
As she opened the motel room’s door, she called, “Hey,",Jeremy,-2.1171875,-4.078125,5.441904067993164e-05,0.723400696966086,0.0,0.03281634910758916,0.7458434156405596,EleutherAI/pythia-12b-deduped,
34,"so i do not have to tell you the pressures of doing business.”
“pardon me?”
“i said, you own your own store –”
the pop of a microphone saved us all from oblivion.
i hadn’t given much thought to where Chester Springs had been this whole time. unsolicited question answered by his voice. rich and buttery, pouring generously through a pair of",speakers,-3.546875,-9.03125,6.181001663208008e-05,0.669253311563446,0.0,0.34327225236202324,0.0004715125959347729,EleutherAI/pythia-12b-deduped,
35,"Dylan of the Shed, you are named Guardian of the Portal, do you accept this Quest to protect the portal?”
“I guess.”
“Do you?” Btolomy boomed.
“I do,” he said and could feel his Dad’s eyes on him.
“Connor of the Shed, you too have been named. Do you accept this Quest to protect the",portal,-0.09375,-8.1484375,0.00015246868133544922,0.6530798350512947,0.0,0.1298708313412694,0.1978009394001643,EleutherAI/pythia-12b-deduped,
36,"""Clear as a bell,"" she said with more than a little sarcasm. ""So where are Mr. Zellerbach and the RV?""

""In Syracuse, New York, of course.""

She frowned. ""Enlighten me.""

"" `Hart's erroneous comedy.' ""

""That tells you he's in",Syracuse,-0.296875,-2.9375,4.863739013671875e-05,0.7171796467388544,0.0,0.33994358989409457,0.0005394726765769681,EleutherAI/pythia-12b-deduped,
37,"We only want to talk to you.”
Ishmael briefly wondered who lied, the soldier or the President, or perhaps neither, but he reached up, pulled down the lever and crawled through the vanes.
The razor sharp fan blades slowed until he could count them; five. There would be enough space to crawl between when they were",stopped,-3.0390625,-9.390625,0.00010156631469726562,0.47473164091156844,0.0,0.19502754516261103,0.05183873003265567,EleutherAI/pythia-12b-deduped,
38,"I used to give Asher and Trevor a hard time about the way they acted when they both met their one...now I knew. I would die for Lilly; she was amazing, beautiful, and kind, and made me want to be a better person.

My phone rang from my pocket, bringing me out of my thoughts. I pulled it out, expecting it to be",Lilly,-2.390625,-3.0703125,1.6510486602783203e-05,0.777984661630217,0.0,0.5914099176321992,9.2473789914116e-11,EleutherAI/pythia-12b-deduped,
39,"Ellen asked him.

""Yes, indeed,"" Mark said. ""Several.""

""Have you ever made a list?""

""I can't say I have, Ellen. Do you recommend it?""

""Oh, yes,"" Ellen returned seriously. ""It's helpful if you have a real",list,-2.9296875,-5.609375,7.992982864379883e-05,0.5762057988202203,0.0,0.193766840218974,0.05340192864009936,EleutherAI/pythia-12b-deduped,
40,"The second biker had dismounted and was hanging his helmet on the handlebars of his motorcycle when he caught sight of Joran. Without breaking eye contact, he walked up to Joran’s table.
“Cigarette for me?” Long asked.
Joran hesitated before pulling the pack of cigarettes from his shirt pocket and shaking one loose for Long. Long lit the cigarette and took a slow drag on it without ever taking his eyes off of",Joran,-0.15625,-2.171875,3.62396240234375e-05,0.697004532774747,0.0,0.522112370908015,2.531588026085395e-08,EleutherAI/pythia-12b-deduped,
41,"The bat's gums were pulled back over his teeth in a snarl. ""I do not take orders from you, Overlander. Let us be clear on this from the start. I do not take orders from you!""

""Whoa!"" said Gregor, startled by Ares's intensity. ""What's your problem?""

""My problem is that at this moment, you are reminding me a great deal of Henry,"" said",Ares,-0.21875,-2.203125,3.266334533691406e-05,0.7256840191720133,0.0,0.6507961753539447,2.3115203884718237e-13,EleutherAI/pythia-12b-deduped,
42,"They just would have argued with me about it like they always do. And then, when I didn't eat my lunch? Well, you would have thought that I'd tried to jump out the window. I'm upset, and I have every right to be upset. When I get upset, I don't",eat,-1.109375,-3.671875,6.085634231567383e-05,0.6130912347417287,0.0,0.5932501408728772,7.821200952267638e-11,EleutherAI/pythia-12b-deduped,
43,"She and Zach were covered in dust and sweat when Helen found them. ""Wow, Lexi! You rock.""

Lexi groaned at the bad pun.

Helen surveyed the work, which was nearly complete. ""How did you do this?""

Lexi shrugged. ""Don't know.""

""It's her gift,"" said",Zach,-0.359375,-2.4921875,3.629922866821289e-05,0.6903744111639966,0.0,0.530040118191548,1.4185150535677626e-08,EleutherAI/pythia-12b-deduped,
44,"""That’s what I said, and I meant it,"" Bob answers.
""Think of something else."" Greg says. He turns around in the front seat to look at Skinner squirm.
""Maybe a gentle rain or taking a cold shower...""
More laughter erupts from his friends. There’s nothing more amusing to a bunch of boys than watching one of them",squirm,-1.59375,-7.9140625,9.435415267944336e-05,0.5843145630865049,0.0,0.093088497903,0.3569545219571163,EleutherAI/pythia-12b-deduped,
45,"""We could go back,""I suggested weakly. ""Tel them their magical road thingie didn't work for us.""

But Jenna shook her head. ""It can't be that bad,""she muttered.

""We could try to go together,""I said. ""I think we'd both fit, and that way, if we end up transported to another dimension or morphed into a wal , at least we'd have",company,-2.703125,-10.40625,0.00012493133544921875,0.6840857113789347,0.0,0.5699707761562355,6.037356194154322e-10,EleutherAI/pythia-12b-deduped,
46,"His gentle voice did me in. Tears seeped from my eyes. I had to make them stop. Big, bad werewolf hunters did not cry. Petite, blond girlie-girls did. They also got their families murdered before their eyes while powerless to do anything about it. I was no longer that girl; I was the",hunter,-3.8125,-8.4140625,4.4345855712890625e-05,0.7774320042680042,0.0,0.19331483040941652,0.05397174896661302,EleutherAI/pythia-12b-deduped,
47,"""If you wanted me to have a happy birthday, you'd come over to my party. ""

""Your party,"" I repeated flatly.

""Yeah, remember? Andrea invited you?""

I remembered. I'd been thinking about it every day this week.

""I didn't think I was still",invited,-0.234375,-7.51953125,0.00013208389282226562,0.6183876947257799,0.0,0.46369184454244,1.182192120093771e-06,EleutherAI/pythia-12b-deduped,
48,"I'd have felt sorry for her if my own nerves hadn't been stretched to the breaking point.

We said nothing for a while. Mum looked out the window again.

""So I'm a ruby,"" I said. ""Those are red, aren't they?""

Mum nodded.

""And what gemstone is Charlotte?""

""She isn't one,"" said",Mum,-0.109375,-3.3984375,6.0677528381347656e-05,0.7243240253144532,0.0,0.4803814199369815,4.236800445026328e-07,EleutherAI/pythia-12b-deduped,
49,"More and more creepy zombie- looking ghosts would reach out of the waters to try and grab onto the boat.    
The boat came to a stop at a dock leading up to a giant circular black platform with giant black pillars sticking up around the sides.    
“Well, this is your stop, the Soulkeeper’s Passageway,” said the boat guide. 
Shortly, Muri and Joe were standing in the center of the giant",platform,-1.640625,-3.609375,6.490945816040039e-05,0.738070849368815,0.0,0.4712169131070531,7.493191761251682e-07,EleutherAI/pythia-12b-deduped,
50,"The whole mechanism looked rather like a combined television and video player might look, if it had been invented and built three hundred years ago by Sir Isaac Newton. Which was, more or less, exactly what it was.

""Watch,"" said Door. She placed the wooden ball onto a platform. Lights shone through the machine and into the",ball,-0.578125,-2.4375,3.68952751159668e-05,0.6674967161646331,0.0,0.36684989761796055,0.0001739337725715888,EleutherAI/pythia-12b-deduped,
51,"Mike drove for fear that Jake was so nervous he would get another ticket before he got to the driver’s licensing facility.
He walked with Jake into the building and stood beside him as he presented his form to the official. “How long do I have to finish the test?” Jake asked nervously.
The official looked at his form and input his driver’s license number into the computer and asked, “What",test,-5.0859375,-4.1015625,8.96453857421875e-05,0.6590431078212372,0.0,0.3019764104065215,0.00226251766367008,EleutherAI/pythia-12b-deduped,
52,"I'm just used to working, so me not working is messing with my head. I love being home with both the kids, but..."" she trails off, shaking her head.

""But what?"" I ask when her face pales slightly.

""Um...I...it's nothing."" She shakes her head again and I know it's not",nothing,-0.28125,-3.8046875,6.592273712158203e-05,0.6539864446176492,0.0,0.5038930412438567,9.07296166352759e-08,EleutherAI/pythia-12b-deduped,
53,"In the diagram, he pinched to the left of him, where the ground would be, and pulled up a trail of yellow that formed itself into a seat.
Argus watched as a small hatch opened up from the floor. An outline of the chair was imprinted in light, the seat and the back drawn into space by blue lasers. A tiny black cloud made of nanomachines streamed out of the",hatch,-1.34375,-4.078125,3.224611282348633e-05,0.7403587346620241,0.0,0.5278147850932661,1.67147322828674e-08,EleutherAI/pythia-12b-deduped,
54,"`You're all crazy if you think I'll pose as a Krull refugee to do your bidding,' said Luke.  After all I heard tonight I'll be looking to save my own sweet self before I'll be looking to help you ladies capture any walled cities.'

`You're not thinking clearly, Luke, honey,' said Casilevatates.  `Let me remind you why you're going to masquerade as a Krull",refugee,-0.265625,-4.0390625,7.766485214233398e-05,0.6664560700149534,0.0,0.07109744219350143,0.4821018822093329,EleutherAI/pythia-12b-deduped,
55,"Now seemed like as terrible a time as any to trade out my worries that Gregory had somehow found out about the Garzas – or the vain hope that Zach could bring himself to lie to a Gardener about it if asked – for some brand new anxiety. Gregory might have been good only for repeating Thorn, but the High Gardener was smart.
""Thorn wants to speak to you himself. He asked for my best,"" said",Gregory,-2.390625,-2.75,4.0590763092041016e-05,0.6736675748218033,0.0,0.592783845938269,8.161120310534745e-11,EleutherAI/pythia-12b-deduped,
56,"Bryn smirked as she said loudly, “Have a nice day.”  Kayla’s step did not even falter.  She just continued walking toward the door.  Bryn nudged Nicole and whispered, “Say something.”
Nicole looked confused, but eventually said, “Have a nice day.”
Kayla turned her head a little as she said, “You",too,-0.734375,-9.75,0.0001380443572998047,0.6220044208855361,0.0,0.4463126817608002,3.2537677284879277e-06,EleutherAI/pythia-12b-deduped,
57,"I just need to grab my things and we can go.""

She took another step back and bumped into a body. ""Chloe, sorry,"" she said as she glanced over her shoulder.

""No biggie."" She pinched Addie in the back, a clear signal she wanted an introduction.

""Trent, this is my cousin,",Chloe,-1.6875,-2.328125,3.844499588012695e-05,0.7578949625335353,0.0,0.5349924404968521,9.803469017808804e-09,EleutherAI/pythia-12b-deduped,
58,"It was the only section of the library where there wasn't a single book to check out.

""Good luck with that,"" Daniel said, opening up his sketchbook again, as if to say, preemptively, goodbye.

Luce was tongue-tied and embarrassed and what she would have liked to do was escape. But then, there were the shadows, still lurking nearby, and for some reason Luce felt better about them when she was next to",Daniel,-0.234375,-2.453125,4.029273986816406e-05,0.7161783530441119,0.0,0.4981471217944747,1.3365129732259681e-07,EleutherAI/pythia-12b-deduped,
59,"""Happy to help my little friend here, even if she is keeping surprising company,"" said Leo, giving Tessa a wry look. ""Glad you've got a school you like, though.""

""How do you want to be credited if I do cite you?"" asked Daphne, taking out her ego. ""Tessa said you work here and for the government.""

""Government stuff's freelance and unrelated,"" said",Leo,-0.09375,-2.3984375,3.9517879486083984e-05,0.711054657402331,0.0,0.6612996643498281,6.95528942715887e-14,EleutherAI/pythia-12b-deduped,
60,"Beth smoothed her wiry half-black, half-gray hair from her makeup-free face. In New Mexico, the natural look was common. Standing next to Cindy Fanucci, she felt like a disaster. She hid her ragged nails under the sleeves of her sweatshirt.
“Hi, I’m Cindy. It’s so nice to meet you,",Beth,-0.171875,-1.6328125,2.4139881134033203e-05,0.7063688742396972,0.0,0.3977363780077057,4.171893797668388e-05,EleutherAI/pythia-12b-deduped,
61,"""I'm not done here.""

""But-""

""And I'm not your f**king meal,"" he added, a touch of heat whipping through his words.

So he had heard that part. Cassie had thought his enhanced hearing would pick it up.

The redhead glared at Dante, then at",Cassie,-4.1171875,-4.3515625,4.494190216064453e-05,0.6654085306205407,0.0,0.5471201611721311,3.8667020711480736e-09,EleutherAI/pythia-12b-deduped,
62,"He had the ridiculous desire to chase after her, but even as the thought skated tantalizingly through his mind, reality intruded.

""You know, I'm beginning to think there's something going on between you two.""

Cheyenne stood behind Hardy, arms crossed over her chest, chin set at an argumentative angle.

Hardy sighed, turning to walk away from her. ""There is nothing going on between us,",Cheyenne,-0.90625,-2.28125,4.00543212890625e-05,0.667007182207618,0.0,0.06753302097621444,0.5043874334700382,EleutherAI/pythia-12b-deduped,
63,"He was about to let out a burst of laughter when the wagon came to a screeching halt. All the humor left him at once. Other than the low idle of the engine, everything became dead quiet. Strange mechanical noises crept from the back of the wagon like the sound of gears waking within a clock tower. Then he heard similar noises from the front of the",wagon,-0.578125,-3.2265625,5.793571472167969e-05,0.7160713953301464,0.0,0.3123222162564751,0.0015589195204759282,EleutherAI/pythia-12b-deduped,
64,"""My serum Creatinine is high, although everything else within my kidney profile is apparently normal, according to the hospital. So is my potassium, but that could be an artifact, so they say. It apparently comes from eating too many bananas.""

""Do you eat bananas?""

""I can think of a whole lot of things to do with",bananas,-0.484375,-2.984375,4.839897155761719e-05,0.6596190433191392,0.0,0.5599335108105409,1.3887716495466536e-09,EleutherAI/pythia-12b-deduped,
65,"Cooper groaned, and his body sagged back.

""You weren't supposed to be first,"" Deuce snarled as he lifted the gun and took aim at Cooper's prone form. ""But if that's the way you want it, old buddy...""

""No!"" Gabrielle threw her body forward and wrapped her arms around",Cooper,-1.3203125,-1.3984375,2.8252601623535156e-05,0.7298892438724441,0.0,0.5200908616856968,2.927619203541908e-08,EleutherAI/pythia-12b-deduped,
66,"Talking about it normally bothered me, but with him, I felt I could say anything.

""Everyone said I shouldn't have survived,"" I explained. ""Because of where I sat and the way the car hit the tree. Lissa was really the only one in a secure spot. She and I walked away with only a few",scratches,-2.015625,-9.484375,0.0001373291015625,0.5456113884094922,0.0,0.2699872481196008,0.006596192272189427,EleutherAI/pythia-12b-deduped,
67,"“You know we don’t really need a song.”
“True,” Jenna said, “but I want one. I think we deserve one after all this, don’t you? And anyway, it’s supposed to make the wood burn longer.”
“But why do I have to",sing,-1.15625,-4.28125,5.8591365814208984e-05,0.7184795678999805,0.0,0.5271030113310803,1.7611062488800825e-08,EleutherAI/pythia-12b-deduped,
68,"He shook his head, took a step back and held his hands up as he tried to smile without losing a cigarette.
“Yes you can,” Julia said in a reassuring voice. “I’ve already focused on my friend. You just have to click the shutter, on top, here.”
He nodded sheepishly, through his cigarette away and took the",camera,-0.6328125,-4.8046875,7.086992263793945e-05,0.6786939862642386,0.0,0.38990002651591266,6.074906420418042e-05,EleutherAI/pythia-12b-deduped,
69,Prince of Alasia begins on the night of the Invasion and describes what happens to twelve-year-old Prince Jaymin after he is forced to flee for his life. In the Enemy’s Service features a young girl and tells the story of those who were not able to escape from the Alasian palace when the enemy invaded. Prince of Malorn begins several months earlier and focuses on the Malornian perspective of the events leading up to the,Invasion,-0.40625,-5.015625,8.732080459594727e-05,0.7473878166578124,0.0,0.2527919302485194,0.011164948317270258,EleutherAI/pythia-12b-deduped,
70,"Even as he settled back into the cushions of the swing, though, he heard a soft voice: ""Mateo.""

Nadia looked so beautiful. She wore a soft white dress that outlined every inch of her, and her black hair gleamed in the moonlight. But nothing was as incredible as her eyes as she drank him in. Mateo felt like he could hardly speak. Yet he managed to whisper,","""Nadia",-1.328125,-2.859375,1.9550323486328125e-05,0.6576282902231528,0.0,0.333082294353455,0.0007087252873394521,EleutherAI/pythia-12b-deduped,
