item_id,prefix,final_word,direct_logprob,meta_logprob,kl_divergence,spearman_r_all,spearman_p_all,spearman_r_top100,spearman_p_top100,model,revision
12,"Recall our encounter with the warbirds at the Federation border. Confirm my memory with yours.”
She turned Seren to face her. They placed their foreheads together as when they meditated together. They held hands beneath the surface of the water. They closed their eyes.
“There were five warbirds at the",border,-0.9333658218383789,-3.346466064453125,7.333998837566469e-06,0.8511971824709084,0.0,0.4736633663366336,6.445626616238687e-07,google/gemma-7b,
13,"I was so happy to see him that I almost sobbed his name.
Eli stiffened and let out a hiss. “Mohiri!” Fear crept into his voice, and my dazed mind wondered what on earth scared a vampire.
Nikolas chuckled, and I felt a tremor run through my captor. “I see there is no need for",introductions,-2.658966064453125,-6.46636962890625,8.153800081345253e-06,0.8296311734767647,0.0,0.625082508250825,3.6182212007677696e-12,google/gemma-7b,
14,"""Come on, baby girl,"" Mary Jo said, scooping up the toy, then bending to retrieve her daughter. ""Let me change your diaper and put you down for a couple of hours.""

""She sleeps that long?""

""Almost every afternoon. She still takes a morning nap, too, but she'll outgrow those pretty soon.""

Lori knew she had a lot to learn about",babies,-1.6263427734375,-4.6862335205078125,8.666139365232084e-06,0.8634338835409916,0.0,0.6098769876987699,1.6392419670954227e-11,google/gemma-7b,
15,"I would really like to have some time with my mom.""

Lucien groaned inwardly. How could he say no to that? Julia was grieving for her mate and at a loss on how to deal with her daughter. Now Jaeden actually wanted to speak to her mom... he would be an ogre if he said no. He gave a quick nod and ignored the grateful smile she threw him before her and her mother ambled out of the room",together,-5.0772705078125,-11.221504211425781,4.436462404555641e-05,0.6855833451589706,0.0,0.20768076807680766,0.03813872415284365,google/gemma-7b,
16,"If Demerzel has the ability to change minds, he has to do so without bringing about side effects he does not wish-and since he is the Emperor's First Minister, the side effects he must worry about are numerous, indeed.""

""And the application to the present case?""

""Think about it! You can't tell anyone-except me, of course-that Demerzel is a robot, because he has adjusted you so that you can't. But how much adjustment did that take? Do you want to tell people that he is a",robot,-0.206268310546875,-3.487945556640625,1.1381571312085725e-05,0.8093114394875858,0.0,0.5620882088208821,1.164076603190923e-09,google/gemma-7b,
17,"I leaned out the window and pointed at Floyd’s hearing aid.
Floyd dug the hearing aid out of his ear and made an adjustment. “Sorry,” he said, screwing it back in. “Blasted thing was turned off.”
“What happened to Chester?”
“Shot in the head’s what happened to",Chester,-1.173309326171875,-2.2024688720703125,1.2927432180731557e-05,0.8060810983485669,0.0,0.36518451845184513,0.00018710567242533933,google/gemma-7b,
18,"‘Well I don’t know why, Nellie showed it to me many times. It has heaps of her poems and short stories in it; mostly girlie stuff though, which is why she obviously didn’t bother showing you. Strange that she left it to you though, I can’t imagine you would enjoy it very much.
‘Are you sure it is the same",book,-1.4643402099609375,-4.314933776855469,1.0141473467228934e-05,0.8732503092053779,0.0,0.40378037803780376,3.101897493022915e-05,google/gemma-7b,
19,"""We'll wait for you, Daddy,"" Izzy said, snuggling up to Annie.

Nick pressed the book into Izzy's hands and hurried out of the room. He came back a few minutes later, looking solemn.

Annie felt a prickling of fear. She sat up straighter, leaning forward. ""Nick?""

He eased back into the bed, on the other side of",Izzy,-1.14410400390625,-3.896240234375,1.0061364264402073e-05,0.797522780028768,0.0,0.6217701770177017,5.0635620011571096e-12,google/gemma-7b,
20,"""Michael wanted nothing to do with the business for a very long time,"" the older woman answered. ""He had his heart set on being a race-car driver.""

Maggie's mouth fell open. ""What?""

""Si. He was very good, though my heart stopped every time he went out on the track. No matter how many times his papa and I tried to discourage him, he found a way back on the",track,-0.2272491455078125,-2.7552261352539062,9.03672662388999e-06,0.7818013281549295,0.0,0.47561956195619554,5.709570898911868e-07,google/gemma-7b,
21,"A cowboy behind her said to break up a cheese slice and mush it down in the mixture.  Sarah took a slice of cheese to do just that.
Sarah and Tess sat at one of the large tables with other guests.  Everyone talked and laughed, while eating lunch.  It seemed a happy group. Dale watched from the back to make sure all was well and to get another look at",Sarah,-1.5781097412109375,-2.650634765625,1.5663927115383558e-05,0.8459139277338998,0.0,0.20188418841884187,0.043983215693321025,google/gemma-7b,
22,"Brayden's face was a mix of incredulity and disappointment when I told him I had to leave.

""But you just... I mean..."" It was a rare moment of speechlessness for him.

""I'm sorry,"" I said earnestly. ""Especially after being late and ruining the museum. But it's a family emergency.""

""Your family has an awful lot of",emergencies,-0.3113555908203125,-0.9940948486328125,3.416293793634395e-06,0.785564661064227,0.0,0.5712571257125713,5.415016285969617e-10,google/gemma-7b,
23,"""Thank you,"" Liz says, her sweaty face going into my neck. ""I'm so tired.""

""As soon as this is over, you can sleep. I promise.""

""Okay."" She says softly. The doctor walks in and sits down at the end of the bed.

""Are you ready for this,",Liz,-1.20001220703125,-4.049888610839844,1.4235388334782328e-05,0.7636558004897893,0.0,0.15903990399039902,0.11399676875300181,google/gemma-7b,
24,Olaf slapped the boy real hard. Bob was momentarily stunned. Olaf then started yelling at him about calling him without permission unless it was emergency. The boy mumbled something crying at the same time. Bob got closer through the woods and stepped on a branch that cracked. Both Olaf and the boy heard it and walked towards,Bob,-1.7047157287597656,-2.2099151611328125,1.8168218957725912e-05,0.761577792993062,0.0,0.08826882688268826,0.3825012444453332,google/gemma-7b,
25,"Instead, its twin towers, now horizontal so as to appear like walkways, loomed over the deck of the Hercules, and the black ship stopped impossibly quickly, its movement suddenly halted.
No one moved for a moment and the two ships sat there, doing nothing. Then Lucius saw a movement near the top of the mighty warship as the hooked walkways descended downwards, until they reached down from the deck of the black vessel to the deck of the",Hercules,-0.174041748046875,-2.06414794921875,6.8956264840380754e-06,0.8496856882504358,0.0,0.24915691569156911,0.012426326775142674,google/gemma-7b,
26,"She kisses me again.

""Oh-kay!"" Jen whistles. ""Can we go now? I don't wanna break up the lovey-dovey show goin' on, but I have shopping to do.""

I laugh and release Lexy, wrapping a friendly arm around Jen's shoulders. ""Oh, how dull my life would be without you,",Jen,-0.9285736083984375,-3.591766357421875,1.3613992450700607e-05,0.79082328362269,0.0,0.15662766276627663,0.1196590843975785,google/gemma-7b,
27,"His smile widened. “I’ll keep it a secret.”
“Thank you.”
“Can you play?”
“Grace taught me how to play Chopsticks.”
“It’s a good place to start.” He tapped his card on the table. “I’ll think I’ll take another look at the",piano,-5.561553955078125,-8.202728271484375,9.130070793617051e-06,0.8440623147182089,0.0,0.5250360787184708,2.0481840153387787e-08,google/gemma-7b,
28,"Now, they were opening cans of pork & beans and eating them cold. As to why they didn't heat them up first, it took some prying but Lucas finally admitted that there had been a bit of an accident when they had used the stove and it had caught on fire. The ship was fine but they weren't sure about the",stove,-0.36578369140625,-6.4829864501953125,2.0427709387149662e-05,0.7604414968199419,0.0,0.347038703870387,0.00040415012368271407,google/gemma-7b,
29,"I wasn't interested in helping, because I knew it was hopeless. Carla was six feet into a snowdrift almost as tall as my head, and we didn't even have a shovel. I just stood in the road next to the Duke, wiping the wisp of wet hair sticking out under my hat. ""Sorry,"" I said to the",Duke,-1.3828887939453125,-5.696537017822266,1.838258685893379e-05,0.7769270736757005,0.0,0.3855505550555055,7.45363125116021e-05,google/gemma-7b,
30,"She doesn’t like to talk about it.” Sara looked at Joshua.
“Give her time,” he said gently. “It’s only been a few months.” As they reached Sara’s street, he stopped, pulled her into his arms, and held her for a moment. “I really, really like you,",Sara,-0.3692626953125,-3.3165664672851562,1.2009722013317514e-05,0.6875113230530803,0.0,0.12741674167416742,0.2064799048059279,google/gemma-7b,
31,"“But I can be anything you want.”
Kim and Izzy rolled their eyes.
What a character. From his scruffy jeans and threadbare T-shirt, he obviously liked to dress down. Was it to draw attention to his looks or deflect them? I tugged hard and forced him to release my hand. Ignoring him, I gave my attention to",Kim,-1.4183177947998047,-3.5345230102539062,8.305840310640633e-06,0.8690165248738425,0.0,0.3443504350435043,0.0004512459835887102,google/gemma-7b,
32,"the boy said, looking proud of every word.
""Go on, James,"" the boy behind him said. Some of the other boys had already headed into the showers and James had been too busy warning Toby. James gave Toby a long dark look then turned and walked on. A moment later Toby followed the boy in front of him into the",showers,-0.83013916015625,-3.076936721801758,9.17080160434125e-06,0.8519258407541517,0.0,0.6091569156915692,1.7573259176678177e-11,google/gemma-7b,
33,"Twice Jeremy managed to avoid cars spinning out of control, and the number of vehicles that littered the roads was unreal. She was probably just as tired and worn out from being tense.
A little after six, she left a note in the room and trudged her way through the snow to the truck stop’s restaurant and ordered dinner-to-go for both of them.
As she opened the motel room’s door, she called, “Hey,",Jeremy,-1.0227203369140625,-4.147529602050781,1.421629531250801e-05,0.7762252226757944,0.0,0.36639663966396635,0.00017743097041901033,google/gemma-7b,
34,"so i do not have to tell you the pressures of doing business.”
“pardon me?”
“i said, you own your own store –”
the pop of a microphone saved us all from oblivion.
i hadn’t given much thought to where Chester Springs had been this whole time. unsolicited question answered by his voice. rich and buttery, pouring generously through a pair of",speakers,-1.39312744140625,-4.969512939453125,8.293964128824882e-06,0.8363157399933474,0.0,0.4474047404740474,3.058182987662485e-06,google/gemma-7b,
35,"Dylan of the Shed, you are named Guardian of the Portal, do you accept this Quest to protect the portal?”
“I guess.”
“Do you?” Btolomy boomed.
“I do,” he said and could feel his Dad’s eyes on him.
“Connor of the Shed, you too have been named. Do you accept this Quest to protect the",portal,-0.2647857666015625,-2.6740341186523438,8.11209793027956e-06,0.8489387845218035,0.0,0.3745934593459345,0.0001232241499423275,google/gemma-7b,
36,"""Clear as a bell,"" she said with more than a little sarcasm. ""So where are Mr. Zellerbach and the RV?""

""In Syracuse, New York, of course.""

She frowned. ""Enlighten me.""

"" `Hart's erroneous comedy.' ""

""That tells you he's in",Syracuse,-0.7576904296875,-2.0560302734375,5.482777396537131e-06,0.8938764432197646,0.0,0.20896489648964897,0.03693602683410284,google/gemma-7b,
37,"We only want to talk to you.”
Ishmael briefly wondered who lied, the soldier or the President, or perhaps neither, but he reached up, pulled down the lever and crawled through the vanes.
The razor sharp fan blades slowed until he could count them; five. There would be enough space to crawl between when they were",stopped,-1.446990966796875,-2.934051513671875,6.522324838442728e-06,0.7673793908471365,0.0,0.7389138913891388,1.6947861324005577e-18,google/gemma-7b,
38,"I used to give Asher and Trevor a hard time about the way they acted when they both met their one...now I knew. I would die for Lilly; she was amazing, beautiful, and kind, and made me want to be a better person.

My phone rang from my pocket, bringing me out of my thoughts. I pulled it out, expecting it to be",Lilly,-1.6141204833984375,-3.0002288818359375,4.375152457214426e-06,0.8709343266204763,0.0,0.572001200120012,5.0836684179921e-10,google/gemma-7b,
39,"Ellen asked him.

""Yes, indeed,"" Mark said. ""Several.""

""Have you ever made a list?""

""I can't say I have, Ellen. Do you recommend it?""

""Oh, yes,"" Ellen returned seriously. ""It's helpful if you have a real",list,-2.3170166015625,-4.247711181640625,7.796867976139765e-06,0.7669315377768504,0.0,0.5371977197719772,8.300306339037537e-09,google/gemma-7b,
40,"The second biker had dismounted and was hanging his helmet on the handlebars of his motorcycle when he caught sight of Joran. Without breaking eye contact, he walked up to Joran’s table.
“Cigarette for me?” Long asked.
Joran hesitated before pulling the pack of cigarettes from his shirt pocket and shaking one loose for Long. Long lit the cigarette and took a slow drag on it without ever taking his eyes off of",Joran,-0.10649299621582031,-2.8002967834472656,1.04834662124631e-05,0.8106868930459308,0.0,0.14736273627362736,0.14343979374422142,google/gemma-7b,
41,"The bat's gums were pulled back over his teeth in a snarl. ""I do not take orders from you, Overlander. Let us be clear on this from the start. I do not take orders from you!""

""Whoa!"" said Gregor, startled by Ares's intensity. ""What's your problem?""

""My problem is that at this moment, you are reminding me a great deal of Henry,"" said",Ares,-0.0841064453125,-2.163555145263672,7.942900083435234e-06,0.841150548351926,0.0,0.3849624962496249,7.660948372628045e-05,google/gemma-7b,
42,"They just would have argued with me about it like they always do. And then, when I didn't eat my lunch? Well, you would have thought that I'd tried to jump out the window. I'm upset, and I have every right to be upset. When I get upset, I don't",eat,-2.08648681640625,-5.720817565917969,1.6451303963549435e-05,0.6248478035514187,0.0,0.5447824782478247,4.6395109592673065e-09,google/gemma-7b,
43,"She and Zach were covered in dust and sweat when Helen found them. ""Wow, Lexi! You rock.""

Lexi groaned at the bad pun.

Helen surveyed the work, which was nearly complete. ""How did you do this?""

Lexi shrugged. ""Don't know.""

""It's her gift,"" said",Zach,-0.0933380126953125,-3.696502685546875,1.2744281775667332e-05,0.8275817013896924,0.0,0.5805580558055805,2.4313125164860436e-10,google/gemma-7b,
44,"""That’s what I said, and I meant it,"" Bob answers.
""Think of something else."" Greg says. He turns around in the front seat to look at Skinner squirm.
""Maybe a gentle rain or taking a cold shower...""
More laughter erupts from his friends. There’s nothing more amusing to a bunch of boys than watching one of them",squirm,-0.64617919921875,-6.8824920654296875,1.7465470591560006e-05,0.6957780787823155,0.0,0.5296129612961296,1.4640414065318433e-08,google/gemma-7b,
45,"""We could go back,""I suggested weakly. ""Tel them their magical road thingie didn't work for us.""

But Jenna shook her head. ""It can't be that bad,""she muttered.

""We could try to go together,""I said. ""I think we'd both fit, and that way, if we end up transported to another dimension or morphed into a wal , at least we'd have",company,-2.95025634765625,-5.308862686157227,1.631871964491438e-05,0.7924395808862927,0.0,0.23464746474647463,0.018779339540235633,google/gemma-7b,
46,"His gentle voice did me in. Tears seeped from my eyes. I had to make them stop. Big, bad werewolf hunters did not cry. Petite, blond girlie-girls did. They also got their families murdered before their eyes while powerless to do anything about it. I was no longer that girl; I was the",hunter,-2.2037506103515625,-6.62469482421875,1.5212690414045937e-05,0.8371097386959276,0.0,0.4423762376237623,4.061299574441784e-06,google/gemma-7b,
47,"""If you wanted me to have a happy birthday, you'd come over to my party. ""

""Your party,"" I repeated flatly.

""Yeah, remember? Andrea invited you?""

I remembered. I'd been thinking about it every day this week.

""I didn't think I was still",invited,-1.1460285186767578,-3.1713409423828125,7.99381268734578e-06,0.7626056570311336,0.0,0.6108970897089708,1.484964479015716e-11,google/gemma-7b,
48,"I'd have felt sorry for her if my own nerves hadn't been stretched to the breaking point.

We said nothing for a while. Mum looked out the window again.

""So I'm a ruby,"" I said. ""Those are red, aren't they?""

Mum nodded.

""And what gemstone is Charlotte?""

""She isn't one,"" said",Mum,-0.028900146484375,-3.3817100524902344,1.2745371350320056e-05,0.8120055738238342,0.0,0.35888388838883883,0.00024574297472447433,google/gemma-7b,
49,"More and more creepy zombie- looking ghosts would reach out of the waters to try and grab onto the boat.    
The boat came to a stop at a dock leading up to a giant circular black platform with giant black pillars sticking up around the sides.    
“Well, this is your stop, the Soulkeeper’s Passageway,” said the boat guide. 
Shortly, Muri and Joe were standing in the center of the giant",platform,-1.093292236328125,-3.9610977172851562,1.261455054191174e-05,0.8029331719581547,0.0,0.2999939993999399,0.0024262447533809246,google/gemma-7b,
50,"The whole mechanism looked rather like a combined television and video player might look, if it had been invented and built three hundred years ago by Sir Isaac Newton. Which was, more or less, exactly what it was.

""Watch,"" said Door. She placed the wooden ball onto a platform. Lights shone through the machine and into the",ball,-0.32317352294921875,-5.1562957763671875,1.6254361980827525e-05,0.7602269722834227,0.0,0.34270627062706266,0.00048248281496212925,google/gemma-7b,
51,"Mike drove for fear that Jake was so nervous he would get another ticket before he got to the driver’s licensing facility.
He walked with Jake into the building and stood beside him as he presented his form to the official. “How long do I have to finish the test?” Jake asked nervously.
The official looked at his form and input his driver’s license number into the computer and asked, “What",test,-3.945323944091797,-5.1555938720703125,1.2833739674533717e-05,0.76922729721675,0.0,0.5937473747374737,7.473751000465628e-11,google/gemma-7b,
52,"I'm just used to working, so me not working is messing with my head. I love being home with both the kids, but..."" she trails off, shaking her head.

""But what?"" I ask when her face pales slightly.

""Um...I...it's nothing."" She shakes her head again and I know it's not",nothing,-0.1283416748046875,-3.2838592529296875,1.261477609659778e-05,0.7595525705008617,0.0,0.49647764776477643,1.4937395787342258e-07,google/gemma-7b,
53,"In the diagram, he pinched to the left of him, where the ground would be, and pulled up a trail of yellow that formed itself into a seat.
Argus watched as a small hatch opened up from the floor. An outline of the chair was imprinted in light, the seat and the back drawn into space by blue lasers. A tiny black cloud made of nanomachines streamed out of the",hatch,-0.7357635498046875,-4.9696197509765625,1.3507532457879279e-05,0.7792417331319438,0.0,0.5361296129612961,8.998493124421575e-09,google/gemma-7b,
54,"`You're all crazy if you think I'll pose as a Krull refugee to do your bidding,' said Luke.  After all I heard tonight I'll be looking to save my own sweet self before I'll be looking to help you ladies capture any walled cities.'

`You're not thinking clearly, Luke, honey,' said Casilevatates.  `Let me remind you why you're going to masquerade as a Krull",refugee,-0.18280029296875,-3.421722412109375,1.3837414371664636e-05,0.7653474714073024,0.0,0.2436963696369637,0.014554415099915249,google/gemma-7b,
55,"Now seemed like as terrible a time as any to trade out my worries that Gregory had somehow found out about the Garzas – or the vain hope that Zach could bring himself to lie to a Gardener about it if asked – for some brand new anxiety. Gregory might have been good only for repeating Thorn, but the High Gardener was smart.
""Thorn wants to speak to you himself. He asked for my best,"" said",Gregory,-3.076507568359375,-4.441555023193359,8.344845809915569e-06,0.8331476858965269,0.0,0.563108310831083,1.0702906567974926e-09,google/gemma-7b,
56,"Bryn smirked as she said loudly, “Have a nice day.”  Kayla’s step did not even falter.  She just continued walking toward the door.  Bryn nudged Nicole and whispered, “Say something.”
Nicole looked confused, but eventually said, “Have a nice day.”
Kayla turned her head a little as she said, “You",too,-0.41457366943359375,-3.6349716186523438,1.4521197044814471e-05,0.778436224879475,0.0,0.44898889888988897,2.7941044351292256e-06,google/gemma-7b,
57,"I just need to grab my things and we can go.""

She took another step back and bumped into a body. ""Chloe, sorry,"" she said as she glanced over her shoulder.

""No biggie."" She pinched Addie in the back, a clear signal she wanted an introduction.

""Trent, this is my cousin,",Chloe,-1.1240386962890625,-3.3675994873046875,4.6442205530183855e-06,0.9092328944197018,0.0,0.5148034803480348,4.262681958992546e-08,google/gemma-7b,
58,"It was the only section of the library where there wasn't a single book to check out.

""Good luck with that,"" Daniel said, opening up his sketchbook again, as if to say, preemptively, goodbye.

Luce was tongue-tied and embarrassed and what she would have liked to do was escape. But then, there were the shadows, still lurking nearby, and for some reason Luce felt better about them when she was next to",Daniel,-0.16336822509765625,-1.8399658203125,6.663477506663185e-06,0.861061800450241,0.0,0.3912391239123912,5.700860482011968e-05,google/gemma-7b,
59,"""Happy to help my little friend here, even if she is keeping surprising company,"" said Leo, giving Tessa a wry look. ""Glad you've got a school you like, though.""

""How do you want to be credited if I do cite you?"" asked Daphne, taking out her ego. ""Tessa said you work here and for the government.""

""Government stuff's freelance and unrelated,"" said",Leo,-0.18310546875,-3.6648483276367188,1.2143514140916523e-05,0.8282652120097161,0.0,0.4254785478547854,1.0199612274192525e-05,google/gemma-7b,
60,"Beth smoothed her wiry half-black, half-gray hair from her makeup-free face. In New Mexico, the natural look was common. Standing next to Cindy Fanucci, she felt like a disaster. She hid her ragged nails under the sleeves of her sweatshirt.
“Hi, I’m Cindy. It’s so nice to meet you,",Beth,-0.2520294189453125,-2.307952880859375,9.094716915569734e-06,0.8419487412226798,0.0,0.09815781578157814,0.33125652206421397,google/gemma-7b,
61,"""I'm not done here.""

""But-""

""And I'm not your f**king meal,"" he added, a touch of heat whipping through his words.

So he had heard that part. Cassie had thought his enhanced hearing would pick it up.

The redhead glared at Dante, then at",Cassie,-0.953643798828125,-3.41802978515625,7.360801646427717e-06,0.874982927092513,0.0,0.4118451845184518,2.070015656893267e-05,google/gemma-7b,
62,"He had the ridiculous desire to chase after her, but even as the thought skated tantalizingly through his mind, reality intruded.

""You know, I'm beginning to think there's something going on between you two.""

Cheyenne stood behind Hardy, arms crossed over her chest, chin set at an argumentative angle.

Hardy sighed, turning to walk away from her. ""There is nothing going on between us,",Cheyenne,-0.20318603515625,-3.0319976806640625,9.863633749773726e-06,0.8735220981623687,0.0,0.3376297629762976,0.0005918853795662418,google/gemma-7b,
63,"He was about to let out a burst of laughter when the wagon came to a screeching halt. All the humor left him at once. Other than the low idle of the engine, everything became dead quiet. Strange mechanical noises crept from the back of the wagon like the sound of gears waking within a clock tower. Then he heard similar noises from the front of the",wagon,-0.2539520263671875,-8.180538177490234,2.8786347684217617e-05,0.7376094922774535,0.0,0.3473867386738673,0.0003983950895278756,google/gemma-7b,
64,"""My serum Creatinine is high, although everything else within my kidney profile is apparently normal, according to the hospital. So is my potassium, but that could be an artifact, so they say. It apparently comes from eating too many bananas.""

""Do you eat bananas?""

""I can think of a whole lot of things to do with",bananas,-0.90118408203125,-3.1126708984375,7.150727924454259e-06,0.8035927827279394,0.0,0.5882268226822681,1.232460048690965e-10,google/gemma-7b,
65,"Cooper groaned, and his body sagged back.

""You weren't supposed to be first,"" Deuce snarled as he lifted the gun and took aim at Cooper's prone form. ""But if that's the way you want it, old buddy...""

""No!"" Gabrielle threw her body forward and wrapped her arms around",Cooper,-0.4127197265625,-1.6234588623046875,4.333959623181727e-06,0.8848322121338866,0.0,0.39879987998799876,3.961559884496129e-05,google/gemma-7b,
66,"Talking about it normally bothered me, but with him, I felt I could say anything.

""Everyone said I shouldn't have survived,"" I explained. ""Because of where I sat and the way the car hit the tree. Lissa was really the only one in a secure spot. She and I walked away with only a few",scratches,-1.453826904296875,-3.0512638092041016,5.705610874429112e-06,0.7886846530660849,0.0,0.6399159915991599,7.639879944856116e-13,google/gemma-7b,
67,"“You know we don’t really need a song.”
“True,” Jenna said, “but I want one. I think we deserve one after all this, don’t you? And anyway, it’s supposed to make the wood burn longer.”
“But why do I have to",sing,-0.6472101211547852,-2.77435302734375,7.520903636759613e-06,0.7412521602032245,0.0,0.6619861986198619,6.419450129923899e-14,google/gemma-7b,
68,"He shook his head, took a step back and held his hands up as he tried to smile without losing a cigarette.
“Yes you can,” Julia said in a reassuring voice. “I’ve already focused on my friend. You just have to click the shutter, on top, here.”
He nodded sheepishly, through his cigarette away and took the",camera,-0.16778564453125,-3.870783805847168,1.3387567378231324e-05,0.7949604983659864,0.0,0.416081608160816,1.6667810955610574e-05,google/gemma-7b,
69,Prince of Alasia begins on the night of the Invasion and describes what happens to twelve-year-old Prince Jaymin after he is forced to flee for his life. In the Enemy’s Service features a young girl and tells the story of those who were not able to escape from the Alasian palace when the enemy invaded. Prince of Malorn begins several months earlier and focuses on the Malornian perspective of the events leading up to the,Invasion,-0.593658447265625,-2.5196685791015625,6.398573077603942e-06,0.8308445691365405,0.0,0.3619681968196819,0.0002151934431872195,google/gemma-7b,
70,"Even as he settled back into the cushions of the swing, though, he heard a soft voice: ""Mateo.""

Nadia looked so beautiful. She wore a soft white dress that outlined every inch of her, and her black hair gleamed in the moonlight. But nothing was as incredible as her eyes as she drank him in. Mateo felt like he could hardly speak. Yet he managed to whisper,","""Nadia",-2.145965576171875,-5.280702590942383,8.87197984411614e-06,0.6456543640486052,0.0,0.49770177017701767,1.3768397265945915e-07,google/gemma-7b,
