item_id,prefix,final_word,direct_logprob,meta_logprob,kl_divergence,spearman_r_all,spearman_p_all,spearman_r_top100,spearman_p_top100,model,revision
10,"Escorting drunk humans out of the bar is different from going up against a tiger-wildcat who eats raw steak for breakfast and is dying for a fight.""

""I bet he could win with just his breath,"" Ronan said. Sean chuckled.

""Take it seriously, Ronan. These guys are seasoned. If Marquez has a champion, it means he's won a good share of the",fights,-1.902883529663086,-6.133155822753906,1.3858344573236536e-05,0.8168876909525267,0.0,0.4215781578157815,1.2528229132212918e-05,google/gemma-2b,
11,"Instead, I stare straight ahead like I'm deeply interested in what's going on at the front of the room.

Eventually, we make it through to the part where everyone stands up and says their little piece. Some have a longer, more in depth story to tell, which terrifies me. I don't want anyone to ask me for my",story,-0.8358802795410156,-7.117441177368164,1.9033366697840393e-05,0.8252895580141006,0.0,0.32624062406240617,0.0009246259576232963,google/gemma-2b,
12,"Recall our encounter with the warbirds at the Federation border. Confirm my memory with yours.”
She turned Seren to face her. They placed their foreheads together as when they meditated together. They held hands beneath the surface of the water. They closed their eyes.
“There were five warbirds at the",border,-0.4967918395996094,-5.183889389038086,1.3668180145032238e-05,0.8306945664288541,0.0,0.2308550855085508,0.020842016835970804,google/gemma-2b,
13,"I was so happy to see him that I almost sobbed his name.
Eli stiffened and let out a hiss. “Mohiri!” Fear crept into his voice, and my dazed mind wondered what on earth scared a vampire.
Nikolas chuckled, and I felt a tremor run through my captor. “I see there is no need for",introductions,-5.673624038696289,-12.808755874633789,1.6753701856941916e-05,0.8192278684176009,0.0,0.30799879987998796,0.0018244280662679999,google/gemma-2b,
14,"""Come on, baby girl,"" Mary Jo said, scooping up the toy, then bending to retrieve her daughter. ""Let me change your diaper and put you down for a couple of hours.""

""She sleeps that long?""

""Almost every afternoon. She still takes a morning nap, too, but she'll outgrow those pretty soon.""

Lori knew she had a lot to learn about",babies,-2.9104080200195312,-7.318000793457031,2.0776409655809402e-05,0.7944737186361256,0.0,0.24296429642964296,0.014862493730302321,google/gemma-2b,
15,"I would really like to have some time with my mom.""

Lucien groaned inwardly. How could he say no to that? Julia was grieving for her mate and at a loss on how to deal with her daughter. Now Jaeden actually wanted to speak to her mom... he would be an ogre if he said no. He gave a quick nod and ignored the grateful smile she threw him before her and her mother ambled out of the room",together,-4.237663269042969,-12.459449768066406,4.5415024942485616e-05,0.6028801396285104,0.0,0.23666366636663663,0.017756124725396515,google/gemma-2b,
16,"If Demerzel has the ability to change minds, he has to do so without bringing about side effects he does not wish-and since he is the Emperor's First Minister, the side effects he must worry about are numerous, indeed.""

""And the application to the present case?""

""Think about it! You can't tell anyone-except me, of course-that Demerzel is a robot, because he has adjusted you so that you can't. But how much adjustment did that take? Do you want to tell people that he is a",robot,-0.2504100799560547,-4.395358085632324,1.4537056813423987e-05,0.8061109222694353,0.0,0.444032403240324,3.7008738355862324e-06,google/gemma-2b,
17,"I leaned out the window and pointed at Floyd’s hearing aid.
Floyd dug the hearing aid out of his ear and made an adjustment. “Sorry,” he said, screwing it back in. “Blasted thing was turned off.”
“What happened to Chester?”
“Shot in the head’s what happened to",Chester,-0.24606704711914062,-1.7063798904418945,8.74318811838748e-06,0.8660109007628404,0.0,0.2965256525652565,0.0027385485921482106,google/gemma-2b,
18,"‘Well I don’t know why, Nellie showed it to me many times. It has heaps of her poems and short stories in it; mostly girlie stuff though, which is why she obviously didn’t bother showing you. Strange that she left it to you though, I can’t imagine you would enjoy it very much.
‘Are you sure it is the same",book,-2.036806106567383,-4.881051063537598,1.163530396297574e-05,0.7793038519672354,0.0,0.32776477647764773,0.0008719022285890442,google/gemma-2b,
19,"""We'll wait for you, Daddy,"" Izzy said, snuggling up to Annie.

Nick pressed the book into Izzy's hands and hurried out of the room. He came back a few minutes later, looking solemn.

Annie felt a prickling of fear. She sat up straighter, leaning forward. ""Nick?""

He eased back into the bed, on the other side of",Izzy,-1.4766845703125,-1.9460134506225586,1.3244793080957606e-05,0.8132337063113718,0.0,0.3315091509150915,0.0007538209854679664,google/gemma-2b,
20,"""Michael wanted nothing to do with the business for a very long time,"" the older woman answered. ""He had his heart set on being a race-car driver.""

Maggie's mouth fell open. ""What?""

""Si. He was very good, though my heart stopped every time he went out on the track. No matter how many times his papa and I tried to discourage him, he found a way back on the",track,-0.5963010787963867,-4.993639945983887,1.506698754383251e-05,0.7322619618876408,0.0,0.31575157515751573,0.0013737933744365613,google/gemma-2b,
21,"A cowboy behind her said to break up a cheese slice and mush it down in the mixture.  Sarah took a slice of cheese to do just that.
Sarah and Tess sat at one of the large tables with other guests.  Everyone talked and laughed, while eating lunch.  It seemed a happy group. Dale watched from the back to make sure all was well and to get another look at",Sarah,-1.0832157135009766,-4.1150007247924805,1.2878496818302665e-05,0.8385742904816288,0.0,0.010705070507050704,0.9158141694525623,google/gemma-2b,
22,"Brayden's face was a mix of incredulity and disappointment when I told him I had to leave.

""But you just... I mean..."" It was a rare moment of speechlessness for him.

""I'm sorry,"" I said earnestly. ""Especially after being late and ruining the museum. But it's a family emergency.""

""Your family has an awful lot of",emergencies,-2.585630416870117,-6.784992218017578,1.2237625014677178e-05,0.8207721546639899,0.0,0.37381338133813374,0.00012762810560543907,google/gemma-2b,
23,"""Thank you,"" Liz says, her sweaty face going into my neck. ""I'm so tired.""

""As soon as this is over, you can sleep. I promise.""

""Okay."" She says softly. The doctor walks in and sits down at the end of the bed.

""Are you ready for this,",Liz,-1.223440170288086,-3.2061777114868164,1.1425651791796554e-05,0.8033011354288013,0.0,0.146018601860186,0.14716735219521912,google/gemma-2b,
24,Olaf slapped the boy real hard. Bob was momentarily stunned. Olaf then started yelling at him about calling him without permission unless it was emergency. The boy mumbled something crying at the same time. Bob got closer through the woods and stepped on a branch that cracked. Both Olaf and the boy heard it and walked towards,Bob,-2.5555896759033203,-3.836367607116699,1.8881206415244378e-05,0.7607167891036667,0.0,0.14505850585058505,0.14987421547814495,google/gemma-2b,
25,"Instead, its twin towers, now horizontal so as to appear like walkways, loomed over the deck of the Hercules, and the black ship stopped impossibly quickly, its movement suddenly halted.
No one moved for a moment and the two ships sat there, doing nothing. Then Lucius saw a movement near the top of the mighty warship as the hooked walkways descended downwards, until they reached down from the deck of the black vessel to the deck of the",Hercules,-1.0078020095825195,-2.4467906951904297,1.1397092748666182e-05,0.818804736543148,0.0,0.1478907890789079,0.1419950666596275,google/gemma-2b,
26,"She kisses me again.

""Oh-kay!"" Jen whistles. ""Can we go now? I don't wanna break up the lovey-dovey show goin' on, but I have shopping to do.""

I laugh and release Lexy, wrapping a friendly arm around Jen's shoulders. ""Oh, how dull my life would be without you,",Jen,-1.4107990264892578,-2.277594566345215,1.0389129784016404e-05,0.8472596878837292,0.0,0.14779477947794778,0.14225692255141648,google/gemma-2b,
27,"His smile widened. “I’ll keep it a secret.”
“Thank you.”
“Can you play?”
“Grace taught me how to play Chopsticks.”
“It’s a good place to start.” He tapped his card on the table. “I’ll think I’ll take another look at the",piano,-6.579712867736816,-8.360138893127441,8.923953828343656e-06,0.8559545206123204,0.0,0.33533753375337527,0.0006483725634093404,google/gemma-2b,
28,"Now, they were opening cans of pork & beans and eating them cold. As to why they didn't heat them up first, it took some prying but Lucas finally admitted that there had been a bit of an accident when they had used the stove and it had caught on fire. The ship was fine but they weren't sure about the",stove,-0.490936279296875,-4.769268989562988,1.3535503057937603e-05,0.7843562917036266,0.0,0.33144914491449146,0.0007555919411745784,google/gemma-2b,
29,"I wasn't interested in helping, because I knew it was hopeless. Carla was six feet into a snowdrift almost as tall as my head, and we didn't even have a shovel. I just stood in the road next to the Duke, wiping the wisp of wet hair sticking out under my hat. ""Sorry,"" I said to the",Duke,-0.43610382080078125,-2.855954170227051,8.695677934156265e-06,0.8298546016569324,0.0,0.35437143714371433,0.0002977041117474715,google/gemma-2b,
30,"She doesn’t like to talk about it.” Sara looked at Joshua.
“Give her time,” he said gently. “It’s only been a few months.” As they reached Sara’s street, he stopped, pulled her into his arms, and held her for a moment. “I really, really like you,",Sara,-0.3307809829711914,-2.0641088485717773,6.963155556150014e-06,0.8511448139346582,0.0,0.14241824182418242,0.15751076337230813,google/gemma-2b,
31,"“But I can be anything you want.”
Kim and Izzy rolled their eyes.
What a character. From his scruffy jeans and threadbare T-shirt, he obviously liked to dress down. Was it to draw attention to his looks or deflect them? I tugged hard and forced him to release my hand. Ignoring him, I gave my attention to",Kim,-2.7337684631347656,-4.507173538208008,1.1822556189144962e-05,0.8578587621711365,0.0,0.3395259525952595,0.0005486061642453587,google/gemma-2b,
32,"the boy said, looking proud of every word.
""Go on, James,"" the boy behind him said. Some of the other boys had already headed into the showers and James had been too busy warning Toby. James gave Toby a long dark look then turned and walked on. A moment later Toby followed the boy in front of him into the",showers,-0.7754812240600586,-5.412432670593262,1.3034616131335497e-05,0.8283944380043055,0.0,0.44691269126912686,3.1448919329684167e-06,google/gemma-2b,
33,"Twice Jeremy managed to avoid cars spinning out of control, and the number of vehicles that littered the roads was unreal. She was probably just as tired and worn out from being tense.
A little after six, she left a note in the room and trudged her way through the snow to the truck stop’s restaurant and ordered dinner-to-go for both of them.
As she opened the motel room’s door, she called, “Hey,",Jeremy,-2.093557357788086,-3.1625890731811523,1.0014027793658897e-05,0.8340978850070049,0.0,0.21466546654665467,0.03197399966227147,google/gemma-2b,
34,"so i do not have to tell you the pressures of doing business.”
“pardon me?”
“i said, you own your own store –”
the pop of a microphone saved us all from oblivion.
i hadn’t given much thought to where Chester Springs had been this whole time. unsolicited question answered by his voice. rich and buttery, pouring generously through a pair of",speakers,-3.1611127853393555,-10.364352226257324,1.5004688066255767e-05,0.8327950340142578,0.0,0.12933693369336932,0.19966634540727946,google/gemma-2b,
35,"Dylan of the Shed, you are named Guardian of the Portal, do you accept this Quest to protect the portal?”
“I guess.”
“Do you?” Btolomy boomed.
“I do,” he said and could feel his Dad’s eyes on him.
“Connor of the Shed, you too have been named. Do you accept this Quest to protect the",portal,-0.4744682312011719,-4.929590225219727,1.388314467476448e-05,0.8441823718648742,0.0,0.22786678667866783,0.022601555901644272,google/gemma-2b,
36,"""Clear as a bell,"" she said with more than a little sarcasm. ""So where are Mr. Zellerbach and the RV?""

""In Syracuse, New York, of course.""

She frowned. ""Enlighten me.""

"" `Hart's erroneous comedy.' ""

""That tells you he's in",Syracuse,-1.7768564224243164,-1.625661849975586,6.731026132911211e-06,0.8144757995572562,0.0,0.4415001500150015,4.265106205280564e-06,google/gemma-2b,
37,"We only want to talk to you.”
Ishmael briefly wondered who lied, the soldier or the President, or perhaps neither, but he reached up, pulled down the lever and crawled through the vanes.
The razor sharp fan blades slowed until he could count them; five. There would be enough space to crawl between when they were",stopped,-3.9753036499023438,-12.70223617553711,2.1570338503806852e-05,0.5525745213074539,0.0,0.24224422442244223,0.01517102503594746,google/gemma-2b,
38,"I used to give Asher and Trevor a hard time about the way they acted when they both met their one...now I knew. I would die for Lilly; she was amazing, beautiful, and kind, and made me want to be a better person.

My phone rang from my pocket, bringing me out of my thoughts. I pulled it out, expecting it to be",Lilly,-3.001326560974121,-4.6948347091674805,8.623557732789777e-06,0.8834322035760407,0.0,0.5748574857485749,3.9835679367352335e-10,google/gemma-2b,
39,"Ellen asked him.

""Yes, indeed,"" Mark said. ""Several.""

""Have you ever made a list?""

""I can't say I have, Ellen. Do you recommend it?""

""Oh, yes,"" Ellen returned seriously. ""It's helpful if you have a real",list,-2.2696189880371094,-5.027473449707031,1.3514233614841942e-05,0.7225698760112351,0.0,0.27337533753375337,0.00592301767688844,google/gemma-2b,
40,"The second biker had dismounted and was hanging his helmet on the handlebars of his motorcycle when he caught sight of Joran. Without breaking eye contact, he walked up to Joran’s table.
“Cigarette for me?” Long asked.
Joran hesitated before pulling the pack of cigarettes from his shirt pocket and shaking one loose for Long. Long lit the cigarette and took a slow drag on it without ever taking his eyes off of",Joran,-0.41211605072021484,-2.270885467529297,9.467025847698096e-06,0.7812909273600509,0.0,0.4178457845784578,1.5216643415943456e-05,google/gemma-2b,
41,"The bat's gums were pulled back over his teeth in a snarl. ""I do not take orders from you, Overlander. Let us be clear on this from the start. I do not take orders from you!""

""Whoa!"" said Gregor, startled by Ares's intensity. ""What's your problem?""

""My problem is that at this moment, you are reminding me a great deal of Henry,"" said",Ares,-0.14381122589111328,-5.382564544677734,1.836390219978057e-05,0.8551734688950806,0.0,0.27239123912391233,0.006111967205821436,google/gemma-2b,
42,"They just would have argued with me about it like they always do. And then, when I didn't eat my lunch? Well, you would have thought that I'd tried to jump out the window. I'm upset, and I have every right to be upset. When I get upset, I don't",eat,-3.0093021392822266,-5.019148826599121,1.2265545592526905e-05,0.598206729281071,0.0,0.3931233123312331,5.210809434709449e-05,google/gemma-2b,
43,"She and Zach were covered in dust and sweat when Helen found them. ""Wow, Lexi! You rock.""

Lexi groaned at the bad pun.

Helen surveyed the work, which was nearly complete. ""How did you do this?""

Lexi shrugged. ""Don't know.""

""It's her gift,"" said",Zach,-0.697291374206543,-4.394780158996582,1.1049917702621315e-05,0.8486913288606538,0.0,0.4453405340534053,3.4377574592192463e-06,google/gemma-2b,
44,"""That’s what I said, and I meant it,"" Bob answers.
""Think of something else."" Greg says. He turns around in the front seat to look at Skinner squirm.
""Maybe a gentle rain or taking a cold shower...""
More laughter erupts from his friends. There’s nothing more amusing to a bunch of boys than watching one of them",squirm,-1.4144668579101562,-12.112542152404785,2.9312273909454234e-05,0.560644127646689,0.0,0.33004500450045,0.0007981336214629686,google/gemma-2b,
45,"""We could go back,""I suggested weakly. ""Tel them their magical road thingie didn't work for us.""

But Jenna shook her head. ""It can't be that bad,""she muttered.

""We could try to go together,""I said. ""I think we'd both fit, and that way, if we end up transported to another dimension or morphed into a wal , at least we'd have",company,-3.528080940246582,-11.648703575134277,2.789699829008896e-05,0.7604598479312382,0.0,0.32415241524152416,0.0010015867733135038,google/gemma-2b,
46,"His gentle voice did me in. Tears seeped from my eyes. I had to make them stop. Big, bad werewolf hunters did not cry. Petite, blond girlie-girls did. They also got their families murdered before their eyes while powerless to do anything about it. I was no longer that girl; I was the",hunter,-3.665708541870117,-6.132813453674316,9.068813596968539e-06,0.8609527747946808,0.0,0.38287428742874285,8.441305555099598e-05,google/gemma-2b,
47,"""If you wanted me to have a happy birthday, you'd come over to my party. ""

""Your party,"" I repeated flatly.

""Yeah, remember? Andrea invited you?""

I remembered. I'd been thinking about it every day this week.

""I didn't think I was still",invited,-0.732417106628418,-5.371729850769043,1.556484494358301e-05,0.7357135706769818,0.0,0.4401560156015601,4.596644081329935e-06,google/gemma-2b,
48,"I'd have felt sorry for her if my own nerves hadn't been stretched to the breaking point.

We said nothing for a while. Mum looked out the window again.

""So I'm a ruby,"" I said. ""Those are red, aren't they?""

Mum nodded.

""And what gemstone is Charlotte?""

""She isn't one,"" said",Mum,-0.4113588333129883,-6.348187446594238,1.953969695023261e-05,0.8140710946866415,0.0,0.35153915391539153,0.0003353077727093215,google/gemma-2b,
49,"More and more creepy zombie- looking ghosts would reach out of the waters to try and grab onto the boat.    
The boat came to a stop at a dock leading up to a giant circular black platform with giant black pillars sticking up around the sides.    
“Well, this is your stop, the Soulkeeper’s Passageway,” said the boat guide. 
Shortly, Muri and Joe were standing in the center of the giant",platform,-1.7643566131591797,-12.305397033691406,3.4189459256595e-05,0.7149061550281558,0.0,0.14756675667566754,0.1428802933159282,google/gemma-2b,
50,"The whole mechanism looked rather like a combined television and video player might look, if it had been invented and built three hundred years ago by Sir Isaac Newton. Which was, more or less, exactly what it was.

""Watch,"" said Door. She placed the wooden ball onto a platform. Lights shone through the machine and into the",ball,-2.895709991455078,-4.830317497253418,1.0198950803896878e-05,0.836101105331776,0.0,0.5653405340534053,8.896976093331892e-10,google/gemma-2b,
51,"Mike drove for fear that Jake was so nervous he would get another ticket before he got to the driver’s licensing facility.
He walked with Jake into the building and stood beside him as he presented his form to the official. “How long do I have to finish the test?” Jake asked nervously.
The official looked at his form and input his driver’s license number into the computer and asked, “What",test,-6.295673370361328,-9.837340354919434,2.1570207536569797e-05,0.7866024992958782,0.0,0.2033243324332433,0.042465810169453576,google/gemma-2b,
52,"I'm just used to working, so me not working is messing with my head. I love being home with both the kids, but..."" she trails off, shaking her head.

""But what?"" I ask when her face pales slightly.

""Um...I...it's nothing."" She shakes her head again and I know it's not",nothing,-0.49895286560058594,-8.464849472045898,2.5394047042937018e-05,0.7411173323703457,0.0,0.26658265826582656,0.007340016194406841,google/gemma-2b,
53,"In the diagram, he pinched to the left of him, where the ground would be, and pulled up a trail of yellow that formed itself into a seat.
Argus watched as a small hatch opened up from the floor. An outline of the chair was imprinted in light, the seat and the back drawn into space by blue lasers. A tiny black cloud made of nanomachines streamed out of the",hatch,-0.8164987564086914,-6.222220420837402,1.755729863361921e-05,0.7497673272249927,0.0,0.36411641164116404,0.0001960331646876648,google/gemma-2b,
54,"`You're all crazy if you think I'll pose as a Krull refugee to do your bidding,' said Luke.  After all I heard tonight I'll be looking to save my own sweet self before I'll be looking to help you ladies capture any walled cities.'

`You're not thinking clearly, Luke, honey,' said Casilevatates.  `Let me remind you why you're going to masquerade as a Krull",refugee,-0.06708908081054688,-3.751643180847168,1.3881933227821719e-05,0.7938325130449243,0.0,0.3362496249624962,0.0006253296421122786,google/gemma-2b,
55,"Now seemed like as terrible a time as any to trade out my worries that Gregory had somehow found out about the Garzas – or the vain hope that Zach could bring himself to lie to a Gardener about it if asked – for some brand new anxiety. Gregory might have been good only for repeating Thorn, but the High Gardener was smart.
""Thorn wants to speak to you himself. He asked for my best,"" said",Gregory,-2.2244691848754883,-2.517653465270996,7.179115527833346e-06,0.8613831690196314,0.0,0.6099129912991299,1.6335431193316944e-11,google/gemma-2b,
56,"Bryn smirked as she said loudly, “Have a nice day.”  Kayla’s step did not even falter.  She just continued walking toward the door.  Bryn nudged Nicole and whispered, “Say something.”
Nicole looked confused, but eventually said, “Have a nice day.”
Kayla turned her head a little as she said, “You",too,-2.821331024169922,-11.28639030456543,2.3694317860645242e-05,0.6929874041671934,0.0,0.37780978097809775,0.0001065143656188478,google/gemma-2b,
57,"I just need to grab my things and we can go.""

She took another step back and bumped into a body. ""Chloe, sorry,"" she said as she glanced over her shoulder.

""No biggie."" She pinched Addie in the back, a clear signal she wanted an introduction.

""Trent, this is my cousin,",Chloe,-0.5188417434692383,-2.829965591430664,8.72320197231602e-06,0.8785837351066695,0.0,0.41462946294629466,1.795871009868469e-05,google/gemma-2b,
58,"It was the only section of the library where there wasn't a single book to check out.

""Good luck with that,"" Daniel said, opening up his sketchbook again, as if to say, preemptively, goodbye.

Luce was tongue-tied and embarrassed and what she would have liked to do was escape. But then, there were the shadows, still lurking nearby, and for some reason Luce felt better about them when she was next to",Daniel,-0.9788608551025391,-3.6130218505859375,2.0408002455951646e-05,0.7879346641003746,0.0,0.15978397839783978,0.11229276590972394,google/gemma-2b,
59,"""Happy to help my little friend here, even if she is keeping surprising company,"" said Leo, giving Tessa a wry look. ""Glad you've got a school you like, though.""

""How do you want to be credited if I do cite you?"" asked Daphne, taking out her ego. ""Tessa said you work here and for the government.""

""Government stuff's freelance and unrelated,"" said",Leo,-0.17916107177734375,-4.574973106384277,1.4743605788680725e-05,0.8581923028050081,0.0,0.3898349834983498,6.093644659503825e-05,google/gemma-2b,
60,"Beth smoothed her wiry half-black, half-gray hair from her makeup-free face. In New Mexico, the natural look was common. Standing next to Cindy Fanucci, she felt like a disaster. She hid her ragged nails under the sleeves of her sweatshirt.
“Hi, I’m Cindy. It’s so nice to meet you,",Beth,-0.1619405746459961,-1.0074100494384766,3.5851396660291357e-06,0.8595396369634729,0.0,0.19095109510951094,0.05703350349207509,google/gemma-2b,
61,"""I'm not done here.""

""But-""

""And I'm not your f**king meal,"" he added, a touch of heat whipping through his words.

So he had heard that part. Cassie had thought his enhanced hearing would pick it up.

The redhead glared at Dante, then at",Cassie,-1.8985652923583984,-4.385397911071777,1.379271998303011e-05,0.834845335027616,0.0,0.22459045904590458,0.024675274433662495,google/gemma-2b,
62,"He had the ridiculous desire to chase after her, but even as the thought skated tantalizingly through his mind, reality intruded.

""You know, I'm beginning to think there's something going on between you two.""

Cheyenne stood behind Hardy, arms crossed over her chest, chin set at an argumentative angle.

Hardy sighed, turning to walk away from her. ""There is nothing going on between us,",Cheyenne,-0.6256895065307617,-4.126564025878906,1.1507318959047552e-05,0.844645869636902,0.0,0.21510951095109507,0.031612311017787394,google/gemma-2b,
63,"He was about to let out a burst of laughter when the wagon came to a screeching halt. All the humor left him at once. Other than the low idle of the engine, everything became dead quiet. Strange mechanical noises crept from the back of the wagon like the sound of gears waking within a clock tower. Then he heard similar noises from the front of the",wagon,-0.27578067779541016,-4.802037239074707,1.6933667211560532e-05,0.7485520058684391,0.0,0.235019501950195,0.018586799193904442,google/gemma-2b,
64,"""My serum Creatinine is high, although everything else within my kidney profile is apparently normal, according to the hospital. So is my potassium, but that could be an artifact, so they say. It apparently comes from eating too many bananas.""

""Do you eat bananas?""

""I can think of a whole lot of things to do with",bananas,-1.1022357940673828,-5.5977020263671875,1.3022229722992051e-05,0.7941352469674434,0.0,0.4635463546354635,1.1925327063684243e-06,google/gemma-2b,
65,"Cooper groaned, and his body sagged back.

""You weren't supposed to be first,"" Deuce snarled as he lifted the gun and took aim at Cooper's prone form. ""But if that's the way you want it, old buddy...""

""No!"" Gabrielle threw her body forward and wrapped her arms around",Cooper,-1.0729265213012695,-2.1824655532836914,1.2689029063039925e-05,0.8480899975669787,0.0,0.13162916291629162,0.19174625261147693,google/gemma-2b,
66,"Talking about it normally bothered me, but with him, I felt I could say anything.

""Everyone said I shouldn't have survived,"" I explained. ""Because of where I sat and the way the car hit the tree. Lissa was really the only one in a secure spot. She and I walked away with only a few",scratches,-1.8522329330444336,-9.230902671813965,2.605436930025462e-05,0.7386309741505158,0.0,0.06237023702370237,0.5375899714224024,google/gemma-2b,
67,"“You know we don’t really need a song.”
“True,” Jenna said, “but I want one. I think we deserve one after all this, don’t you? And anyway, it’s supposed to make the wood burn longer.”
“But why do I have to",sing,-0.7079944610595703,-4.397553443908691,9.632017281546723e-06,0.671382108812698,0.0,0.5259885988598859,1.91073348881405e-08,google/gemma-2b,
68,"He shook his head, took a step back and held his hands up as he tried to smile without losing a cigarette.
“Yes you can,” Julia said in a reassuring voice. “I’ve already focused on my friend. You just have to click the shutter, on top, here.”
He nodded sheepishly, through his cigarette away and took the",camera,-1.058837890625,-3.275507926940918,8.064279427344445e-06,0.7182104956998188,0.0,0.2713111311131113,0.006325485969729505,google/gemma-2b,
69,Prince of Alasia begins on the night of the Invasion and describes what happens to twelve-year-old Prince Jaymin after he is forced to flee for his life. In the Enemy’s Service features a young girl and tells the story of those who were not able to escape from the Alasian palace when the enemy invaded. Prince of Malorn begins several months earlier and focuses on the Malornian perspective of the events leading up to the,Invasion,-1.276789665222168,-5.327787399291992,1.547515785205178e-05,0.8336545927422154,0.0,0.3809300930093009,9.233728575910206e-05,google/gemma-2b,
70,"Even as he settled back into the cushions of the swing, though, he heard a soft voice: ""Mateo.""

Nadia looked so beautiful. She wore a soft white dress that outlined every inch of her, and her black hair gleamed in the moonlight. But nothing was as incredible as her eyes as she drank him in. Mateo felt like he could hardly speak. Yet he managed to whisper,","""Nadia",-1.628954529762268,-6.047624588012695,1.2355183571344241e-05,0.7467839588051132,0.0,0.29503750375037496,0.0028832944531899628,google/gemma-2b,
71,"Lamla touched his shoulder again.
‘Come away, Kandrigi. You will blind yourself.’
Kandrigi remained glued to the tube. Lamla called Ma-Tin, who took his time about looking around – he was gazing down on the Ka, his assistants on either side of him. He spoke to one, and he reluctantly left his post and came across and helped Lamla pull Kandrigi away from the",tube,-0.4810056686401367,-8.04122257232666,2.3161537683336064e-05,0.738471029568481,0.0,0.21058505850585055,0.0354641294297746,google/gemma-2b,
