item_id,prefix,final_word,direct_logprob,meta_logprob,kl_divergence,spearman_r_all,spearman_p_all,spearman_r_top100,spearman_p_top100,model,revision,instruct
10,"Escorting drunk humans out of the bar is different from going up against a tiger-wildcat who eats raw steak for breakfast and is dying for a fight.""

""I bet he could win with just his breath,"" Ronan said. Sean chuckled.

""Take it seriously, Ronan. These guys are seasoned. If Marquez has a champion, it means he's won a good share of the",fights,-1.8932418823242188,-9.708019256591797,9.870660142041743e-05,0.6751431916765497,0.0,0.21923792379237922,0.028411912061965156,allenai/OLMo-7B,step91000-tokens403B,False
11,"Instead, I stare straight ahead like I'm deeply interested in what's going on at the front of the room.

Eventually, we make it through to the part where everyone stands up and says their little piece. Some have a longer, more in depth story to tell, which terrifies me. I don't want anyone to ask me for my",story,-1.138594627380371,-11.598087310791016,0.0001818503369577229,0.5438881682666511,0.0,0.10519051905190517,0.2976096608415074,allenai/OLMo-7B,step91000-tokens403B,False
12,"Recall our encounter with the warbirds at the Federation border. Confirm my memory with yours.”
She turned Seren to face her. They placed their foreheads together as when they meditated together. They held hands beneath the surface of the water. They closed their eyes.
“There were five warbirds at the",border,-1.2756023406982422,-10.723888397216797,0.00013915853924117982,0.7224565521909908,0.0,0.07126312631263126,0.4810789711033515,allenai/OLMo-7B,step91000-tokens403B,False
13,"I was so happy to see him that I almost sobbed his name.
Eli stiffened and let out a hiss. “Mohiri!” Fear crept into his voice, and my dazed mind wondered what on earth scared a vampire.
Nikolas chuckled, and I felt a tremor run through my captor. “I see there is no need for",introductions,-5.903990745544434,-14.517672538757324,9.186600800603628e-05,0.6299424123141456,0.0,0.32817281728172815,0.0008582607014188258,allenai/OLMo-7B,step91000-tokens403B,False
14,"""Come on, baby girl,"" Mary Jo said, scooping up the toy, then bending to retrieve her daughter. ""Let me change your diaper and put you down for a couple of hours.""

""She sleeps that long?""

""Almost every afternoon. She still takes a morning nap, too, but she'll outgrow those pretty soon.""

Lori knew she had a lot to learn about",babies,-3.1748275756835938,-8.312122344970703,0.00012092686665710062,0.6316110572428935,0.0,0.17156915691569155,0.08785894442845012,allenai/OLMo-7B,step91000-tokens403B,False
15,"I would really like to have some time with my mom.""

Lucien groaned inwardly. How could he say no to that? Julia was grieving for her mate and at a loss on how to deal with her daughter. Now Jaeden actually wanted to speak to her mom... he would be an ogre if he said no. He gave a quick nod and ignored the grateful smile she threw him before her and her mother ambled out of the room",together,-7.308631896972656,-13.252068519592285,0.00020161531574558467,0.5214957197189104,0.0,0.2494329432943294,0.012326362193986804,allenai/OLMo-7B,step91000-tokens403B,False
16,"If Demerzel has the ability to change minds, he has to do so without bringing about side effects he does not wish-and since he is the Emperor's First Minister, the side effects he must worry about are numerous, indeed.""

""And the application to the present case?""

""Think about it! You can't tell anyone-except me, of course-that Demerzel is a robot, because he has adjusted you so that you can't. But how much adjustment did that take? Do you want to tell people that he is a",robot,-0.11146926879882812,-5.639644622802734,0.0001029541963362135,0.619114103224803,0.0,0.3497749774977497,0.00036089272344704465,allenai/OLMo-7B,step91000-tokens403B,False
17,"I leaned out the window and pointed at Floyd’s hearing aid.
Floyd dug the hearing aid out of his ear and made an adjustment. “Sorry,” he said, screwing it back in. “Blasted thing was turned off.”
“What happened to Chester?”
“Shot in the head’s what happened to",Chester,-0.3740215301513672,-3.070354461669922,8.478602103423327e-05,0.7896906842199188,0.0,0.20528052805280525,0.04047471736725332,allenai/OLMo-7B,step91000-tokens403B,False
18,"‘Well I don’t know why, Nellie showed it to me many times. It has heaps of her poems and short stories in it; mostly girlie stuff though, which is why she obviously didn’t bother showing you. Strange that she left it to you though, I can’t imagine you would enjoy it very much.
‘Are you sure it is the same",book,-1.8118000030517578,-8.072101593017578,7.550586451543495e-05,0.727480877457073,0.0,0.1293129312931293,0.19975050450640444,allenai/OLMo-7B,step91000-tokens403B,False
19,"""We'll wait for you, Daddy,"" Izzy said, snuggling up to Annie.

Nick pressed the book into Izzy's hands and hurried out of the room. He came back a few minutes later, looking solemn.

Annie felt a prickling of fear. She sat up straighter, leaning forward. ""Nick?""

He eased back into the bed, on the other side of",Izzy,-0.7949638366699219,-2.7934484481811523,5.030270040151663e-05,0.724425124327701,0.0,0.3464986498649865,0.00041323187583717884,allenai/OLMo-7B,step91000-tokens403B,False
20,"""Michael wanted nothing to do with the business for a very long time,"" the older woman answered. ""He had his heart set on being a race-car driver.""

Maggie's mouth fell open. ""What?""

""Si. He was very good, though my heart stopped every time he went out on the track. No matter how many times his papa and I tried to discourage him, he found a way back on the",track,-0.5769500732421875,-9.278076171875,0.00014801377255935222,0.5676958315294471,0.0,0.13273327332733273,0.18801358983856606,allenai/OLMo-7B,step91000-tokens403B,False
21,"A cowboy behind her said to break up a cheese slice and mush it down in the mixture.  Sarah took a slice of cheese to do just that.
Sarah and Tess sat at one of the large tables with other guests.  Everyone talked and laughed, while eating lunch.  It seemed a happy group. Dale watched from the back to make sure all was well and to get another look at",Sarah,-0.75091552734375,-2.5027294158935547,4.509028440224938e-05,0.7450850224457395,0.0,0.2794719471947194,0.004863741639754784,allenai/OLMo-7B,step91000-tokens403B,False
22,"Brayden's face was a mix of incredulity and disappointment when I told him I had to leave.

""But you just... I mean..."" It was a rare moment of speechlessness for him.

""I'm sorry,"" I said earnestly. ""Especially after being late and ruining the museum. But it's a family emergency.""

""Your family has an awful lot of",emergencies,-4.092363357543945,-13.171384811401367,0.00010333335376344621,0.5460389962871756,0.0,0.14563456345634562,0.1482456470162853,allenai/OLMo-7B,step91000-tokens403B,False
23,"""Thank you,"" Liz says, her sweaty face going into my neck. ""I'm so tired.""

""As soon as this is over, you can sleep. I promise.""

""Okay."" She says softly. The doctor walks in and sits down at the end of the bed.

""Are you ready for this,",Liz,-1.6477689743041992,-3.2598791122436523,5.251339462120086e-05,0.7725216290323739,0.0,0.10337833783378338,0.30605658357181326,allenai/OLMo-7B,step91000-tokens403B,False
24,Olaf slapped the boy real hard. Bob was momentarily stunned. Olaf then started yelling at him about calling him without permission unless it was emergency. The boy mumbled something crying at the same time. Bob got closer through the woods and stepped on a branch that cracked. Both Olaf and the boy heard it and walked towards,Bob,-1.8524150848388672,-2.682368278503418,0.00011479540262371302,0.7368361680860998,0.0,0.026858685868586855,0.7908107893012193,allenai/OLMo-7B,step91000-tokens403B,False
25,"Instead, its twin towers, now horizontal so as to appear like walkways, loomed over the deck of the Hercules, and the black ship stopped impossibly quickly, its movement suddenly halted.
No one moved for a moment and the two ships sat there, doing nothing. Then Lucius saw a movement near the top of the mighty warship as the hooked walkways descended downwards, until they reached down from the deck of the black vessel to the deck of the",Hercules,-1.0467662811279297,-8.166838645935059,0.00011295506556052715,0.6215823935781826,0.0,-0.05166516651665166,0.6097031614497248,allenai/OLMo-7B,step91000-tokens403B,False
26,"She kisses me again.

""Oh-kay!"" Jen whistles. ""Can we go now? I don't wanna break up the lovey-dovey show goin' on, but I have shopping to do.""

I laugh and release Lexy, wrapping a friendly arm around Jen's shoulders. ""Oh, how dull my life would be without you,",Jen,-1.3914165496826172,-3.501278877258301,5.464879723149352e-05,0.7802893238361882,0.0,0.16746474647464743,0.09583778417917302,allenai/OLMo-7B,step91000-tokens403B,False
27,"His smile widened. “I’ll keep it a secret.”
“Thank you.”
“Can you play?”
“Grace taught me how to play Chopsticks.”
“It’s a good place to start.” He tapped his card on the table. “I’ll think I’ll take another look at the",piano,-5.453950881958008,-9.625890731811523,7.469920819858089e-05,0.7493675380939518,0.0,0.18958295829582955,0.058869712889440706,allenai/OLMo-7B,step91000-tokens403B,False
28,"Now, they were opening cans of pork & beans and eating them cold. As to why they didn't heat them up first, it took some prying but Lucas finally admitted that there had been a bit of an accident when they had used the stove and it had caught on fire. The ship was fine but they weren't sure about the",stove,-2.7598581314086914,-8.267679214477539,9.085154306376353e-05,0.6198742424667814,0.0,0.3221962196219621,0.0010789328517014137,allenai/OLMo-7B,step91000-tokens403B,False
29,"I wasn't interested in helping, because I knew it was hopeless. Carla was six feet into a snowdrift almost as tall as my head, and we didn't even have a shovel. I just stood in the road next to the Duke, wiping the wisp of wet hair sticking out under my hat. ""Sorry,"" I said to the",Duke,-0.9797458648681641,-8.342517852783203,0.00010134931653738022,0.691451110519659,0.0,0.3644284428442844,0.0001933852191051977,allenai/OLMo-7B,step91000-tokens403B,False
30,"She doesn’t like to talk about it.” Sara looked at Joshua.
“Give her time,” he said gently. “It’s only been a few months.” As they reached Sara’s street, he stopped, pulled her into his arms, and held her for a moment. “I really, really like you,",Sara,-0.47003173828125,-3.6350603103637695,6.472376844612882e-05,0.7552173101353093,0.0,0.16795679567956795,0.09485215533444499,allenai/OLMo-7B,step91000-tokens403B,False
31,"“But I can be anything you want.”
Kim and Izzy rolled their eyes.
What a character. From his scruffy jeans and threadbare T-shirt, he obviously liked to dress down. Was it to draw attention to his looks or deflect them? I tugged hard and forced him to release my hand. Ignoring him, I gave my attention to",Kim,-2.8399457931518555,-3.560445785522461,3.957263470510952e-05,0.708140841510661,0.0,0.5173837383738373,3.551428457333781e-08,allenai/OLMo-7B,step91000-tokens403B,False
32,"the boy said, looking proud of every word.
""Go on, James,"" the boy behind him said. Some of the other boys had already headed into the showers and James had been too busy warning Toby. James gave Toby a long dark look then turned and walked on. A moment later Toby followed the boy in front of him into the",showers,-0.4425201416015625,-12.306953430175781,0.00019904211512766778,0.5824188405953045,0.0,0.11950795079507949,0.23629266640137395,allenai/OLMo-7B,step91000-tokens403B,False
33,"Twice Jeremy managed to avoid cars spinning out of control, and the number of vehicles that littered the roads was unreal. She was probably just as tired and worn out from being tense.
A little after six, she left a note in the room and trudged her way through the snow to the truck stop’s restaurant and ordered dinner-to-go for both of them.
As she opened the motel room’s door, she called, “Hey,",Jeremy,-2.6442155838012695,-2.9694061279296875,5.614977635559626e-05,0.8051339293553876,0.0,0.12757275727572756,0.20592017686603478,allenai/OLMo-7B,step91000-tokens403B,False
34,"so i do not have to tell you the pressures of doing business.”
“pardon me?”
“i said, you own your own store –”
the pop of a microphone saved us all from oblivion.
i hadn’t given much thought to where Chester Springs had been this whole time. unsolicited question answered by his voice. rich and buttery, pouring generously through a pair of",speakers,-2.956014633178711,-11.186630249023438,8.796031033853069e-05,0.686973629851901,0.0,0.10867086708670866,0.28182125629987703,allenai/OLMo-7B,step91000-tokens403B,False
35,"Dylan of the Shed, you are named Guardian of the Portal, do you accept this Quest to protect the portal?”
“I guess.”
“Do you?” Btolomy boomed.
“I do,” he said and could feel his Dad’s eyes on him.
“Connor of the Shed, you too have been named. Do you accept this Quest to protect the",portal,-0.44544029235839844,-6.074028015136719,9.183146175928414e-05,0.7067680659484639,0.0,0.10915091509150915,0.27968829191644273,allenai/OLMo-7B,step91000-tokens403B,False
36,"""Clear as a bell,"" she said with more than a little sarcasm. ""So where are Mr. Zellerbach and the RV?""

""In Syracuse, New York, of course.""

She frowned. ""Enlighten me.""

"" `Hart's erroneous comedy.' ""

""That tells you he's in",Syracuse,-2.2078065872192383,-6.42386531829834,5.700513793271966e-05,0.7248196131815731,0.0,0.26856285628562854,0.006898858116028469,allenai/OLMo-7B,step91000-tokens403B,False
37,"We only want to talk to you.”
Ishmael briefly wondered who lied, the soldier or the President, or perhaps neither, but he reached up, pulled down the lever and crawled through the vanes.
The razor sharp fan blades slowed until he could count them; five. There would be enough space to crawl between when they were",stopped,-5.016192436218262,-12.535064697265625,0.00011955459194723517,0.4218607448648322,0.0,0.25341734173417335,0.010959607235664734,allenai/OLMo-7B,step91000-tokens403B,False
38,"I used to give Asher and Trevor a hard time about the way they acted when they both met their one...now I knew. I would die for Lilly; she was amazing, beautiful, and kind, and made me want to be a better person.

My phone rang from my pocket, bringing me out of my thoughts. I pulled it out, expecting it to be",Lilly,-2.651057243347168,-3.6148548126220703,3.988448588643223e-05,0.7098350583308701,0.0,0.4187938793879387,1.448661863218217e-05,allenai/OLMo-7B,step91000-tokens403B,False
39,"Ellen asked him.

""Yes, indeed,"" Mark said. ""Several.""

""Have you ever made a list?""

""I can't say I have, Ellen. Do you recommend it?""

""Oh, yes,"" Ellen returned seriously. ""It's helpful if you have a real",list,-3.1225156784057617,-5.159985542297363,9.271478484151885e-05,0.6083270251154203,0.0,0.29770177017701765,0.002628813086467143,allenai/OLMo-7B,step91000-tokens403B,False
40,"The second biker had dismounted and was hanging his helmet on the handlebars of his motorcycle when he caught sight of Joran. Without breaking eye contact, he walked up to Joran’s table.
“Cigarette for me?” Long asked.
Joran hesitated before pulling the pack of cigarettes from his shirt pocket and shaking one loose for Long. Long lit the cigarette and took a slow drag on it without ever taking his eyes off of",Joran,-0.8090858459472656,-2.60672664642334,3.726012073457241e-05,0.6700707349829583,0.0,0.47093909390939087,7.621875531644038e-07,allenai/OLMo-7B,step91000-tokens403B,False
41,"The bat's gums were pulled back over his teeth in a snarl. ""I do not take orders from you, Overlander. Let us be clear on this from the start. I do not take orders from you!""

""Whoa!"" said Gregor, startled by Ares's intensity. ""What's your problem?""

""My problem is that at this moment, you are reminding me a great deal of Henry,"" said",Ares,-0.3389759063720703,-2.4729270935058594,3.532272967277095e-05,0.7079658991407694,0.0,0.5252565256525652,2.0155570107690747e-08,allenai/OLMo-7B,step91000-tokens403B,False
42,"They just would have argued with me about it like they always do. And then, when I didn't eat my lunch? Well, you would have thought that I'd tried to jump out the window. I'm upset, and I have every right to be upset. When I get upset, I don't",eat,-2.484421730041504,-6.96419620513916,0.00010296520486008376,0.6078321490853948,0.0,0.30899489948994896,0.0017598665899305037,allenai/OLMo-7B,step91000-tokens403B,False
43,"She and Zach were covered in dust and sweat when Helen found them. ""Wow, Lexi! You rock.""

Lexi groaned at the bad pun.

Helen surveyed the work, which was nearly complete. ""How did you do this?""

Lexi shrugged. ""Don't know.""

""It's her gift,"" said",Zach,-2.287238121032715,-4.5626420974731445,3.7740697734989226e-05,0.7017216092781627,0.0,0.49954995499549953,1.2167086658498326e-07,allenai/OLMo-7B,step91000-tokens403B,False
44,"""That’s what I said, and I meant it,"" Bob answers.
""Think of something else."" Greg says. He turns around in the front seat to look at Skinner squirm.
""Maybe a gentle rain or taking a cold shower...""
More laughter erupts from his friends. There’s nothing more amusing to a bunch of boys than watching one of them",squirm,-1.6642751693725586,-11.313281059265137,0.00011836557678179815,0.44940180367029386,0.0,0.24225622562256224,0.015165837691210804,allenai/OLMo-7B,step91000-tokens403B,False
45,"""We could go back,""I suggested weakly. ""Tel them their magical road thingie didn't work for us.""

But Jenna shook her head. ""It can't be that bad,""she muttered.

""We could try to go together,""I said. ""I think we'd both fit, and that way, if we end up transported to another dimension or morphed into a wal , at least we'd have",company,-4.100683212280273,-11.768220901489258,0.00011307965905871242,0.48658117698874,0.0,0.20615661566156612,0.03960860476047014,allenai/OLMo-7B,step91000-tokens403B,False
46,"His gentle voice did me in. Tears seeped from my eyes. I had to make them stop. Big, bad werewolf hunters did not cry. Petite, blond girlie-girls did. They also got their families murdered before their eyes while powerless to do anything about it. I was no longer that girl; I was the",hunter,-5.945444107055664,-11.110282897949219,6.892739475006238e-05,0.7537863338003474,0.0,0.10922292229222921,0.2793692815836211,allenai/OLMo-7B,step91000-tokens403B,False
47,"""If you wanted me to have a happy birthday, you'd come over to my party. ""

""Your party,"" I repeated flatly.

""Yeah, remember? Andrea invited you?""

I remembered. I'd been thinking about it every day this week.

""I didn't think I was still",invited,-0.8624372482299805,-11.219915390014648,0.00014599517453461885,0.5685230273469428,0.0,0.3559555955595559,0.00027840714546791754,allenai/OLMo-7B,step91000-tokens403B,False
48,"I'd have felt sorry for her if my own nerves hadn't been stretched to the breaking point.

We said nothing for a while. Mum looked out the window again.

""So I'm a ruby,"" I said. ""Those are red, aren't they?""

Mum nodded.

""And what gemstone is Charlotte?""

""She isn't one,"" said",Mum,-0.6505355834960938,-4.538979530334473,6.755518552381545e-05,0.702451275529381,0.0,0.5639363936393639,9.995341287121281e-10,allenai/OLMo-7B,step91000-tokens403B,False
49,"More and more creepy zombie- looking ghosts would reach out of the waters to try and grab onto the boat.    
The boat came to a stop at a dock leading up to a giant circular black platform with giant black pillars sticking up around the sides.    
“Well, this is your stop, the Soulkeeper’s Passageway,” said the boat guide. 
Shortly, Muri and Joe were standing in the center of the giant",platform,-1.6160717010498047,-7.607437610626221,0.00014401416410692036,0.571982376397297,0.0,0.3059345934593459,0.0019650859709924944,allenai/OLMo-7B,step91000-tokens403B,False
50,"The whole mechanism looked rather like a combined television and video player might look, if it had been invented and built three hundred years ago by Sir Isaac Newton. Which was, more or less, exactly what it was.

""Watch,"" said Door. She placed the wooden ball onto a platform. Lights shone through the machine and into the",ball,-1.631016731262207,-6.296609878540039,0.00010214458598056808,0.5806388703689607,0.0,0.11229522952295229,0.26598485978038006,allenai/OLMo-7B,step91000-tokens403B,False
51,"Mike drove for fear that Jake was so nervous he would get another ticket before he got to the driver’s licensing facility.
He walked with Jake into the building and stood beside him as he presented his form to the official. “How long do I have to finish the test?” Jake asked nervously.
The official looked at his form and input his driver’s license number into the computer and asked, “What",test,-4.76998233795166,-9.808526992797852,0.00013880955521017313,0.5294242373468495,0.0,0.2409240924092409,0.01575110640161715,allenai/OLMo-7B,step91000-tokens403B,False
52,"I'm just used to working, so me not working is messing with my head. I love being home with both the kids, but..."" she trails off, shaking her head.

""But what?"" I ask when her face pales slightly.

""Um...I...it's nothing."" She shakes her head again and I know it's not",nothing,-2.390066146850586,-7.135499000549316,0.00010395480785518885,0.6548334178334532,0.0,0.3696369636963696,0.00015379478256853977,allenai/OLMo-7B,step91000-tokens403B,False
53,"In the diagram, he pinched to the left of him, where the ground would be, and pulled up a trail of yellow that formed itself into a seat.
Argus watched as a small hatch opened up from the floor. An outline of the chair was imprinted in light, the seat and the back drawn into space by blue lasers. A tiny black cloud made of nanomachines streamed out of the",hatch,-2.0998191833496094,-10.396092414855957,0.0001245493331225589,0.49952241297060745,0.0,0.25874587458745874,0.009339963340544967,allenai/OLMo-7B,step91000-tokens403B,False
54,"`You're all crazy if you think I'll pose as a Krull refugee to do your bidding,' said Luke.  After all I heard tonight I'll be looking to save my own sweet self before I'll be looking to help you ladies capture any walled cities.'

`You're not thinking clearly, Luke, honey,' said Casilevatates.  `Let me remind you why you're going to masquerade as a Krull",refugee,-0.09279632568359375,-10.494741439819336,0.0001955684565473348,0.5805676856333456,0.0,-0.12114011401140114,0.2299071382872701,allenai/OLMo-7B,step91000-tokens403B,False
55,"Now seemed like as terrible a time as any to trade out my worries that Gregory had somehow found out about the Garzas – or the vain hope that Zach could bring himself to lie to a Gardener about it if asked – for some brand new anxiety. Gregory might have been good only for repeating Thorn, but the High Gardener was smart.
""Thorn wants to speak to you himself. He asked for my best,"" said",Gregory,-1.9725370407104492,-2.719585418701172,3.830438436125405e-05,0.7097241364194425,0.0,0.5685448544854484,6.807431219790328e-10,allenai/OLMo-7B,step91000-tokens403B,False
56,"Bryn smirked as she said loudly, “Have a nice day.”  Kayla’s step did not even falter.  She just continued walking toward the door.  Bryn nudged Nicole and whispered, “Say something.”
Nicole looked confused, but eventually said, “Have a nice day.”
Kayla turned her head a little as she said, “You",too,-2.146304130554199,-10.251460075378418,0.00011053799244109541,0.6443945071085732,0.0,0.25587758775877584,0.01018355450528337,allenai/OLMo-7B,step91000-tokens403B,False
57,"I just need to grab my things and we can go.""

She took another step back and bumped into a body. ""Chloe, sorry,"" she said as she glanced over her shoulder.

""No biggie."" She pinched Addie in the back, a clear signal she wanted an introduction.

""Trent, this is my cousin,",Chloe,-0.9790401458740234,-2.306896209716797,3.9510974602308124e-05,0.8446768366765357,0.0,0.34700270027002694,0.0004047498152880637,allenai/OLMo-7B,step91000-tokens403B,False
58,"It was the only section of the library where there wasn't a single book to check out.

""Good luck with that,"" Daniel said, opening up his sketchbook again, as if to say, preemptively, goodbye.

Luce was tongue-tied and embarrassed and what she would have liked to do was escape. But then, there were the shadows, still lurking nearby, and for some reason Luce felt better about them when she was next to",Daniel,-1.5429868698120117,-3.2730274200439453,8.672813419252634e-05,0.737035698281123,0.0,0.2685388538853885,0.006904061870695574,allenai/OLMo-7B,step91000-tokens403B,False
59,"""Happy to help my little friend here, even if she is keeping surprising company,"" said Leo, giving Tessa a wry look. ""Glad you've got a school you like, though.""

""How do you want to be credited if I do cite you?"" asked Daphne, taking out her ego. ""Tessa said you work here and for the government.""

""Government stuff's freelance and unrelated,"" said",Leo,-1.036336898803711,-2.6225013732910156,2.471599873388186e-05,0.6889724759903657,0.0,0.6214461446144613,5.231697622038737e-12,allenai/OLMo-7B,step91000-tokens403B,False
60,"Beth smoothed her wiry half-black, half-gray hair from her makeup-free face. In New Mexico, the natural look was common. Standing next to Cindy Fanucci, she felt like a disaster. She hid her ragged nails under the sleeves of her sweatshirt.
“Hi, I’m Cindy. It’s so nice to meet you,",Beth,-0.7796230316162109,-1.8924455642700195,3.7056091969134286e-05,0.7673235002377158,0.0,0.2555415541554155,0.010286628181577712,allenai/OLMo-7B,step91000-tokens403B,False
61,"""I'm not done here.""

""But-""

""And I'm not your f**king meal,"" he added, a touch of heat whipping through his words.

So he had heard that part. Cassie had thought his enhanced hearing would pick it up.

The redhead glared at Dante, then at",Cassie,-3.560272216796875,-4.4323835372924805,4.757281203637831e-05,0.705391927623719,0.0,0.4792199219921991,4.55850008042673e-07,allenai/OLMo-7B,step91000-tokens403B,False
62,"He had the ridiculous desire to chase after her, but even as the thought skated tantalizingly through his mind, reality intruded.

""You know, I'm beginning to think there's something going on between you two.""

Cheyenne stood behind Hardy, arms crossed over her chest, chin set at an argumentative angle.

Hardy sighed, turning to walk away from her. ""There is nothing going on between us,",Cheyenne,-1.2769031524658203,-3.8719406127929688,5.5125718063209206e-05,0.7902070655140393,0.0,0.11650765076507648,0.24835065420591945,allenai/OLMo-7B,step91000-tokens403B,False
63,"He was about to let out a burst of laughter when the wagon came to a screeching halt. All the humor left him at once. Other than the low idle of the engine, everything became dead quiet. Strange mechanical noises crept from the back of the wagon like the sound of gears waking within a clock tower. Then he heard similar noises from the front of the",wagon,-0.06721115112304688,-8.906183242797852,0.00016814340779092163,0.652681080780592,0.0,0.3117191719171917,0.001593718920195442,allenai/OLMo-7B,step91000-tokens403B,False
64,"""My serum Creatinine is high, although everything else within my kidney profile is apparently normal, according to the hospital. So is my potassium, but that could be an artifact, so they say. It apparently comes from eating too many bananas.""

""Do you eat bananas?""

""I can think of a whole lot of things to do with",bananas,-0.51812744140625,-5.237479209899902,7.597531657665968e-05,0.6220108927036138,0.0,0.47546354635463545,5.765214606117978e-07,allenai/OLMo-7B,step91000-tokens403B,False
65,"Cooper groaned, and his body sagged back.

""You weren't supposed to be first,"" Deuce snarled as he lifted the gun and took aim at Cooper's prone form. ""But if that's the way you want it, old buddy...""

""No!"" Gabrielle threw her body forward and wrapped her arms around",Cooper,-1.11419677734375,-1.0881710052490234,3.9655038563068956e-05,0.6746373865085277,0.0,0.40478847884788477,2.9506460952380624e-05,allenai/OLMo-7B,step91000-tokens403B,False
66,"Talking about it normally bothered me, but with him, I felt I could say anything.

""Everyone said I shouldn't have survived,"" I explained. ""Because of where I sat and the way the car hit the tree. Lissa was really the only one in a secure spot. She and I walked away with only a few",scratches,-1.6817302703857422,-12.393162727355957,0.00020927654986735433,0.3500733080530306,0.0,-0.10261026102610261,0.30968349115274796,allenai/OLMo-7B,step91000-tokens403B,False
