item_id,prefix,final_word,direct_logprob,meta_logprob,kl_divergence,spearman_r_all,spearman_p_all,spearman_r_top100,spearman_p_top100,model,revision
10,"Escorting drunk humans out of the bar is different from going up against a tiger-wildcat who eats raw steak for breakfast and is dying for a fight.""

""I bet he could win with just his breath,"" Ronan said. Sean chuckled.

""Take it seriously, Ronan. These guys are seasoned. If Marquez has a champion, it means he's won a good share of the",fights,-1.7281169891357422,-11.663629531860352,0.00013340788427740335,0.45735258865411565,0.0,0.08135613561356134,0.42101131252453194,EleutherAI/pythia-1b-deduped,
11,"Instead, I stare straight ahead like I'm deeply interested in what's going on at the front of the room.

Eventually, we make it through to the part where everyone stands up and says their little piece. Some have a longer, more in depth story to tell, which terrifies me. I don't want anyone to ask me for my",story,-2.976358413696289,-10.841632843017578,0.000187289624591358,0.4768748931183122,0.0,0.20352835283528348,0.042254412181790574,EleutherAI/pythia-1b-deduped,
12,"Recall our encounter with the warbirds at the Federation border. Confirm my memory with yours.”
She turned Seren to face her. They placed their foreheads together as when they meditated together. They held hands beneath the surface of the water. They closed their eyes.
“There were five warbirds at the",border,-0.42852020263671875,-11.833641052246094,0.0001780543097993359,0.6356084798037349,0.0,-0.014197419741974195,0.8885049108714664,EleutherAI/pythia-1b-deduped,
13,"I was so happy to see him that I almost sobbed his name.
Eli stiffened and let out a hiss. “Mohiri!” Fear crept into his voice, and my dazed mind wondered what on earth scared a vampire.
Nikolas chuckled, and I felt a tremor run through my captor. “I see there is no need for",introductions,-7.542603492736816,-15.778324127197266,0.00014014242333360016,0.44045956381044526,0.0,0.33759375937593755,0.000592736596726193,EleutherAI/pythia-1b-deduped,
14,"""Come on, baby girl,"" Mary Jo said, scooping up the toy, then bending to retrieve her daughter. ""Let me change your diaper and put you down for a couple of hours.""

""She sleeps that long?""

""Almost every afternoon. She still takes a morning nap, too, but she'll outgrow those pretty soon.""

Lori knew she had a lot to learn about",babies,-2.666867256164551,-10.486227035522461,0.00010080437641590834,0.48217096290410005,0.0,0.12908490849084905,0.20055128850648626,EleutherAI/pythia-1b-deduped,
15,"I would really like to have some time with my mom.""

Lucien groaned inwardly. How could he say no to that? Julia was grieving for her mate and at a loss on how to deal with her daughter. Now Jaeden actually wanted to speak to her mom... he would be an ogre if he said no. He gave a quick nod and ignored the grateful smile she threw him before her and her mother ambled out of the room",together,-7.129485130310059,-13.322025299072266,0.0002293031575391069,0.4615374687406175,0.0,0.13777377737773777,0.17164268710595582,EleutherAI/pythia-1b-deduped,
16,"If Demerzel has the ability to change minds, he has to do so without bringing about side effects he does not wish-and since he is the Emperor's First Minister, the side effects he must worry about are numerous, indeed.""

""And the application to the present case?""

""Think about it! You can't tell anyone-except me, of course-that Demerzel is a robot, because he has adjusted you so that you can't. But how much adjustment did that take? Do you want to tell people that he is a",robot,-0.8851947784423828,-7.546834945678711,0.00010506163380341604,0.5270806758563358,0.0,0.2799639963996399,0.004786105194949324,EleutherAI/pythia-1b-deduped,
17,"I leaned out the window and pointed at Floyd’s hearing aid.
Floyd dug the hearing aid out of his ear and made an adjustment. “Sorry,” he said, screwing it back in. “Blasted thing was turned off.”
“What happened to Chester?”
“Shot in the head’s what happened to",Chester,-0.5243644714355469,-5.26854133605957,0.00011873512266902253,0.5912479756897632,0.0,0.01746174617461746,0.8630953863938565,EleutherAI/pythia-1b-deduped,
18,"‘Well I don’t know why, Nellie showed it to me many times. It has heaps of her poems and short stories in it; mostly girlie stuff though, which is why she obviously didn’t bother showing you. Strange that she left it to you though, I can’t imagine you would enjoy it very much.
‘Are you sure it is the same",book,-3.297433853149414,-9.155951499938965,8.908831659937277e-05,0.6877654663196221,0.0,0.2328112811281128,0.019754977690398988,EleutherAI/pythia-1b-deduped,
19,"""We'll wait for you, Daddy,"" Izzy said, snuggling up to Annie.

Nick pressed the book into Izzy's hands and hurried out of the room. He came back a few minutes later, looking solemn.

Annie felt a prickling of fear. She sat up straighter, leaning forward. ""Nick?""

He eased back into the bed, on the other side of",Izzy,-0.5578269958496094,-5.63043212890625,8.453681948594749e-05,0.5974090908225561,0.0,0.2784638463846384,0.005026313818253463,EleutherAI/pythia-1b-deduped,
20,"""Michael wanted nothing to do with the business for a very long time,"" the older woman answered. ""He had his heart set on being a race-car driver.""

Maggie's mouth fell open. ""What?""

""Si. He was very good, though my heart stopped every time he went out on the track. No matter how many times his papa and I tried to discourage him, he found a way back on the",track,-1.0522193908691406,-10.78475570678711,0.00014847915736027062,0.43009832253876124,0.0,0.16891689168916887,0.09295201404435613,EleutherAI/pythia-1b-deduped,
21,"A cowboy behind her said to break up a cheese slice and mush it down in the mixture.  Sarah took a slice of cheese to do just that.
Sarah and Tess sat at one of the large tables with other guests.  Everyone talked and laughed, while eating lunch.  It seemed a happy group. Dale watched from the back to make sure all was well and to get another look at",Sarah,-1.3720531463623047,-3.1937665939331055,6.300361565081403e-05,0.6313044077613961,0.0,0.18549054905490547,0.0646524712810657,EleutherAI/pythia-1b-deduped,
22,"Brayden's face was a mix of incredulity and disappointment when I told him I had to leave.

""But you just... I mean..."" It was a rare moment of speechlessness for him.

""I'm sorry,"" I said earnestly. ""Especially after being late and ruining the museum. But it's a family emergency.""

""Your family has an awful lot of",emergencies,-7.008613586425781,-13.335837364196777,0.0001445683155907318,0.4048853428830839,0.0,0.16135613561356132,0.10875745977295596,EleutherAI/pythia-1b-deduped,
23,"""Thank you,"" Liz says, her sweaty face going into my neck. ""I'm so tired.""

""As soon as this is over, you can sleep. I promise.""

""Okay."" She says softly. The doctor walks in and sits down at the end of the bed.

""Are you ready for this,",Liz,-0.8618268966674805,-3.1601791381835938,4.7163848648779094e-05,0.713451361258472,0.0,0.29786978697869787,0.0026134639239597727,EleutherAI/pythia-1b-deduped,
24,Olaf slapped the boy real hard. Bob was momentarily stunned. Olaf then started yelling at him about calling him without permission unless it was emergency. The boy mumbled something crying at the same time. Bob got closer through the woods and stepped on a branch that cracked. Both Olaf and the boy heard it and walked towards,Bob,-0.7635822296142578,-2.629852294921875,9.060263255378231e-05,0.49282363101053983,0.0,0.023138313831383137,0.8192539338182152,EleutherAI/pythia-1b-deduped,
25,"Instead, its twin towers, now horizontal so as to appear like walkways, loomed over the deck of the Hercules, and the black ship stopped impossibly quickly, its movement suddenly halted.
No one moved for a moment and the two ships sat there, doing nothing. Then Lucius saw a movement near the top of the mighty warship as the hooked walkways descended downwards, until they reached down from the deck of the black vessel to the deck of the",Hercules,-0.7607736587524414,-10.955421447753906,0.0001585973659530282,0.4441810365587187,0.0,0.21732973297329733,0.029855274037367478,EleutherAI/pythia-1b-deduped,
26,"She kisses me again.

""Oh-kay!"" Jen whistles. ""Can we go now? I don't wanna break up the lovey-dovey show goin' on, but I have shopping to do.""

I laugh and release Lexy, wrapping a friendly arm around Jen's shoulders. ""Oh, how dull my life would be without you,",Jen,-1.291254997253418,-2.665818214416504,7.368865772150457e-05,0.710385701411944,0.0,0.02226222622262226,0.8259875237329277,EleutherAI/pythia-1b-deduped,
27,"His smile widened. “I’ll keep it a secret.”
“Thank you.”
“Can you play?”
“Grace taught me how to play Chopsticks.”
“It’s a good place to start.” He tapped his card on the table. “I’ll think I’ll take another look at the",piano,-7.040176868438721,-12.253203392028809,0.00010990548616973683,0.5431497517395312,0.0,-0.05848184818481848,0.5632905381831772,EleutherAI/pythia-1b-deduped,
28,"Now, they were opening cans of pork & beans and eating them cold. As to why they didn't heat them up first, it took some prying but Lucas finally admitted that there had been a bit of an accident when they had used the stove and it had caught on fire. The ship was fine but they weren't sure about the",stove,-3.0204286575317383,-13.554914474487305,0.00012002902803942561,0.4745539015110191,0.0,0.21051305130513046,0.035528484563804766,EleutherAI/pythia-1b-deduped,
29,"I wasn't interested in helping, because I knew it was hopeless. Carla was six feet into a snowdrift almost as tall as my head, and we didn't even have a shovel. I just stood in the road next to the Duke, wiping the wisp of wet hair sticking out under my hat. ""Sorry,"" I said to the",Duke,-1.737619400024414,-10.434558868408203,0.0001317407441092655,0.4758412193623479,0.0,0.11063906390639061,0.27314490316934287,EleutherAI/pythia-1b-deduped,
30,"She doesn’t like to talk about it.” Sara looked at Joshua.
“Give her time,” he said gently. “It’s only been a few months.” As they reached Sara’s street, he stopped, pulled her into his arms, and held her for a moment. “I really, really like you,",Sara,-0.31471824645996094,-2.0386714935302734,4.355752025730908e-05,0.6487232417369171,0.0,0.0645064506450645,0.5237217097792001,EleutherAI/pythia-1b-deduped,
31,"“But I can be anything you want.”
Kim and Izzy rolled their eyes.
What a character. From his scruffy jeans and threadbare T-shirt, he obviously liked to dress down. Was it to draw attention to his looks or deflect them? I tugged hard and forced him to release my hand. Ignoring him, I gave my attention to",Kim,-3.1965065002441406,-3.0509586334228516,5.755105667049065e-05,0.6315204199961447,0.0,0.3569516951695169,0.00026687146990774923,EleutherAI/pythia-1b-deduped,
32,"the boy said, looking proud of every word.
""Go on, James,"" the boy behind him said. Some of the other boys had already headed into the showers and James had been too busy warning Toby. James gave Toby a long dark look then turned and walked on. A moment later Toby followed the boy in front of him into the",showers,-0.8473682403564453,-13.813461303710938,0.0001902598887681961,0.4986079977883078,0.0,0.26220222022202216,0.008405452893304912,EleutherAI/pythia-1b-deduped,
33,"Twice Jeremy managed to avoid cars spinning out of control, and the number of vehicles that littered the roads was unreal. She was probably just as tired and worn out from being tense.
A little after six, she left a note in the room and trudged her way through the snow to the truck stop’s restaurant and ordered dinner-to-go for both of them.
As she opened the motel room’s door, she called, “Hey,",Jeremy,-2.3357772827148438,-3.201251983642578,5.4052634368417785e-05,0.7111954996796486,0.0,0.14223822382238221,0.15804181703164258,EleutherAI/pythia-1b-deduped,
34,"so i do not have to tell you the pressures of doing business.”
“pardon me?”
“i said, you own your own store –”
the pop of a microphone saved us all from oblivion.
i hadn’t given much thought to where Chester Springs had been this whole time. unsolicited question answered by his voice. rich and buttery, pouring generously through a pair of",speakers,-4.874458312988281,-11.173103332519531,8.401012019021437e-05,0.6000225835546527,0.0,0.09885388538853884,0.32782227451448387,EleutherAI/pythia-1b-deduped,
35,"Dylan of the Shed, you are named Guardian of the Portal, do you accept this Quest to protect the portal?”
“I guess.”
“Do you?” Btolomy boomed.
“I do,” he said and could feel his Dad’s eyes on him.
“Connor of the Shed, you too have been named. Do you accept this Quest to protect the",portal,-0.8687944412231445,-10.608733177185059,0.0001439266634406522,0.5549782689846448,0.0,0.013333333333333332,0.895250978767595,EleutherAI/pythia-1b-deduped,
36,"""Clear as a bell,"" she said with more than a little sarcasm. ""So where are Mr. Zellerbach and the RV?""

""In Syracuse, New York, of course.""

She frowned. ""Enlighten me.""

"" `Hart's erroneous comedy.' ""

""That tells you he's in",Syracuse,-1.381373405456543,-9.054814338684082,8.89148868736811e-05,0.6099551357953974,0.0,0.3215721572157216,0.001104728715291989,EleutherAI/pythia-1b-deduped,
37,"We only want to talk to you.”
Ishmael briefly wondered who lied, the soldier or the President, or perhaps neither, but he reached up, pulled down the lever and crawled through the vanes.
The razor sharp fan blades slowed until he could count them; five. There would be enough space to crawl between when they were",stopped,-5.430723190307617,-13.273181915283203,0.00012443009472917765,0.3526175025671018,0.0,0.23848784878487847,0.016872171362558447,EleutherAI/pythia-1b-deduped,
38,"I used to give Asher and Trevor a hard time about the way they acted when they both met their one...now I knew. I would die for Lilly; she was amazing, beautiful, and kind, and made me want to be a better person.

My phone rang from my pocket, bringing me out of my thoughts. I pulled it out, expecting it to be",Lilly,-3.3580427169799805,-4.259810447692871,4.057931073475629e-05,0.7098479606768253,0.0,0.3186318631863186,0.0012339871154699845,EleutherAI/pythia-1b-deduped,
39,"Ellen asked him.

""Yes, indeed,"" Mark said. ""Several.""

""Have you ever made a list?""

""I can't say I have, Ellen. Do you recommend it?""

""Oh, yes,"" Ellen returned seriously. ""It's helpful if you have a real",list,-2.5910215377807617,-5.5292816162109375,9.415946988156065e-05,0.5352010956842946,0.0,0.34827482748274824,0.0003840497036437723,EleutherAI/pythia-1b-deduped,
40,"The second biker had dismounted and was hanging his helmet on the handlebars of his motorcycle when he caught sight of Joran. Without breaking eye contact, he walked up to Joran’s table.
“Cigarette for me?” Long asked.
Joran hesitated before pulling the pack of cigarettes from his shirt pocket and shaking one loose for Long. Long lit the cigarette and took a slow drag on it without ever taking his eyes off of",Joran,-0.3525505065917969,-3.295821189880371,6.21232611592859e-05,0.5654987883694551,0.0,0.29765376537653765,0.0026332134382511994,EleutherAI/pythia-1b-deduped,
41,"The bat's gums were pulled back over his teeth in a snarl. ""I do not take orders from you, Overlander. Let us be clear on this from the start. I do not take orders from you!""

""Whoa!"" said Gregor, startled by Ares's intensity. ""What's your problem?""

""My problem is that at this moment, you are reminding me a great deal of Henry,"" said",Ares,-0.5628700256347656,-3.2353124618530273,4.037017424707301e-05,0.6576116507813049,0.0,0.5579717971797178,1.6290734203531565e-09,EleutherAI/pythia-1b-deduped,
42,"They just would have argued with me about it like they always do. And then, when I didn't eat my lunch? Well, you would have thought that I'd tried to jump out the window. I'm upset, and I have every right to be upset. When I get upset, I don't",eat,-2.080984115600586,-10.026731491088867,0.00014098308747634292,0.4203175219405814,0.0,0.4339873987398739,6.454773422459259e-06,EleutherAI/pythia-1b-deduped,
43,"She and Zach were covered in dust and sweat when Helen found them. ""Wow, Lexi! You rock.""

Lexi groaned at the bad pun.

Helen surveyed the work, which was nearly complete. ""How did you do this?""

Lexi shrugged. ""Don't know.""

""It's her gift,"" said",Zach,-0.7495784759521484,-3.2427568435668945,4.060734863742255e-05,0.6701931322467215,0.0,0.5538073807380737,2.2782064617603984e-09,EleutherAI/pythia-1b-deduped,
44,"""That’s what I said, and I meant it,"" Bob answers.
""Think of something else."" Greg says. He turns around in the front seat to look at Skinner squirm.
""Maybe a gentle rain or taking a cold shower...""
More laughter erupts from his friends. There’s nothing more amusing to a bunch of boys than watching one of them",squirm,-3.0340023040771484,-11.752028465270996,0.00013720999413635582,0.43762830858585855,0.0,0.0843204320432043,0.40423028940571215,EleutherAI/pythia-1b-deduped,
45,"""We could go back,""I suggested weakly. ""Tel them their magical road thingie didn't work for us.""

But Jenna shook her head. ""It can't be that bad,""she muttered.

""We could try to go together,""I said. ""I think we'd both fit, and that way, if we end up transported to another dimension or morphed into a wal , at least we'd have",company,-5.399599075317383,-12.7125244140625,8.868039003573358e-05,0.46712464727322867,0.0,0.41792979297929794,1.5150589331033129e-05,EleutherAI/pythia-1b-deduped,
46,"His gentle voice did me in. Tears seeped from my eyes. I had to make them stop. Big, bad werewolf hunters did not cry. Petite, blond girlie-girls did. They also got their families murdered before their eyes while powerless to do anything about it. I was no longer that girl; I was the",hunter,-7.0086212158203125,-13.974952697753906,0.00015196966705843806,0.515168679108669,0.0,0.2809480948094809,0.004634136983221993,EleutherAI/pythia-1b-deduped,
47,"""If you wanted me to have a happy birthday, you'd come over to my party. ""

""Your party,"" I repeated flatly.

""Yeah, remember? Andrea invited you?""

I remembered. I'd been thinking about it every day this week.

""I didn't think I was still",invited,-1.7684669494628906,-13.17221736907959,0.00013189394667278975,0.5366255589394306,0.0,0.1358175817581758,0.17786671919753702,EleutherAI/pythia-1b-deduped,
48,"I'd have felt sorry for her if my own nerves hadn't been stretched to the breaking point.

We said nothing for a while. Mum looked out the window again.

""So I'm a ruby,"" I said. ""Those are red, aren't they?""

Mum nodded.

""And what gemstone is Charlotte?""

""She isn't one,"" said",Mum,-0.5604057312011719,-6.6330766677856445,9.313319606008008e-05,0.5889522795060239,0.0,0.484992499249925,3.1600563614622894e-07,EleutherAI/pythia-1b-deduped,
49,"More and more creepy zombie- looking ghosts would reach out of the waters to try and grab onto the boat.    
The boat came to a stop at a dock leading up to a giant circular black platform with giant black pillars sticking up around the sides.    
“Well, this is your stop, the Soulkeeper’s Passageway,” said the boat guide. 
Shortly, Muri and Joe were standing in the center of the giant",platform,-1.3178949356079102,-15.204504013061523,0.00020527296874206513,0.43098758498716283,0.0,0.14448244824482448,0.1515161838456541,EleutherAI/pythia-1b-deduped,
50,"The whole mechanism looked rather like a combined television and video player might look, if it had been invented and built three hundred years ago by Sir Isaac Newton. Which was, more or less, exactly what it was.

""Watch,"" said Door. She placed the wooden ball onto a platform. Lights shone through the machine and into the",ball,-2.2570085525512695,-9.65768051147461,0.00011094297224190086,0.5423633313838275,0.0,0.2432163216321632,0.014755801301489548,EleutherAI/pythia-1b-deduped,
51,"Mike drove for fear that Jake was so nervous he would get another ticket before he got to the driver’s licensing facility.
He walked with Jake into the building and stood beside him as he presented his form to the official. “How long do I have to finish the test?” Jake asked nervously.
The official looked at his form and input his driver’s license number into the computer and asked, “What",test,-5.630950927734375,-11.440202713012695,0.00014644218026660383,0.4145090915121126,0.0,0.30157815781578157,0.002294586130968495,EleutherAI/pythia-1b-deduped,
52,"I'm just used to working, so me not working is messing with my head. I love being home with both the kids, but..."" she trails off, shaking her head.

""But what?"" I ask when her face pales slightly.

""Um...I...it's nothing."" She shakes her head again and I know it's not",nothing,-3.5092239379882812,-9.7884521484375,0.00013771277735941112,0.35722585768589354,0.0,0.29868586858685864,0.002540052188926604,EleutherAI/pythia-1b-deduped,
53,"In the diagram, he pinched to the left of him, where the ground would be, and pulled up a trail of yellow that formed itself into a seat.
Argus watched as a small hatch opened up from the floor. An outline of the chair was imprinted in light, the seat and the back drawn into space by blue lasers. A tiny black cloud made of nanomachines streamed out of the",hatch,-2.237603187561035,-15.147161483764648,0.00018378520326223224,0.34562500956537956,0.0,0.0685148514851485,0.49819592410496205,EleutherAI/pythia-1b-deduped,
54,"`You're all crazy if you think I'll pose as a Krull refugee to do your bidding,' said Luke.  After all I heard tonight I'll be looking to save my own sweet self before I'll be looking to help you ladies capture any walled cities.'

`You're not thinking clearly, Luke, honey,' said Casilevatates.  `Let me remind you why you're going to masquerade as a Krull",refugee,-0.4035816192626953,-14.248971939086914,0.0002242941700387746,0.5464425264616436,0.0,-0.0811041104110411,0.42245636497426986,EleutherAI/pythia-1b-deduped,
55,"Now seemed like as terrible a time as any to trade out my worries that Gregory had somehow found out about the Garzas – or the vain hope that Zach could bring himself to lie to a Gardener about it if asked – for some brand new anxiety. Gregory might have been good only for repeating Thorn, but the High Gardener was smart.
""Thorn wants to speak to you himself. He asked for my best,"" said",Gregory,-2.3595075607299805,-4.926579475402832,5.1419850933598354e-05,0.6893397630807919,0.0,0.5552235223522352,2.0337025183912824e-09,EleutherAI/pythia-1b-deduped,
56,"Bryn smirked as she said loudly, “Have a nice day.”  Kayla’s step did not even falter.  She just continued walking toward the door.  Bryn nudged Nicole and whispered, “Say something.”
Nicole looked confused, but eventually said, “Have a nice day.”
Kayla turned her head a little as she said, “You",too,-0.5122299194335938,-13.254521369934082,0.00020495150238275528,0.4376905444620365,0.0,0.2504170417041704,0.011975652110903059,EleutherAI/pythia-1b-deduped,
57,"I just need to grab my things and we can go.""

She took another step back and bumped into a body. ""Chloe, sorry,"" she said as she glanced over her shoulder.

""No biggie."" She pinched Addie in the back, a clear signal she wanted an introduction.

""Trent, this is my cousin,",Chloe,-2.1749372482299805,-2.9835424423217773,4.000429908046499e-05,0.7896216493706645,0.0,0.36884488448844877,0.00015928656724817545,EleutherAI/pythia-1b-deduped,
58,"It was the only section of the library where there wasn't a single book to check out.

""Good luck with that,"" Daniel said, opening up his sketchbook again, as if to say, preemptively, goodbye.

Luce was tongue-tied and embarrassed and what she would have liked to do was escape. But then, there were the shadows, still lurking nearby, and for some reason Luce felt better about them when she was next to",Daniel,-0.8584213256835938,-3.83017635345459,7.164839189499617e-05,0.6172189838819013,0.0,0.35506750675067505,0.00028907808592644154,EleutherAI/pythia-1b-deduped,
59,"""Happy to help my little friend here, even if she is keeping surprising company,"" said Leo, giving Tessa a wry look. ""Glad you've got a school you like, though.""

""How do you want to be credited if I do cite you?"" asked Daphne, taking out her ego. ""Tessa said you work here and for the government.""

""Government stuff's freelance and unrelated,"" said",Leo,-0.7563667297363281,-3.665797233581543,3.851026121992618e-05,0.7056399799460101,0.0,0.5788058805880587,2.8326276516082327e-10,EleutherAI/pythia-1b-deduped,
60,"Beth smoothed her wiry half-black, half-gray hair from her makeup-free face. In New Mexico, the natural look was common. Standing next to Cindy Fanucci, she felt like a disaster. She hid her ragged nails under the sleeves of her sweatshirt.
“Hi, I’m Cindy. It’s so nice to meet you,",Beth,-2.0067691802978516,-2.370044708251953,4.8782789235701784e-05,0.7283175389602247,0.0,0.25304530453045304,0.011081356133759747,EleutherAI/pythia-1b-deduped,
61,"""I'm not done here.""

""But-""

""And I'm not your f**king meal,"" he added, a touch of heat whipping through his words.

So he had heard that part. Cassie had thought his enhanced hearing would pick it up.

The redhead glared at Dante, then at",Cassie,-3.990701675415039,-3.8228025436401367,5.433613478089683e-05,0.7212637242155394,0.0,0.6194539453945394,6.39006541851838e-12,EleutherAI/pythia-1b-deduped,
62,"He had the ridiculous desire to chase after her, but even as the thought skated tantalizingly through his mind, reality intruded.

""You know, I'm beginning to think there's something going on between you two.""

Cheyenne stood behind Hardy, arms crossed over her chest, chin set at an argumentative angle.

Hardy sighed, turning to walk away from her. ""There is nothing going on between us,",Cheyenne,-0.994603157043457,-4.423423767089844,6.586325616808608e-05,0.6823025910413957,0.0,0.31121512151215114,0.001623344279508515,EleutherAI/pythia-1b-deduped,
63,"He was about to let out a burst of laughter when the wagon came to a screeching halt. All the humor left him at once. Other than the low idle of the engine, everything became dead quiet. Strange mechanical noises crept from the back of the wagon like the sound of gears waking within a clock tower. Then he heard similar noises from the front of the",wagon,-0.1684703826904297,-16.036413192749023,0.0002896387013606727,0.35885868347318955,0.0,0.028166816681668164,0.7808725797696854,EleutherAI/pythia-1b-deduped,
64,"""My serum Creatinine is high, although everything else within my kidney profile is apparently normal, according to the hospital. So is my potassium, but that could be an artifact, so they say. It apparently comes from eating too many bananas.""

""Do you eat bananas?""

""I can think of a whole lot of things to do with",bananas,-0.6705112457275391,-9.034200668334961,0.00016275014786515385,0.4448189394956973,0.0,0.5376177617761776,8.040200352075737e-09,EleutherAI/pythia-1b-deduped,
65,"Cooper groaned, and his body sagged back.

""You weren't supposed to be first,"" Deuce snarled as he lifted the gun and took aim at Cooper's prone form. ""But if that's the way you want it, old buddy...""

""No!"" Gabrielle threw her body forward and wrapped her arms around",Cooper,-0.19623756408691406,-2.0572938919067383,4.020956112071872e-05,0.5612262970500306,0.0,0.1234203420342034,0.22119002485932818,EleutherAI/pythia-1b-deduped,
66,"Talking about it normally bothered me, but with him, I felt I could say anything.

""Everyone said I shouldn't have survived,"" I explained. ""Because of where I sat and the way the car hit the tree. Lissa was really the only one in a secure spot. She and I walked away with only a few",scratches,-1.561126708984375,-13.677733421325684,0.0002061051782220602,0.2718696901098472,0.0,0.02605460546054605,0.7969363691884324,EleutherAI/pythia-1b-deduped,
67,"“You know we don’t really need a song.”
“True,” Jenna said, “but I want one. I think we deserve one after all this, don’t you? And anyway, it’s supposed to make the wood burn longer.”
“But why do I have to",sing,-1.727090835571289,-10.720365524291992,0.00013506796676665545,0.4659984925633262,0.0,0.32805280528052805,0.000862252548089026,EleutherAI/pythia-1b-deduped,
68,"He shook his head, took a step back and held his hands up as he tried to smile without losing a cigarette.
“Yes you can,” Julia said in a reassuring voice. “I’ve already focused on my friend. You just have to click the shutter, on top, here.”
He nodded sheepishly, through his cigarette away and took the",camera,-2.1995058059692383,-12.32868766784668,0.0001312977692577988,0.4689312844517184,0.0,0.1745094509450945,0.08247448397126064,EleutherAI/pythia-1b-deduped,
