item_id,prefix,final_word,direct_logprob,meta_logprob,kl_divergence,spearman_r_all,spearman_p_all,spearman_r_top100,spearman_p_top100,model,revision,instruct
11,"Instead, I stare straight ahead like I'm deeply interested in what's going on at the front of the room.

Eventually, we make it through to the part where everyone stands up and says their little piece. Some have a longer, more in depth story to tell, which terrifies me. I don't want anyone to ask me for my",story,-1.080824851989746,-11.28612232208252,0.00015856169920880347,0.5822789865938639,0.0,0.04753675367536753,0.638600346486375,allenai/OLMo-7B,step151000-tokens668B,False
12,"Recall our encounter with the warbirds at the Federation border. Confirm my memory with yours.”
She turned Seren to face her. They placed their foreheads together as when they meditated together. They held hands beneath the surface of the water. They closed their eyes.
“There were five warbirds at the",border,-1.0486888885498047,-8.91385269165039,0.00011685115896398202,0.703023024503119,0.0,0.24066006600660064,0.015869399894356893,allenai/OLMo-7B,step151000-tokens668B,False
13,"I was so happy to see him that I almost sobbed his name.
Eli stiffened and let out a hiss. “Mohiri!” Fear crept into his voice, and my dazed mind wondered what on earth scared a vampire.
Nikolas chuckled, and I felt a tremor run through my captor. “I see there is no need for",introductions,-3.519925117492676,-11.948671340942383,7.185232971096411e-05,0.664103873537585,0.0,0.4088808880888088,2.4047093308281185e-05,allenai/OLMo-7B,step151000-tokens668B,False
14,"""Come on, baby girl,"" Mary Jo said, scooping up the toy, then bending to retrieve her daughter. ""Let me change your diaper and put you down for a couple of hours.""

""She sleeps that long?""

""Almost every afternoon. She still takes a morning nap, too, but she'll outgrow those pretty soon.""

Lori knew she had a lot to learn about",babies,-2.2856712341308594,-5.936820983886719,6.49149005766958e-05,0.6571215162732139,0.0,0.36546054605460543,0.00018486055007043057,allenai/OLMo-7B,step151000-tokens668B,False
15,"I would really like to have some time with my mom.""

Lucien groaned inwardly. How could he say no to that? Julia was grieving for her mate and at a loss on how to deal with her daughter. Now Jaeden actually wanted to speak to her mom... he would be an ogre if he said no. He gave a quick nod and ignored the grateful smile she threw him before her and her mother ambled out of the room",together,-5.508646011352539,-13.222785949707031,0.00019715500820893794,0.5739526118662781,0.0,0.24648064806480643,0.0134327837008994,allenai/OLMo-7B,step151000-tokens668B,False
16,"If Demerzel has the ability to change minds, he has to do so without bringing about side effects he does not wish-and since he is the Emperor's First Minister, the side effects he must worry about are numerous, indeed.""

""And the application to the present case?""

""Think about it! You can't tell anyone-except me, of course-that Demerzel is a robot, because he has adjusted you so that you can't. But how much adjustment did that take? Do you want to tell people that he is a",robot,-0.40317535400390625,-4.919083595275879,8.051038457779214e-05,0.6369794649306157,0.0,0.201980198019802,0.043880672127830735,allenai/OLMo-7B,step151000-tokens668B,False
17,"I leaned out the window and pointed at Floyd’s hearing aid.
Floyd dug the hearing aid out of his ear and made an adjustment. “Sorry,” he said, screwing it back in. “Blasted thing was turned off.”
“What happened to Chester?”
“Shot in the head’s what happened to",Chester,-0.29625892639160156,-2.131901741027832,6.406495231203735e-05,0.7523036391927678,0.0,0.027674767476747672,0.7846067661996736,allenai/OLMo-7B,step151000-tokens668B,False
18,"‘Well I don’t know why, Nellie showed it to me many times. It has heaps of her poems and short stories in it; mostly girlie stuff though, which is why she obviously didn’t bother showing you. Strange that she left it to you though, I can’t imagine you would enjoy it very much.
‘Are you sure it is the same",book,-2.5306358337402344,-8.113311767578125,8.348111441591755e-05,0.7128659170446967,0.0,-0.020042004200420037,0.8431075539300626,allenai/OLMo-7B,step151000-tokens668B,False
19,"""We'll wait for you, Daddy,"" Izzy said, snuggling up to Annie.

Nick pressed the book into Izzy's hands and hurried out of the room. He came back a few minutes later, looking solemn.

Annie felt a prickling of fear. She sat up straighter, leaning forward. ""Nick?""

He eased back into the bed, on the other side of",Izzy,-0.85687255859375,-2.595217704772949,5.097375833429396e-05,0.736299288183419,0.0,0.4430963096309631,3.900702901176286e-06,allenai/OLMo-7B,step151000-tokens668B,False
20,"""Michael wanted nothing to do with the business for a very long time,"" the older woman answered. ""He had his heart set on being a race-car driver.""

Maggie's mouth fell open. ""What?""

""Si. He was very good, though my heart stopped every time he went out on the track. No matter how many times his papa and I tried to discourage him, he found a way back on the",track,-0.5241403579711914,-7.6151862144470215,0.0001120935776270926,0.5715546206432467,0.0,0.19390339033903387,0.0532307647093988,allenai/OLMo-7B,step151000-tokens668B,False
21,"A cowboy behind her said to break up a cheese slice and mush it down in the mixture.  Sarah took a slice of cheese to do just that.
Sarah and Tess sat at one of the large tables with other guests.  Everyone talked and laughed, while eating lunch.  It seemed a happy group. Dale watched from the back to make sure all was well and to get another look at",Sarah,-0.9700222015380859,-2.868326187133789,5.040702308178879e-05,0.7228268018668401,0.0,0.2082328232823282,0.03761771823123369,allenai/OLMo-7B,step151000-tokens668B,False
22,"Brayden's face was a mix of incredulity and disappointment when I told him I had to leave.

""But you just... I mean..."" It was a rare moment of speechlessness for him.

""I'm sorry,"" I said earnestly. ""Especially after being late and ruining the museum. But it's a family emergency.""

""Your family has an awful lot of",emergencies,-1.3214445114135742,-9.751518249511719,0.00010151407332159579,0.5929895161377402,0.0,0.3104110411041104,0.0016716379254297458,allenai/OLMo-7B,step151000-tokens668B,False
23,"""Thank you,"" Liz says, her sweaty face going into my neck. ""I'm so tired.""

""As soon as this is over, you can sleep. I promise.""

""Okay."" She says softly. The doctor walks in and sits down at the end of the bed.

""Are you ready for this,",Liz,-1.4964609146118164,-2.497878074645996,4.829076351597905e-05,0.7503343697637611,0.0,0.08744074407440743,0.3869989847479254,allenai/OLMo-7B,step151000-tokens668B,False
24,Olaf slapped the boy real hard. Bob was momentarily stunned. Olaf then started yelling at him about calling him without permission unless it was emergency. The boy mumbled something crying at the same time. Bob got closer through the woods and stepped on a branch that cracked. Both Olaf and the boy heard it and walked towards,Bob,-2.250101089477539,-2.63822078704834,0.00010383673361502588,0.736007315370708,0.0,0.15968796879687966,0.1125115194487405,allenai/OLMo-7B,step151000-tokens668B,False
25,"Instead, its twin towers, now horizontal so as to appear like walkways, loomed over the deck of the Hercules, and the black ship stopped impossibly quickly, its movement suddenly halted.
No one moved for a moment and the two ships sat there, doing nothing. Then Lucius saw a movement near the top of the mighty warship as the hooked walkways descended downwards, until they reached down from the deck of the black vessel to the deck of the",Hercules,-0.7078437805175781,-5.113950729370117,8.357645128853619e-05,0.7176815448326659,0.0,0.00966096609660966,0.9239992988764183,allenai/OLMo-7B,step151000-tokens668B,False
26,"She kisses me again.

""Oh-kay!"" Jen whistles. ""Can we go now? I don't wanna break up the lovey-dovey show goin' on, but I have shopping to do.""

I laugh and release Lexy, wrapping a friendly arm around Jen's shoulders. ""Oh, how dull my life would be without you,",Jen,-1.3275423049926758,-4.363554954528809,6.588323594769463e-05,0.7476385237479624,0.0,0.07056705670567055,0.4853842251748314,allenai/OLMo-7B,step151000-tokens668B,False
27,"His smile widened. “I’ll keep it a secret.”
“Thank you.”
“Can you play?”
“Grace taught me how to play Chopsticks.”
“It’s a good place to start.” He tapped his card on the table. “I’ll think I’ll take another look at the",piano,-7.60629415512085,-9.699695587158203,7.047677354421467e-05,0.6916933878501902,0.0,0.35299129912991295,0.000315513331531304,allenai/OLMo-7B,step151000-tokens668B,False
28,"Now, they were opening cans of pork & beans and eating them cold. As to why they didn't heat them up first, it took some prying but Lucas finally admitted that there had been a bit of an accident when they had used the stove and it had caught on fire. The ship was fine but they weren't sure about the",stove,-2.885570526123047,-6.619426727294922,7.397735316772014e-05,0.6105743027345978,0.0,0.3035223522352235,0.002141828916049626,allenai/OLMo-7B,step151000-tokens668B,False
29,"I wasn't interested in helping, because I knew it was hopeless. Carla was six feet into a snowdrift almost as tall as my head, and we didn't even have a shovel. I just stood in the road next to the Duke, wiping the wisp of wet hair sticking out under my hat. ""Sorry,"" I said to the",Duke,-0.5700998306274414,-6.7618255615234375,9.553065319778398e-05,0.7047003834012182,0.0,0.3428862886288629,0.00047896843478963905,allenai/OLMo-7B,step151000-tokens668B,False
30,"She doesn’t like to talk about it.” Sara looked at Joshua.
“Give her time,” he said gently. “It’s only been a few months.” As they reached Sara’s street, he stopped, pulled her into his arms, and held her for a moment. “I really, really like you,",Sara,-0.298828125,-3.4180831909179688,5.8741999964695424e-05,0.728686580847216,0.0,0.08530453045304529,0.398747623450333,allenai/OLMo-7B,step151000-tokens668B,False
31,"“But I can be anything you want.”
Kim and Izzy rolled their eyes.
What a character. From his scruffy jeans and threadbare T-shirt, he obviously liked to dress down. Was it to draw attention to his looks or deflect them? I tugged hard and forced him to release my hand. Ignoring him, I gave my attention to",Kim,-2.272862434387207,-3.391937255859375,4.3984797230223194e-05,0.7251165619283774,0.0,0.41142514251425133,2.1146290407288438e-05,allenai/OLMo-7B,step151000-tokens668B,False
32,"the boy said, looking proud of every word.
""Go on, James,"" the boy behind him said. Some of the other boys had already headed into the showers and James had been too busy warning Toby. James gave Toby a long dark look then turned and walked on. A moment later Toby followed the boy in front of him into the",showers,-0.7076244354248047,-11.52304744720459,0.00016280452837236226,0.5965792198007851,0.0,0.12627662766276626,0.21060326234343218,allenai/OLMo-7B,step151000-tokens668B,False
33,"Twice Jeremy managed to avoid cars spinning out of control, and the number of vehicles that littered the roads was unreal. She was probably just as tired and worn out from being tense.
A little after six, she left a note in the room and trudged her way through the snow to the truck stop’s restaurant and ordered dinner-to-go for both of them.
As she opened the motel room’s door, she called, “Hey,",Jeremy,-2.9734039306640625,-3.932504653930664,5.212912583374418e-05,0.7530522655592679,0.0,0.2605220522052205,0.008848912501495238,allenai/OLMo-7B,step151000-tokens668B,False
34,"so i do not have to tell you the pressures of doing business.”
“pardon me?”
“i said, you own your own store –”
the pop of a microphone saved us all from oblivion.
i hadn’t given much thought to where Chester Springs had been this whole time. unsolicited question answered by his voice. rich and buttery, pouring generously through a pair of",speakers,-3.0589094161987305,-9.817329406738281,8.753533620620146e-05,0.6674089247318135,0.0,0.12469246924692469,0.21642943342298265,allenai/OLMo-7B,step151000-tokens668B,False
35,"Dylan of the Shed, you are named Guardian of the Portal, do you accept this Quest to protect the portal?”
“I guess.”
“Do you?” Btolomy boomed.
“I do,” he said and could feel his Dad’s eyes on him.
“Connor of the Shed, you too have been named. Do you accept this Quest to protect the",portal,-0.23828125,-5.039629936218262,8.157118281815201e-05,0.7095598754622262,0.0,0.16284428442844281,0.1054915107790538,allenai/OLMo-7B,step151000-tokens668B,False
36,"""Clear as a bell,"" she said with more than a little sarcasm. ""So where are Mr. Zellerbach and the RV?""

""In Syracuse, New York, of course.""

She frowned. ""Enlighten me.""

"" `Hart's erroneous comedy.' ""

""That tells you he's in",Syracuse,-2.716463088989258,-6.703813076019287,5.733190118917264e-05,0.711717931671631,0.0,0.32118811881188114,0.0011208808920541782,allenai/OLMo-7B,step151000-tokens668B,False
37,"We only want to talk to you.”
Ishmael briefly wondered who lied, the soldier or the President, or perhaps neither, but he reached up, pulled down the lever and crawled through the vanes.
The razor sharp fan blades slowed until he could count them; five. There would be enough space to crawl between when they were",stopped,-4.44978141784668,-10.332900047302246,0.0001004585501505062,0.5045792463068737,0.0,0.2925172517251725,0.003144174514707889,allenai/OLMo-7B,step151000-tokens668B,False
38,"I used to give Asher and Trevor a hard time about the way they acted when they both met their one...now I knew. I would die for Lilly; she was amazing, beautiful, and kind, and made me want to be a better person.

My phone rang from my pocket, bringing me out of my thoughts. I pulled it out, expecting it to be",Lilly,-3.627680778503418,-3.9035158157348633,4.410061228554696e-05,0.7353882897135633,0.0,0.40091209120912086,3.572870600078588e-05,allenai/OLMo-7B,step151000-tokens668B,False
39,"Ellen asked him.

""Yes, indeed,"" Mark said. ""Several.""

""Have you ever made a list?""

""I can't say I have, Ellen. Do you recommend it?""

""Oh, yes,"" Ellen returned seriously. ""It's helpful if you have a real",list,-3.0545711517333984,-5.664493560791016,7.420070323860273e-05,0.5101929310556077,0.0,0.2734353435343534,0.005911665853334041,allenai/OLMo-7B,step151000-tokens668B,False
40,"The second biker had dismounted and was hanging his helmet on the handlebars of his motorcycle when he caught sight of Joran. Without breaking eye contact, he walked up to Joran’s table.
“Cigarette for me?” Long asked.
Joran hesitated before pulling the pack of cigarettes from his shirt pocket and shaking one loose for Long. Long lit the cigarette and took a slow drag on it without ever taking his eyes off of",Joran,-0.1779022216796875,-1.913167953491211,3.111994010396302e-05,0.6792927717299769,0.0,0.5059345934593459,7.892789376406232e-08,allenai/OLMo-7B,step151000-tokens668B,False
41,"The bat's gums were pulled back over his teeth in a snarl. ""I do not take orders from you, Overlander. Let us be clear on this from the start. I do not take orders from you!""

""Whoa!"" said Gregor, startled by Ares's intensity. ""What's your problem?""

""My problem is that at this moment, you are reminding me a great deal of Henry,"" said",Ares,-0.21716690063476562,-2.4053955078125,3.1450970709556714e-05,0.7459084889802448,0.0,0.45798979897989794,1.6581571203606761e-06,allenai/OLMo-7B,step151000-tokens668B,False
42,"They just would have argued with me about it like they always do. And then, when I didn't eat my lunch? Well, you would have thought that I'd tried to jump out the window. I'm upset, and I have every right to be upset. When I get upset, I don't",eat,-1.2338142395019531,-4.541837692260742,7.313912647077814e-05,0.6347985069488498,0.0,0.3714611461146114,0.0001418075810306212,allenai/OLMo-7B,step151000-tokens668B,False
43,"She and Zach were covered in dust and sweat when Helen found them. ""Wow, Lexi! You rock.""

Lexi groaned at the bad pun.

Helen surveyed the work, which was nearly complete. ""How did you do this?""

Lexi shrugged. ""Don't know.""

""It's her gift,"" said",Zach,-1.9149608612060547,-4.119575500488281,4.056953912368044e-05,0.707398156398482,0.0,0.5525592559255925,2.5168565405605003e-09,allenai/OLMo-7B,step151000-tokens668B,False
44,"""That’s what I said, and I meant it,"" Bob answers.
""Think of something else."" Greg says. He turns around in the front seat to look at Skinner squirm.
""Maybe a gentle rain or taking a cold shower...""
More laughter erupts from his friends. There’s nothing more amusing to a bunch of boys than watching one of them",squirm,-2.3183183670043945,-10.42188835144043,0.00010589462908683345,0.5072344547244856,0.0,0.3282088208820882,0.0008570664416793832,allenai/OLMo-7B,step151000-tokens668B,False
45,"""We could go back,""I suggested weakly. ""Tel them their magical road thingie didn't work for us.""

But Jenna shook her head. ""It can't be that bad,""she muttered.

""We could try to go together,""I said. ""I think we'd both fit, and that way, if we end up transported to another dimension or morphed into a wal , at least we'd have",company,-3.866400718688965,-11.524618148803711,0.00013203347043599933,0.59268393849419,0.0,0.3929072907290729,5.2649294857092346e-05,allenai/OLMo-7B,step151000-tokens668B,False
46,"His gentle voice did me in. Tears seeped from my eyes. I had to make them stop. Big, bad werewolf hunters did not cry. Petite, blond girlie-girls did. They also got their families murdered before their eyes while powerless to do anything about it. I was no longer that girl; I was the",hunter,-4.345001220703125,-9.610628128051758,5.330694330041297e-05,0.7567282813392001,0.0,0.29192919291929187,0.0032080149619108304,allenai/OLMo-7B,step151000-tokens668B,False
47,"""If you wanted me to have a happy birthday, you'd come over to my party. ""

""Your party,"" I repeated flatly.

""Yeah, remember? Andrea invited you?""

I remembered. I'd been thinking about it every day this week.

""I didn't think I was still",invited,-1.1069135665893555,-8.486785888671875,0.00010114890028489754,0.6453898694502841,0.0,0.3006660666066606,0.0023695800343353653,allenai/OLMo-7B,step151000-tokens668B,False
48,"I'd have felt sorry for her if my own nerves hadn't been stretched to the breaking point.

We said nothing for a while. Mum looked out the window again.

""So I'm a ruby,"" I said. ""Those are red, aren't they?""

Mum nodded.

""And what gemstone is Charlotte?""

""She isn't one,"" said",Mum,-0.5736904144287109,-2.517083168029785,4.1497616621199995e-05,0.7322932635962314,0.0,0.5975037503750374,5.2887974099918505e-11,allenai/OLMo-7B,step151000-tokens668B,False
49,"More and more creepy zombie- looking ghosts would reach out of the waters to try and grab onto the boat.    
The boat came to a stop at a dock leading up to a giant circular black platform with giant black pillars sticking up around the sides.    
“Well, this is your stop, the Soulkeeper’s Passageway,” said the boat guide. 
Shortly, Muri and Joe were standing in the center of the giant",platform,-1.711298942565918,-6.379823684692383,0.00011814508616225794,0.6041278435067637,0.0,0.4058445844584458,2.7996123136031815e-05,allenai/OLMo-7B,step151000-tokens668B,False
50,"The whole mechanism looked rather like a combined television and video player might look, if it had been invented and built three hundred years ago by Sir Isaac Newton. Which was, more or less, exactly what it was.

""Watch,"" said Door. She placed the wooden ball onto a platform. Lights shone through the machine and into the",ball,-2.1267385482788086,-5.644806861877441,8.816457557259127e-05,0.6051682539852759,0.0,0.1988358835883588,0.047344009092906335,allenai/OLMo-7B,step151000-tokens668B,False
51,"Mike drove for fear that Jake was so nervous he would get another ticket before he got to the driver’s licensing facility.
He walked with Jake into the building and stood beside him as he presented his form to the official. “How long do I have to finish the test?” Jake asked nervously.
The official looked at his form and input his driver’s license number into the computer and asked, “What",test,-4.828890800476074,-8.825448989868164,0.00010095549805555493,0.5256713312978658,0.0,0.46035403540354025,1.4421906912500642e-06,allenai/OLMo-7B,step151000-tokens668B,False
52,"I'm just used to working, so me not working is messing with my head. I love being home with both the kids, but..."" she trails off, shaking her head.

""But what?"" I ask when her face pales slightly.

""Um...I...it's nothing."" She shakes her head again and I know it's not",nothing,-2.576295852661133,-5.11263370513916,8.564114250475541e-05,0.7094967372849649,0.0,0.3301530153015301,0.0007947851009553953,allenai/OLMo-7B,step151000-tokens668B,False
53,"In the diagram, he pinched to the left of him, where the ground would be, and pulled up a trail of yellow that formed itself into a seat.
Argus watched as a small hatch opened up from the floor. An outline of the chair was imprinted in light, the seat and the back drawn into space by blue lasers. A tiny black cloud made of nanomachines streamed out of the",hatch,-1.3237533569335938,-8.020280838012695,9.219250932801515e-05,0.5752106147986075,0.0,0.38863486348634857,6.449203183254762e-05,allenai/OLMo-7B,step151000-tokens668B,False
54,"`You're all crazy if you think I'll pose as a Krull refugee to do your bidding,' said Luke.  After all I heard tonight I'll be looking to save my own sweet self before I'll be looking to help you ladies capture any walled cities.'

`You're not thinking clearly, Luke, honey,' said Casilevatates.  `Let me remind you why you're going to masquerade as a Krull",refugee,-0.9243698120117188,-9.056170463562012,0.0001300577714573592,0.6251069973580192,0.0,0.07566756675667566,0.45431782025910816,allenai/OLMo-7B,step151000-tokens668B,False
55,"Now seemed like as terrible a time as any to trade out my worries that Gregory had somehow found out about the Garzas – or the vain hope that Zach could bring himself to lie to a Gardener about it if asked – for some brand new anxiety. Gregory might have been good only for repeating Thorn, but the High Gardener was smart.
""Thorn wants to speak to you himself. He asked for my best,"" said",Gregory,-2.4197750091552734,-3.0212526321411133,3.85093480872456e-05,0.7137798957089145,0.0,0.6140054005400539,1.096386656508823e-11,allenai/OLMo-7B,step151000-tokens668B,False
56,"Bryn smirked as she said loudly, “Have a nice day.”  Kayla’s step did not even falter.  She just continued walking toward the door.  Bryn nudged Nicole and whispered, “Say something.”
Nicole looked confused, but eventually said, “Have a nice day.”
Kayla turned her head a little as she said, “You",too,-0.8472328186035156,-10.354921340942383,0.00012938195141032338,0.5409076651020739,0.0,0.47218721872187214,7.059729569061193e-07,allenai/OLMo-7B,step151000-tokens668B,False
57,"I just need to grab my things and we can go.""

She took another step back and bumped into a body. ""Chloe, sorry,"" she said as she glanced over her shoulder.

""No biggie."" She pinched Addie in the back, a clear signal she wanted an introduction.

""Trent, this is my cousin,",Chloe,-0.30510902404785156,-3.2392263412475586,4.6304001443786547e-05,0.8406436647990845,0.0,0.28152415241524154,0.004547189786346185,allenai/OLMo-7B,step151000-tokens668B,False
58,"It was the only section of the library where there wasn't a single book to check out.

""Good luck with that,"" Daniel said, opening up his sketchbook again, as if to say, preemptively, goodbye.

Luce was tongue-tied and embarrassed and what she would have liked to do was escape. But then, there were the shadows, still lurking nearby, and for some reason Luce felt better about them when she was next to",Daniel,-1.0440235137939453,-3.275402069091797,5.685329597326927e-05,0.7202538757164668,0.0,0.4191179117911791,1.4244748819412159e-05,allenai/OLMo-7B,step151000-tokens668B,False
59,"""Happy to help my little friend here, even if she is keeping surprising company,"" said Leo, giving Tessa a wry look. ""Glad you've got a school you like, though.""

""How do you want to be credited if I do cite you?"" asked Daphne, taking out her ego. ""Tessa said you work here and for the government.""

""Government stuff's freelance and unrelated,"" said",Leo,-0.2907085418701172,-3.290846824645996,4.9406251491745934e-05,0.7055198009749984,0.0,0.6231383138313832,4.409372796523441e-12,allenai/OLMo-7B,step151000-tokens668B,False
60,"Beth smoothed her wiry half-black, half-gray hair from her makeup-free face. In New Mexico, the natural look was common. Standing next to Cindy Fanucci, she felt like a disaster. She hid her ragged nails under the sleeves of her sweatshirt.
“Hi, I’m Cindy. It’s so nice to meet you,",Beth,-0.2936878204345703,-1.3938188552856445,2.6900164812104777e-05,0.7491671477082271,0.0,0.29107710771077105,0.0033025824355287577,allenai/OLMo-7B,step151000-tokens668B,False
61,"""I'm not done here.""

""But-""

""And I'm not your f**king meal,"" he added, a touch of heat whipping through his words.

So he had heard that part. Cassie had thought his enhanced hearing would pick it up.

The redhead glared at Dante, then at",Cassie,-2.6679630279541016,-5.334281921386719,5.1682687626453117e-05,0.7031053076722608,0.0,0.627074707470747,2.9503353137968425e-12,allenai/OLMo-7B,step151000-tokens668B,False
62,"He had the ridiculous desire to chase after her, but even as the thought skated tantalizingly through his mind, reality intruded.

""You know, I'm beginning to think there's something going on between you two.""

Cheyenne stood behind Hardy, arms crossed over her chest, chin set at an argumentative angle.

Hardy sighed, turning to walk away from her. ""There is nothing going on between us,",Cheyenne,-1.3776788711547852,-3.449984550476074,5.074092769064009e-05,0.7546770182634186,0.0,0.1984518451845184,0.047782111696419716,allenai/OLMo-7B,step151000-tokens668B,False
63,"He was about to let out a burst of laughter when the wagon came to a screeching halt. All the humor left him at once. Other than the low idle of the engine, everything became dead quiet. Strange mechanical noises crept from the back of the wagon like the sound of gears waking within a clock tower. Then he heard similar noises from the front of the",wagon,-0.11161422729492188,-6.204907417297363,0.00011389764404157177,0.6459897257219477,0.0,0.263030303030303,0.00819418015224452,allenai/OLMo-7B,step151000-tokens668B,False
64,"""My serum Creatinine is high, although everything else within my kidney profile is apparently normal, according to the hospital. So is my potassium, but that could be an artifact, so they say. It apparently comes from eating too many bananas.""

""Do you eat bananas?""

""I can think of a whole lot of things to do with",bananas,-0.3418712615966797,-4.322561264038086,7.41374897188507e-05,0.7024328082238087,0.0,0.44950495049504946,2.712836573273768e-06,allenai/OLMo-7B,step151000-tokens668B,False
65,"Cooper groaned, and his body sagged back.

""You weren't supposed to be first,"" Deuce snarled as he lifted the gun and took aim at Cooper's prone form. ""But if that's the way you want it, old buddy...""

""No!"" Gabrielle threw her body forward and wrapped her arms around",Cooper,-1.3024368286132812,-2.7201547622680664,4.503312084125355e-05,0.6312788199474518,0.0,0.3727812781278128,0.0001336794618941719,allenai/OLMo-7B,step151000-tokens668B,False
66,"Talking about it normally bothered me, but with him, I felt I could say anything.

""Everyone said I shouldn't have survived,"" I explained. ""Because of where I sat and the way the car hit the tree. Lissa was really the only one in a secure spot. She and I walked away with only a few",scratches,-1.1910209655761719,-12.258723258972168,0.00019142839300911874,0.43109930498134547,0.0,-0.05724572457245724,0.5715812304334291,allenai/OLMo-7B,step151000-tokens668B,False
