item_id,prefix,final_word,direct_logprob,meta_logprob,kl_divergence,spearman_r_all,spearman_p_all,spearman_r_top100,spearman_p_top100,model,revision,instruct
11,"Instead, I stare straight ahead like I'm deeply interested in what's going on at the front of the room.

Eventually, we make it through to the part where everyone stands up and says their little piece. Some have a longer, more in depth story to tell, which terrifies me. I don't want anyone to ask me for my",story,-1.437453269958496,-7.543623447418213,0.00011562582949409261,0.7051911052880893,0.0,0.10229822982298228,0.3111648745387895,allenai/OLMo-7B,step391000-tokens1730B,False
12,"Recall our encounter with the warbirds at the Federation border. Confirm my memory with yours.”
She turned Seren to face her. They placed their foreheads together as when they meditated together. They held hands beneath the surface of the water. They closed their eyes.
“There were five warbirds at the",border,-0.8065719604492188,-3.602222442626953,4.498978523770347e-05,0.7431461024696991,0.0,0.39153915391539146,5.62005299172978e-05,allenai/OLMo-7B,step391000-tokens1730B,False
13,"I was so happy to see him that I almost sobbed his name.
Eli stiffened and let out a hiss. “Mohiri!” Fear crept into his voice, and my dazed mind wondered what on earth scared a vampire.
Nikolas chuckled, and I felt a tremor run through my captor. “I see there is no need for",introductions,-5.91633415222168,-15.131624221801758,7.922882650746033e-05,0.5913155129063042,0.0,0.3954275427542754,4.6649385913506846e-05,allenai/OLMo-7B,step391000-tokens1730B,False
14,"""Come on, baby girl,"" Mary Jo said, scooping up the toy, then bending to retrieve her daughter. ""Let me change your diaper and put you down for a couple of hours.""

""She sleeps that long?""

""Almost every afternoon. She still takes a morning nap, too, but she'll outgrow those pretty soon.""

Lori knew she had a lot to learn about",babies,-2.6867589950561523,-6.087967872619629,4.631000410881825e-05,0.6741282631402177,0.0,0.5013981398139813,1.0744150190688398e-07,allenai/OLMo-7B,step391000-tokens1730B,False
15,"I would really like to have some time with my mom.""

Lucien groaned inwardly. How could he say no to that? Julia was grieving for her mate and at a loss on how to deal with her daughter. Now Jaeden actually wanted to speak to her mom... he would be an ogre if he said no. He gave a quick nod and ignored the grateful smile she threw him before her and her mother ambled out of the room",together,-5.752354621887207,-13.225165367126465,0.00020666021737270057,0.6701187768157039,0.0,0.29102910291029105,0.0033079838171661893,allenai/OLMo-7B,step391000-tokens1730B,False
16,"If Demerzel has the ability to change minds, he has to do so without bringing about side effects he does not wish-and since he is the Emperor's First Minister, the side effects he must worry about are numerous, indeed.""

""And the application to the present case?""

""Think about it! You can't tell anyone-except me, of course-that Demerzel is a robot, because he has adjusted you so that you can't. But how much adjustment did that take? Do you want to tell people that he is a",robot,-0.5465421676635742,-5.287763595581055,8.033776975935325e-05,0.6671116907496953,0.0,0.3333333333333333,0.0007017617707197113,allenai/OLMo-7B,step391000-tokens1730B,False
17,"I leaned out the window and pointed at Floyd’s hearing aid.
Floyd dug the hearing aid out of his ear and made an adjustment. “Sorry,” he said, screwing it back in. “Blasted thing was turned off.”
“What happened to Chester?”
“Shot in the head’s what happened to",Chester,-0.8278636932373047,-1.9276199340820312,9.575349395163357e-05,0.7334394521392359,0.0,0.256021602160216,0.010139657932846845,allenai/OLMo-7B,step391000-tokens1730B,False
18,"‘Well I don’t know why, Nellie showed it to me many times. It has heaps of her poems and short stories in it; mostly girlie stuff though, which is why she obviously didn’t bother showing you. Strange that she left it to you though, I can’t imagine you would enjoy it very much.
‘Are you sure it is the same",book,-1.6401128768920898,-6.699370384216309,9.534100536257029e-05,0.7544962352715979,0.0,0.14291029102910288,0.1560660103607659,allenai/OLMo-7B,step391000-tokens1730B,False
19,"""We'll wait for you, Daddy,"" Izzy said, snuggling up to Annie.

Nick pressed the book into Izzy's hands and hurried out of the room. He came back a few minutes later, looking solemn.

Annie felt a prickling of fear. She sat up straighter, leaning forward. ""Nick?""

He eased back into the bed, on the other side of",Izzy,-0.7284526824951172,-2.6567134857177734,3.898757859133184e-05,0.698971333819547,0.0,0.541026102610261,6.199631565267733e-09,allenai/OLMo-7B,step391000-tokens1730B,False
20,"""Michael wanted nothing to do with the business for a very long time,"" the older woman answered. ""He had his heart set on being a race-car driver.""

Maggie's mouth fell open. ""What?""

""Si. He was very good, though my heart stopped every time he went out on the track. No matter how many times his papa and I tried to discourage him, he found a way back on the",track,-0.45380401611328125,-5.735918998718262,8.899570821085945e-05,0.5910330389814058,0.0,0.35666366636663666,0.0002701609109565573,allenai/OLMo-7B,step391000-tokens1730B,False
21,"A cowboy behind her said to break up a cheese slice and mush it down in the mixture.  Sarah took a slice of cheese to do just that.
Sarah and Tess sat at one of the large tables with other guests.  Everyone talked and laughed, while eating lunch.  It seemed a happy group. Dale watched from the back to make sure all was well and to get another look at",Sarah,-0.8000698089599609,-2.0762882232666016,3.5834837035508826e-05,0.7518729642343395,0.0,0.5756735673567356,3.7138691749708147e-10,allenai/OLMo-7B,step391000-tokens1730B,False
22,"Brayden's face was a mix of incredulity and disappointment when I told him I had to leave.

""But you just... I mean..."" It was a rare moment of speechlessness for him.

""I'm sorry,"" I said earnestly. ""Especially after being late and ruining the museum. But it's a family emergency.""

""Your family has an awful lot of",emergencies,-0.8977813720703125,-7.062375545501709,8.456959767499939e-05,0.5782810641436943,0.0,0.21953795379537952,0.02819044260704518,allenai/OLMo-7B,step391000-tokens1730B,False
23,"""Thank you,"" Liz says, her sweaty face going into my neck. ""I'm so tired.""

""As soon as this is over, you can sleep. I promise.""

""Okay."" She says softly. The doctor walks in and sits down at the end of the bed.

""Are you ready for this,",Liz,-1.3290233612060547,-2.8458547592163086,5.3419938922161236e-05,0.7215938015020475,0.0,0.20906090609060904,0.036847397795786864,allenai/OLMo-7B,step391000-tokens1730B,False
24,Olaf slapped the boy real hard. Bob was momentarily stunned. Olaf then started yelling at him about calling him without permission unless it was emergency. The boy mumbled something crying at the same time. Bob got closer through the woods and stepped on a branch that cracked. Both Olaf and the boy heard it and walked towards,Bob,-1.4269046783447266,-4.000487327575684,9.289390436606482e-05,0.7453129327755599,0.0,0.10405040504050403,0.30290587522993734,allenai/OLMo-7B,step391000-tokens1730B,False
25,"Instead, its twin towers, now horizontal so as to appear like walkways, loomed over the deck of the Hercules, and the black ship stopped impossibly quickly, its movement suddenly halted.
No one moved for a moment and the two ships sat there, doing nothing. Then Lucius saw a movement near the top of the mighty warship as the hooked walkways descended downwards, until they reached down from the deck of the black vessel to the deck of the",Hercules,-0.3137702941894531,-6.910373210906982,0.00011005096894223243,0.714213291446224,0.0,0.12843684368436842,0.20283979073721106,allenai/OLMo-7B,step391000-tokens1730B,False
26,"She kisses me again.

""Oh-kay!"" Jen whistles. ""Can we go now? I don't wanna break up the lovey-dovey show goin' on, but I have shopping to do.""

I laugh and release Lexy, wrapping a friendly arm around Jen's shoulders. ""Oh, how dull my life would be without you,",Jen,-1.140777587890625,-4.253552436828613,6.0235110140638426e-05,0.7052896568660498,0.0,0.16108010801080108,0.1093718077651003,allenai/OLMo-7B,step391000-tokens1730B,False
27,"His smile widened. “I’ll keep it a secret.”
“Thank you.”
“Can you play?”
“Grace taught me how to play Chopsticks.”
“It’s a good place to start.” He tapped his card on the table. “I’ll think I’ll take another look at the",piano,-5.914048194885254,-6.627418041229248,7.232272764667869e-05,0.5149044875156101,0.0,0.2712631263126312,0.006335127240181853,allenai/OLMo-7B,step391000-tokens1730B,False
28,"Now, they were opening cans of pork & beans and eating them cold. As to why they didn't heat them up first, it took some prying but Lucas finally admitted that there had been a bit of an accident when they had used the stove and it had caught on fire. The ship was fine but they weren't sure about the",stove,-0.4961681365966797,-3.83160400390625,5.100652197143063e-05,0.6702891574961612,0.0,0.46327032703270327,1.2123870346814291e-06,allenai/OLMo-7B,step391000-tokens1730B,False
29,"I wasn't interested in helping, because I knew it was hopeless. Carla was six feet into a snowdrift almost as tall as my head, and we didn't even have a shovel. I just stood in the road next to the Duke, wiping the wisp of wet hair sticking out under my hat. ""Sorry,"" I said to the",Duke,-2.134182929992676,-9.964128494262695,6.678325735265389e-05,0.6618674647043181,0.0,0.2376117611761176,0.017291838497916386,allenai/OLMo-7B,step391000-tokens1730B,False
30,"She doesn’t like to talk about it.” Sara looked at Joshua.
“Give her time,” he said gently. “It’s only been a few months.” As they reached Sara’s street, he stopped, pulled her into his arms, and held her for a moment. “I really, really like you,",Sara,-0.3474254608154297,-2.0530710220336914,3.613430089899339e-05,0.7130396173378798,0.0,0.3945274527452744,4.8714849241381985e-05,allenai/OLMo-7B,step391000-tokens1730B,False
31,"“But I can be anything you want.”
Kim and Izzy rolled their eyes.
What a character. From his scruffy jeans and threadbare T-shirt, he obviously liked to dress down. Was it to draw attention to his looks or deflect them? I tugged hard and forced him to release my hand. Ignoring him, I gave my attention to",Kim,-1.4395933151245117,-2.998509407043457,3.940430178772658e-05,0.7155931849516486,0.0,0.5593999399939993,1.4505315249998333e-09,allenai/OLMo-7B,step391000-tokens1730B,False
32,"the boy said, looking proud of every word.
""Go on, James,"" the boy behind him said. Some of the other boys had already headed into the showers and James had been too busy warning Toby. James gave Toby a long dark look then turned and walked on. A moment later Toby followed the boy in front of him into the",showers,-0.6076030731201172,-4.882760047912598,5.574160604737699e-05,0.7543331987060011,0.0,0.45230123012301227,2.3099218587463004e-06,allenai/OLMo-7B,step391000-tokens1730B,False
33,"Twice Jeremy managed to avoid cars spinning out of control, and the number of vehicles that littered the roads was unreal. She was probably just as tired and worn out from being tense.
A little after six, she left a note in the room and trudged her way through the snow to the truck stop’s restaurant and ordered dinner-to-go for both of them.
As she opened the motel room’s door, she called, “Hey,",Jeremy,-2.4609756469726562,-4.375439643859863,6.69692235533148e-05,0.6939942366267982,0.0,0.07079507950795079,0.4839716256884833,allenai/OLMo-7B,step391000-tokens1730B,False
34,"so i do not have to tell you the pressures of doing business.”
“pardon me?”
“i said, you own your own store –”
the pop of a microphone saved us all from oblivion.
i hadn’t given much thought to where Chester Springs had been this whole time. unsolicited question answered by his voice. rich and buttery, pouring generously through a pair of",speakers,-3.605531692504883,-11.271930694580078,8.957273530540988e-05,0.6616681679039773,0.0,0.03221122112211221,0.7503749243571411,allenai/OLMo-7B,step391000-tokens1730B,False
35,"Dylan of the Shed, you are named Guardian of the Portal, do you accept this Quest to protect the portal?”
“I guess.”
“Do you?” Btolomy boomed.
“I do,” he said and could feel his Dad’s eyes on him.
“Connor of the Shed, you too have been named. Do you accept this Quest to protect the",portal,-0.30837249755859375,-5.118841171264648,8.093596261460334e-05,0.6903817770404231,0.0,0.15312331233123314,0.12826828359937562,allenai/OLMo-7B,step391000-tokens1730B,False
36,"""Clear as a bell,"" she said with more than a little sarcasm. ""So where are Mr. Zellerbach and the RV?""

""In Syracuse, New York, of course.""

She frowned. ""Enlighten me.""

"" `Hart's erroneous comedy.' ""

""That tells you he's in",Syracuse,-1.9039421081542969,-7.290345668792725,7.274894596775994e-05,0.7194532830162971,0.0,0.27018301830183017,0.006555526011663935,allenai/OLMo-7B,step391000-tokens1730B,False
37,"We only want to talk to you.”
Ishmael briefly wondered who lied, the soldier or the President, or perhaps neither, but he reached up, pulled down the lever and crawled through the vanes.
The razor sharp fan blades slowed until he could count them; five. There would be enough space to crawl between when they were",stopped,-2.855133056640625,-7.96611213684082,8.271527622127905e-05,0.5502413993932895,0.0,0.24866486648664862,0.012606278549095157,allenai/OLMo-7B,step391000-tokens1730B,False
38,"I used to give Asher and Trevor a hard time about the way they acted when they both met their one...now I knew. I would die for Lilly; she was amazing, beautiful, and kind, and made me want to be a better person.

My phone rang from my pocket, bringing me out of my thoughts. I pulled it out, expecting it to be",Lilly,-3.8253307342529297,-3.336087226867676,4.179515963187441e-05,0.7395059819850979,0.0,0.5153675367536753,4.096454297828741e-08,allenai/OLMo-7B,step391000-tokens1730B,False
39,"Ellen asked him.

""Yes, indeed,"" Mark said. ""Several.""

""Have you ever made a list?""

""I can't say I have, Ellen. Do you recommend it?""

""Oh, yes,"" Ellen returned seriously. ""It's helpful if you have a real",list,-4.798318862915039,-6.206538200378418,4.9417434638598934e-05,0.5158102545282696,0.0,0.3462466246624662,0.00041753391886566687,allenai/OLMo-7B,step391000-tokens1730B,False
40,"The second biker had dismounted and was hanging his helmet on the handlebars of his motorcycle when he caught sight of Joran. Without breaking eye contact, he walked up to Joran’s table.
“Cigarette for me?” Long asked.
Joran hesitated before pulling the pack of cigarettes from his shirt pocket and shaking one loose for Long. Long lit the cigarette and took a slow drag on it without ever taking his eyes off of",Joran,-0.15212249755859375,-2.9856090545654297,5.1491890189936385e-05,0.6739996706766027,0.0,0.3784338433843384,0.00010352660692518146,allenai/OLMo-7B,step391000-tokens1730B,False
41,"The bat's gums were pulled back over his teeth in a snarl. ""I do not take orders from you, Overlander. Let us be clear on this from the start. I do not take orders from you!""

""Whoa!"" said Gregor, startled by Ares's intensity. ""What's your problem?""

""My problem is that at this moment, you are reminding me a great deal of Henry,"" said",Ares,-0.12990951538085938,-2.472248077392578,4.13519301218912e-05,0.7014175512071434,0.0,0.5175517551755174,3.5092782832381056e-08,allenai/OLMo-7B,step391000-tokens1730B,False
42,"They just would have argued with me about it like they always do. And then, when I didn't eat my lunch? Well, you would have thought that I'd tried to jump out the window. I'm upset, and I have every right to be upset. When I get upset, I don't",eat,-2.9102697372436523,-2.4609909057617188,3.6549467040458694e-05,0.7768216589791601,0.0,0.4797359735973597,4.4128063597666617e-07,allenai/OLMo-7B,step391000-tokens1730B,False
43,"She and Zach were covered in dust and sweat when Helen found them. ""Wow, Lexi! You rock.""

Lexi groaned at the bad pun.

Helen surveyed the work, which was nearly complete. ""How did you do this?""

Lexi shrugged. ""Don't know.""

""It's her gift,"" said",Zach,-0.9072360992431641,-5.210016250610352,5.757822509622201e-05,0.7610969866699373,0.0,0.5738013801380137,4.3606247706178656e-10,allenai/OLMo-7B,step391000-tokens1730B,False
44,"""That’s what I said, and I meant it,"" Bob answers.
""Think of something else."" Greg says. He turns around in the front seat to look at Skinner squirm.
""Maybe a gentle rain or taking a cold shower...""
More laughter erupts from his friends. There’s nothing more amusing to a bunch of boys than watching one of them",squirm,-1.4532499313354492,-8.29911994934082,9.491880337009206e-05,0.5451852687621614,0.0,0.40086408640864085,3.581293798238456e-05,allenai/OLMo-7B,step391000-tokens1730B,False
45,"""We could go back,""I suggested weakly. ""Tel them their magical road thingie didn't work for us.""

But Jenna shook her head. ""It can't be that bad,""she muttered.

""We could try to go together,""I said. ""I think we'd both fit, and that way, if we end up transported to another dimension or morphed into a wal , at least we'd have",company,-3.986544609069824,-9.097854614257812,0.00011659241863526404,0.6164360296298075,0.0,0.5148514851485149,4.248288017618739e-08,allenai/OLMo-7B,step391000-tokens1730B,False
46,"His gentle voice did me in. Tears seeped from my eyes. I had to make them stop. Big, bad werewolf hunters did not cry. Petite, blond girlie-girls did. They also got their families murdered before their eyes while powerless to do anything about it. I was no longer that girl; I was the",hunter,-2.9658613204956055,-7.08029842376709,4.4911648728884757e-05,0.7512787188618462,0.0,0.23392739273927393,0.019156881639256988,allenai/OLMo-7B,step391000-tokens1730B,False
47,"""If you wanted me to have a happy birthday, you'd come over to my party. ""

""Your party,"" I repeated flatly.

""Yeah, remember? Andrea invited you?""

I remembered. I'd been thinking about it every day this week.

""I didn't think I was still",invited,-0.560821533203125,-6.408384323120117,0.00010295462561771274,0.5761980023801075,0.0,0.4142574257425742,1.830421151261217e-05,allenai/OLMo-7B,step391000-tokens1730B,False
48,"I'd have felt sorry for her if my own nerves hadn't been stretched to the breaking point.

We said nothing for a while. Mum looked out the window again.

""So I'm a ruby,"" I said. ""Those are red, aren't they?""

Mum nodded.

""And what gemstone is Charlotte?""

""She isn't one,"" said",Mum,-0.7296524047851562,-1.6867361068725586,2.214263986388687e-05,0.7389779746597908,0.0,0.7071107110711071,1.9988668787354544e-16,allenai/OLMo-7B,step391000-tokens1730B,False
49,"More and more creepy zombie- looking ghosts would reach out of the waters to try and grab onto the boat.    
The boat came to a stop at a dock leading up to a giant circular black platform with giant black pillars sticking up around the sides.    
“Well, this is your stop, the Soulkeeper’s Passageway,” said the boat guide. 
Shortly, Muri and Joe were standing in the center of the giant",platform,-1.4604272842407227,-2.5995731353759766,4.3202180677326396e-05,0.649816422462708,0.0,0.41305730573057303,1.9461697918112678e-05,allenai/OLMo-7B,step391000-tokens1730B,False
50,"The whole mechanism looked rather like a combined television and video player might look, if it had been invented and built three hundred years ago by Sir Isaac Newton. Which was, more or less, exactly what it was.

""Watch,"" said Door. She placed the wooden ball onto a platform. Lights shone through the machine and into the",ball,-0.983210563659668,-3.2094249725341797,4.46623052994255e-05,0.6822141227077552,0.0,0.434071407140714,6.4252843787995356e-06,allenai/OLMo-7B,step391000-tokens1730B,False
51,"Mike drove for fear that Jake was so nervous he would get another ticket before he got to the driver’s licensing facility.
He walked with Jake into the building and stood beside him as he presented his form to the official. “How long do I have to finish the test?” Jake asked nervously.
The official looked at his form and input his driver’s license number into the computer and asked, “What",test,-4.154681205749512,-6.111196517944336,8.457109652226791e-05,0.5393602817614088,0.0,0.2785358535853585,0.0050145431163209795,allenai/OLMo-7B,step391000-tokens1730B,False
52,"I'm just used to working, so me not working is messing with my head. I love being home with both the kids, but..."" she trails off, shaking her head.

""But what?"" I ask when her face pales slightly.

""Um...I...it's nothing."" She shakes her head again and I know it's not",nothing,-0.9203052520751953,-3.6366825103759766,9.043930913321674e-05,0.5615397555881606,0.0,0.4468406840684068,3.1577740888878516e-06,allenai/OLMo-7B,step391000-tokens1730B,False
53,"In the diagram, he pinched to the left of him, where the ground would be, and pulled up a trail of yellow that formed itself into a seat.
Argus watched as a small hatch opened up from the floor. An outline of the chair was imprinted in light, the seat and the back drawn into space by blue lasers. A tiny black cloud made of nanomachines streamed out of the",hatch,-1.2000179290771484,-6.191194534301758,6.624799425480887e-05,0.7224686007933562,0.0,0.3263846384638463,0.0009195225711776979,allenai/OLMo-7B,step391000-tokens1730B,False
54,"`You're all crazy if you think I'll pose as a Krull refugee to do your bidding,' said Luke.  After all I heard tonight I'll be looking to save my own sweet self before I'll be looking to help you ladies capture any walled cities.'

`You're not thinking clearly, Luke, honey,' said Casilevatates.  `Let me remind you why you're going to masquerade as a Krull",refugee,-0.3380565643310547,-7.9393134117126465,0.00013078968913760036,0.5544766718102926,0.0,0.16622862286228623,0.09834949982094068,allenai/OLMo-7B,step391000-tokens1730B,False
55,"Now seemed like as terrible a time as any to trade out my worries that Gregory had somehow found out about the Garzas – or the vain hope that Zach could bring himself to lie to a Gardener about it if asked – for some brand new anxiety. Gregory might have been good only for repeating Thorn, but the High Gardener was smart.
""Thorn wants to speak to you himself. He asked for my best,"" said",Gregory,-1.7895917892456055,-4.323718070983887,4.560096567729488e-05,0.7478167771440295,0.0,0.5769096909690968,3.3384967708416126e-10,allenai/OLMo-7B,step391000-tokens1730B,False
56,"Bryn smirked as she said loudly, “Have a nice day.”  Kayla’s step did not even falter.  She just continued walking toward the door.  Bryn nudged Nicole and whispered, “Say something.”
Nicole looked confused, but eventually said, “Have a nice day.”
Kayla turned her head a little as she said, “You",too,-0.5582904815673828,-9.770795822143555,0.00013663023128174245,0.584470683914891,0.0,0.3149114911491149,0.0014171971496251092,allenai/OLMo-7B,step391000-tokens1730B,False
57,"I just need to grab my things and we can go.""

She took another step back and bumped into a body. ""Chloe, sorry,"" she said as she glanced over her shoulder.

""No biggie."" She pinched Addie in the back, a clear signal she wanted an introduction.

""Trent, this is my cousin,",Chloe,-1.1586647033691406,-2.5055246353149414,3.1514700822299346e-05,0.8264687882183351,0.0,0.42509450945094507,1.040940808895427e-05,allenai/OLMo-7B,step391000-tokens1730B,False
58,"It was the only section of the library where there wasn't a single book to check out.

""Good luck with that,"" Daniel said, opening up his sketchbook again, as if to say, preemptively, goodbye.

Luce was tongue-tied and embarrassed and what she would have liked to do was escape. But then, there were the shadows, still lurking nearby, and for some reason Luce felt better about them when she was next to",Daniel,-0.2386760711669922,-3.4887351989746094,5.938306640018709e-05,0.6816821613677071,0.0,0.5672727272727273,7.573338382518227e-10,allenai/OLMo-7B,step391000-tokens1730B,False
59,"""Happy to help my little friend here, even if she is keeping surprising company,"" said Leo, giving Tessa a wry look. ""Glad you've got a school you like, though.""

""How do you want to be credited if I do cite you?"" asked Daphne, taking out her ego. ""Tessa said you work here and for the government.""

""Government stuff's freelance and unrelated,"" said",Leo,-0.28638648986816406,-6.126584053039551,9.417854016646743e-05,0.6974366358989698,0.0,0.6113771377137713,1.4173005931074135e-11,allenai/OLMo-7B,step391000-tokens1730B,False
60,"Beth smoothed her wiry half-black, half-gray hair from her makeup-free face. In New Mexico, the natural look was common. Standing next to Cindy Fanucci, she felt like a disaster. She hid her ragged nails under the sleeves of her sweatshirt.
“Hi, I’m Cindy. It’s so nice to meet you,",Beth,-0.5186500549316406,-2.6407289505004883,4.9101381591754034e-05,0.6900565231397225,0.0,0.3201800180018001,0.0011643082980731536,allenai/OLMo-7B,step391000-tokens1730B,False
61,"""I'm not done here.""

""But-""

""And I'm not your f**king meal,"" he added, a touch of heat whipping through his words.

So he had heard that part. Cassie had thought his enhanced hearing would pick it up.

The redhead glared at Dante, then at",Cassie,-1.3136253356933594,-5.60225772857666,6.601542554562911e-05,0.6941865376654691,0.0,0.47811581158115807,4.885703585601972e-07,allenai/OLMo-7B,step391000-tokens1730B,False
62,"He had the ridiculous desire to chase after her, but even as the thought skated tantalizingly through his mind, reality intruded.

""You know, I'm beginning to think there's something going on between you two.""

Cheyenne stood behind Hardy, arms crossed over her chest, chin set at an argumentative angle.

Hardy sighed, turning to walk away from her. ""There is nothing going on between us,",Cheyenne,-0.9697446823120117,-3.064873695373535,4.835160871152766e-05,0.6397317465959026,0.0,0.22006600660066003,0.02780421347279904,allenai/OLMo-7B,step391000-tokens1730B,False
63,"He was about to let out a burst of laughter when the wagon came to a screeching halt. All the humor left him at once. Other than the low idle of the engine, everything became dead quiet. Strange mechanical noises crept from the back of the wagon like the sound of gears waking within a clock tower. Then he heard similar noises from the front of the",wagon,-0.245269775390625,-2.5818519592285156,4.350828749011271e-05,0.6569353160198048,0.0,0.3822382238223822,8.693309958572748e-05,allenai/OLMo-7B,step391000-tokens1730B,False
64,"""My serum Creatinine is high, although everything else within my kidney profile is apparently normal, according to the hospital. So is my potassium, but that could be an artifact, so they say. It apparently comes from eating too many bananas.""

""Do you eat bananas?""

""I can think of a whole lot of things to do with",bananas,-0.8606910705566406,-2.688760757446289,5.2894087275490165e-05,0.703013785394243,0.0,0.4178337833783378,1.5226101749237441e-05,allenai/OLMo-7B,step391000-tokens1730B,False
65,"Cooper groaned, and his body sagged back.

""You weren't supposed to be first,"" Deuce snarled as he lifted the gun and took aim at Cooper's prone form. ""But if that's the way you want it, old buddy...""

""No!"" Gabrielle threw her body forward and wrapped her arms around",Cooper,-0.6725349426269531,-3.0336904525756836,4.6250839659478515e-05,0.7089466332141224,0.0,0.41012901290129006,2.2580400501216176e-05,allenai/OLMo-7B,step391000-tokens1730B,False
