good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
Most icicles melt.,Most icicles reveal.,syntax,argument_structure,inchoative,283,13,paired,-24.277589797973633,-32.8751220703125,True,-4.073266983032227,-4.726524353027344,-4.193519592285156,-4.899304389953613,True,False,True,False,False,True,allenai/OLMo-1B,
Melanie's grandson has hidden away.,Melanie's grandson has disliked.,syntax,argument_structure,inchoative,854,14,paired,-39.11363220214844,-39.790283203125,True,-3.4474334716796875,-4.123830795288086,-3.4939422607421875,-4.2470855712890625,True,False,True,False,False,True,allenai/OLMo-1B,
Jennifer unfolds some blouse.,Jennifer disappeared some blouse.,syntax,argument_structure,causative,760,15,paired,-37.82341384887695,-41.035316467285156,True,-3.782062530517578,-4.638908386230469,-3.764616012573242,-4.585349082946777,False,True,True,False,False,True,allenai/OLMo-1B,
Nieces of all men have hugged.,Nieces of all men have dropped by.,syntax,argument_structure,intransitive,750,16,paired,-44.129608154296875,-44.67840576171875,True,-3.5857772827148438,-4.233945846557617,-3.4974193572998047,-4.309093475341797,False,False,True,False,False,True,allenai/OLMo-1B,
The Clintons' sisters joke around.,The Clintons' sisters bike to.,syntax,argument_structure,intransitive,878,17,paired,-42.43541717529297,-50.91889953613281,True,-3.4966201782226562,-4.328422546386719,-3.470518112182617,-4.413307189941406,False,False,True,False,False,True,allenai/OLMo-1B,
The Impressionists have changed.,The Impressionists have dropped by.,syntax,argument_structure,intransitive,110,18,paired,-29.647022247314453,-37.43587875366211,True,-3.759143829345703,-4.266414642333984,-3.6954383850097656,-4.163242340087891,False,True,True,False,False,True,allenai/OLMo-1B,
A lot of waiters' best friend watches.,A lot of waiters' best friend references.,syntax,argument_structure,drop_argument,182,19,paired,-46.25721740722656,-48.89421081542969,True,-3.122201919555664,-3.8961143493652344,-2.981395721435547,-3.875936508178711,False,True,True,False,False,True,allenai/OLMo-1B,
Barbara bought.,Barbara lifts.,syntax,argument_structure,drop_argument,390,20,paired,-22.062397003173828,-25.28622055053711,True,-3.7914485931396484,-4.611583709716797,-3.8986282348632812,-4.732860565185547,True,False,True,False,False,True,allenai/OLMo-1B,
Christina chipped glasses.,Christina vanished glasses.,syntax,argument_structure,causative,166,21,paired,-31.581012725830078,-35.85069274902344,True,-4.230274200439453,-5.094407081604004,-3.9164981842041016,-4.801307678222656,False,True,True,False,False,True,allenai/OLMo-1B,
The men weren't hugged.,The men weren't responded.,syntax,argument_structure,passive_2,325,22,paired,-29.191341400146484,-30.839338302612305,True,-3.7885360717773438,-4.478250503540039,-3.731342315673828,-4.617123603820801,False,False,True,False,False,True,allenai/OLMo-1B,
Rachelle isn't respected.,Rachelle isn't lied.,syntax,argument_structure,passive_2,871,23,paired,-35.57537841796875,-36.89152526855469,True,-3.0388965606689453,-3.720235824584961,-3.038524627685547,-3.7923507690429688,False,False,True,False,False,True,allenai/OLMo-1B,
The friend of Karen was bothered.,The friend of Karen was waved.,syntax,argument_structure,passive_2,348,24,paired,-37.397056579589844,-42.175682067871094,True,-4.069267272949219,-4.846065521240234,-4.19209098815918,-4.938220977783203,True,False,True,False,False,True,allenai/OLMo-1B,
Leslie's piano teachers were hired.,Leslie's piano teachers were flirted.,syntax,argument_structure,passive_2,11,25,paired,-38.48731994628906,-51.04246520996094,True,-3.353790283203125,-4.17555046081543,-3.4093570709228516,-4.17713737487793,True,False,True,False,False,True,allenai/OLMo-1B,
An eye opens.,An eye admires.,syntax,argument_structure,inchoative,974,26,paired,-17.577600479125977,-27.82899284362793,True,-3.6188125610351562,-4.475648880004883,-3.4615745544433594,-4.337366104125977,False,True,True,False,False,True,allenai/OLMo-1B,
Kirsten isn't described by the mother of Rodney.,Kirsten isn't argued by the mother of Rodney.,syntax,argument_structure,passive_1,493,27,paired,-57.523597717285156,-60.51677322387695,True,-3.1320858001708984,-3.8099746704101562,-3.1759815216064453,-3.88653564453125,True,False,True,False,False,True,allenai/OLMo-1B,
Lissa shuts a gate.,Lissa falls a gate.,syntax,argument_structure,causative,852,28,paired,-35.273704528808594,-42.303009033203125,True,-3.744150161743164,-4.5148468017578125,-3.8809280395507812,-4.640861511230469,True,False,True,False,False,True,allenai/OLMo-1B,
Tonya washed Teresa.,Tonya negotiates Teresa.,syntax,argument_structure,causative,274,29,paired,-32.461456298828125,-35.360443115234375,True,-3.601877212524414,-4.252981185913086,-3.475667953491211,-4.291110992431641,False,False,True,False,False,True,allenai/OLMo-1B,
Liam should shock Joseph's supervisors.,Liam should shrug Joseph's supervisors.,syntax,argument_structure,transitive,165,30,paired,-59.000545501708984,-63.18830108642578,True,-2.9189796447753906,-3.6200504302978516,-2.9469985961914062,-3.6312179565429688,True,False,True,False,False,True,allenai/OLMo-1B,
These waiters' plumbers were referenced.,These waiters' plumbers were left.,syntax,argument_structure,passive_2,906,31,paired,-50.61512756347656,-47.58887481689453,False,-3.2244224548339844,-3.8894386291503906,-3.2742061614990234,-3.9053211212158203,True,False,True,False,False,True,allenai/OLMo-1B,
That glass wasn't dropping.,That glass wasn't looking like.,syntax,argument_structure,inchoative,619,32,paired,-31.13945198059082,-36.35979080200195,True,-3.2181129455566406,-3.8649845123291016,-3.108795166015625,-3.8770828247070312,False,False,True,False,False,True,allenai/OLMo-1B,
Some ladies were accelerating many bikes.,Some ladies were vanishing many bikes.,syntax,argument_structure,causative,771,33,paired,-44.77134704589844,-46.84798049926758,True,-3.658367156982422,-4.621905326843262,-3.4994640350341797,-4.457468032836914,False,True,True,False,False,True,allenai/OLMo-1B,
Claire wouldn't close many doors.,Claire wouldn't fall many doors.,syntax,argument_structure,causative,692,34,paired,-38.99669647216797,-46.608360290527344,True,-3.5424270629882812,-4.223232269287109,-3.476675033569336,-4.117092132568359,False,True,True,False,False,True,allenai/OLMo-1B,
Nicole wasn't descending.,Nicole wasn't returning to.,syntax,argument_structure,drop_argument,315,35,paired,-28.504467010498047,-30.303373336791992,True,-3.544170379638672,-4.212052345275879,-3.399433135986328,-4.269134521484375,False,False,True,False,False,True,allenai/OLMo-1B,
Margaret was watched by Carol.,Margaret was died by Carol.,syntax,argument_structure,passive_1,745,36,paired,-32.141536712646484,-35.1080322265625,True,-3.845306396484375,-4.641254425048828,-3.919391632080078,-4.786696434020996,True,False,True,False,False,True,allenai/OLMo-1B,
Benjamin would wrinkle every scarf.,Benjamin would fall every scarf.,syntax,argument_structure,causative,4,37,paired,-48.828285217285156,-45.68545150756836,False,-3.608062744140625,-4.421285629272461,-3.67279052734375,-4.505592346191406,True,False,True,False,False,True,allenai/OLMo-1B,
A lot of grandsons of Tara have helped.,A lot of grandsons of Tara have resembled.,syntax,argument_structure,drop_argument,439,38,paired,-46.625240325927734,-56.327144622802734,True,-3.662900924682617,-4.416599273681641,-3.662303924560547,-4.430521011352539,False,False,True,False,False,True,allenai/OLMo-1B,
Vincent hated William.,Vincent grinned William.,syntax,argument_structure,transitive,197,39,paired,-29.612886428833008,-33.488590240478516,True,-3.8100128173828125,-4.79139518737793,-3.8387508392333984,-4.739963531494141,True,True,True,False,False,True,allenai/OLMo-1B,
Some pants folded.,Some pants admire.,syntax,argument_structure,inchoative,632,40,paired,-26.29817008972168,-27.87220001220703,True,-3.90948486328125,-4.796988487243652,-3.763378143310547,-4.541689872741699,False,True,True,False,False,True,allenai/OLMo-1B,
Some dress dries.,Some dress messed up.,syntax,argument_structure,inchoative,403,41,paired,-28.92435073852539,-28.027820587158203,False,-3.832021713256836,-4.267082214355469,-3.7334346771240234,-4.278545379638672,False,False,True,False,False,True,allenai/OLMo-1B,
Many women joke around.,Many women care for.,syntax,argument_structure,intransitive,872,42,paired,-23.83623504638672,-23.31072235107422,False,-3.512025833129883,-4.292583465576172,-3.5781021118164062,-4.457324981689453,True,False,True,False,False,True,allenai/OLMo-1B,
An adult wouldn't fold this sock.,An adult wouldn't disappear this sock.,syntax,argument_structure,causative,897,43,paired,-40.69904327392578,-47.159568786621094,True,-3.1606273651123047,-3.903240203857422,-3.1694087982177734,-3.9390792846679688,True,False,True,False,False,True,allenai/OLMo-1B,
Katherine is helped.,Katherine is trained.,syntax,argument_structure,passive_2,545,44,paired,-28.235586166381836,-28.382966995239258,True,-3.2542896270751953,-3.697996139526367,-3.386228561401367,-3.850309371948242,True,False,True,False,False,True,allenai/OLMo-1B,
Claire's ex-boyfriend wasn't referenced by Brian.,Claire's ex-boyfriend wasn't disagreed by Brian.,syntax,argument_structure,passive_1,328,45,paired,-51.545650482177734,-57.16115951538086,True,-3.6524658203125,-4.230121612548828,-3.765758514404297,-4.3298797607421875,True,False,True,False,False,True,allenai/OLMo-1B,
Mouths haven't closed.,Mouths haven't bought.,syntax,argument_structure,inchoative,89,46,paired,-27.903593063354492,-34.65815734863281,True,-3.2394981384277344,-3.8292884826660156,-3.2919559478759766,-3.941080093383789,True,False,True,False,False,True,allenai/OLMo-1B,
Some waiter's tutors were impressed.,Some waiter's tutors were competed.,syntax,argument_structure,passive_2,453,47,paired,-44.07197952270508,-52.74264907836914,True,-3.079631805419922,-3.8969058990478516,-3.2776927947998047,-4.238445281982422,True,False,True,False,False,True,allenai/OLMo-1B,
Those blouses had flattened.,Those blouses had looked like.,syntax,argument_structure,intransitive,462,48,paired,-36.32268142700195,-37.15062713623047,True,-4.079671859741211,-4.439702033996582,-4.031467437744141,-4.61878776550293,False,False,True,False,False,True,allenai/OLMo-1B,
Erin wouldn't disgust Matt.,Erin wouldn't fall Matt.,syntax,argument_structure,transitive,185,49,paired,-43.86088562011719,-43.52452087402344,False,-3.071277618408203,-3.6714305877685547,-3.1076393127441406,-3.702444076538086,True,False,True,False,False,True,allenai/OLMo-1B,
The child hadn't hidden Alice.,The child hadn't donated Alice.,syntax,argument_structure,causative,831,50,paired,-41.33789825439453,-45.206764221191406,True,-3.398670196533203,-4.151142120361328,-3.3302650451660156,-4.056735992431641,False,True,True,False,False,True,allenai/OLMo-1B,
Dawn hates this determined patient.,Dawn hates these determined patient.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,110,51,paired,-43.662078857421875,-48.95835494995117,True,-3.848876953125,-4.272032737731934,-3.921009063720703,-4.384712219238281,True,False,True,False,False,True,allenai/OLMo-1B,
Marie cares for that nice child.,Marie cares for that nice children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,119,52,paired,-36.817100524902344,-39.129066467285156,True,-3.131458282470703,-3.784025192260742,-3.132669448852539,-3.768613815307617,True,True,True,False,False,True,allenai/OLMo-1B,
Some children were healing these students.,Some children were healing these student.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,688,53,paired,-40.45320510864258,-45.086238861083984,True,-3.5251941680908203,-4.110004425048828,-3.4392528533935547,-4.121736526489258,False,False,True,False,False,True,allenai/OLMo-1B,
A box alarms these actresses.,A box alarms these actress.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,624,54,paired,-46.38795852661133,-48.02799987792969,True,-3.5911102294921875,-4.359864234924316,-3.6380062103271484,-4.428577423095703,True,False,True,False,False,True,allenai/OLMo-1B,
Timothy explores this restaurant.,Timothy explores this restaurants.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,314,55,paired,-35.66214370727539,-40.567466735839844,True,-3.1037845611572266,-3.66943359375,-3.0722694396972656,-3.670543670654297,False,False,True,False,False,True,allenai/OLMo-1B,
This rug worries that child.,This rug worries those child.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,946,56,paired,-39.46912384033203,-44.70221710205078,True,-3.4022140502929688,-4.035158157348633,-3.358013153076172,-4.021081924438477,False,True,True,False,False,True,allenai/OLMo-1B,
Jill discovered this content girl.,Jill discovered these content girl.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,350,57,paired,-43.501869201660156,-49.342899322509766,True,-3.39434814453125,-4.052013397216797,-3.270803451538086,-3.957874298095703,False,True,True,False,False,True,allenai/OLMo-1B,
That adult has brought that purple octopus.,That adult has brought those purple octopus.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,8,58,paired,-48.82868957519531,-54.56053924560547,True,-3.293935775756836,-3.828702926635742,-3.2228736877441406,-3.7855873107910156,False,True,True,False,False,True,allenai/OLMo-1B,
Most senators run around those hospitals.,Most senators run around those hospital.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,981,59,paired,-44.0683708190918,-49.45547103881836,True,-3.8078670501708984,-4.406742095947266,-3.76226806640625,-4.490893363952637,False,False,True,False,False,True,allenai/OLMo-1B,
Claire conceals those small stimuli.,Claire conceals that small stimuli.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,192,60,paired,-50.297630310058594,-51.803688049316406,True,-3.2429275512695312,-3.6710662841796875,-3.283782958984375,-3.778200149536133,True,False,True,False,False,True,allenai/OLMo-1B,
These muffins haven't bored those standing guys.,These muffins haven't bored that standing guys.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,569,61,paired,-62.27180099487305,-63.560585021972656,True,-3.281167984008789,-3.9500350952148438,-3.317354202270508,-3.9975318908691406,True,False,True,False,False,True,allenai/OLMo-1B,
Many teenagers break this orange foot.,Many teenagers break this orange feet.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,891,62,paired,-48.95995330810547,-52.10539245605469,True,-3.702810287475586,-4.531786918640137,-3.825014114379883,-4.641960144042969,True,False,True,False,False,True,allenai/OLMo-1B,
That broccoli scares that fast woman.,That broccoli scares that fast women.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,964,63,paired,-51.43251037597656,-53.694149017333984,True,-3.2252197265625,-3.8067188262939453,-3.2164840698242188,-3.7567920684814453,False,True,True,False,False,True,allenai/OLMo-1B,
Most girls passed those smooth high schools.,Most girls passed those smooth high school.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,217,64,paired,-52.98240280151367,-53.22494888305664,True,-3.6990108489990234,-4.305285453796387,-3.705974578857422,-4.36387825012207,True,False,True,False,False,True,allenai/OLMo-1B,
Candice appreciates that patient.,Candice appreciates that patients.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,980,65,paired,-31.729990005493164,-34.37371826171875,True,-3.7154464721679688,-4.220342636108398,-3.7059478759765625,-4.233951568603516,False,False,True,False,False,True,allenai/OLMo-1B,
A hill doesn't impress these people.,A hill doesn't impress these person.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,157,66,paired,-35.939910888671875,-47.599082946777344,True,-3.1388397216796875,-3.8601760864257812,-3.1797637939453125,-3.970561981201172,True,False,True,False,False,True,allenai/OLMo-1B,
That painting is looking like this delighted boy.,That painting is looking like this delighted boys.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,894,67,paired,-52.17737579345703,-56.56438446044922,True,-3.3890857696533203,-4.119340896606445,-3.4307384490966797,-4.189510345458984,True,False,True,False,False,True,allenai/OLMo-1B,
The hospitals referenced these students.,The hospitals referenced these student.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,482,68,paired,-40.849422454833984,-47.460487365722656,True,-3.294382095336914,-4.031179428100586,-3.194734573364258,-4.129228591918945,False,False,True,False,False,True,allenai/OLMo-1B,
Ellen wasn't observing these customers.,Ellen wasn't observing these customer.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,545,69,paired,-38.88780975341797,-46.012718200683594,True,-2.9253978729248047,-3.8412322998046875,-2.9368858337402344,-3.9870824813842773,True,False,True,False,False,True,allenai/OLMo-1B,
Some adults run around that black high school.,Some adults run around those black high school.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,889,70,paired,-50.292701721191406,-54.242218017578125,True,-3.186420440673828,-3.9576454162597656,-3.0774383544921875,-3.919675827026367,False,True,True,False,False,True,allenai/OLMo-1B,
Every lady drops by these oases.,Every lady drops by this oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,579,71,paired,-41.63352966308594,-45.03705596923828,True,-3.206815719604492,-4.2685394287109375,-3.1859779357910156,-4.261129379272461,False,True,True,False,False,True,allenai/OLMo-1B,
Julia kisses that person.,Julia kisses those person.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,775,72,paired,-27.547964096069336,-35.589752197265625,True,-3.511079788208008,-3.949277877807617,-3.4598026275634766,-3.9509048461914062,False,False,True,False,False,True,allenai/OLMo-1B,
Becca won't discuss that child.,Becca won't discuss that children.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,544,73,paired,-40.84653854370117,-44.627899169921875,True,-2.937042236328125,-3.4308013916015625,-2.9142532348632812,-3.4593563079833984,False,False,True,False,False,True,allenai/OLMo-1B,
Michelle can't argue about those sick children.,Michelle can't argue about that sick children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,994,74,paired,-45.7443733215332,-50.2589111328125,True,-3.0105724334716797,-3.771951675415039,-3.0383777618408203,-3.768810272216797,True,True,True,False,False,True,allenai/OLMo-1B,
Sherry hasn't talked about that mall.,Sherry hasn't talked about that malls.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,229,75,paired,-43.18898391723633,-49.75370407104492,True,-3.190042495727539,-3.640399932861328,-3.238340377807617,-3.692380905151367,True,False,True,False,False,True,allenai/OLMo-1B,
Cindy could praise these men.,Cindy could praise this men.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,580,76,paired,-37.5640983581543,-41.68096923828125,True,-3.1966075897216797,-3.9655323028564453,-3.1943817138671875,-3.9049224853515625,False,True,True,False,False,True,allenai/OLMo-1B,
Phillip was lifting this mouse.,Phillip was lifting this mice.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,3,77,paired,-41.06103515625,-46.43648910522461,True,-3.509002685546875,-4.45182991027832,-3.589406967163086,-4.508828163146973,True,False,True,False,False,True,allenai/OLMo-1B,
A lot of students run around those college campuses.,A lot of students run around that college campuses.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,728,78,paired,-40.08154296875,-42.9443359375,True,-3.435901641845703,-4.131113052368164,-3.485383987426758,-4.199441909790039,True,False,True,False,False,True,allenai/OLMo-1B,
All boys fire this woman.,All boys fire these woman.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,740,79,paired,-36.52968215942383,-41.094024658203125,True,-3.4930381774902344,-4.205757141113281,-3.428232192993164,-4.162326812744141,False,True,True,False,False,True,allenai/OLMo-1B,
Marcus shouldn't mess up these blue feet.,Marcus shouldn't mess up these blue foot.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,803,80,paired,-50.87477111816406,-55.27226257324219,True,-3.1461639404296875,-3.6263179779052734,-3.031932830810547,-3.5687198638916016,False,True,True,False,False,True,allenai/OLMo-1B,
Debra has loved that clever man.,Debra has loved that clever men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,856,81,paired,-43.57271194458008,-48.67521286010742,True,-3.6410751342773438,-4.110708236694336,-3.718585968017578,-4.176189422607422,True,False,True,False,False,True,allenai/OLMo-1B,
Many planes were irritating these children.,Many planes were irritating this children.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,888,82,paired,-41.41082763671875,-44.82091522216797,True,-3.840951919555664,-4.247203826904297,-3.8023433685302734,-4.258884429931641,False,False,True,False,False,True,allenai/OLMo-1B,
Meredith escaped from these people.,Meredith escaped from this people.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,981,83,paired,-34.40193176269531,-39.23566818237305,True,-3.846651077270508,-4.5767669677734375,-3.8026046752929688,-4.500354766845703,False,True,True,False,False,True,allenai/OLMo-1B,
Raymond left those scared children.,Raymond left that scared children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,93,84,paired,-38.13408660888672,-38.466575622558594,True,-3.8670654296875,-4.380535125732422,-3.802736282348633,-4.362025260925293,False,True,True,False,False,True,allenai/OLMo-1B,
Clyde appreciated that synopsis.,Clyde appreciated those synopsis.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,689,85,paired,-41.39689254760742,-45.80701446533203,True,-3.416728973388672,-3.888814926147461,-3.5886287689208984,-4.091178894042969,True,False,True,False,False,True,allenai/OLMo-1B,
The Lutherans upset this man.,The Lutherans upset these man.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,278,86,paired,-45.443336486816406,-52.118804931640625,True,-3.5642051696777344,-4.05366325378418,-3.470235824584961,-4.013753890991211,False,True,True,False,False,True,allenai/OLMo-1B,
Many guests approach this lucky man.,Many guests approach these lucky man.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,767,87,paired,-40.37495040893555,-44.85691833496094,True,-3.5884933471679688,-4.294225692749023,-3.550630569458008,-4.32383918762207,False,False,True,False,False,True,allenai/OLMo-1B,
This documentary hadn't disagreed with these good plays.,This documentary hadn't disagreed with these good play.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,220,88,paired,-61.66889190673828,-65.78608703613281,True,-2.9965858459472656,-3.587493896484375,-3.0691871643066406,-3.748239517211914,True,False,True,False,False,True,allenai/OLMo-1B,
Wayne was thinking about this paralysis.,Wayne was thinking about this paralyses.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,478,89,paired,-38.24953842163086,-45.934017181396484,True,-3.5883827209472656,-3.9555282592773438,-3.6195716857910156,-4.083921432495117,True,False,True,False,False,True,allenai/OLMo-1B,
Laura buys these axes.,Laura buys this axes.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,107,90,paired,-38.430397033691406,-41.796287536621094,True,-3.4201278686523438,-4.007253646850586,-3.447763442993164,-4.027677536010742,True,False,True,False,False,True,allenai/OLMo-1B,
Matt hadn't impressed this exposed child.,Matt hadn't impressed these exposed child.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,818,91,paired,-52.88127899169922,-56.10105514526367,True,-3.3878517150878906,-3.864788055419922,-3.3207454681396484,-3.899473190307617,False,False,True,False,False,True,allenai/OLMo-1B,
Those pedestrians weren't fleeing from these concealed men.,Those pedestrians weren't fleeing from this concealed men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,855,92,paired,-49.7496452331543,-58.12226104736328,True,-3.3549137115478516,-4.077151298522949,-3.300741195678711,-4.048187255859375,False,True,True,False,False,True,allenai/OLMo-1B,
Rachelle had bought that chair.,Rachelle had bought that chairs.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,145,93,paired,-38.07339859008789,-44.92970657348633,True,-3.3794326782226562,-4.018449783325195,-3.4598770141601562,-4.087032318115234,True,False,True,False,False,True,allenai/OLMo-1B,
Actors reference that displeased doctor.,Actors reference that displeased doctors.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,419,94,paired,-53.58061218261719,-52.56908416748047,False,-3.2139949798583984,-3.6347618103027344,-3.226337432861328,-3.632291793823242,True,True,True,False,False,True,allenai/OLMo-1B,
Becky had fixed this hard foot.,Becky had fixed this hard feet.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,21,95,paired,-42.807228088378906,-45.4755744934082,True,-3.183551788330078,-3.6441593170166016,-3.2491283416748047,-3.7229976654052734,True,False,True,False,False,True,allenai/OLMo-1B,
Douglas hadn't fired these men.,Douglas hadn't fired this men.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,657,96,paired,-35.30669403076172,-40.92877197265625,True,-3.3528213500976562,-3.946380615234375,-3.4026260375976562,-3.9574241638183594,True,False,True,False,False,True,allenai/OLMo-1B,
Some museums forget that good analysis.,Some museums forget those good analysis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,150,97,paired,-44.556671142578125,-50.93501281738281,True,-3.387866973876953,-3.9560070037841797,-3.3592662811279297,-3.9945640563964844,False,False,True,False,False,True,allenai/OLMo-1B,
