good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
These snakes wake up.,These snakes admired.,syntax,argument_structure,inchoative,748,11,paired,-32.981658935546875,-37.902923583984375,True,-1.4407663345336914,-2.5501413345336914,-2.5308666229248047,-1.3121166229248047,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Raymond washes.,Raymond annoys.,syntax,argument_structure,inchoative,412,12,paired,-29.306703567504883,-31.992027282714844,True,-1.913156509399414,-2.335031509399414,-2.169466018676758,-1.7475910186767578,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Most icicles melt.,Most icicles reveal.,syntax,argument_structure,inchoative,283,13,paired,-32.97386169433594,-41.14879608154297,True,-1.549306869506836,-2.908681869506836,-2.464458465576172,-1.5894584655761719,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Melanie's grandson has hidden away.,Melanie's grandson has disliked.,syntax,argument_structure,inchoative,854,14,paired,-47.18297576904297,-52.126182556152344,True,-1.3725414276123047,-2.6694164276123047,-2.047199249267578,-1.5471992492675781,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Jennifer unfolds some blouse.,Jennifer disappeared some blouse.,syntax,argument_structure,causative,760,15,paired,-44.071632385253906,-46.816165924072266,True,-1.4392662048339844,-2.7673912048339844,-1.7822065353393555,-1.8447065353393555,True,True,True,False,False,True,meta-llama/Llama-2-70b-hf,
Nieces of all men have hugged.,Nieces of all men have dropped by.,syntax,argument_structure,intransitive,750,16,paired,-55.579715728759766,-55.5794563293457,False,-2.046184539794922,-1.9524345397949219,-2.140695571899414,-2.140695571899414,True,False,False,False,False,False,meta-llama/Llama-2-70b-hf,
The Clintons' sisters joke around.,The Clintons' sisters bike to.,syntax,argument_structure,intransitive,878,17,paired,-49.21564865112305,-58.75016403198242,True,-1.9359416961669922,-2.342191696166992,-2.39663028717041,-1.7560052871704102,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
The Impressionists have changed.,The Impressionists have dropped by.,syntax,argument_structure,intransitive,110,18,paired,-32.85125732421875,-37.20100021362305,True,-2.0498085021972656,-2.2060585021972656,-2.05535888671875,-2.19598388671875,True,True,True,False,False,True,meta-llama/Llama-2-70b-hf,
A lot of waiters' best friend watches.,A lot of waiters' best friend references.,syntax,argument_structure,drop_argument,182,19,paired,-51.467010498046875,-53.372276306152344,True,-1.9833927154541016,-1.8583927154541016,-1.9366722106933594,-1.9366722106933594,False,False,False,False,False,False,meta-llama/Llama-2-70b-hf,
Barbara bought.,Barbara lifts.,syntax,argument_structure,drop_argument,390,20,paired,-30.87853240966797,-30.887386322021484,True,-2.0225887298583984,-2.0069637298583984,-1.823277473449707,-2.213902473449707,False,False,False,False,False,False,meta-llama/Llama-2-70b-hf,
Christina chipped glasses.,Christina vanished glasses.,syntax,argument_structure,causative,166,21,paired,-39.47515869140625,-47.76655960083008,True,-1.5461196899414062,-2.1398696899414062,-1.6936702728271484,-1.8499202728271484,True,True,True,False,False,True,meta-llama/Llama-2-70b-hf,
The men weren't hugged.,The men weren't responded.,syntax,argument_structure,passive_2,325,22,paired,-35.13105010986328,-37.174800872802734,True,-1.348337173461914,-2.613962173461914,-2.1557388305664062,-1.5307388305664062,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Rachelle isn't respected.,Rachelle isn't lied.,syntax,argument_structure,passive_2,871,23,paired,-37.068302154541016,-39.57792663574219,True,-1.4500980377197266,-3.0750980377197266,-2.1385440826416016,-1.3572940826416016,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
The friend of Karen was bothered.,The friend of Karen was waved.,syntax,argument_structure,passive_2,348,24,paired,-42.318214416503906,-45.959022521972656,True,-1.7308387756347656,-2.1214637756347656,-1.8536033630371094,-1.7442283630371094,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Leslie's piano teachers were hired.,Leslie's piano teachers were flirted.,syntax,argument_structure,passive_2,11,25,paired,-46.87145233154297,-57.183631896972656,True,-1.4196386337280273,-3.2790136337280273,-2.737947463989258,-1.2066974639892578,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
An eye opens.,An eye admires.,syntax,argument_structure,inchoative,974,26,paired,-24.97277069091797,-31.752525329589844,True,-1.6732797622680664,-2.4076547622680664,-1.926234245300293,-1.941859245300293,True,True,True,False,False,True,meta-llama/Llama-2-70b-hf,
Kirsten isn't described by the mother of Rodney.,Kirsten isn't argued by the mother of Rodney.,syntax,argument_structure,passive_1,493,27,paired,-62.21418762207031,-63.65163040161133,True,-1.4035472869873047,-2.5910472869873047,-2.065370559692383,-1.5653705596923828,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Lissa shuts a gate.,Lissa falls a gate.,syntax,argument_structure,causative,852,28,paired,-39.987884521484375,-47.99789810180664,True,-1.1897850036621094,-3.8304100036621094,-2.0557594299316406,-1.5870094299316406,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Tonya washed Teresa.,Tonya negotiates Teresa.,syntax,argument_structure,causative,274,29,paired,-43.95259094238281,-44.14031982421875,True,-2.1749324798583984,-2.3311824798583984,-2.175090789794922,-1.7063407897949219,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Liam should shock Joseph's supervisors.,Liam should shrug Joseph's supervisors.,syntax,argument_structure,transitive,165,30,paired,-61.221778869628906,-64.90634155273438,True,-1.437333106994629,-2.265458106994629,-1.7837696075439453,-1.5650196075439453,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
These waiters' plumbers were referenced.,These waiters' plumbers were left.,syntax,argument_structure,passive_2,906,31,paired,-61.40038299560547,-57.86125946044922,False,-1.9998445510864258,-1.8592195510864258,-2.033466339111328,-2.033466339111328,True,False,False,False,False,False,meta-llama/Llama-2-70b-hf,
That glass wasn't dropping.,That glass wasn't looking like.,syntax,argument_structure,inchoative,619,32,paired,-38.33968734741211,-44.283348083496094,True,-1.6847429275512695,-2.1222429275512695,-1.820307731628418,-1.726557731628418,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Some ladies were accelerating many bikes.,Some ladies were vanishing many bikes.,syntax,argument_structure,causative,771,33,paired,-54.224021911621094,-57.54457092285156,True,-1.716278076171875,-1.903778076171875,-2.135561943054199,-1.4636869430541992,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Claire wouldn't close many doors.,Claire wouldn't fall many doors.,syntax,argument_structure,causative,692,34,paired,-44.16709899902344,-54.36827087402344,True,-1.2003679275512695,-2.9659929275512695,-1.9246692657470703,-1.3465442657470703,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Nicole wasn't descending.,Nicole wasn't returning to.,syntax,argument_structure,drop_argument,315,35,paired,-38.41205596923828,-41.70602798461914,True,-1.667759895324707,-2.027134895324707,-1.9067554473876953,-1.7036304473876953,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Margaret was watched by Carol.,Margaret was died by Carol.,syntax,argument_structure,passive_1,745,36,paired,-39.03755187988281,-42.55813980102539,True,-1.1070241928100586,-3.8101491928100586,-2.432295799255371,-1.291670799255371,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Benjamin would wrinkle every scarf.,Benjamin would fall every scarf.,syntax,argument_structure,causative,4,37,paired,-55.47505569458008,-53.57583236694336,False,-1.2743873596191406,-2.6337623596191406,-1.9902153015136719,-1.4120903015136719,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
A lot of grandsons of Tara have helped.,A lot of grandsons of Tara have resembled.,syntax,argument_structure,drop_argument,439,38,paired,-58.154869079589844,-64.1556396484375,True,-1.6476030349731445,-2.3819780349731445,-2.2411346435546875,-1.5223846435546875,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Vincent hated William.,Vincent grinned William.,syntax,argument_structure,transitive,197,39,paired,-34.5944709777832,-40.142330169677734,True,-1.738551139831543,-2.582301139831543,-2.822477340698242,-1.2756023406982422,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Some pants folded.,Some pants admire.,syntax,argument_structure,inchoative,632,40,paired,-34.3346061706543,-37.219852447509766,True,-1.6786365509033203,-2.2411365509033203,-2.186577796936035,-1.5459527969360352,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Some dress dries.,Some dress messed up.,syntax,argument_structure,inchoative,403,41,paired,-35.38963317871094,-36.503570556640625,True,-1.7138175964355469,-2.026317596435547,-1.9006767272949219,-1.9163017272949219,True,True,True,False,False,True,meta-llama/Llama-2-70b-hf,
Many women joke around.,Many women care for.,syntax,argument_structure,intransitive,872,42,paired,-32.40473175048828,-31.295412063598633,False,-1.3431577682495117,-2.7337827682495117,-1.969599723815918,-1.719599723815918,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
An adult wouldn't fold this sock.,An adult wouldn't disappear this sock.,syntax,argument_structure,causative,897,43,paired,-52.736515045166016,-60.121150970458984,True,-1.3047714233398438,-3.6797714233398438,-1.8190584182739258,-1.8971834182739258,True,True,True,False,False,True,meta-llama/Llama-2-70b-hf,
Katherine is helped.,Katherine is trained.,syntax,argument_structure,passive_2,545,44,paired,-33.444862365722656,-31.907455444335938,False,-1.7758026123046875,-2.0883026123046875,-1.408243179321289,-2.705118179321289,False,False,True,False,False,True,meta-llama/Llama-2-70b-hf,
Claire's ex-boyfriend wasn't referenced by Brian.,Claire's ex-boyfriend wasn't disagreed by Brian.,syntax,argument_structure,passive_1,328,45,paired,-60.43505859375,-65.03253936767578,True,-1.2257156372070312,-2.8975906372070312,-2.23050594329834,-1.3867559432983398,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Mouths haven't closed.,Mouths haven't bought.,syntax,argument_structure,inchoative,89,46,paired,-33.06031799316406,-40.970909118652344,True,-1.2909479141235352,-2.447197914123535,-2.1526451110839844,-1.5120201110839844,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Some waiter's tutors were impressed.,Some waiter's tutors were competed.,syntax,argument_structure,passive_2,453,47,paired,-56.662200927734375,-60.272369384765625,True,-1.4835100173950195,-2.4678850173950195,-2.294306755065918,-1.356806755065918,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Those blouses had flattened.,Those blouses had looked like.,syntax,argument_structure,intransitive,462,48,paired,-46.7357177734375,-47.18470764160156,True,-1.875387191772461,-1.875387191772461,-2.2364978790283203,-1.7677478790283203,True,True,False,True,False,True,meta-llama/Llama-2-70b-hf,
Erin wouldn't disgust Matt.,Erin wouldn't fall Matt.,syntax,argument_structure,transitive,185,49,paired,-48.702789306640625,-49.751548767089844,True,-1.816512107849121,-2.207137107849121,-1.687830924987793,-2.000330924987793,False,True,True,False,False,True,meta-llama/Llama-2-70b-hf,
The child hadn't hidden Alice.,The child hadn't donated Alice.,syntax,argument_structure,causative,831,50,paired,-46.5182991027832,-55.99359130859375,True,-1.737741470336914,-2.128366470336914,-2.3444557189941406,-1.3757057189941406,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Dawn hates this determined patient.,Dawn hates these determined patient.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,110,51,paired,-53.070823669433594,-58.98887634277344,True,-1.1408882141113281,-2.922138214111328,-2.2996416091918945,-1.3933916091918945,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Marie cares for that nice child.,Marie cares for that nice children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,119,52,paired,-47.97142028808594,-49.5697021484375,True,-1.0603752136230469,-3.451000213623047,-2.4212589263916016,-1.3900089263916016,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Some children were healing these students.,Some children were healing these student.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,688,53,paired,-47.885284423828125,-53.153358459472656,True,-1.9127235412597656,-1.6470985412597656,-2.6505661010742188,-1.1193161010742188,True,True,False,True,False,True,meta-llama/Llama-2-70b-hf,
A box alarms these actresses.,A box alarms these actress.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,624,54,paired,-49.06220245361328,-52.75940704345703,True,-1.9806537628173828,-1.8712787628173828,-2.5609588623046875,-1.3265838623046875,True,True,False,True,False,True,meta-llama/Llama-2-70b-hf,
Timothy explores this restaurant.,Timothy explores this restaurants.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,314,55,paired,-43.97726821899414,-48.45014190673828,True,-1.1264152526855469,-3.282665252685547,-2.8349761962890625,-1.2256011962890625,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
This rug worries that child.,This rug worries those child.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,946,56,paired,-46.45256423950195,-53.1612663269043,True,-2.034862518310547,-1.5973625183105469,-2.5240211486816406,-1.2427711486816406,True,True,False,True,False,True,meta-llama/Llama-2-70b-hf,
Jill discovered this content girl.,Jill discovered these content girl.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,350,57,paired,-50.892738342285156,-55.54922103881836,True,-1.3749427795410156,-2.7499427795410156,-2.2768354415893555,-1.5580854415893555,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
That adult has brought that purple octopus.,That adult has brought those purple octopus.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,8,58,paired,-56.65953063964844,-62.730804443359375,True,-1.038980484008789,-3.054605484008789,-1.988412857055664,-1.332162857055664,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Most senators run around those hospitals.,Most senators run around those hospital.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,981,59,paired,-52.83457565307617,-56.05999755859375,True,-1.8739137649536133,-2.0457887649536133,-2.2837772369384766,-1.3775272369384766,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Claire conceals those small stimuli.,Claire conceals that small stimuli.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,192,60,paired,-59.54560852050781,-61.65684509277344,True,-1.271810531616211,-2.693685531616211,-1.6667900085449219,-1.6355400085449219,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
These muffins haven't bored those standing guys.,These muffins haven't bored that standing guys.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,569,61,paired,-69.4048843383789,-68.35346984863281,False,-1.7065353393554688,-1.8471603393554688,-2.6098270416259766,-1.2035770416259766,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Many teenagers break this orange foot.,Many teenagers break this orange feet.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,891,62,paired,-57.219078063964844,-57.851707458496094,True,-1.4933509826660156,-2.2121009826660156,-2.258096694946289,-1.367471694946289,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
That broccoli scares that fast woman.,That broccoli scares that fast women.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,964,63,paired,-58.565147399902344,-61.31126403808594,True,-1.8459320068359375,-2.0803070068359375,-2.195798873901367,-1.6176738739013672,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Most girls passed those smooth high schools.,Most girls passed those smooth high school.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,217,64,paired,-58.09943389892578,-57.388671875,False,-1.9995317459106445,-1.8432817459106445,-1.9036340713500977,-1.6223840713500977,False,True,False,True,False,True,meta-llama/Llama-2-70b-hf,
Candice appreciates that patient.,Candice appreciates that patients.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,980,65,paired,-42.42012023925781,-43.69258117675781,True,-1.7119579315185547,-1.9307079315185547,-2.0495376586914062,-1.6276626586914062,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
A hill doesn't impress these people.,A hill doesn't impress these person.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,157,66,paired,-44.59263610839844,-55.1307373046875,True,-1.080902099609375,-3.627777099609375,-2.7474937438964844,-1.1224937438964844,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
That painting is looking like this delighted boy.,That painting is looking like this delighted boys.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,894,67,paired,-58.987266540527344,-65.15119934082031,True,-1.8215675354003906,-1.7746925354003906,-2.279001235961914,-1.404001235961914,True,True,False,True,False,True,meta-llama/Llama-2-70b-hf,
The hospitals referenced these students.,The hospitals referenced these student.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,482,68,paired,-48.177574157714844,-53.26328659057617,True,-1.791330337524414,-1.931955337524414,-2.8442935943603516,-1.1724185943603516,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Ellen wasn't observing these customers.,Ellen wasn't observing these customer.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,545,69,paired,-48.341922760009766,-55.578372955322266,True,-1.3100242614746094,-2.6850242614746094,-2.5831241607666016,-1.2862491607666016,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Some adults run around that black high school.,Some adults run around those black high school.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,889,70,paired,-57.32122039794922,-61.031578063964844,True,-1.1164188385009766,-3.3507938385009766,-1.938924789428711,-1.501424789428711,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Every lady drops by these oases.,Every lady drops by this oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,579,71,paired,-50.219932556152344,-52.180030822753906,True,-1.2246360778808594,-3.5996360778808594,-1.9482250213623047,-1.5419750213623047,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Julia kisses that person.,Julia kisses those person.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,775,72,paired,-37.381385803222656,-46.17491912841797,True,-0.9835147857666016,-3.4053897857666016,-2.5311508178710938,-1.2499008178710938,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Becca won't discuss that child.,Becca won't discuss that children.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,544,73,paired,-46.61257553100586,-50.24000930786133,True,-1.2447357177734375,-2.8541107177734375,-2.222471237182617,-1.5974712371826172,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Michelle can't argue about those sick children.,Michelle can't argue about that sick children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,994,74,paired,-53.96622085571289,-56.9625358581543,True,-1.2502269744873047,-2.5783519744873047,-2.4458446502685547,-1.1958446502685547,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Sherry hasn't talked about that mall.,Sherry hasn't talked about that malls.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,229,75,paired,-48.10272216796875,-54.82866668701172,True,-1.0722904205322266,-2.7441654205322266,-2.258291244506836,-1.227041244506836,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Cindy could praise these men.,Cindy could praise this men.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,580,76,paired,-45.84379577636719,-50.370697021484375,True,-1.120004653930664,-3.760629653930664,-2.0978317260742188,-1.3009567260742188,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Phillip was lifting this mouse.,Phillip was lifting this mice.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,3,77,paired,-48.03691864013672,-52.198490142822266,True,-1.4068059921264648,-2.625555992126465,-2.679941177368164,-1.289316177368164,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
A lot of students run around those college campuses.,A lot of students run around that college campuses.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,728,78,paired,-45.35353088378906,-47.18578338623047,True,-1.1532096862792969,-4.387584686279297,-2.0296573638916016,-1.6390323638916016,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
All boys fire this woman.,All boys fire these woman.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,740,79,paired,-45.11857986450195,-50.03385543823242,True,-1.5732688903808594,-2.0420188903808594,-2.1629323959350586,-1.5066823959350586,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Marcus shouldn't mess up these blue feet.,Marcus shouldn't mess up these blue foot.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,803,80,paired,-60.041709899902344,-64.68865966796875,True,-1.3860206604003906,-2.5422706604003906,-2.6434402465820312,-1.1746902465820312,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Debra has loved that clever man.,Debra has loved that clever men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,856,81,paired,-51.41196823120117,-54.499446868896484,True,-1.4306221008300781,-2.102497100830078,-2.4935970306396484,-1.2123470306396484,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Many planes were irritating these children.,Many planes were irritating this children.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,888,82,paired,-49.79761505126953,-51.630985260009766,True,-1.242532730102539,-2.773782730102539,-2.677125930786133,-1.1146259307861328,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Meredith escaped from these people.,Meredith escaped from this people.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,981,83,paired,-40.21312713623047,-44.68190002441406,True,-1.0262870788574219,-3.870037078857422,-2.08441162109375,-1.24066162109375,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Raymond left those scared children.,Raymond left that scared children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,93,84,paired,-46.03572463989258,-47.845130920410156,True,-1.3055095672607422,-3.633634567260742,-2.4028244018554688,-1.2778244018554688,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Clyde appreciated that synopsis.,Clyde appreciated those synopsis.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,689,85,paired,-44.32513427734375,-50.001625061035156,True,-1.2769041061401367,-3.6675291061401367,-2.346637725830078,-1.6122627258300781,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
The Lutherans upset this man.,The Lutherans upset these man.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,278,86,paired,-44.077186584472656,-51.36624526977539,True,-1.193368911743164,-3.412118911743164,-1.9518613815307617,-1.6706113815307617,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Many guests approach this lucky man.,Many guests approach these lucky man.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,767,87,paired,-46.63314437866211,-52.325294494628906,True,-1.1034049987792969,-3.400279998779297,-2.5169639587402344,-1.2982139587402344,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
This documentary hadn't disagreed with these good plays.,This documentary hadn't disagreed with these good play.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,220,88,paired,-68.36134338378906,-69.32252502441406,True,-2.0193729400634766,-1.3943729400634766,-2.286487579345703,-1.2083625793457031,True,True,False,True,False,True,meta-llama/Llama-2-70b-hf,
Wayne was thinking about this paralysis.,Wayne was thinking about this paralyses.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,478,89,paired,-46.26026916503906,-52.34375762939453,True,-1.2446098327636719,-2.400859832763672,-2.374340057373047,-1.2024650573730469,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Laura buys these axes.,Laura buys this axes.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,107,90,paired,-42.88075256347656,-44.70545196533203,True,-1.2897319793701172,-2.555356979370117,-2.0514259338378906,-1.3326759338378906,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Matt hadn't impressed this exposed child.,Matt hadn't impressed these exposed child.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,818,91,paired,-60.27057647705078,-65.62290954589844,True,-1.4044628143310547,-2.4200878143310547,-2.2455368041992188,-1.3861618041992188,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Those pedestrians weren't fleeing from these concealed men.,Those pedestrians weren't fleeing from this concealed men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,855,92,paired,-65.59593963623047,-73.85211181640625,True,-0.9929008483886719,-3.305400848388672,-1.8682270050048828,-1.4619770050048828,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
Rachelle had bought that chair.,Rachelle had bought that chairs.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,145,93,paired,-43.14723587036133,-50.5964241027832,True,-1.2059383392333984,-3.2684383392333984,-2.443584442138672,-1.2717094421386719,True,True,True,True,True,True,meta-llama/Llama-2-70b-hf,
