good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
Some children were healing these students.,Some children were healing these student.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,688,53,paired,-50.972557067871094,-58.31513214111328,True,-1.1904678344726562,-1.5638313293457031,-2.6261024475097656,-0.7822089195251465,True,True,True,True,True,True,google/gemma-7b,
A box alarms these actresses.,A box alarms these actress.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,624,54,paired,-52.40924835205078,-54.928871154785156,True,-1.2339839935302734,-1.4457988739013672,-2.893235206604004,-0.7677793502807617,True,True,True,True,True,True,google/gemma-7b,
Timothy explores this restaurant.,Timothy explores this restaurants.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,314,55,paired,-43.92140197753906,-49.54637145996094,True,-0.8545823097229004,-2.389059066772461,-2.4289331436157227,-0.8696355819702148,True,True,True,True,True,True,google/gemma-7b,
This rug worries that child.,This rug worries those child.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,946,56,paired,-48.80763244628906,-55.5064697265625,True,-1.2576265335083008,-1.3967409133911133,-1.5289125442504883,-1.1338014602661133,True,True,True,True,True,True,google/gemma-7b,
Jill discovered this content girl.,Jill discovered these content girl.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,350,57,paired,-51.960174560546875,-57.583404541015625,True,-1.1715984344482422,-1.5396137237548828,-1.5162053108215332,-1.25590181350708,True,True,True,True,True,True,google/gemma-7b,
That adult has brought that purple octopus.,That adult has brought those purple octopus.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,8,58,paired,-60.88339614868164,-67.94871520996094,True,-1.0933823585510254,-1.4890007972717285,-1.5662965774536133,-1.0930604934692383,True,True,True,True,True,True,google/gemma-7b,
Most senators run around those hospitals.,Most senators run around those hospital.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,981,59,paired,-57.482017517089844,-61.099159240722656,True,-1.105600357055664,-1.5599803924560547,-3.127277374267578,-0.6826820373535156,True,True,True,True,True,True,google/gemma-7b,
Claire conceals those small stimuli.,Claire conceals that small stimuli.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,192,60,paired,-61.312713623046875,-62.67219543457031,True,-1.108673095703125,-1.4434623718261719,-1.3052902221679688,-1.1516838073730469,True,True,True,True,True,True,google/gemma-7b,
These muffins haven't bored those standing guys.,These muffins haven't bored that standing guys.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,569,61,paired,-69.38034057617188,-71.72976684570312,True,-1.2633438110351562,-1.3934555053710938,-1.5721206665039062,-1.1216468811035156,True,True,True,True,True,True,google/gemma-7b,
Many teenagers break this orange foot.,Many teenagers break this orange feet.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,891,62,paired,-58.096675872802734,-60.268428802490234,True,-1.1754512786865234,-1.4133930206298828,-2.39632511138916,-0.7889938354492188,True,True,True,True,True,True,google/gemma-7b,
That broccoli scares that fast woman.,That broccoli scares that fast women.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,964,63,paired,-61.62095642089844,-64.58195495605469,True,-1.6444625854492188,-1.0583877563476562,-2.3705644607543945,-0.7777509689331055,True,True,False,True,False,True,google/gemma-7b,
Most girls passed those smooth high schools.,Most girls passed those smooth high school.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,217,64,paired,-61.95388412475586,-63.2381591796875,True,-1.4107627868652344,-1.1658668518066406,-2.410869598388672,-0.7243866920471191,True,True,False,True,False,True,google/gemma-7b,
Candice appreciates that patient.,Candice appreciates that patients.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,980,65,paired,-44.60856246948242,-43.694114685058594,False,-1.5474090576171875,-1.2120361328125,-1.2469482421875,-1.5678253173828125,False,False,False,False,False,False,google/gemma-7b,
A hill doesn't impress these people.,A hill doesn't impress these person.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,157,66,paired,-44.477020263671875,-53.43347930908203,True,-0.8072261810302734,-2.055034637451172,-3.197978973388672,-0.6246166229248047,True,True,True,True,True,True,google/gemma-7b,
That painting is looking like this delighted boy.,That painting is looking like this delighted boys.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,894,67,paired,-57.98384094238281,-63.91086959838867,True,-1.2583236694335938,-1.2733688354492188,-1.6349983215332031,-0.9979133605957031,True,True,True,True,True,True,google/gemma-7b,
The hospitals referenced these students.,The hospitals referenced these student.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,482,68,paired,-50.176761627197266,-55.6129150390625,True,-1.0882339477539062,-1.6953620910644531,-2.947185516357422,-0.7485427856445312,True,True,True,True,True,True,google/gemma-7b,
Ellen wasn't observing these customers.,Ellen wasn't observing these customer.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,545,69,paired,-51.1824836730957,-58.08917999267578,True,-1.0422554016113281,-1.6644783020019531,-2.9207592010498047,-0.7041969299316406,True,True,True,True,True,True,google/gemma-7b,
Some adults run around that black high school.,Some adults run around those black high school.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,889,70,paired,-59.52710723876953,-65.24959564208984,True,-1.0936412811279297,-1.5483150482177734,-1.5586929321289062,-1.1289443969726562,True,True,True,True,True,True,google/gemma-7b,
Every lady drops by these oases.,Every lady drops by this oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,579,71,paired,-58.70383071899414,-60.67544174194336,True,-0.8673934936523438,-1.8577518463134766,-1.3301200866699219,-1.1990127563476562,True,True,True,True,True,True,google/gemma-7b,
Julia kisses that person.,Julia kisses those person.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,775,72,paired,-41.772193908691406,-50.31633758544922,True,-0.9600505828857422,-2.0940799713134766,-1.700601577758789,-1.1666202545166016,True,True,True,True,True,True,google/gemma-7b,
Becca won't discuss that child.,Becca won't discuss that children.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,544,73,paired,-48.60874557495117,-52.6937141418457,True,-0.9914016723632812,-1.651763916015625,-1.4303054809570312,-1.2151031494140625,True,True,True,True,True,True,google/gemma-7b,
Michelle can't argue about those sick children.,Michelle can't argue about that sick children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,994,74,paired,-61.77655792236328,-63.34148025512695,True,-1.0317878723144531,-1.620697021484375,-2.1597251892089844,-0.8632736206054688,True,True,True,True,True,True,google/gemma-7b,
Sherry hasn't talked about that mall.,Sherry hasn't talked about that malls.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,229,75,paired,-49.8763427734375,-56.446929931640625,True,-0.9283256530761719,-1.778533935546875,-1.8709335327148438,-0.9391937255859375,True,True,True,True,True,True,google/gemma-7b,
Cindy could praise these men.,Cindy could praise this men.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,580,76,paired,-48.02497100830078,-52.579681396484375,True,-0.8484001159667969,-2.099916458129883,-1.8821334838867188,-1.0050849914550781,True,True,True,True,True,True,google/gemma-7b,
Phillip was lifting this mouse.,Phillip was lifting this mice.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,3,77,paired,-50.32990264892578,-54.74440002441406,True,-0.894775390625,-1.9669246673583984,-2.8691840171813965,-0.750098466873169,True,True,True,True,True,True,google/gemma-7b,
A lot of students run around those college campuses.,A lot of students run around that college campuses.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,728,78,paired,-47.05775833129883,-47.8044548034668,True,-1.0354547500610352,-1.7526788711547852,-1.5517807006835938,-1.1260986328125,True,True,True,True,True,True,google/gemma-7b,
All boys fire this woman.,All boys fire these woman.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,740,79,paired,-46.57720947265625,-52.66633605957031,True,-1.0257797241210938,-1.5571861267089844,-1.6071929931640625,-1.0311050415039062,True,True,True,True,True,True,google/gemma-7b,
Marcus shouldn't mess up these blue feet.,Marcus shouldn't mess up these blue foot.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,803,80,paired,-62.222042083740234,-66.36029052734375,True,-1.1031494140625,-1.5657806396484375,-2.3822555541992188,-0.8043899536132812,True,True,True,True,True,True,google/gemma-7b,
Debra has loved that clever man.,Debra has loved that clever men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,856,81,paired,-54.028564453125,-58.25083923339844,True,-1.0571022033691406,-1.6505928039550781,-2.236715316772461,-0.8359355926513672,True,True,True,True,True,True,google/gemma-7b,
Many planes were irritating these children.,Many planes were irritating this children.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,888,82,paired,-54.467193603515625,-56.71283721923828,True,-0.8476390838623047,-2.0275192260742188,-1.638479232788086,-1.0675067901611328,True,True,True,True,True,True,google/gemma-7b,
Meredith escaped from these people.,Meredith escaped from this people.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,981,83,paired,-40.69749450683594,-44.84478759765625,True,-0.773093581199646,-2.386298418045044,-1.98260498046875,-0.9659843444824219,True,True,True,True,True,True,google/gemma-7b,
Raymond left those scared children.,Raymond left that scared children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,93,84,paired,-50.636566162109375,-52.237491607666016,True,-1.0206794738769531,-1.6454849243164062,-1.8090901374816895,-0.9531750679016113,True,True,True,True,True,True,google/gemma-7b,
Clyde appreciated that synopsis.,Clyde appreciated those synopsis.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,689,85,paired,-44.427459716796875,-51.15454864501953,True,-1.0086250305175781,-1.8267173767089844,-1.6065597534179688,-1.1758766174316406,True,True,True,True,True,True,google/gemma-7b,
The Lutherans upset this man.,The Lutherans upset these man.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,278,86,paired,-50.81928253173828,-57.66058349609375,True,-0.7257232666015625,-2.283942222595215,-1.5910911560058594,-1.0256118774414062,True,True,True,True,True,True,google/gemma-7b,
Many guests approach this lucky man.,Many guests approach these lucky man.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,767,87,paired,-49.12169647216797,-56.490684509277344,True,-0.6566295623779297,-2.6919002532958984,-2.055316925048828,-0.8290462493896484,True,True,True,True,True,True,google/gemma-7b,
This documentary hadn't disagreed with these good plays.,This documentary hadn't disagreed with these good play.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,220,88,paired,-68.5200424194336,-70.9380874633789,True,-1.4159164428710938,-1.2425994873046875,-2.5033435821533203,-0.7604541778564453,True,True,False,True,False,True,google/gemma-7b,
Wayne was thinking about this paralysis.,Wayne was thinking about this paralyses.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,478,89,paired,-46.813926696777344,-57.97810745239258,True,-0.6512451171875,-2.567843437194824,-2.503432273864746,-0.7029209136962891,True,True,True,True,True,True,google/gemma-7b,
Laura buys these axes.,Laura buys this axes.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,107,90,paired,-47.39799880981445,-49.167884826660156,True,-0.901824951171875,-2.143644332885742,-1.780487060546875,-1.0644989013671875,True,True,True,True,True,True,google/gemma-7b,
Matt hadn't impressed this exposed child.,Matt hadn't impressed these exposed child.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,818,91,paired,-66.94194030761719,-73.3473892211914,True,-1.02899169921875,-1.4514236450195312,-1.4216384887695312,-1.1104049682617188,True,True,True,True,True,True,google/gemma-7b,
Those pedestrians weren't fleeing from these concealed men.,Those pedestrians weren't fleeing from this concealed men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,855,92,paired,-67.1825180053711,-70.4414291381836,True,-1.0020217895507812,-1.5328216552734375,-1.4691848754882812,-1.1021575927734375,True,True,True,True,True,True,google/gemma-7b,
Rachelle had bought that chair.,Rachelle had bought that chairs.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,145,93,paired,-46.28705596923828,-54.14866256713867,True,-0.9166660308837891,-1.9035358428955078,-2.1668949127197266,-0.8817691802978516,True,True,True,True,True,True,google/gemma-7b,
Actors reference that displeased doctor.,Actors reference that displeased doctors.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,419,94,paired,-61.198944091796875,-61.85499572753906,True,-2.3567886352539062,-0.7569923400878906,-1.4816436767578125,-1.0863113403320312,False,False,False,True,False,True,google/gemma-7b,
Becky had fixed this hard foot.,Becky had fixed this hard feet.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,21,95,paired,-58.39461898803711,-60.8780517578125,True,-1.0709724426269531,-1.6365547180175781,-2.5945253372192383,-0.7944412231445312,True,True,True,True,True,True,google/gemma-7b,
Douglas hadn't fired these men.,Douglas hadn't fired this men.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,657,96,paired,-48.95098114013672,-54.338661193847656,True,-0.6227989196777344,-2.6077165603637695,-1.5856475830078125,-1.0066909790039062,True,True,True,True,True,True,google/gemma-7b,
Some museums forget that good analysis.,Some museums forget those good analysis.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,150,97,paired,-54.5611457824707,-62.98162078857422,True,-0.8388481140136719,-1.979299545288086,-1.701279640197754,-0.9929170608520508,True,True,True,True,True,True,google/gemma-7b,
Sheila hasn't arrived at those restaurants.,Sheila hasn't arrived at that restaurants.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,369,98,paired,-51.58258056640625,-53.574867248535156,True,-0.8929519653320312,-1.9572029113769531,-1.273284912109375,-1.4071884155273438,True,True,True,False,False,True,google/gemma-7b,
