good_sentence,bad_sentence,category,category_fine,blimp_UID,blimp_pairID,item_id,condition,direct_sum_logprob_good_sentence,direct_sum_logprob_bad_sentence,direct_correct,meta_sum_logprob_good_first_1,meta_sum_logprob_good_first_2,meta_sum_logprob_bad_first_1,meta_sum_logprob_bad_first_2,meta_1_correct,meta_2_correct,meta_good_correct,meta_bad_correct,meta_correct,meta_correct_lenient,model,revision
Many women joke around.,Many women care for.,syntax,argument_structure,intransitive,872,42,paired,-25.105077743530273,-25.67770004272461,True,-2.3991785049438477,-3.2437429428100586,-2.537961006164551,-3.410369873046875,True,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
An adult wouldn't fold this sock.,An adult wouldn't disappear this sock.,syntax,argument_structure,causative,897,43,paired,-42.80857849121094,-50.69470977783203,True,-2.42801570892334,-2.630350112915039,-2.527740478515625,-2.728814125061035,True,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Katherine is helped.,Katherine is trained.,syntax,argument_structure,passive_2,545,44,paired,-27.69930648803711,-27.607301712036133,False,-2.199734687805176,-3.044074058532715,-2.386019706726074,-3.381381034851074,True,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Claire's ex-boyfriend wasn't referenced by Brian.,Claire's ex-boyfriend wasn't disagreed by Brian.,syntax,argument_structure,passive_1,328,45,paired,-52.831825256347656,-58.088958740234375,True,-2.339977264404297,-2.622441291809082,-2.393979072570801,-2.8162107467651367,True,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Mouths haven't closed.,Mouths haven't bought.,syntax,argument_structure,inchoative,89,46,paired,-28.479225158691406,-39.071754455566406,True,-2.0585317611694336,-2.6239871978759766,-2.1925525665283203,-2.789670944213867,True,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Some waiter's tutors were impressed.,Some waiter's tutors were competed.,syntax,argument_structure,passive_2,453,47,paired,-39.95360565185547,-47.58924865722656,True,-2.341660499572754,-2.957347869873047,-2.2187585830688477,-3.17710018157959,False,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Those blouses had flattened.,Those blouses had looked like.,syntax,argument_structure,intransitive,462,48,paired,-32.068626403808594,-34.77163314819336,True,-2.105921745300293,-2.872281074523926,-2.141730308532715,-3.047393798828125,True,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Erin wouldn't disgust Matt.,Erin wouldn't fall Matt.,syntax,argument_structure,transitive,185,49,paired,-42.04767608642578,-44.238441467285156,True,-2.045053482055664,-2.6065244674682617,-2.007683753967285,-2.625307083129883,False,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
The child hadn't hidden Alice.,The child hadn't donated Alice.,syntax,argument_structure,causative,831,50,paired,-38.43074417114258,-46.66067123413086,True,-2.6098804473876953,-3.0441579818725586,-2.5478992462158203,-3.0538454055786133,False,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Dawn hates this determined patient.,Dawn hates these determined patient.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,110,51,paired,-41.67915725708008,-48.8637580871582,True,-2.662611961364746,-3.615267753601074,-2.492245674133301,-3.4178028106689453,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Marie cares for that nice child.,Marie cares for that nice children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,119,52,paired,-34.53370666503906,-38.09797668457031,True,-2.2904300689697266,-3.0461950302124023,-2.1601486206054688,-2.9061107635498047,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Some children were healing these students.,Some children were healing these student.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,688,53,paired,-42.30467987060547,-49.325233459472656,True,-2.5321531295776367,-3.13399600982666,-2.549799919128418,-3.189438819885254,True,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
A box alarms these actresses.,A box alarms these actress.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,624,54,paired,-44.64542007446289,-48.30718994140625,True,-2.685791015625,-3.178023338317871,-2.77963924407959,-3.2587575912475586,True,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Timothy explores this restaurant.,Timothy explores this restaurants.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,314,55,paired,-34.745182037353516,-40.278564453125,True,-2.590860366821289,-3.215841293334961,-2.4128360748291016,-2.949397087097168,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
This rug worries that child.,This rug worries those child.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,946,56,paired,-43.01104736328125,-50.997066497802734,True,-2.394392967224121,-3.2807235717773438,-2.459811210632324,-3.073025703430176,True,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Jill discovered this content girl.,Jill discovered these content girl.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,350,57,paired,-46.2745361328125,-51.15719985961914,True,-2.3844833374023438,-2.8672542572021484,-2.3693532943725586,-2.8299779891967773,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
That adult has brought that purple octopus.,That adult has brought those purple octopus.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,8,58,paired,-51.995506286621094,-55.01227569580078,True,-2.5291748046875,-3.1749019622802734,-2.474557876586914,-3.044774055480957,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Most senators run around those hospitals.,Most senators run around those hospital.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,981,59,paired,-43.850032806396484,-49.5794792175293,True,-3.203662872314453,-3.70782470703125,-3.237330436706543,-3.877420425415039,True,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Claire conceals those small stimuli.,Claire conceals that small stimuli.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,192,60,paired,-48.433502197265625,-53.36635971069336,True,-2.35369873046875,-2.7032651901245117,-2.3080930709838867,-2.82431697845459,False,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
These muffins haven't bored those standing guys.,These muffins haven't bored that standing guys.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,569,61,paired,-67.14743041992188,-68.84716033935547,True,-2.702138900756836,-3.454465866088867,-2.781968116760254,-3.5467405319213867,True,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Many teenagers break this orange foot.,Many teenagers break this orange feet.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,891,62,paired,-51.30962371826172,-52.45664596557617,True,-2.7926597595214844,-3.1473922729492188,-2.7639122009277344,-3.152573585510254,False,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
That broccoli scares that fast woman.,That broccoli scares that fast women.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,964,63,paired,-52.682594299316406,-55.75220489501953,True,-2.5788650512695312,-3.1932716369628906,-2.57529354095459,-3.183877944946289,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Most girls passed those smooth high schools.,Most girls passed those smooth high school.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,217,64,paired,-51.147422790527344,-55.481651306152344,True,-2.71451473236084,-3.28924560546875,-2.724684715270996,-3.406771659851074,True,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Candice appreciates that patient.,Candice appreciates that patients.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,980,65,paired,-31.475048065185547,-35.39361572265625,True,-2.5568008422851562,-3.27896785736084,-2.450535774230957,-3.155585289001465,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
A hill doesn't impress these people.,A hill doesn't impress these person.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,157,66,paired,-37.742095947265625,-50.10791015625,True,-2.5718088150024414,-2.8752822875976562,-2.526759147644043,-2.930776596069336,False,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
That painting is looking like this delighted boy.,That painting is looking like this delighted boys.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,894,67,paired,-53.70431900024414,-57.99329376220703,True,-2.625019073486328,-3.390125274658203,-2.5605506896972656,-3.2991695404052734,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
The hospitals referenced these students.,The hospitals referenced these student.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,482,68,paired,-41.99839401245117,-50.65546417236328,True,-2.460577964782715,-3.035003662109375,-2.541684150695801,-3.176121711730957,True,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Ellen wasn't observing these customers.,Ellen wasn't observing these customer.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,545,69,paired,-38.13862228393555,-45.11268615722656,True,-2.1038970947265625,-2.402141571044922,-2.0519657135009766,-2.3998775482177734,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Some adults run around that black high school.,Some adults run around those black high school.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,889,70,paired,-51.330467224121094,-54.799652099609375,True,-2.66556453704834,-3.4697389602661133,-2.5925750732421875,-3.3430280685424805,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Every lady drops by these oases.,Every lady drops by this oases.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,579,71,paired,-43.01691436767578,-46.55500793457031,True,-2.675149917602539,-2.9950456619262695,-2.676219940185547,-3.0207653045654297,True,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Julia kisses that person.,Julia kisses those person.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,775,72,paired,-29.64250946044922,-38.34016799926758,True,-2.2108144760131836,-3.023430824279785,-2.111281394958496,-2.9110107421875,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Becca won't discuss that child.,Becca won't discuss that children.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,544,73,paired,-37.22862243652344,-41.9117431640625,True,-2.515909194946289,-2.9516754150390625,-2.379755973815918,-2.8677825927734375,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Michelle can't argue about those sick children.,Michelle can't argue about that sick children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,994,74,paired,-43.02600860595703,-48.452491760253906,True,-2.3145875930786133,-2.892083168029785,-2.2381553649902344,-2.884152412414551,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Sherry hasn't talked about that mall.,Sherry hasn't talked about that malls.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,229,75,paired,-44.11589431762695,-52.998985290527344,True,-2.3179445266723633,-2.611696243286133,-2.2158756256103516,-2.601637840270996,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Cindy could praise these men.,Cindy could praise this men.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,580,76,paired,-41.177616119384766,-46.59196853637695,True,-2.6246728897094727,-3.0909080505371094,-2.6465139389038086,-3.1144256591796875,True,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Phillip was lifting this mouse.,Phillip was lifting this mice.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,3,77,paired,-37.610313415527344,-43.33634567260742,True,-1.8700237274169922,-2.395580291748047,-1.8154420852661133,-2.3876514434814453,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
A lot of students run around those college campuses.,A lot of students run around that college campuses.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,728,78,paired,-41.08577346801758,-42.7591438293457,True,-2.556629180908203,-3.02200984954834,-2.4310007095336914,-2.998075485229492,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
All boys fire this woman.,All boys fire these woman.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,740,79,paired,-37.20998001098633,-41.99858474731445,True,-2.641533851623535,-3.2830076217651367,-2.5221128463745117,-3.064328193664551,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Marcus shouldn't mess up these blue feet.,Marcus shouldn't mess up these blue foot.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,803,80,paired,-49.441734313964844,-54.67713165283203,True,-2.6655378341674805,-3.267909049987793,-2.5967798233032227,-3.2329177856445312,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Debra has loved that clever man.,Debra has loved that clever men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,856,81,paired,-44.851341247558594,-50.75029754638672,True,-2.4813947677612305,-3.2344322204589844,-2.4368772506713867,-3.211123466491699,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Many planes were irritating these children.,Many planes were irritating this children.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,888,82,paired,-41.19462966918945,-46.5313835144043,True,-2.5469236373901367,-2.9824466705322266,-2.484384536743164,-2.8892812728881836,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Meredith escaped from these people.,Meredith escaped from this people.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,981,83,paired,-32.88893127441406,-35.93634796142578,True,-2.4473438262939453,-3.0729122161865234,-2.4433412551879883,-3.175220489501953,False,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Raymond left those scared children.,Raymond left that scared children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,93,84,paired,-36.724151611328125,-38.61146926879883,True,-2.4080333709716797,-2.929727554321289,-2.4220924377441406,-2.997386932373047,True,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Clyde appreciated that synopsis.,Clyde appreciated those synopsis.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,689,85,paired,-39.89289474487305,-45.951271057128906,True,-2.603928565979004,-3.4787397384643555,-2.635849952697754,-3.407565116882324,True,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
The Lutherans upset this man.,The Lutherans upset these man.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,278,86,paired,-40.1680793762207,-46.17338562011719,True,-2.542180061340332,-3.376955986022949,-2.4378862380981445,-3.0651044845581055,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Many guests approach this lucky man.,Many guests approach these lucky man.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,767,87,paired,-41.45208740234375,-46.25981140136719,True,-3.0632619857788086,-3.5938920974731445,-2.7294626235961914,-3.254794120788574,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
This documentary hadn't disagreed with these good plays.,This documentary hadn't disagreed with these good play.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adjective_1,220,88,paired,-61.011268615722656,-65.43134307861328,True,-2.7625389099121094,-3.1620492935180664,-2.7421875,-3.1780996322631836,False,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Wayne was thinking about this paralysis.,Wayne was thinking about this paralyses.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,478,89,paired,-32.762977600097656,-42.70421600341797,True,-2.167120933532715,-2.8231096267700195,-2.2457199096679688,-2.950345993041992,True,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Laura buys these axes.,Laura buys this axes.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_2,107,90,paired,-40.18030548095703,-43.034217834472656,True,-2.371645927429199,-2.771559715270996,-2.313190460205078,-2.8303709030151367,False,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Matt hadn't impressed this exposed child.,Matt hadn't impressed these exposed child.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,818,91,paired,-46.775630950927734,-58.30527877807617,True,-2.2504405975341797,-3.118844985961914,-2.1431541442871094,-2.982478141784668,False,True,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
Those pedestrians weren't fleeing from these concealed men.,Those pedestrians weren't fleeing from this concealed men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_2,855,92,paired,-49.42471694946289,-57.19183349609375,True,-2.3400793075561523,-2.761819839477539,-2.389860153198242,-2.8582706451416016,True,False,True,False,False,True,EleutherAI/pythia-6.9b-deduped,
