problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision
two_rule_comb4,0,two_rule_comb4_0,False,[1 6],"1 9]
[3 6]",-7.549304962158203,"[1, 9]",False,"[-4.090995788574219, -6.380584716796875, -5.878089904785156, -4.4428558349609375, -3.1871109008789062, -5.940607070922852, -4.940656661987305, -4.076347351074219]",4,1 6],-3.1871109008789062,True,meta-llama/Llama-2-7b-hf,
two_rule_comb5,0,two_rule_comb5_0,False,[2 0],"2 0]
[3 1]",-0.7081050872802734,"[2, 0]",True,"[-0.12327766418457031, -8.398261070251465, -10.777661323547363, -9.916173934936523, -11.157586097717285, -6.567917823791504, -10.86218547821045, -6.786665916442871]",0,2 0],-0.12327766418457031,True,meta-llama/Llama-2-7b-hf,
three_rule_comb0,0,three_rule_comb0_0,False,[1 8 8],"1 8 8]
[5 ",-1.3330984115600586,"[1, 8, 8]",True,"[-8.461379051208496, -5.206768035888672, -13.303336143493652, -4.083103179931641, -9.02577018737793, -0.19577407836914062, -8.062108039855957, -10.22247314453125]",5,1 8 8],-0.19577407836914062,True,meta-llama/Llama-2-7b-hf,
three_rule_comb1,0,three_rule_comb1_0,False,[6 9 0],"6 9 0]
[3 ",-0.7097330093383789,"[6, 9, 0]",True,"[-14.485823631286621, -13.249580383300781, -11.263592720031738, -10.416580200195312, -13.449350357055664, -0.3025169372558594, -12.59933853149414, -12.64112663269043]",5,6 9 0],-0.3025169372558594,True,meta-llama/Llama-2-7b-hf,
three_rule_comb2,0,three_rule_comb2_0,False,[0 0 1],"0 0 1]
[6 ",-0.9742155075073242,"[0, 0, 1]",True,"[-10.78709888458252, -0.1690235137939453, -6.29307746887207, -13.866742134094238, -13.029065132141113, -12.898550033569336, -11.520442008972168, -14.750317573547363]",1,0 0 1],-0.1690235137939453,True,meta-llama/Llama-2-7b-hf,
three_rule_comb3,0,three_rule_comb3_0,False,[5 1 7],"5 5 6]
[9 ",-4.454996109008789,"[5, 5, 6]",False,"[-7.805570602416992, -9.127145767211914, -8.361635208129883, -6.2540740966796875, -4.77741813659668, -4.625139236450195, -7.047508239746094, -3.3672847747802734]",7,5 1 7],-3.3672847747802734,True,meta-llama/Llama-2-7b-hf,
three_rule_comb4,0,three_rule_comb4_0,False,[8 7 0],"8 7 2]
[7 ",-3.2820510864257812,"[8, 7, 2]",False,"[-10.182231903076172, -11.562975883483887, -8.613743782043457, -2.5995349884033203, -9.016290664672852, -8.883095741271973, -8.980744361877441, -9.735915184020996]",3,8 7 0],-2.5995349884033203,True,meta-llama/Llama-2-7b-hf,
three_rule_comb5,0,three_rule_comb5_0,False,[5 0 7],"5 3 7]
[1 ",-3.5775203704833984,"[5, 3, 7]",False,"[-16.37606430053711, -7.754201889038086, -4.940826416015625, -7.930315971374512, -9.503484725952148, -8.60385799407959, -4.198036193847656, -13.092754364013672]",6,5 3 5],-4.198036193847656,False,meta-llama/Llama-2-7b-hf,
three_rule_comb6,0,three_rule_comb6_0,False,[0 1 6],"0 1 6]
[0 ",-2.7503881454467773,"[0, 1, 6]",True,"[-8.18707275390625, -5.960533142089844, -10.619291305541992, -6.415706634521484, -1.1197395324707031, -5.811740875244141, -8.503240585327148, -5.601345062255859]",4,0 1 6],-1.1197395324707031,True,meta-llama/Llama-2-7b-hf,
three_rule_comb7,0,three_rule_comb7_0,False,[5 4 8],"8 3 0]
[8 ",-4.623526573181152,"[8, 3, 0]",False,"[-6.974033355712891, -6.357851028442383, -7.059549331665039, -3.935718536376953, -5.979427337646484, -9.404565811157227, -5.831995010375977, -6.856897354125977]",3,5 4 8],-3.935718536376953,True,meta-llama/Llama-2-7b-hf,
three_rule_comb8,0,three_rule_comb8_0,False,[8 1 2],"8 4 1]
[7 ",-5.6501264572143555,"[8, 4, 1]",False,"[-3.9548072814941406, -7.715484619140625, -6.53278923034668, -6.496175765991211, -7.290554046630859, -6.164514541625977, -4.337064743041992, -7.3852386474609375]",0,8 1 2],-3.9548072814941406,True,meta-llama/Llama-2-7b-hf,
three_rule_comb9,0,three_rule_comb9_0,False,[5 7 3],"5 6 3]
[6 ",-2.9723167419433594,"[5, 6, 3]",False,"[-4.236530303955078, -8.534095764160156, -3.6805953979492188, -6.310537338256836, -3.445589065551758, -6.044197082519531, -8.454635620117188, -7.9679412841796875]",4,5 7 3],-3.445589065551758,True,meta-llama/Llama-2-7b-hf,
c3_set_union,0,c3_set_union_0,True,[6 4 1 9],"6 4 1 9]
[",-0.8553142547607422,[1 4 6 9],True,"[-6.060489654541016, -4.010387420654297, -5.059843063354492, -5.554197311401367, -4.277807235717773, 0.0, -3.6257762908935547, -0.4683551788330078]",5,],0.0,False,meta-llama/Llama-2-7b-hf,
c1_set_union,0,c1_set_union_0,True,[4],"4]
[1 6] [1",-5.122384071350098,[4],True,"[-10.563615798950195, -10.204612731933594, -4.761157989501953, -0.02813720703125, -8.709741592407227, -9.173954010009766, -10.902914047241211, -11.53233528137207]",3,4],-0.02813720703125,True,meta-llama/Llama-2-7b-hf,
c2_set_union,0,c2_set_union_0,True,[9],"6 9 4] [4]
",-3.7702178955078125,[4 6 9],False,"[-3.8318557739257812, 0.0, -1.8545398712158203, -5.667020797729492, -4.1828155517578125, -4.195259094238281, -3.2599010467529297, -4.587215423583984]",1,],0.0,False,meta-llama/Llama-2-7b-hf,
AND,0,AND_0,True,[4],"4]
[1 5 3]",-4.52680778503418,[4],True,"[-8.23375129699707, -6.910247802734375, -11.743396759033203, -2.4764862060546875, -7.525600433349609, -0.613189697265625, -3.568258285522461, -7.073799133300781]",5,4],-0.613189697265625,True,meta-llama/Llama-2-7b-hf,
XOR,0,XOR_0,True,[4 3],"3 4]
[3 6]",-6.318231582641602,[3 4],True,"[-13.008857727050781, -9.370767593383789, -7.975824356079102, -8.452171325683594, -2.4960994720458984, -4.232196807861328, -4.676729202270508, -11.499237060546875]",4,1 3],-2.4960994720458984,False,meta-llama/Llama-2-7b-hf,
c3_set_union_permuted,0,c3_set_union_permuted_0,True,[2 6 5 3],"6 5]
[4] [5",-8.664196968078613,[5 6],False,"[0.0, -7.720428466796875, -3.592184066772461, -4.344240188598633, -2.937427520751953, -7.009099960327148, -8.270162582397461, -5.464506149291992]",0,],0.0,False,meta-llama/Llama-2-7b-hf,
c2_set_union_permuted,0,c2_set_union_permuted_0,True,[5],"5] [5 6]
[1",-7.604824066162109,[5],True,"[-2.4940662384033203, -2.912099838256836, -3.9639129638671875, -8.788360595703125, -6.038410186767578, -3.436504364013672, -5.265449523925781, -8.986299514770508]",0,5],-2.4940662384033203,True,meta-llama/Llama-2-7b-hf,
c1_set_union_permuted,0,c1_set_union_permuted_0,True,[0],"0]
[3 5] [5",-4.751945495605469,[0],True,"[-5.819284439086914, -2.5428600311279297, -4.205381393432617, -0.51544189453125, -7.28364372253418, -4.427402496337891, -10.666130065917969, 0.0]",7,],0.0,False,meta-llama/Llama-2-7b-hf,
XOR_permuted,0,XOR_permuted_0,True,[4 0],"0 4]
[4 8]",-3.6022777557373047,[0 4],True,"[-17.465566635131836, -3.402120590209961, -10.960346221923828, -14.38693618774414, -2.2709732055664062, -3.806833267211914, 0.0, -12.326530456542969]",6,],0.0,False,meta-llama/Llama-2-7b-hf,
AND_permuted,0,AND_permuted_0,True,[],"9 7] [7]
[2",-6.424660682678223,[7 9],False,"[-5.315731048583984, -3.9415149688720703, -12.515419006347656, -13.479949951171875, 0.0, -8.982593536376953, -1.789398193359375, -4.850530624389648]",4,],0.0,True,meta-llama/Llama-2-7b-hf,
row_constant,1,row_constant_1,False,[4],"4]
[1] [1] [",-2.8258352279663086,[4],True,"[-4.803178787231445, -4.710380554199219, -5.27085018157959, -4.499305725097656, -6.141783714294434, -0.08131790161132812, -4.330987930297852, -4.245203018188477]",5,4],-0.08131790161132812,True,meta-llama/Llama-2-7b-hf,
col_constant,1,col_constant_1,False,[9],"9]
[6] [0] [",-0.38785266876220703,[9],True,"[-0.06189155578613281, -6.070812225341797, -4.60957145690918, -5.177107810974121, -5.374560356140137, -5.901439666748047, -5.271519660949707, -5.861151695251465]",0,9],-0.06189155578613281,True,meta-llama/Llama-2-7b-hf,
dist3_diag1,1,dist3_diag1_1,False,[4],"4]
[4] [8] [",-2.5024986267089844,[4],True,"[-4.873134613037109, -4.536382675170898, -3.9531822204589844, -7.4540510177612305, -0.07293128967285156, -5.926212310791016, -6.240689277648926, -5.433311462402344]",4,4],-0.07293128967285156,True,meta-llama/Llama-2-7b-hf,
dist3_diag2,1,dist3_diag2_1,False,[5],"5]
[5] [6] [",-2.306769371032715,[5],True,"[-0.11905670166015625, -5.814322471618652, -4.361536026000977, -5.05836296081543, -3.8889236450195312, -3.4808406829833984, -4.282812118530273, -4.129459381103516]",0,5],-0.11905670166015625,True,meta-llama/Llama-2-7b-hf,
prog_size1,1,prog_size1_1,False,[5],"5]
[4] [5] [",-0.4297618865966797,[5],True,"[-7.093603134155273, -8.467982292175293, -8.854632377624512, -8.83813762664795, -6.260685920715332, -8.728361129760742, -0.01055908203125, -6.220084190368652]",6,5],-0.01055908203125,True,meta-llama/Llama-2-7b-hf,
prog_size2,1,prog_size2_1,False,[9],"9]
[7] [9] [",-0.9320669174194336,[9],True,"[-6.467192649841309, -4.702658653259277, -0.17336273193359375, -5.689247131347656, -5.516627311706543, -2.8623008728027344, -6.775642395019531, -6.214321136474609]",2,9],-0.17336273193359375,True,meta-llama/Llama-2-7b-hf,
two_rule_comb0,1,two_rule_comb0_1,False,[7 0],"7 0]
[5 9]",-2.1944894790649414,"[7, 0]",True,"[-0.04064178466796875, -11.768016815185547, -6.882108688354492, -12.531447410583496, -6.444572448730469, -10.713764190673828, -10.245172500610352, -9.47533130645752]",0,7 0],-0.04064178466796875,True,meta-llama/Llama-2-7b-hf,
two_rule_comb1,1,two_rule_comb1_1,False,[8 9],"9 9]
[7 7]",-5.537949562072754,"[9, 9]",False,"[-3.427419662475586, -4.651683807373047, -2.8318309783935547, -2.8918628692626953, -3.03839111328125, -4.100805282592773, -2.9545860290527344, -4.419401168823242]",2,7 9],-2.8318309783935547,False,meta-llama/Llama-2-7b-hf,
two_rule_comb2,1,two_rule_comb2_1,False,[0 7],"0 7]
[4 6]",-3.698354721069336,"[0, 7]",True,"[-5.97601318359375, -6.967681884765625, -7.593047142028809, -3.9349517822265625, -5.601179122924805, -8.088889122009277, -0.9303150177001953, -5.64387321472168]",6,0 7],-0.9303150177001953,True,meta-llama/Llama-2-7b-hf,
two_rule_comb3,1,two_rule_comb3_1,False,[9 0],"9 0]
[5 9]",-2.080845832824707,"[9, 0]",True,"[-8.596847534179688, -8.644020080566406, -7.474214553833008, -6.438686370849609, -0.17752456665039062, -7.972566604614258, -9.015098571777344, -4.635311126708984]",4,9 0],-0.17752456665039062,True,meta-llama/Llama-2-7b-hf,
two_rule_comb4,1,two_rule_comb4_1,False,[5 7],"5 1]
[4 4]",-2.719965934753418,"[5, 1]",False,"[-6.626875877380371, -5.0302276611328125, -5.90669059753418, -6.897333145141602, -3.680582046508789, -6.410587310791016, -6.6865692138671875, -3.8431053161621094]",4,5 7],-3.680582046508789,True,meta-llama/Llama-2-7b-hf,
two_rule_comb5,1,two_rule_comb5_1,False,[4 4],"4 4]
[3 5]",-0.628758430480957,"[4, 4]",True,"[-0.028181076049804688, -7.518877983093262, -8.34178638458252, -7.28159236907959, -10.290900230407715, -6.643487930297852, -10.878561973571777, -9.992478370666504]",0,4 4],-0.028181076049804688,True,meta-llama/Llama-2-7b-hf,
three_rule_comb0,1,three_rule_comb0_1,False,[3 0 0],"3 0 0]
[1 ",-2.9437875747680664,"[3, 0, 0]",True,"[-0.09527206420898438, -12.564305305480957, -9.828492164611816, -13.783896446228027, -8.13031005859375, -13.109444618225098, -13.331043243408203, -4.729742050170898]",0,3 0 0],-0.09527206420898438,True,meta-llama/Llama-2-7b-hf,
three_rule_comb1,1,three_rule_comb1_1,False,[8 9 9],"4 3 9]
[5 ",-6.655396461486816,"[4, 3, 9]",False,"[-5.93071174621582, -6.640947341918945, -5.182844161987305, -5.957414627075195, -6.814306259155273, -7.146114349365234, -6.803050994873047, -7.709697723388672]",2,4 3 8],-5.182844161987305,False,meta-llama/Llama-2-7b-hf,
three_rule_comb2,1,three_rule_comb2_1,False,[1 1 9],"1 1 9]
[5 ",-1.0707387924194336,"[1, 1, 9]",True,"[-0.174957275390625, -11.848762512207031, -9.300592422485352, -10.201523780822754, -11.355274200439453, -10.304615020751953, -6.172046661376953, -11.900606155395508]",0,1 1 9],-0.174957275390625,True,meta-llama/Llama-2-7b-hf,
three_rule_comb3,1,three_rule_comb3_1,False,[2 1 2],"2 1 2]
[2 ",-4.584712982177734,"[2, 1, 2]",True,"[-2.668262481689453, -12.634727478027344, -6.8975830078125, -7.065155029296875, -5.834735870361328, -4.939535140991211, -6.875171661376953, -5.274007797241211]",0,2 1 2],-2.668262481689453,True,meta-llama/Llama-2-7b-hf,
three_rule_comb4,1,three_rule_comb4_1,False,[7 9 4],"7 6 4]
[8 ",-1.992788314819336,"[7, 6, 4]",False,"[-7.483587265014648, -3.6996307373046875, -7.812318801879883, -6.526119232177734, -3.361682891845703, -7.446374893188477, -7.271478652954102, -8.14205551147461]",4,7 9 4],-3.361682891845703,True,meta-llama/Llama-2-7b-hf,
three_rule_comb5,1,three_rule_comb5_1,False,[3 3 1],"3 3 2]
[5 ",-3.284198760986328,"[3, 3, 2]",False,"[-6.467168807983398, -11.98769474029541, -10.180611610412598, -11.66690444946289, -11.470820426940918, -4.653017044067383, -8.027372360229492, -12.642115592956543]",5,3 3 1],-4.653017044067383,True,meta-llama/Llama-2-7b-hf,
three_rule_comb6,1,three_rule_comb6_1,False,[7 1 9],"7 1 9]
[1 ",-1.3975658416748047,"[7, 1, 9]",True,"[-9.369256973266602, -8.584358215332031, -0.10056304931640625, -10.759517669677734, -10.13566780090332, -9.256622314453125, -9.28519058227539, -4.06865119934082]",2,7 1 9],-0.10056304931640625,True,meta-llama/Llama-2-7b-hf,
three_rule_comb7,1,three_rule_comb7_1,False,[3 1 8],"3 1 8]
[0 ",-2.3909597396850586,"[3, 1, 8]",True,"[-8.869274139404297, -8.045951843261719, -1.4245567321777344, -7.339536666870117, -4.652860641479492, -0.9530239105224609, -12.181913375854492, -7.773290634155273]",5,3 1 8],-0.9530239105224609,True,meta-llama/Llama-2-7b-hf,
three_rule_comb8,1,three_rule_comb8_1,False,[5 5 5],"5 4 2]
[4 ",-2.7969284057617188,"[5, 4, 2]",False,"[-4.496999740600586, -10.05616569519043, -1.7105350494384766, -9.602104187011719, -11.604362487792969, -7.218433380126953, -10.488771438598633, -12.056562423706055]",2,1 9 1],-1.7105350494384766,False,meta-llama/Llama-2-7b-hf,
three_rule_comb9,1,three_rule_comb9_1,False,[8 9 0],"8 9 0]
[7 ",-0.9412260055541992,"[8, 9, 0]",True,"[-11.886367797851562, -0.2142505645751953, -11.25600528717041, -12.125260353088379, -12.020724296569824, -9.956162452697754, -6.711284637451172, -14.341833114624023]",1,8 9 0],-0.2142505645751953,True,meta-llama/Llama-2-7b-hf,
c3_set_union,1,c3_set_union_1,True,[5 7 4 1],"5 7 4 1]
[",-1.026611328125,[1 4 5 7],True,"[-3.5915565490722656, -4.8967742919921875, -0.5469627380371094, 0.0, -5.08283805847168, -6.127294540405273, -4.664485931396484, -6.677282333374023]",3,],0.0,False,meta-llama/Llama-2-7b-hf,
c1_set_union,1,c1_set_union_1,True,[4],"4]
[2 5] [2",-3.8292245864868164,[4],True,"[-9.99166488647461, -7.680498123168945, -0.049884796142578125, -5.4718780517578125, 0.0, -11.479789733886719, -6.979158401489258, -9.846820831298828]",4,],0.0,False,meta-llama/Llama-2-7b-hf,
c2_set_union,1,c2_set_union_1,True,[8],2 3 8 9 7],-6.155065536499023,[2 3 7 8 9],False,"[-5.111509323120117, 0.0, -5.058742523193359, -4.996927261352539, -4.899602890014648, -3.568227767944336, -1.7398662567138672, -3.812854766845703]",1,],0.0,False,meta-llama/Llama-2-7b-hf,
AND,1,AND_1,True,[1],"1]
[4 1] [7",-3.484712600708008,[1],True,"[-8.65298080444336, -10.035343170166016, -9.456533432006836, -10.54928207397461, -0.2849864959716797, 0.0, -14.793180465698242, -14.051664352416992]",5,],0.0,False,meta-llama/Llama-2-7b-hf,
XOR,1,XOR_1,True,[9 8],"7 2]
[9 2]",-4.796135902404785,[2 7],False,"[-8.918188095092773, -8.691825866699219, -4.713918685913086, -8.142759323120117, -9.636188507080078, -12.204473495483398, -2.6889381408691406, -2.4912586212158203]",7,7 2],-2.4912586212158203,False,meta-llama/Llama-2-7b-hf,
c3_set_union_permuted,1,c3_set_union_permuted_1,True,[1 6 7 5],"5 7]
[2 7]",-7.507834434509277,[5 7],False,"[-7.771587371826172, -4.200372695922852, -6.087329864501953, -4.539211273193359, -3.714099884033203, -3.381929397583008, -4.522714614868164, -4.791875839233398]",5,5 1],-3.381929397583008,False,meta-llama/Llama-2-7b-hf,
c2_set_union_permuted,1,c2_set_union_permuted_1,True,[5],"6 5] [6 5]
",-5.794729232788086,[5 6],False,"[-9.993858337402344, -2.554098129272461, -2.6781673431396484, -3.3757095336914062, -7.319417953491211, -3.783132553100586, -2.4184494018554688, -5.892911911010742]",6,6],-2.4184494018554688,False,meta-llama/Llama-2-7b-hf,
c1_set_union_permuted,1,c1_set_union_permuted_1,True,[4],"4]
[2 3] [2",-3.3204450607299805,[4],True,"[-9.008075714111328, -7.410947799682617, -6.354909896850586, -3.8184738159179688, -7.653484344482422, -3.042490005493164, -0.23114585876464844, -4.895198822021484]",6,4],-0.23114585876464844,True,meta-llama/Llama-2-7b-hf,
XOR_permuted,1,XOR_permuted_1,True,[8 4],"4 5]
[8 2]",-6.366909027099609,[4 5],False,"[-3.4290122985839844, -2.864961624145508, -2.837078094482422, -4.964376449584961, -3.157938003540039, -9.840944290161133, -9.762752532958984, -3.1577930450439453]",2,8 4],-2.837078094482422,True,meta-llama/Llama-2-7b-hf,
AND_permuted,1,AND_permuted_1,True,[],"2]
[9 3] [6",-6.915068626403809,[2],False,"[-8.748611450195312, 0.0, -3.1367263793945312, -4.591958999633789, -7.877420425415039, -5.2486114501953125, -11.664052963256836, -5.779621124267578]",1,],0.0,True,meta-llama/Llama-2-7b-hf,
row_constant,2,row_constant_2,False,[7],"7]
[8] [8] [",-2.6646804809570312,[7],True,"[-0.0650177001953125, -5.750960350036621, -6.323666572570801, -5.581827163696289, -5.789933204650879, -4.387454986572266, -5.10313606262207, -5.695758819580078]",0,7],-0.0650177001953125,True,meta-llama/Llama-2-7b-hf,
col_constant,2,col_constant_2,False,[9],"9]
[4] [2] [",-0.4309215545654297,[9],True,"[-5.753557205200195, -5.633147239685059, -5.577749252319336, -5.3906049728393555, -4.648436546325684, -5.585187911987305, -0.06688117980957031, -5.061847686767578]",6,9],-0.06688117980957031,True,meta-llama/Llama-2-7b-hf,
dist3_diag1,2,dist3_diag1_2,False,[7],"7]
[5] [7] [",-2.9585695266723633,[7],True,"[-5.195128440856934, -3.9133996963500977, -1.0426578521728516, -5.089322090148926, -0.7164783477783203, -3.6385345458984375, -4.354672431945801, -2.7679214477539062]",4,4],-0.7164783477783203,False,meta-llama/Llama-2-7b-hf,
dist3_diag2,2,dist3_diag2_2,False,[5],"5]
[5] [6] [",-2.567410469055176,[5],True,"[-4.288867950439453, -2.839387893676758, -5.523839950561523, -4.478300094604492, -0.1958160400390625, -7.417186737060547, -6.644015312194824, -3.1275806427001953]",4,5],-0.1958160400390625,True,meta-llama/Llama-2-7b-hf,
prog_size1,2,prog_size1_2,False,[6],"6]
[5] [6] [",-0.38154029846191406,[6],True,"[-5.639463424682617, -0.021928787231445312, -5.461872100830078, -7.705430030822754, -5.729703903198242, -7.829851150512695, -7.298778533935547, -8.831765174865723]",1,6],-0.021928787231445312,True,meta-llama/Llama-2-7b-hf,
prog_size2,2,prog_size2_2,False,[0],"0]

[6] [4]",-5.628177642822266,[0],True,"[-5.873007774353027, -5.938114166259766, -2.369792938232422, -3.755059242248535, -6.6701860427856445, -6.149959564208984, -0.19246292114257812, -6.673463821411133]",6,0],-0.19246292114257812,True,meta-llama/Llama-2-7b-hf,
two_rule_comb0,2,two_rule_comb0_2,False,[2 4],"2 4]
[3 7]",-0.4123649597167969,"[2, 4]",True,"[-7.268463134765625, -6.987422943115234, -10.465824127197266, -9.387565612792969, -8.363646507263184, -0.03281402587890625, -7.348722457885742, -8.423336029052734]",5,2 4],-0.03281402587890625,True,meta-llama/Llama-2-7b-hf,
two_rule_comb1,2,two_rule_comb1_2,False,[2 6],"5 6]
[1 6]",-6.746683120727539,"[5, 6]",False,"[-4.71916389465332, -2.129518508911133, -6.852973937988281, -5.699745178222656, -4.212635040283203, -4.112785339355469, -8.659534454345703, -3.277862548828125]",1,2 6],-2.129518508911133,True,meta-llama/Llama-2-7b-hf,
two_rule_comb2,2,two_rule_comb2_2,False,[6 5],"6 5]
[9 4]",-1.556243896484375,"[6, 5]",True,"[-9.261909484863281, -4.979084014892578, -11.216805458068848, -11.710172653198242, -8.86680793762207, -8.656167030334473, -5.93487548828125, -0.9198379516601562]",7,6 5],-0.9198379516601562,True,meta-llama/Llama-2-7b-hf,
two_rule_comb3,2,two_rule_comb3_2,False,[4 8],"4 8]
[1 0]",-1.9875850677490234,"[4, 8]",True,"[-6.502197265625, -8.454902648925781, -0.09334373474121094, -7.800527572631836, -4.426795959472656, -8.081443786621094, -6.31126594543457, -9.70032787322998]",2,4 8],-0.09334373474121094,True,meta-llama/Llama-2-7b-hf,
two_rule_comb4,2,two_rule_comb4_2,False,[4 3],"1 3]
[3 6]",-3.9032859802246094,"[1, 3]",False,"[-9.80197811126709, -9.901312828063965, -1.124114990234375, -5.216831207275391, -6.427122116088867, -2.256399154663086, -7.108316421508789, -7.7493791580200195]",2,4 3],-1.124114990234375,True,meta-llama/Llama-2-7b-hf,
two_rule_comb5,2,two_rule_comb5_2,False,[9 9],"8 9]
[7 8]",-2.0750856399536133,"[8, 9]",False,"[-8.576128005981445, -10.181262969970703, -6.364289283752441, -4.992530822753906, -6.284365653991699, -5.84552001953125, -5.321577072143555, -5.459432601928711]",3,7 8],-4.992530822753906,False,meta-llama/Llama-2-7b-hf,
three_rule_comb0,2,three_rule_comb0_2,False,[2 9 0],"2 9 0]
[3 ",-0.8193492889404297,"[2, 9, 0]",True,"[-7.251951217651367, -10.30683708190918, -10.483064651489258, -12.056937217712402, -0.05712318420410156, -8.614137649536133, -11.512295722961426, -11.831541061401367]",4,2 9 0],-0.05712318420410156,True,meta-llama/Llama-2-7b-hf,
three_rule_comb1,2,three_rule_comb1_2,False,[3 3 2],"2 3 2]
[5 ",-4.852540016174316,"[2, 3, 2]",False,"[-6.690950393676758, -8.964372634887695, -4.553129196166992, -8.721282958984375, -3.645883560180664, -3.5883255004882812, -4.27117919921875, -6.3844757080078125]",5,3 3 2],-3.5883255004882812,True,meta-llama/Llama-2-7b-hf,
three_rule_comb2,2,three_rule_comb2_2,False,[8 5 6],"8 5 6]
[9 ",-0.5871257781982422,"[8, 5, 6]",True,"[-14.529131889343262, -6.862527847290039, -11.202993392944336, -8.297956466674805, -0.11386299133300781, -7.032318115234375, -8.954449653625488, -13.266792297363281]",4,8 5 6],-0.11386299133300781,True,meta-llama/Llama-2-7b-hf,
three_rule_comb3,2,three_rule_comb3_2,False,[6 3 7],"9 3 0]
[9 ",-5.109165191650391,"[9, 3, 0]",False,"[-2.2600460052490234, -9.35921859741211, -5.157997131347656, -7.861417770385742, -6.287233352661133, -5.168336868286133, -4.555534362792969, -6.839071273803711]",0,6 3 7],-2.2600460052490234,True,meta-llama/Llama-2-7b-hf,
three_rule_comb4,2,three_rule_comb4_2,False,[9 3 1],"9 5 1]
[8 ",-3.147393226623535,"[9, 5, 1]",False,"[-11.485245704650879, -1.2529773712158203, -9.605423927307129, -10.339106559753418, -11.53197956085205, -9.804314613342285, -6.180629730224609, -9.732815742492676]",1,9 3 1],-1.2529773712158203,True,meta-llama/Llama-2-7b-hf,
