problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision,instruct
row_constant,1,row_constant_1,False,[4],"4]
[0] [0] [",-2.903636932373047,[4],True,"[-3.071573257446289, -3.508790969848633, -4.550246238708496, -3.238677978515625, -4.667037010192871, -0.5051727294921875, -3.688161849975586, -1.9174327850341797]",5,4],-0.5051727294921875,True,allenai/OLMo-7B,step10000-tokens44B,False
col_constant,1,col_constant_1,False,[9],"9]
[6] [0] [",-0.9250106811523438,[9],True,"[-0.41282081604003906, -5.0184478759765625, -3.0513572692871094, -3.843717575073242, -3.486286163330078, -4.541496276855469, -4.47480583190918, -3.9959259033203125]",0,9],-0.41282081604003906,True,allenai/OLMo-7B,step10000-tokens44B,False
dist3_diag1,1,dist3_diag1_1,False,[4],"2]
[2] [8] [",-3.995969772338867,[2],False,"[-2.952615737915039, -1.476222038269043, -3.2964048385620117, -2.449986457824707, -2.5374679565429688, -2.445683479309082, -3.625706672668457, -3.0112152099609375]",1,2],-1.476222038269043,False,allenai/OLMo-7B,step10000-tokens44B,False
dist3_diag2,1,dist3_diag2_1,False,[5],"5]
[3] [6] [",-3.469484329223633,[5],True,"[-1.0372505187988281, -3.848287582397461, -3.3707027435302734, -2.766103744506836, -1.4806499481201172, -2.6458168029785156, -2.2030277252197266, -2.7715606689453125]",0,5],-1.0372505187988281,True,allenai/OLMo-7B,step10000-tokens44B,False
prog_size1,1,prog_size1_1,False,[5],"5]
[4] [6] [",-2.191740036010742,[5],True,"[-3.8948068618774414, -5.636741638183594, -5.5341339111328125, -2.3844146728515625, -2.561237335205078, -2.4007768630981445, -0.6706562042236328, -2.673590660095215]",6,5],-0.6706562042236328,True,allenai/OLMo-7B,step10000-tokens44B,False
prog_size2,1,prog_size2_1,False,[9],"8]
[8] [9] [",-4.287982940673828,[8],False,"[-2.7374095916748047, -3.048853874206543, -2.29248046875, -2.3694934844970703, -2.5689125061035156, -1.372903823852539, -3.3038415908813477, -3.1517648696899414]",5,8],-1.372903823852539,False,allenai/OLMo-7B,step10000-tokens44B,False
two_rule_comb0,1,two_rule_comb0_1,False,[7 0],"7 0]
[8 9] [8",-2.3501453399658203,"[7, 0]",True,"[-0.8073978424072266, -10.105585098266602, -4.117420196533203, -9.938053131103516, -5.591787338256836, -8.844562530517578, -10.197360038757324, -4.464345932006836]",0,7 0],-0.8073978424072266,True,allenai/OLMo-7B,step10000-tokens44B,False
two_rule_comb1,1,two_rule_comb1_1,False,[8 9],"2 9]
[7 2] [2",-3.9361133575439453,"[2, 9]",False,"[-5.890096664428711, -4.397792816162109, -2.112699508666992, -4.957468032836914, -3.9159908294677734, -6.356058120727539, -3.8600730895996094, -4.611043930053711]",2,7 9],-2.112699508666992,False,allenai/OLMo-7B,step10000-tokens44B,False
two_rule_comb2,1,two_rule_comb2_1,False,[0 7],"2 7]
[4 3] [2",-7.318424224853516,"[2, 7]",False,"[-5.342571258544922, -4.4450836181640625, -5.949390411376953, -3.925638198852539, -7.923799514770508, -4.788080215454102, -6.404308319091797, -3.884244918823242]",7,4 4],-3.884244918823242,False,allenai/OLMo-7B,step10000-tokens44B,False
two_rule_comb3,1,two_rule_comb3_1,False,[9 0],"9 0]
[9 0] [4",-3.1836318969726562,"[9, 0]",True,"[-6.427172660827637, -4.875490188598633, -5.930001258850098, -5.436655044555664, -1.4658069610595703, -6.72169303894043, -5.795666694641113, -2.1937103271484375]",4,9 0],-1.4658069610595703,True,allenai/OLMo-7B,step10000-tokens44B,False
two_rule_comb4,1,two_rule_comb4_1,False,[5 7],"5 0]
[4 0] [5",-4.777067184448242,"[5, 0]",False,"[-7.549683570861816, -5.368497848510742, -2.2965774536132812, -5.5840864181518555, -3.5250167846679688, -6.406635284423828, -6.3497161865234375, -4.705810546875]",2,3 0],-2.2965774536132812,False,allenai/OLMo-7B,step10000-tokens44B,False
two_rule_comb5,1,two_rule_comb5_1,False,[4 4],"4 5]
[3 5] [4",-4.763679504394531,"[4, 5]",False,"[-3.1524505615234375, -3.3643016815185547, -6.864203453063965, -3.29840087890625, -6.067790985107422, -6.882717132568359, -8.327884674072266, -8.13914966583252]",0,4 4],-3.1524505615234375,True,allenai/OLMo-7B,step10000-tokens44B,False
three_rule_comb0,1,three_rule_comb0_1,False,[3 0 0],"3 0 0]
[9 9 1]",-4.649566650390625,"[3, 0, 0]",True,"[-1.4595451354980469, -9.273355484008789, -8.106342315673828, -11.347122192382812, -8.086614608764648, -11.321708679199219, -10.124443054199219, -4.780450820922852]",0,3 0 0],-1.4595451354980469,True,allenai/OLMo-7B,step10000-tokens44B,False
three_rule_comb1,1,three_rule_comb1_1,False,[8 9 9],"2 9]
[3 6 9] [",-8.064882278442383,"[2, 9]",False,"[-6.916158676147461, -8.47049331665039, -8.310396194458008, -8.100809097290039, -4.211088180541992, -8.643871307373047, -7.730499267578125, -9.10769271850586]",4,2 9 1],-4.211088180541992,False,allenai/OLMo-7B,step10000-tokens44B,False
three_rule_comb2,1,three_rule_comb2_1,False,[1 1 9],"1 3 9]
[5 9 0]",-6.613922119140625,"[1, 3, 9]",False,"[-5.933366775512695, -11.050537109375, -4.164167404174805, -6.844051361083984, -9.507293701171875, -7.513872146606445, -4.589559555053711, -11.59877872467041]",2,0 7 0],-4.164167404174805,False,allenai/OLMo-7B,step10000-tokens44B,False
three_rule_comb3,1,three_rule_comb3_1,False,[2 1 2],"3 6 2]
[3 4 0]",-7.339841842651367,"[3, 6, 2]",False,"[-7.229228973388672, -10.117733001708984, -7.16187858581543, -3.5907154083251953, -6.76862907409668, -7.711267471313477, -6.805515289306641, -5.488834381103516]",3,3 6 2],-3.5907154083251953,False,allenai/OLMo-7B,step10000-tokens44B,False
three_rule_comb4,1,three_rule_comb4_1,False,[7 9 4],"7 8 5]
[8 7 5]",-5.5908966064453125,"[7, 8, 5]",False,"[-7.849138259887695, -3.724130630493164, -8.01845932006836, -9.730504035949707, -5.231678009033203, -3.95343017578125, -9.106462478637695, -7.5672760009765625]",1,7 7 9],-3.724130630493164,False,allenai/OLMo-7B,step10000-tokens44B,False
three_rule_comb5,1,three_rule_comb5_1,False,[3 3 1],"3 4 3]
[5 5 5]",-5.926443099975586,"[3, 4, 3]",False,"[-3.5931739807128906, -8.54986572265625, -7.259838104248047, -9.633026123046875, -7.150852203369141, -6.5030975341796875, -6.867143630981445, -8.899660110473633]",0,5 5 5],-3.5931739807128906,False,allenai/OLMo-7B,step10000-tokens44B,False
three_rule_comb6,1,three_rule_comb6_1,False,[7 1 9],"7 1 9] [1 3 4]
",-1.2568283081054688,"[7, 1, 9]",True,"[-9.302070617675781, -7.622730255126953, -0.7066078186035156, -7.504400253295898, -8.512109756469727, -9.780667304992676, -6.061315536499023, -2.7067623138427734]",2,7 1 9],-0.7066078186035156,True,allenai/OLMo-7B,step10000-tokens44B,False
three_rule_comb7,1,three_rule_comb7_1,False,[3 1 8],"0 6]
[1 9 7] [",-4.916893005371094,"[0, 6]",False,"[-8.47285270690918, -8.579404830932617, -7.025180816650391, -8.63587760925293, -6.7197265625, -5.819787979125977, -13.403665542602539, -7.753211975097656]",5,3 1 8],-5.819787979125977,True,allenai/OLMo-7B,step10000-tokens44B,False
three_rule_comb8,1,three_rule_comb8_1,False,[5 5 5],"2 8 5] [3 7 9]
",-2.190868377685547,"[2, 8, 5]",False,"[-6.952735900878906, -6.778064727783203, -6.850063323974609, -10.697307586669922, -12.066848754882812, -2.006877899169922, -10.57453727722168, -11.169933319091797]",5,3 7 9],-2.006877899169922,False,allenai/OLMo-7B,step10000-tokens44B,False
three_rule_comb9,1,three_rule_comb9_1,False,[8 9 0],"8 9]
[7 8 1] [",-5.4058990478515625,"[8, 9]",False,"[-9.242040634155273, -6.259548187255859, -7.9342498779296875, -9.974761962890625, -9.047872543334961, -12.097867012023926, -9.388768196105957, -9.715010643005371]",1,8 9 0],-6.259548187255859,True,allenai/OLMo-7B,step10000-tokens44B,False
c3_set_union,1,c3_set_union_1,True,[5 7 4 1],"5 1]
[7] [1]",-9.084468841552734,[1 5],False,"[-6.997821807861328, -5.081439971923828, -11.993963241577148, 0.0, -4.357351303100586, -3.1661033630371094, -7.501100540161133, -3.376873016357422]",3,],0.0,False,allenai/OLMo-7B,step10000-tokens44B,False
c1_set_union,1,c1_set_union_1,True,[4],"2]
[1 4] [2]",-6.325481414794922,[2],False,"[-8.731155395507812, -5.781745910644531, -2.6789207458496094, -3.5862293243408203, 0.0, -6.534614562988281, -3.5698890686035156, -8.206279754638672]",4,],0.0,False,allenai/OLMo-7B,step10000-tokens44B,False
c2_set_union,1,c2_set_union_1,True,[8],"9 8]
[2] [2 8",-5.0107879638671875,[8 9],False,"[-4.171344757080078, 0.0, -5.804195404052734, -4.030733108520508, -2.8263511657714844, -8.529722213745117, -2.670907974243164, -2.2779541015625]",1,],0.0,False,allenai/OLMo-7B,step10000-tokens44B,False
AND,1,AND_1,True,[1],"1 3]
[4 1] [7",-2.8276596069335938,[1 3],False,"[-7.368858337402344, -6.823083877563477, -6.82496452331543, -8.166662216186523, -3.904449462890625, 0.0, -11.06031608581543, -16.752849578857422]",5,],0.0,False,allenai/OLMo-7B,step10000-tokens44B,False
XOR,1,XOR_1,True,[9 8],"9 2]
[7 2] [8",-6.808448791503906,[2 9],False,"[-4.672426223754883, -4.488681793212891, -4.323146820068359, -4.8197021484375, -10.340587615966797, -17.990768432617188, -4.344854354858398, -4.374444961547852]",2,9 8],-4.323146820068359,True,allenai/OLMo-7B,step10000-tokens44B,False
c3_set_union_permuted,1,c3_set_union_permuted_1,True,[1 6 7 5],"6 7]
[1] [5]",-5.020959854125977,[6 7],False,"[-13.979630470275879, -4.476047515869141, -8.947439193725586, -5.439872741699219, -4.273059844970703, -3.291902542114258, -3.614858627319336, -3.6221446990966797]",5,5 1],-3.291902542114258,False,allenai/OLMo-7B,step10000-tokens44B,False
c2_set_union_permuted,1,c2_set_union_permuted_1,True,[5],"3 5]
[7] [3 7",-7.201921463012695,[3 5],False,"[-11.54159164428711, -3.303018569946289, -4.160057067871094, -5.52703857421875, -8.280689239501953, -2.485780715942383, -4.625873565673828, -6.847208023071289]",5,3 5],-2.485780715942383,False,allenai/OLMo-7B,step10000-tokens44B,False
c1_set_union_permuted,1,c1_set_union_permuted_1,True,[4],"2]
[2] [2] [",-6.363910675048828,[2],False,"[-9.88606071472168, -6.774736404418945, -6.277162551879883, -2.459766387939453, -7.952535629272461, -1.793294906616211, -3.9558792114257812, -6.090414047241211]",5,2],-1.793294906616211,False,allenai/OLMo-7B,step10000-tokens44B,False
XOR_permuted,1,XOR_permuted_1,True,[8 4],"8 5]
[2 5] [4",-5.167041778564453,[5 8],False,"[-6.741701126098633, -3.7153358459472656, -4.8201141357421875, -3.2076377868652344, -2.77056884765625, -4.932790756225586, -5.238895416259766, -6.301959991455078]",4,2 5],-2.77056884765625,False,allenai/OLMo-7B,step10000-tokens44B,False
AND_permuted,1,AND_permuted_1,True,[],"2] [2]
[9] [",-3.882631301879883,[2],False,"[-11.930987358093262, 0.0, -4.661670684814453, -6.436071395874023, -12.438234329223633, -3.608064651489258, -10.94023609161377, -5.92259407043457]",1,],0.0,True,allenai/OLMo-7B,step10000-tokens44B,False
row_constant,2,row_constant_2,False,[7],"7]
[2] [2] [",-4.392793655395508,[7],True,"[-1.1719532012939453, -1.4455413818359375, -5.055380821228027, -3.695261001586914, -2.049806594848633, -2.3834495544433594, -4.056429862976074, -3.913332939147949]",0,7],-1.1719532012939453,True,allenai/OLMo-7B,step10000-tokens44B,False
col_constant,2,col_constant_2,False,[9],"9]
[4] [2] [",-1.1022930145263672,[9],True,"[-4.21307373046875, -3.7986793518066406, -4.248069763183594, -4.45491886138916, -2.918630599975586, -4.174205780029297, -0.6622123718261719, -3.887502670288086]",6,9],-0.6622123718261719,True,allenai/OLMo-7B,step10000-tokens44B,False
dist3_diag1,2,dist3_diag1_2,False,[7],"7]
[7] [6] [",-3.162466049194336,[7],True,"[-3.728809356689453, -3.4058609008789062, -1.3531227111816406, -3.4676246643066406, -2.6182937622070312, -2.230772018432617, -1.4207820892333984, -2.009092330932617]",2,7],-1.3531227111816406,True,allenai/OLMo-7B,step10000-tokens44B,False
dist3_diag2,2,dist3_diag2_2,False,[5],"5]
[2] [6] [",-3.707916259765625,[5],True,"[-2.409696578979492, -1.7900276184082031, -3.852468490600586, -2.216035842895508, -1.4412345886230469, -5.859930992126465, -4.694108963012695, -3.1517772674560547]",4,5],-1.4412345886230469,True,allenai/OLMo-7B,step10000-tokens44B,False
prog_size1,2,prog_size1_2,False,[6],"6]
[5] [7] [",-1.9833602905273438,[6],True,"[-4.017748832702637, -0.3116436004638672, -3.979825973510742, -4.373469352722168, -3.7133302688598633, -2.8988475799560547, -3.0478439331054688, -4.131702423095703]",1,6],-0.3116436004638672,True,allenai/OLMo-7B,step10000-tokens44B,False
prog_size2,2,prog_size2_2,False,[0],"3]
[2] [4] [",-5.036981582641602,[3],False,"[-2.568868637084961, -1.8215370178222656, -2.2125892639160156, -1.979705810546875, -2.97381591796875, -2.426259994506836, -3.4690475463867188, -2.576690673828125]",1,3],-1.8215370178222656,False,allenai/OLMo-7B,step10000-tokens44B,False
two_rule_comb0,2,two_rule_comb0_2,False,[2 4],"2 4]
[3 7] [9",-0.5553359985351562,"[2, 4]",True,"[-5.084707260131836, -9.189016342163086, -9.943559646606445, -6.4565887451171875, -6.943552017211914, -0.15169906616210938, -5.947963714599609, -7.463035583496094]",5,2 4],-0.15169906616210938,True,allenai/OLMo-7B,step10000-tokens44B,False
two_rule_comb1,2,two_rule_comb1_2,False,[2 6],"8 6]
[8 6] [2",-6.110198974609375,"[8, 6]",False,"[-4.790685653686523, -2.408273696899414, -6.318910598754883, -2.9755306243896484, -5.710887908935547, -5.386268615722656, -7.683500289916992, -3.1511287689208984]",1,2 6],-2.408273696899414,True,allenai/OLMo-7B,step10000-tokens44B,False
two_rule_comb2,2,two_rule_comb2_2,False,[6 5],"6 5]
[9 4] [5",-2.748331069946289,"[6, 5]",True,"[-6.02406120300293, -4.717645645141602, -9.633638381958008, -7.754402160644531, -7.381679534912109, -4.810447692871094, -3.6594676971435547, -1.096841812133789]",7,6 5],-1.096841812133789,True,allenai/OLMo-7B,step10000-tokens44B,False
two_rule_comb3,2,two_rule_comb3_2,False,[4 8],"1 0]
[1 0] [4",-3.4722747802734375,"[1, 0]",False,"[-3.750873565673828, -5.636401176452637, -1.6746196746826172, -3.80462646484375, -1.6577129364013672, -5.647334098815918, -7.956576347351074, -8.09998607635498]",4,1 0],-1.6577129364013672,False,allenai/OLMo-7B,step10000-tokens44B,False
two_rule_comb4,2,two_rule_comb4_2,False,[4 3],"1 6] [2 0]
[1",-4.416698455810547,"[1, 6]",False,"[-8.542756080627441, -9.342535018920898, -3.873567581176758, -4.2322235107421875, -3.102121353149414, -4.042997360229492, -5.034854888916016, -7.318151473999023]",4,2 3],-3.102121353149414,False,allenai/OLMo-7B,step10000-tokens44B,False
two_rule_comb5,2,two_rule_comb5_2,False,[9 9],"9]
[5 7] [9]",-6.253257751464844,[9],False,"[-7.71912956237793, -9.360279083251953, -2.5471248626708984, -4.297550201416016, -4.922109603881836, -5.322671890258789, -4.944877624511719, -8.148980140686035]",2,9 9],-2.5471248626708984,True,allenai/OLMo-7B,step10000-tokens44B,False
three_rule_comb0,2,three_rule_comb0_2,False,[2 9 0],"2 3 4]
[3 3 4]",-7.50078010559082,"[2, 3, 4]",False,"[-3.7608890533447266, -6.518487930297852, -4.691400527954102, -12.105138778686523, -3.551372528076172, -7.190151214599609, -7.899662017822266, -7.122980117797852]",4,2 9 0],-3.551372528076172,True,allenai/OLMo-7B,step10000-tokens44B,False
three_rule_comb1,2,three_rule_comb1_2,False,[3 3 2],"8 3 2]
[4 6 5]",-3.9987049102783203,"[8, 3, 2]",False,"[-5.977184295654297, -7.998376846313477, -6.35767936706543, -7.818359375, -2.943805694580078, -5.736637115478516, -10.046285629272461, -5.29530143737793]",4,4 3 2],-2.943805694580078,False,allenai/OLMo-7B,step10000-tokens44B,False
