problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision
dist3_diag2,2,dist3_diag2_2,False,[5],"5]
[5] [2] [",-1.2273550033569336,[5],True,"[-6.611512184143066, -6.292117118835449, -7.372435569763184, -6.512145042419434, -0.012395858764648438, -8.556154251098633, -8.705928802490234, -6.482651710510254]",4,5],-0.012395858764648438,True,mistralai/Mistral-7B-v0.1,
prog_size1,2,prog_size1_2,False,[6],"6]
[5] [6] [",-0.5902128219604492,[6],True,"[-4.505278587341309, -0.04241943359375, -4.979578018188477, -7.218388557434082, -4.991972923278809, -5.678071975708008, -5.502819061279297, -6.219042778015137]",1,6],-0.04241943359375,True,mistralai/Mistral-7B-v0.1,
prog_size2,2,prog_size2_2,False,[0],"0]

# 2018",-9.944840431213379,[0],True,"[-5.7685346603393555, -5.402570724487305, -2.1049861907958984, -4.223840713500977, -5.735076904296875, -5.304905891418457, -0.2159585952758789, -6.16536808013916]",6,0],-0.2159585952758789,True,mistralai/Mistral-7B-v0.1,
two_rule_comb0,2,two_rule_comb0_2,False,[2 4],"2 4]
[3 7]",-0.9684057235717773,"[2, 4]",True,"[-8.115507125854492, -5.875855445861816, -10.689202308654785, -10.338048934936523, -8.070504188537598, -0.026357650756835938, -7.28935432434082, -8.548707008361816]",5,2 4],-0.026357650756835938,True,mistralai/Mistral-7B-v0.1,
two_rule_comb1,2,two_rule_comb1_2,False,[2 6],"2 6]
[2 6]",-3.346451759338379,"[2, 6]",True,"[-5.203479766845703, -1.0050582885742188, -7.692770957946777, -7.582613945007324, -4.723331451416016, -6.1440887451171875, -9.265995979309082, -2.249715805053711]",1,2 6],-1.0050582885742188,True,mistralai/Mistral-7B-v0.1,
two_rule_comb2,2,two_rule_comb2_2,False,[6 5],"6 5]
[9 4]",-0.675201416015625,"[6, 5]",True,"[-8.936018943786621, -6.706050872802734, -10.53678035736084, -11.653647422790527, -8.965889930725098, -9.676552772521973, -7.197778701782227, -0.07399749755859375]",7,6 5],-0.07399749755859375,True,mistralai/Mistral-7B-v0.1,
two_rule_comb3,2,two_rule_comb3_2,False,[4 8],"4 8]





",-6.5954484939575195,"[4, 8]",True,"[-9.875934600830078, -8.263792991638184, -0.027357101440429688, -9.67846393585205, -4.503414154052734, -9.309070587158203, -7.921211242675781, -11.984861373901367]",2,4 8],-0.027357101440429688,True,mistralai/Mistral-7B-v0.1,
two_rule_comb4,2,two_rule_comb4_2,False,[4 3],"0 1]





",-7.916293144226074,"[0, 1]",False,"[-9.648109436035156, -10.039342880249023, -1.7487316131591797, -2.6472339630126953, -7.899713516235352, -1.4819183349609375, -7.458374977111816, -6.892886161804199]",5,0 3],-1.4819183349609375,False,mistralai/Mistral-7B-v0.1,
two_rule_comb5,2,two_rule_comb5_2,False,[9 9],"8 9]
[7 8]",-0.9412775039672852,"[8, 9]",False,"[-10.745259284973145, -10.769651412963867, -5.250058174133301, -5.217751502990723, -8.429459571838379, -7.616181373596191, -7.549094200134277, -8.163108825683594]",3,7 8],-5.217751502990723,False,mistralai/Mistral-7B-v0.1,
three_rule_comb0,2,three_rule_comb0_2,False,[2 9 0],"2 9 0]
[3 ",-0.7654991149902344,"[2, 9, 0]",True,"[-7.284893035888672, -9.023163795471191, -10.523558616638184, -11.69416618347168, -0.08375358581542969, -8.33052921295166, -11.829906463623047, -13.08105182647705]",4,2 9 0],-0.08375358581542969,True,mistralai/Mistral-7B-v0.1,
three_rule_comb1,2,three_rule_comb1_2,False,[3 3 2],"3 3 2]
[5 ",-4.180025100708008,"[3, 3, 2]",True,"[-8.109413146972656, -12.830904006958008, -8.411727905273438, -8.874162673950195, -3.4073657989501953, -1.7481441497802734, -9.626501083374023, -7.438305854797363]",5,3 3 2],-1.7481441497802734,True,mistralai/Mistral-7B-v0.1,
three_rule_comb2,2,three_rule_comb2_2,False,[8 5 6],"8 5 6]
[9 ",-0.3884735107421875,"[8, 5, 6]",True,"[-13.810750961303711, -6.319568634033203, -11.380464553833008, -7.48615837097168, -0.09601783752441406, -7.243688583374023, -9.00986099243164, -14.081597328186035]",4,8 5 6],-0.09601783752441406,True,mistralai/Mistral-7B-v0.1,
three_rule_comb3,2,three_rule_comb3_2,False,[6 3 7],"6 3 7]



",-4.993454933166504,"[6, 3, 7]",True,"[-0.5579624176025391, -9.439502716064453, -4.832735061645508, -9.009934425354004, -7.487682342529297, -6.425787925720215, -4.878506660461426, -8.745162963867188]",0,6 3 7],-0.5579624176025391,True,mistralai/Mistral-7B-v0.1,
three_rule_comb4,2,three_rule_comb4_2,False,[9 3 1],"9 3 1]



",-5.664294242858887,"[9, 3, 1]",True,"[-9.97472858428955, -1.2636947631835938, -8.197830200195312, -7.253898620605469, -10.188691139221191, -8.324909210205078, -6.6247711181640625, -8.405960083007812]",1,9 3 1],-1.2636947631835938,True,mistralai/Mistral-7B-v0.1,
three_rule_comb5,2,three_rule_comb5_2,False,[5 3 1],"5 3 1]
[4 ",-1.0279417037963867,"[5, 3, 1]",True,"[-12.030961036682129, -12.128972053527832, -4.153888702392578, -6.666994094848633, -0.27178955078125, -9.02304458618164, -9.875783920288086, -5.619867324829102]",4,5 3 1],-0.27178955078125,True,mistralai/Mistral-7B-v0.1,
