problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision,instruct
two_rule_comb4,0,two_rule_comb4_0,False,[1 6],"9 7]
[3 7] [9",-3.763355255126953,"[9, 7]",False,"[-4.63477897644043, -5.504035949707031, -6.162559509277344, -5.654359817504883, -3.5829334259033203, -4.945169448852539, -4.547670364379883, -3.857633590698242]",4,1 6],-3.5829334259033203,True,allenai/OLMo-7B,step391000-tokens1730B,False
two_rule_comb5,0,two_rule_comb5_0,False,[2 0],"2 0]
[3 1] [2",-0.35695648193359375,"[2, 0]",True,"[-0.15587997436523438, -9.071983337402344, -9.594618797302246, -6.971342086791992, -8.616567611694336, -8.819801330566406, -13.270227432250977, -6.641593933105469]",0,2 0],-0.15587997436523438,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb0,0,three_rule_comb0_0,False,[1 8 8],"1 8 8]
[5 4 9]",-1.3799991607666016,"[1, 8, 8]",True,"[-9.896081924438477, -8.111001968383789, -12.119134902954102, -8.665285110473633, -11.81396484375, -0.02687835693359375, -11.602657318115234, -12.03584098815918]",5,1 8 8],-0.02687835693359375,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb1,0,three_rule_comb1_0,False,[6 9 0],"6 9 0]
[3 2 4]",-3.6432723999023438,"[6, 9, 0]",True,"[-10.062257766723633, -11.70206069946289, -11.486827850341797, -9.106714248657227, -11.678937911987305, -1.6468048095703125, -11.827400207519531, -11.047111511230469]",5,6 9 0],-1.6468048095703125,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb2,0,three_rule_comb2_0,False,[0 0 1],"0 0 1]
[6 6 4]",-2.6884098052978516,"[0, 0, 1]",True,"[-10.60490608215332, -0.9344158172607422, -4.065515518188477, -11.637317657470703, -13.557737350463867, -10.551939010620117, -9.363840103149414, -11.741338729858398]",1,0 0 1],-0.9344158172607422,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb3,0,three_rule_comb3_0,False,[5 1 7],"5 3 1]
[9 1 4]",-5.146686553955078,"[5, 3, 1]",False,"[-10.292154312133789, -8.391660690307617, -9.38908576965332, -8.628318786621094, -4.621612548828125, -4.55931282043457, -7.561967849731445, -2.9566822052001953]",7,5 1 7],-2.9566822052001953,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb4,0,three_rule_comb4_0,False,[8 7 0],"8 7 0]
[7 2 0]",-4.822265625,"[8, 7, 0]",True,"[-7.482784271240234, -8.31663703918457, -6.721080780029297, -3.231006622314453, -6.730894088745117, -6.807518005371094, -7.942575454711914, -7.732152938842773]",3,8 7 0],-3.231006622314453,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb5,0,three_rule_comb5_0,False,[5 0 7],"5 0 7]
[1 0 6]",-2.0936241149902344,"[5, 0, 7]",True,"[-14.900598526000977, -0.3687744140625, -7.62263298034668, -2.899312973022461, -9.53529167175293, -10.0838623046875, -6.942447662353516, -14.042539596557617]",1,5 0 7],-0.3687744140625,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb6,0,three_rule_comb6_0,False,[0 1 6],"0 1 6]
[3 9 6]",-4.068513870239258,"[0, 1, 6]",True,"[-9.87031364440918, -6.651601791381836, -12.756275177001953, -6.593000411987305, -1.037393569946289, -8.633159637451172, -9.202337265014648, -7.273338317871094]",4,0 1 6],-1.037393569946289,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb7,0,three_rule_comb7_0,False,[5 4 8],"5 4 2]
[8 3 6]",-4.295253753662109,"[5, 4, 2]",False,"[-6.305213928222656, -8.617895126342773, -7.671293258666992, -3.5671749114990234, -5.863088607788086, -8.651004791259766, -6.036014556884766, -7.479591369628906]",3,5 4 8],-3.5671749114990234,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb8,0,three_rule_comb8_0,False,[8 1 2],"8 4 7]
[7 3 8]",-4.477617263793945,"[8, 4, 7]",False,"[-4.552042007446289, -9.08041763305664, -7.348688125610352, -6.785234451293945, -7.335512161254883, -7.827730178833008, -4.917137145996094, -9.136537551879883]",0,8 1 2],-4.552042007446289,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb9,0,three_rule_comb9_0,False,[5 7 3],"4 4 2]
[6 6 4]",-2.20928955078125,"[4, 4, 2]",False,"[-6.479637145996094, -6.34754753112793, -6.155782699584961, -8.310569763183594, -6.015384674072266, -7.05360221862793, -9.68979263305664, -4.814027786254883]",7,4 7 3],-4.814027786254883,False,allenai/OLMo-7B,step391000-tokens1730B,False
c3_set_union,0,c3_set_union_0,True,[6 4 1 9],"6 4 9]
[4 6] [",-5.508541107177734,[4 6 9],False,"[-7.935403823852539, -2.423839569091797, -3.0479698181152344, -5.397159576416016, -3.3263626098632812, 0.0, -2.531522750854492, -7.302614212036133]",5,],0.0,False,allenai/OLMo-7B,step391000-tokens1730B,False
c1_set_union,0,c1_set_union_0,True,[4],"4]
[7 4] [7]",-4.165220260620117,[4],True,"[-7.283788681030273, -10.014921188354492, -4.0855712890625, -0.14504432678222656, -6.378669738769531, -5.317171096801758, -6.375959396362305, -8.437681198120117]",3,4],-0.14504432678222656,True,allenai/OLMo-7B,step391000-tokens1730B,False
c2_set_union,0,c2_set_union_0,True,[9],"9]
[6] [6 9]",-5.349645614624023,[9],True,"[-5.139265060424805, 0.0, -1.1914443969726562, -5.22111701965332, -4.513948440551758, -5.660451889038086, -2.9969310760498047, -4.895353317260742]",1,],0.0,False,allenai/OLMo-7B,step391000-tokens1730B,False
AND,0,AND_0,True,[4],"4]
[1 4] [6 4",-4.154045104980469,[4],True,"[-9.172100067138672, -7.6071577072143555, -12.590522766113281, -5.393004417419434, -8.246051788330078, -0.2273883819580078, -5.964860916137695, -7.398746490478516]",5,4],-0.2273883819580078,True,allenai/OLMo-7B,step391000-tokens1730B,False
XOR,0,XOR_0,True,[4 3],"3 1]
[3 1] [1",-3.532794952392578,[1 3],False,"[-14.744728088378906, -9.026483535766602, -9.004855155944824, -9.072982788085938, -3.741212844848633, -3.660259246826172, -3.7196216583251953, -10.64797306060791]",5,6 1],-3.660259246826172,False,allenai/OLMo-7B,step391000-tokens1730B,False
c3_set_union_permuted,0,c3_set_union_permuted_0,True,[2 6 5 3],"3 5]
[3 5] [2",-6.612773895263672,[3 5],False,"[0.0, -8.318281173706055, -2.9829235076904297, -4.917819976806641, -3.117307662963867, -7.257318496704102, -10.933135986328125, -5.014387130737305]",0,],0.0,False,allenai/OLMo-7B,step391000-tokens1730B,False
c2_set_union_permuted,0,c2_set_union_permuted_0,True,[5],"1 5]
[1] [5 1",-7.050479888916016,[1 5],False,"[-3.506570816040039, -2.6524829864501953, -3.0600624084472656, -9.382749557495117, -4.753316879272461, -4.771970748901367, -5.36274528503418, -8.255950927734375]",1,6],-2.6524829864501953,False,allenai/OLMo-7B,step391000-tokens1730B,False
c1_set_union_permuted,0,c1_set_union_permuted_0,True,[0],"0]
[9 0] [9]",-6.782678604125977,[0],True,"[-3.9041824340820312, -4.00871467590332, -3.9612579345703125, -1.5309104919433594, -4.242801666259766, -2.281900405883789, -9.139802932739258, 0.0]",7,],0.0,False,allenai/OLMo-7B,step391000-tokens1730B,False
XOR_permuted,0,XOR_permuted_0,True,[4 0],"4 0]
[4 8] [8",-3.844594955444336,[0 4],True,"[-15.89350700378418, -2.358518600463867, -9.935712814331055, -13.844054222106934, -1.5405349731445312, -4.370914459228516, 0.0, -10.247393608093262]",6,],0.0,False,allenai/OLMo-7B,step391000-tokens1730B,False
AND_permuted,0,AND_permuted_0,True,[],"3]
[2] [9] [",-5.439208984375,[3],False,"[-5.913669586181641, -5.073076248168945, -14.059440612792969, -14.724102020263672, 0.0, -10.287817001342773, -1.4494209289550781, -4.568780899047852]",4,],0.0,True,allenai/OLMo-7B,step391000-tokens1730B,False
row_constant,1,row_constant_1,False,[4],"4]
[7] [7] [",-2.4951133728027344,[4],True,"[-4.904142379760742, -5.722385406494141, -6.289218902587891, -4.926290512084961, -5.553812026977539, -0.07652664184570312, -4.620872497558594, -3.704050064086914]",5,4],-0.07652664184570312,True,allenai/OLMo-7B,step391000-tokens1730B,False
col_constant,1,col_constant_1,False,[9],"9]
[6] [0] [",-0.3999137878417969,[9],True,"[-0.1512432098388672, -5.2358245849609375, -4.142978668212891, -4.943199157714844, -3.72064208984375, -5.28297233581543, -4.368391036987305, -4.633943557739258]",0,9],-0.1512432098388672,True,allenai/OLMo-7B,step391000-tokens1730B,False
dist3_diag1,1,dist3_diag1_1,False,[4],"4]
[4] [2] [",-2.9733829498291016,[4],True,"[-3.278291702270508, -2.7397518157958984, -3.7717533111572266, -4.309980392456055, -0.3801765441894531, -3.8556575775146484, -4.097393035888672, -3.7794742584228516]",4,4],-0.3801765441894531,True,allenai/OLMo-7B,step391000-tokens1730B,False
dist3_diag2,1,dist3_diag2_1,False,[5],"5]
[5] [3] [",-1.8751258850097656,[5],True,"[-0.25633811950683594, -5.2429046630859375, -3.5848159790039062, -4.33452033996582, -3.2696151733398438, -3.103107452392578, -4.503419876098633, -3.1634902954101562]",0,5],-0.25633811950683594,True,allenai/OLMo-7B,step391000-tokens1730B,False
prog_size1,1,prog_size1_1,False,[5],"5]
[4] [5] [",-0.7312145233154297,[5],True,"[-4.126849174499512, -5.326003074645996, -3.044454574584961, -4.595745086669922, -4.671867370605469, -4.820784568786621, -0.31785011291503906, -2.069293975830078]",6,5],-0.31785011291503906,True,allenai/OLMo-7B,step391000-tokens1730B,False
prog_size2,1,prog_size2_1,False,[9],"9]
[7] [9] [",-1.0399894714355469,[9],True,"[-4.528598785400391, -4.906891822814941, -0.4833564758300781, -3.5016555786132812, -3.6098270416259766, -2.624685287475586, -4.292786598205566, -4.357219696044922]",2,9],-0.4833564758300781,True,allenai/OLMo-7B,step391000-tokens1730B,False
two_rule_comb0,1,two_rule_comb0_1,False,[7 0],"7 0]
[8 9] [8",-2.2743263244628906,"[7, 0]",True,"[-0.028921127319335938, -10.983415603637695, -8.276110649108887, -10.697031021118164, -7.640232086181641, -10.599897384643555, -10.629520416259766, -8.419914245605469]",0,7 0],-0.028921127319335938,True,allenai/OLMo-7B,step391000-tokens1730B,False
two_rule_comb1,1,two_rule_comb1_1,False,[8 9],"8 2]
[2 7] [8",-6.013261795043945,"[8, 2]",False,"[-3.794046401977539, -3.3188419342041016, -3.9022293090820312, -3.129467010498047, -3.46466064453125, -5.355876922607422, -2.731792449951172, -5.448184967041016]",6,8 9],-2.731792449951172,True,allenai/OLMo-7B,step391000-tokens1730B,False
two_rule_comb2,1,two_rule_comb2_1,False,[0 7],"0 7]
[2 6] [0",-3.424877166748047,"[0, 7]",True,"[-5.819713592529297, -5.769716262817383, -6.296504974365234, -5.7442169189453125, -5.998020172119141, -6.367513656616211, -0.6675281524658203, -6.6590576171875]",6,0 7],-0.6675281524658203,True,allenai/OLMo-7B,step391000-tokens1730B,False
two_rule_comb3,1,two_rule_comb3_1,False,[9 0],"9 0]
[5 9] [9",-3.1809024810791016,"[9, 0]",True,"[-8.107921600341797, -6.544416427612305, -5.789724349975586, -5.4554595947265625, -1.2647171020507812, -5.172574996948242, -7.4467620849609375, -5.798297882080078]",4,9 0],-1.2647171020507812,True,allenai/OLMo-7B,step391000-tokens1730B,False
two_rule_comb4,1,two_rule_comb4_1,False,[5 7],"5 5]
[4 4] [5",-2.439208984375,"[5, 5]",False,"[-6.959630966186523, -7.0769195556640625, -6.9190216064453125, -3.8893356323242188, -3.2203445434570312, -7.519674301147461, -7.177726745605469, -3.868154525756836]",4,5 7],-3.2203445434570312,True,allenai/OLMo-7B,step391000-tokens1730B,False
two_rule_comb5,1,two_rule_comb5_1,False,[4 4],"4 4]
[3 5] [4",-0.34598541259765625,"[4, 4]",True,"[-0.10801315307617188, -6.572458267211914, -7.041936874389648, -5.809965133666992, -9.58255672454834, -5.973590850830078, -9.393664360046387, -10.139571189880371]",0,4 4],-0.10801315307617188,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb0,1,three_rule_comb0_1,False,[3 0 0],"3 0 0]
[1 1 1]",-4.203794479370117,"[3, 0, 0]",True,"[-0.08496665954589844, -13.0311279296875, -9.759885787963867, -14.930307388305664, -8.291618347167969, -16.043716430664062, -12.745723724365234, -5.768951416015625]",0,3 0 0],-0.08496665954589844,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb1,1,three_rule_comb1_1,False,[8 9 9],"1 3 9]
[3 6 2]",-7.171207427978516,"[1, 3, 9]",False,"[-8.060976028442383, -7.532308578491211, -7.761232376098633, -4.728015899658203, -8.794795989990234, -8.622087478637695, -8.564159393310547, -8.156885147094727]",3,8 9 9],-4.728015899658203,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb2,1,three_rule_comb2_1,False,[1 1 9],"1 1 9]
[5 3 10]",-4.832792282104492,"[1, 1, 9]",True,"[-1.1252784729003906, -13.555452346801758, -10.356391906738281, -6.821643829345703, -11.441953659057617, -11.611154556274414, -6.29005241394043, -13.334527969360352]",0,1 1 9],-1.1252784729003906,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb3,1,three_rule_comb3_1,False,[2 1 2],"1 2 2]
[1 2 0]",-6.7470703125,"[1, 2, 2]",False,"[-3.0404930114746094, -14.537309646606445, -8.415105819702148, -8.31447982788086, -9.043651580810547, -3.9520092010498047, -6.649385452270508, -5.555246353149414]",0,2 1 2],-3.0404930114746094,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb4,1,three_rule_comb4_1,False,[7 9 4],"7 8 4]
[8 7 4]",-4.57928466796875,"[7, 8, 4]",False,"[-8.310352325439453, -3.4929885864257812, -7.080930709838867, -6.670408248901367, -2.9198341369628906, -5.444559097290039, -6.588356018066406, -8.629619598388672]",4,7 9 4],-2.9198341369628906,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb5,1,three_rule_comb5_1,False,[3 3 1],"3 4 3]
[5 5 5]",-4.381868362426758,"[3, 4, 3]",False,"[-7.6355133056640625, -12.419189453125, -11.129674911499023, -14.845924377441406, -12.354534149169922, -4.563837051391602, -8.894584655761719, -11.83975601196289]",5,3 3 1],-4.563837051391602,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb6,1,three_rule_comb6_1,False,[7 1 9],"7 1 9]
[2 4 8]",-1.8656501770019531,"[7, 1, 9]",True,"[-10.566699981689453, -9.04056167602539, -0.19255447387695312, -9.063337326049805, -9.204166412353516, -8.80341911315918, -9.178173065185547, -5.6097564697265625]",2,7 1 9],-0.19255447387695312,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb7,1,three_rule_comb7_1,False,[3 1 8],"3 1 7]
[3 1 7]",-3.665121078491211,"[3, 1, 7]",False,"[-8.925590515136719, -9.63177490234375, -2.3082447052001953, -6.404712677001953, -3.3889198303222656, -1.3477039337158203, -12.075571060180664, -10.528608322143555]",5,3 1 8],-1.3477039337158203,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb8,1,three_rule_comb8_1,False,[5 5 5],"5 8 2]
[4 6 1]",-3.0530624389648438,"[5, 8, 2]",False,"[-6.599903106689453, -11.065275192260742, -6.218479156494141, -9.984268188476562, -10.666181564331055, -5.836122512817383, -9.893611907958984, -10.854652404785156]",5,3 7 9],-5.836122512817383,False,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb9,1,three_rule_comb9_1,False,[8 9 0],"8 9 0]
[7 8 1]",-0.5088424682617188,"[8, 9, 0]",True,"[-12.168645858764648, -0.21036720275878906, -13.659036636352539, -10.638526916503906, -12.592975616455078, -12.806743621826172, -7.250770568847656, -13.141427993774414]",1,8 9 0],-0.21036720275878906,True,allenai/OLMo-7B,step391000-tokens1730B,False
c3_set_union,1,c3_set_union_1,True,[5 7 4 1],"5 4]
[7 5] [4",-5.915395736694336,[4 5],False,"[-3.0311126708984375, -1.9062690734863281, -5.261375427246094, 0.0, -5.105630874633789, -6.177824020385742, -3.5838565826416016, -6.042356491088867]",3,],0.0,False,allenai/OLMo-7B,step391000-tokens1730B,False
c1_set_union,1,c1_set_union_1,True,[4],"4]
[1 4] [1]",-4.382501602172852,[4],True,"[-8.622976303100586, -6.833339691162109, -0.16657257080078125, -6.0216064453125, 0.0, -9.927190780639648, -5.976003646850586, -10.494979858398438]",4,],0.0,False,allenai/OLMo-7B,step391000-tokens1730B,False
c2_set_union,1,c2_set_union_1,True,[8],"8]
[2] [2 8]",-5.552387237548828,[8],True,"[-4.540164947509766, 0.0, -5.244495391845703, -4.320060729980469, -5.537029266357422, -5.951967239379883, -1.0865592956542969, -3.833984375]",1,],0.0,False,allenai/OLMo-7B,step391000-tokens1730B,False
AND,1,AND_1,True,[1],"1]
[4 1] [7 1",-3.4647674560546875,[1],True,"[-8.554880142211914, -11.748851776123047, -7.860267639160156, -12.284223556518555, -0.1015625, 0.0, -11.56300163269043, -14.731674194335938]",5,],0.0,False,allenai/OLMo-7B,step391000-tokens1730B,False
XOR,1,XOR_1,True,[9 8],"8 2]
[2 8] [8",-4.2908935546875,[2 8],False,"[-9.281818389892578, -10.538521766662598, -3.3361072540283203, -10.22083568572998, -10.807496070861816, -14.67206859588623, -3.5520973205566406, -2.868032455444336]",7,7 2],-2.868032455444336,False,allenai/OLMo-7B,step391000-tokens1730B,False
c3_set_union_permuted,1,c3_set_union_permuted_1,True,[1 6 7 5],"6 7]
[1 7] [5",-5.437170028686523,[6 7],False,"[-11.494649887084961, -3.9070358276367188, -6.318180084228516, -4.366277694702148, -5.348121643066406, -3.3905982971191406, -5.141101837158203, -5.528663635253906]",5,5 1],-3.3905982971191406,False,allenai/OLMo-7B,step391000-tokens1730B,False
c2_set_union_permuted,1,c2_set_union_permuted_1,True,[5],"6 5]
[5] [5]",-6.793300628662109,[5 6],False,"[-9.60659408569336, -2.8633270263671875, -2.84051513671875, -3.7388477325439453, -7.765531539916992, -3.7034244537353516, -2.170095443725586, -6.487636566162109]",6,6],-2.170095443725586,False,allenai/OLMo-7B,step391000-tokens1730B,False
c1_set_union_permuted,1,c1_set_union_permuted_1,True,[4],"4]
[1 2] [1]",-5.244693756103516,[4],True,"[-8.61098861694336, -6.977531433105469, -3.3227787017822266, -3.1217479705810547, -6.989734649658203, -2.3552913665771484, -1.2922344207763672, -3.8610363006591797]",6,4],-1.2922344207763672,True,allenai/OLMo-7B,step391000-tokens1730B,False
XOR_permuted,1,XOR_permuted_1,True,[8 4],"4 5]
[2 5] [4",-5.109043121337891,[4 5],False,"[-5.0561981201171875, -2.380859375, -2.7061004638671875, -4.352533340454102, -3.0947723388671875, -9.223523139953613, -10.254642486572266, -3.3163223266601562]",1,4 2],-2.380859375,False,allenai/OLMo-7B,step391000-tokens1730B,False
AND_permuted,1,AND_permuted_1,True,[],"3]
[9] [6] [",-6.968788146972656,[3],False,"[-9.677433013916016, 0.0, -3.6928234100341797, -3.9680824279785156, -10.654958724975586, -4.141546249389648, -11.414323806762695, -4.450412750244141]",1,],0.0,True,allenai/OLMo-7B,step391000-tokens1730B,False
row_constant,2,row_constant_2,False,[7],"7]
[4] [4] [",-2.055234909057617,[7],True,"[-0.10537147521972656, -4.414739608764648, -4.864461898803711, -5.3418426513671875, -4.601062774658203, -4.710794448852539, -4.675952911376953, -4.400308609008789]",0,7],-0.10537147521972656,True,allenai/OLMo-7B,step391000-tokens1730B,False
col_constant,2,col_constant_2,False,[9],"9]
[4] [2] [",-0.4042072296142578,[9],True,"[-4.298524856567383, -4.779033660888672, -4.8365631103515625, -4.742319107055664, -4.495445251464844, -5.070489883422852, -0.1349506378173828, -5.180980682373047]",6,9],-0.1349506378173828,True,allenai/OLMo-7B,step391000-tokens1730B,False
dist3_diag1,2,dist3_diag1_2,False,[7],"4]
[5] [4] [",-1.008016586303711,[4],False,"[-4.105443954467773, -3.6644420623779297, -2.313447952270508, -5.438512802124023, -0.39580726623535156, -4.482368469238281, -2.5765647888183594, -3.408567428588867]",4,4],-0.39580726623535156,False,allenai/OLMo-7B,step391000-tokens1730B,False
dist3_diag2,2,dist3_diag2_2,False,[5],"5]
[5] [2] [",-1.821023941040039,[5],True,"[-3.6532936096191406, -3.503093719482422, -5.03148078918457, -4.20576286315918, -0.2759990692138672, -3.4777660369873047, -5.699123382568359, -2.6508617401123047]",4,5],-0.2759990692138672,True,allenai/OLMo-7B,step391000-tokens1730B,False
prog_size1,2,prog_size1_2,False,[6],"6]
[5] [6] [",-0.6740627288818359,[6],True,"[-4.196608543395996, -0.20832061767578125, -3.008190155029297, -5.94422721862793, -4.781832695007324, -4.285353660583496, -4.146509170532227, -4.562417984008789]",1,6],-0.20832061767578125,True,allenai/OLMo-7B,step391000-tokens1730B,False
prog_size2,2,prog_size2_2,False,[0],"0]
[2] [0] [",-1.7506523132324219,[0],True,"[-3.7980384826660156, -4.607090950012207, -1.7932815551757812, -2.933450698852539, -4.21088981628418, -3.7472286224365234, -0.4375648498535156, -5.18092155456543]",6,0],-0.4375648498535156,True,allenai/OLMo-7B,step391000-tokens1730B,False
two_rule_comb0,2,two_rule_comb0_2,False,[2 4],"2 4]
[3 7] [9",-0.22119140625,"[2, 4]",True,"[-6.4714813232421875, -7.751323699951172, -10.872358322143555, -9.131343841552734, -8.798746109008789, -0.05617332458496094, -7.927589416503906, -8.52255630493164]",5,2 4],-0.05617332458496094,True,allenai/OLMo-7B,step391000-tokens1730B,False
two_rule_comb1,2,two_rule_comb1_2,False,[2 6],"2 6] [6 6]
[6",-4.119451522827148,"[2, 6]",True,"[-6.734079360961914, -0.6502971649169922, -8.590614318847656, -8.077634811401367, -4.606472015380859, -5.3869476318359375, -10.660694122314453, -6.002737045288086]",1,2 6],-0.6502971649169922,True,allenai/OLMo-7B,step391000-tokens1730B,False
two_rule_comb2,2,two_rule_comb2_2,False,[6 5],"6 5]
[9 4] [5",-0.7850856781005859,"[6, 5]",True,"[-10.461454391479492, -7.08485221862793, -11.118175506591797, -11.397018432617188, -10.38632583618164, -7.64984130859375, -7.394094467163086, -0.029094696044921875]",7,6 5],-0.029094696044921875,True,allenai/OLMo-7B,step391000-tokens1730B,False
two_rule_comb3,2,two_rule_comb3_2,False,[4 8],"4 8]
[1 0] [4",-1.5790481567382812,"[4, 8]",True,"[-7.958791732788086, -6.120119094848633, -0.13810348510742188, -7.506275177001953, -5.481166839599609, -8.162919998168945, -7.482208251953125, -9.134355545043945]",2,4 8],-0.13810348510742188,True,allenai/OLMo-7B,step391000-tokens1730B,False
two_rule_comb4,2,two_rule_comb4_2,False,[4 3],"4 3] [5 6]
[3",-3.1131744384765625,"[4, 3]",True,"[-8.135906219482422, -9.662504196166992, -1.6380233764648438, -3.9300003051757812, -8.788331985473633, -4.109189987182617, -5.316715240478516, -6.490318298339844]",2,4 3],-1.6380233764648438,True,allenai/OLMo-7B,step391000-tokens1730B,False
two_rule_comb5,2,two_rule_comb5_2,False,[9 9],"8 9]
[7 8] [8",-0.7381401062011719,"[8, 9]",False,"[-10.106829643249512, -9.325197219848633, -6.060047149658203, -5.985599517822266, -7.381081581115723, -6.65706729888916, -7.0042266845703125, -7.826532363891602]",3,7 8],-5.985599517822266,False,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb0,2,three_rule_comb0_2,False,[2 9 0],"2 9 0]
[3 4 0]",-4.557027816772461,"[2, 9, 0]",True,"[-8.31634521484375, -6.975349426269531, -10.37381362915039, -12.92385482788086, -0.023204803466796875, -7.563163757324219, -13.40010929107666, -12.489748001098633]",4,2 9 0],-0.023204803466796875,True,allenai/OLMo-7B,step391000-tokens1730B,False
three_rule_comb1,2,three_rule_comb1_2,False,[3 3 2],"3 3 2]
[3 6 5]",-3.1668128967285156,"[3, 3, 2]",True,"[-8.65078353881836, -9.233880996704102, -8.393526077270508, -6.235631942749023, -5.692211151123047, -1.4068984985351562, -9.186582565307617, -8.073654174804688]",5,3 3 2],-1.4068984985351562,True,allenai/OLMo-7B,step391000-tokens1730B,False
