problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision,instruct
three_rule_comb2,0,three_rule_comb2_0,False,[0 0 1],"0 0 1]
[6 6 4]",-3.774778366088867,"[0, 0, 1]",True,"[-10.089275360107422, -0.9991817474365234, -3.634572982788086, -11.763444900512695, -12.090866088867188, -10.082208633422852, -8.931756973266602, -11.112934112548828]",1,0 0 1],-0.9991817474365234,True,allenai/OLMo-7B,step481000-tokens2128B,False
three_rule_comb3,0,three_rule_comb3_0,False,[5 1 7],"5 1 7]
[9 7 4]",-5.999448776245117,"[5, 1, 7]",True,"[-8.377355575561523, -7.368978500366211, -8.481643676757812, -6.216377258300781, -4.682807922363281, -4.64946174621582, -6.707660675048828, -2.4842071533203125]",7,5 1 7],-2.4842071533203125,True,allenai/OLMo-7B,step481000-tokens2128B,False
three_rule_comb4,0,three_rule_comb4_0,False,[8 7 0],"8 7 0]
[7 2 0]",-5.303834915161133,"[8, 7, 0]",True,"[-7.193098068237305, -8.459249496459961, -6.996557235717773, -3.4273948669433594, -6.485858917236328, -8.078479766845703, -7.876256942749023, -8.016870498657227]",3,8 7 0],-3.4273948669433594,True,allenai/OLMo-7B,step481000-tokens2128B,False
three_rule_comb5,0,three_rule_comb5_0,False,[5 0 7],"5 4 7]
[1 3 5]",-4.556772232055664,"[5, 4, 7]",False,"[-14.5101318359375, -1.6997604370117188, -4.550321578979492, -3.383668899536133, -8.892024993896484, -9.37860107421875, -3.8578033447265625, -14.962955474853516]",1,5 0 7],-1.6997604370117188,True,allenai/OLMo-7B,step481000-tokens2128B,False
three_rule_comb6,0,three_rule_comb6_0,False,[0 1 6],"0 1 6]
[3 9 6]",-3.1912879943847656,"[0, 1, 6]",True,"[-10.797178268432617, -6.12864875793457, -12.096242904663086, -5.424678802490234, -0.4587421417236328, -7.705163955688477, -10.046102523803711, -7.552911758422852]",4,0 1 6],-0.4587421417236328,True,allenai/OLMo-7B,step481000-tokens2128B,False
three_rule_comb7,0,three_rule_comb7_0,False,[5 4 8],"9 5 2]
[9 5 2]",-5.801383972167969,"[9, 5, 2]",False,"[-6.7572174072265625, -8.837692260742188, -7.976091384887695, -4.988166809082031, -6.443572998046875, -8.92962646484375, -6.242259979248047, -7.367576599121094]",3,5 4 8],-4.988166809082031,True,allenai/OLMo-7B,step481000-tokens2128B,False
three_rule_comb8,0,three_rule_comb8_0,False,[8 1 2],"8 2 5]
[7 3 8]",-4.502782821655273,"[8, 2, 5]",False,"[-4.593296051025391, -8.219104766845703, -6.507467269897461, -6.282175064086914, -7.77845573425293, -7.008049011230469, -4.789577484130859, -7.604394912719727]",0,8 1 2],-4.593296051025391,True,allenai/OLMo-7B,step481000-tokens2128B,False
three_rule_comb9,0,three_rule_comb9_0,False,[5 7 3],"5 6 3]
[6 6 4]",-1.9731216430664062,"[5, 6, 3]",False,"[-5.493579864501953, -7.621713638305664, -4.59716796875, -7.088483810424805, -4.613212585449219, -6.359416961669922, -9.337472915649414, -6.874996185302734]",2,5 7 4],-4.59716796875,False,allenai/OLMo-7B,step481000-tokens2128B,False
c3_set_union,0,c3_set_union_0,True,[6 4 1 9],"6 4 9]
[6 4 9]",-4.55048942565918,[4 6 9],False,"[-7.342491149902344, -1.8481063842773438, -2.907724380493164, -5.498359680175781, -5.134429931640625, 0.0, -3.7477970123291016, -6.667913436889648]",5,],0.0,False,allenai/OLMo-7B,step481000-tokens2128B,False
c1_set_union,0,c1_set_union_0,True,[4],"4]
[7 4] [7]",-4.370828628540039,[4],True,"[-9.411123275756836, -10.258424758911133, -5.359930038452148, -0.051258087158203125, -6.384540557861328, -6.827524185180664, -9.288732528686523, -11.476142883300781]",3,4],-0.051258087158203125,True,allenai/OLMo-7B,step481000-tokens2128B,False
c2_set_union,0,c2_set_union_0,True,[9],"9]
[6] [6 9]",-5.333347320556641,[9],True,"[-3.330442428588867, 0.0, -1.0153846740722656, -4.818384170532227, -5.112117767333984, -6.257650375366211, -3.654916763305664, -5.731191635131836]",1,],0.0,False,allenai/OLMo-7B,step481000-tokens2128B,False
AND,0,AND_0,True,[4],"4]
[1 5 4] [6",-4.005346298217773,[4],True,"[-10.271820068359375, -8.9920654296875, -10.795671463012695, -5.004648208618164, -9.034704208374023, -0.20631790161132812, -7.225583076477051, -6.588281631469727]",5,4],-0.20631790161132812,True,allenai/OLMo-7B,step481000-tokens2128B,False
XOR,0,XOR_0,True,[4 3],"3 6]
[3 6] [1",-3.999319076538086,[3 6],False,"[-13.103525161743164, -7.828269958496094, -7.178466796875, -7.543222427368164, -3.9015884399414062, -3.1434192657470703, -3.971982955932617, -9.170553207397461]",5,6 1],-3.1434192657470703,False,allenai/OLMo-7B,step481000-tokens2128B,False
c3_set_union_permuted,0,c3_set_union_permuted_0,True,[2 6 5 3],"3 6]
[3 6] [2",-6.477672576904297,[3 6],False,"[0.0, -6.360424041748047, -2.7454090118408203, -4.455358505249023, -3.326322555541992, -6.252798080444336, -11.452354431152344, -4.989612579345703]",0,],0.0,False,allenai/OLMo-7B,step481000-tokens2128B,False
c2_set_union_permuted,0,c2_set_union_permuted_0,True,[5],"1 5]
[1] [1 5",-6.66700553894043,[1 5],False,"[-2.1246585845947266, -3.294290542602539, -3.860107421875, -9.644542694091797, -7.022884368896484, -5.152933120727539, -6.436285018920898, -10.012826919555664]",0,5],-2.1246585845947266,True,allenai/OLMo-7B,step481000-tokens2128B,False
c1_set_union_permuted,0,c1_set_union_permuted_0,True,[0],"0]
[9 0] [9]",-6.396125793457031,[0],True,"[-4.683065414428711, -4.1043548583984375, -3.942953109741211, -1.261251449584961, -4.273611068725586, -1.8950157165527344, -8.134504318237305, 0.0]",7,],0.0,False,allenai/OLMo-7B,step481000-tokens2128B,False
XOR_permuted,0,XOR_permuted_0,True,[4 0],"4 8]
[8 4] [4",-3.7534027099609375,[4 8],False,"[-15.753304481506348, -1.6380443572998047, -8.391067504882812, -13.416451454162598, -1.8277835845947266, -4.291595458984375, 0.0, -11.795526504516602]",6,],0.0,False,allenai/OLMo-7B,step481000-tokens2128B,False
AND_permuted,0,AND_permuted_0,True,[],"3]
[2] [9] [",-6.085020065307617,[3],False,"[-6.868106842041016, -5.305109024047852, -12.33575439453125, -13.130193710327148, 0.0, -9.347257614135742, -1.549886703491211, -5.307186126708984]",4,],0.0,True,allenai/OLMo-7B,step481000-tokens2128B,False
row_constant,1,row_constant_1,False,[4],"4]
[8] [8] [",-2.5121307373046875,[4],True,"[-5.191017150878906, -5.875160217285156, -6.2662506103515625, -5.004337310791016, -5.690134048461914, -0.06724166870117188, -4.759817123413086, -3.9983158111572266]",5,4],-0.06724166870117188,True,allenai/OLMo-7B,step481000-tokens2128B,False
col_constant,1,col_constant_1,False,[9],"9]
[6] [0] [",-0.20754051208496094,[9],True,"[-0.05672454833984375, -6.05555534362793, -5.029752731323242, -5.698152542114258, -4.687292098999023, -6.062654495239258, -5.259918212890625, -5.295696258544922]",0,9],-0.05672454833984375,True,allenai/OLMo-7B,step481000-tokens2128B,False
dist3_diag1,1,dist3_diag1_1,False,[4],"4]
[8] [4] [",-2.35809326171875,[4],True,"[-3.1288795471191406, -2.533418655395508, -3.4654388427734375, -4.515834808349609, -0.34282493591308594, -3.8270645141601562, -3.7684249877929688, -4.055540084838867]",4,4],-0.34282493591308594,True,allenai/OLMo-7B,step481000-tokens2128B,False
dist3_diag2,1,dist3_diag2_1,False,[5],"5]
[3] [6] [",-2.5990333557128906,[5],True,"[-0.17789840698242188, -5.31654167175293, -3.9545440673828125, -3.9655628204345703, -3.863677978515625, -3.410379409790039, -4.432731628417969, -3.4575576782226562]",0,5],-0.17789840698242188,True,allenai/OLMo-7B,step481000-tokens2128B,False
prog_size1,1,prog_size1_1,False,[5],"5]
[4] [5] [",-0.7231636047363281,[5],True,"[-4.308459281921387, -5.468666076660156, -3.2773971557617188, -4.321023941040039, -4.594437599182129, -4.787341117858887, -0.3515052795410156, -1.7133102416992188]",6,5],-0.3515052795410156,True,allenai/OLMo-7B,step481000-tokens2128B,False
prog_size2,1,prog_size2_1,False,[9],"9]
[7] [9] [",-0.7126674652099609,[9],True,"[-5.390934944152832, -4.405107498168945, -0.3151512145996094, -4.188459396362305, -3.460526466369629, -3.705911636352539, -4.886693954467773, -4.497018814086914]",2,9],-0.3151512145996094,True,allenai/OLMo-7B,step481000-tokens2128B,False
two_rule_comb0,1,two_rule_comb0_1,False,[7 0],"7 0]
[8 9] [8",-1.783945083618164,"[7, 0]",True,"[-0.09160232543945312, -9.449895858764648, -6.606212615966797, -9.479988098144531, -6.060939788818359, -9.576848983764648, -9.031553268432617, -6.91978645324707]",0,7 0],-0.09160232543945312,True,allenai/OLMo-7B,step481000-tokens2128B,False
two_rule_comb1,1,two_rule_comb1_1,False,[8 9],"9 9]
[9 2] [7",-5.987377166748047,"[9, 9]",False,"[-2.7835350036621094, -3.6523380279541016, -3.6915206909179688, -3.197793960571289, -3.6220760345458984, -4.936067581176758, -2.5717697143554688, -5.101274490356445]",6,8 9],-2.5717697143554688,True,allenai/OLMo-7B,step481000-tokens2128B,False
two_rule_comb2,1,two_rule_comb2_1,False,[0 7],"1 7]
[1 6] [0",-4.47077751159668,"[1, 7]",False,"[-5.609617233276367, -5.755645751953125, -5.2426300048828125, -4.698223114013672, -6.003068923950195, -5.767692565917969, -1.7641582489013672, -5.52227783203125]",6,0 7],-1.7641582489013672,True,allenai/OLMo-7B,step481000-tokens2128B,False
two_rule_comb3,1,two_rule_comb3_1,False,[9 0],"9 0]
[4 5] [5",-2.5833568572998047,"[9, 0]",True,"[-6.992961883544922, -7.025918960571289, -7.079883575439453, -5.950183868408203, -0.44203758239746094, -6.127143859863281, -7.657442092895508, -5.25617790222168]",4,9 0],-0.44203758239746094,True,allenai/OLMo-7B,step481000-tokens2128B,False
two_rule_comb4,1,two_rule_comb4_1,False,[5 7],"5 5]
[4 4] [5",-2.151914596557617,"[5, 5]",False,"[-6.093435287475586, -4.452262878417969, -6.852184295654297, -4.462892532348633, -4.186124801635742, -6.31756591796875, -6.024248123168945, -4.653566360473633]",4,5 7],-4.186124801635742,True,allenai/OLMo-7B,step481000-tokens2128B,False
two_rule_comb5,1,two_rule_comb5_1,False,[4 4],"4 4]
[3 5] [4",-0.33909034729003906,"[4, 4]",True,"[-0.05452919006347656, -6.452434539794922, -7.36375617980957, -5.477659225463867, -9.310657501220703, -6.5485076904296875, -9.343036651611328, -11.086217880249023]",0,4 4],-0.05452919006347656,True,allenai/OLMo-7B,step481000-tokens2128B,False
three_rule_comb0,1,three_rule_comb0_1,False,[3 0 0],"3 0 0]
[3 1 1]",-3.3528671264648438,"[3, 0, 0]",True,"[-0.12292861938476562, -14.962425231933594, -10.935497283935547, -16.164676666259766, -7.50556755065918, -15.646839141845703, -13.939620971679688, -5.334875106811523]",0,3 0 0],-0.12292861938476562,True,allenai/OLMo-7B,step481000-tokens2128B,False
three_rule_comb1,1,three_rule_comb1_1,False,[8 9 9],"1 3 9]
[1 6 3]",-7.802709579467773,"[1, 3, 9]",False,"[-6.687139511108398, -7.497600555419922, -7.726112365722656, -4.747636795043945, -8.239692687988281, -8.189889907836914, -7.3146209716796875, -7.874921798706055]",3,8 9 9],-4.747636795043945,True,allenai/OLMo-7B,step481000-tokens2128B,False
three_rule_comb2,1,three_rule_comb2_1,False,[1 1 9],"1 1 9]
[5 3 5]",-3.8966732025146484,"[1, 1, 9]",True,"[-0.3500194549560547, -14.942991256713867, -10.206136703491211, -7.863157272338867, -11.577016830444336, -12.555854797363281, -7.011655807495117, -14.042503356933594]",0,1 1 9],-0.3500194549560547,True,allenai/OLMo-7B,step481000-tokens2128B,False
three_rule_comb3,1,three_rule_comb3_1,False,[2 1 2],"2 2 2]
[2 2 0]",-6.595386505126953,"[2, 2, 2]",False,"[-3.1504688262939453, -15.782201766967773, -8.888898849487305, -8.02072525024414, -9.536064147949219, -3.7990169525146484, -6.844430923461914, -5.523918151855469]",0,2 1 2],-3.1504688262939453,True,allenai/OLMo-7B,step481000-tokens2128B,False
three_rule_comb4,1,three_rule_comb4_1,False,[7 9 4],"7 8 4]
[7 8 4]",-6.925594329833984,"[7, 8, 4]",False,"[-6.309667587280273, -4.132038116455078, -5.8282318115234375, -5.286703109741211, -3.7837047576904297, -5.655220031738281, -5.458892822265625, -5.67772102355957]",4,7 9 4],-3.7837047576904297,True,allenai/OLMo-7B,step481000-tokens2128B,False
three_rule_comb5,1,three_rule_comb5_1,False,[3 3 1],"3 4 3]
[5 5 5]",-5.092584609985352,"[3, 4, 3]",False,"[-5.778339385986328, -11.50930404663086, -10.536224365234375, -12.938835144042969, -10.679908752441406, -5.0126495361328125, -8.720645904541016, -11.212158203125]",5,3 3 1],-5.0126495361328125,True,allenai/OLMo-7B,step481000-tokens2128B,False
three_rule_comb6,1,three_rule_comb6_1,False,[7 1 9],"7 1 9]
[1 3 4]",-1.2397651672363281,"[7, 1, 9]",True,"[-10.926973342895508, -10.171510696411133, -0.11865043640136719, -10.89803695678711, -10.900402069091797, -8.799812316894531, -9.801336288452148, -7.284727096557617]",2,7 1 9],-0.11865043640136719,True,allenai/OLMo-7B,step481000-tokens2128B,False
three_rule_comb7,1,three_rule_comb7_1,False,[3 1 8],"3 1 7]
[3 1 7]",-1.9297332763671875,"[3, 1, 7]",False,"[-8.869075775146484, -8.185176849365234, -2.6723251342773438, -5.574220657348633, -4.060945510864258, -2.0264110565185547, -12.593635559082031, -9.12559700012207]",5,3 1 8],-2.0264110565185547,True,allenai/OLMo-7B,step481000-tokens2128B,False
three_rule_comb8,1,three_rule_comb8_1,False,[5 5 5],"5 8 2]
[4 6 1]",-1.698354721069336,"[5, 8, 2]",False,"[-7.410213470458984, -12.138429641723633, -3.8354721069335938, -9.972408294677734, -11.447380065917969, -6.00645637512207, -10.270835876464844, -12.674066543579102]",2,1 9 1],-3.8354721069335938,False,allenai/OLMo-7B,step481000-tokens2128B,False
three_rule_comb9,1,three_rule_comb9_1,False,[8 9 0],"8 9 0]
[7 8 1]",-0.847686767578125,"[8, 9, 0]",True,"[-13.140419006347656, -0.12903785705566406, -14.194021224975586, -12.885486602783203, -13.838729858398438, -12.35427474975586, -6.631340026855469, -14.260485649108887]",1,8 9 0],-0.12903785705566406,True,allenai/OLMo-7B,step481000-tokens2128B,False
c3_set_union,1,c3_set_union_1,True,[5 7 4 1],"5 4]
[7 5] [1",-7.434440612792969,[4 5],False,"[-3.121349334716797, -2.2773971557617188, -4.472555160522461, 0.0, -4.295230865478516, -7.0467987060546875, -3.200490951538086, -5.4999542236328125]",3,],0.0,False,allenai/OLMo-7B,step481000-tokens2128B,False
c1_set_union,1,c1_set_union_1,True,[4],"4]
[1 2] [1]",-4.478324890136719,[4],True,"[-7.912944793701172, -6.876640319824219, -0.17107200622558594, -7.076845169067383, 0.0, -9.809675216674805, -6.150457382202148, -8.171188354492188]",4,],0.0,False,allenai/OLMo-7B,step481000-tokens2128B,False
c2_set_union,1,c2_set_union_1,True,[8],"8]
[2] [2 8]",-5.236171722412109,[8],True,"[-5.525550842285156, 0.0, -4.71943473815918, -2.489034652709961, -3.1874046325683594, -5.809736251831055, -1.0282115936279297, -3.4225635528564453]",1,],0.0,False,allenai/OLMo-7B,step481000-tokens2128B,False
AND,1,AND_1,True,[1],"1]
[4 1] [7 1",-4.786733627319336,[1],True,"[-7.894168853759766, -10.90987491607666, -7.08098030090332, -11.46113109588623, -0.11967849731445312, 0.0, -11.35283088684082, -13.366613388061523]",5,],0.0,False,allenai/OLMo-7B,step481000-tokens2128B,False
XOR,1,XOR_1,True,[9 8],"2 9]
[2 8] [2",-5.989131927490234,[2 9],False,"[-8.265369415283203, -7.955860137939453, -2.7537174224853516, -9.431427001953125, -7.846443176269531, -11.18998908996582, -3.632640838623047, -2.680166244506836]",7,7 2],-2.680166244506836,False,allenai/OLMo-7B,step481000-tokens2128B,False
c3_set_union_permuted,1,c3_set_union_permuted_1,True,[1 6 7 5],"6 7]
[1 6] [5",-6.689029693603516,[6 7],False,"[-10.836610794067383, -3.911958694458008, -5.874607086181641, -4.25946044921875, -4.894868850708008, -4.165319442749023, -4.822904586791992, -5.884206771850586]",1,7 6],-3.911958694458008,False,allenai/OLMo-7B,step481000-tokens2128B,False
c2_set_union_permuted,1,c2_set_union_permuted_1,True,[5],"6]
[5] [5] [",-5.042430877685547,[6],False,"[-10.03972053527832, -3.8583450317382812, -2.5629043579101562, -4.318170547485352, -8.660655975341797, -4.677970886230469, -1.4075050354003906, -6.88597297668457]",6,6],-1.4075050354003906,False,allenai/OLMo-7B,step481000-tokens2128B,False
c1_set_union_permuted,1,c1_set_union_permuted_1,True,[4],"4]
[1 2] [1]",-5.37042236328125,[4],True,"[-8.243389129638672, -5.988653182983398, -3.8107357025146484, -3.605955123901367, -6.262859344482422, -2.2410335540771484, -1.0335540771484375, -3.031625747680664]",6,4],-1.0335540771484375,True,allenai/OLMo-7B,step481000-tokens2128B,False
XOR_permuted,1,XOR_permuted_1,True,[8 4],"8 4]
[4 2] [5",-6.41050910949707,[4 8],True,"[-4.647701263427734, -2.783771514892578, -2.492769241333008, -4.809139251708984, -3.810422897338867, -8.586267471313477, -9.65237045288086, -3.154417037963867]",2,8 4],-2.492769241333008,True,allenai/OLMo-7B,step481000-tokens2128B,False
AND_permuted,1,AND_permuted_1,True,[],"3]
[3] [6] [",-6.729986190795898,[3],False,"[-7.864234924316406, 0.0, -3.3304405212402344, -3.671834945678711, -8.353645324707031, -4.388185501098633, -10.516532897949219, -4.498588562011719]",1,],0.0,True,allenai/OLMo-7B,step481000-tokens2128B,False
row_constant,2,row_constant_2,False,[7],"7]
[4] [4] [",-2.5946788787841797,[7],True,"[-0.11490440368652344, -4.584041595458984, -4.786031723022461, -5.045343399047852, -4.570138931274414, -4.544649124145508, -4.467071533203125, -4.51197624206543]",0,7],-0.11490440368652344,True,allenai/OLMo-7B,step481000-tokens2128B,False
col_constant,2,col_constant_2,False,[9],"9]
[4] [2] [",-0.2731609344482422,[9],True,"[-4.928598403930664, -5.157205581665039, -5.433286666870117, -5.438180923461914, -5.2775726318359375, -5.747739791870117, -0.0530242919921875, -5.669118881225586]",6,9],-0.0530242919921875,True,allenai/OLMo-7B,step481000-tokens2128B,False
dist3_diag1,2,dist3_diag1_2,False,[7],"4]
[5] [4] [",-1.5519046783447266,[4],False,"[-3.2999515533447266, -2.697998046875, -1.4330940246582031, -4.724098205566406, -0.7949924468994141, -4.188920974731445, -2.735410690307617, -3.2398624420166016]",4,4],-0.7949924468994141,False,allenai/OLMo-7B,step481000-tokens2128B,False
dist3_diag2,2,dist3_diag2_2,False,[5],"5]
[2] [5] [",-2.700084686279297,[5],True,"[-3.173196792602539, -4.249227523803711, -5.324604034423828, -4.22877311706543, -0.2212848663330078, -4.062969207763672, -6.084543228149414, -2.8786468505859375]",4,5],-0.2212848663330078,True,allenai/OLMo-7B,step481000-tokens2128B,False
prog_size1,2,prog_size1_2,False,[6],"6]
[5] [6] [",-0.6056804656982422,[6],True,"[-4.247389793395996, -0.2059173583984375, -2.8373889923095703, -5.879371643066406, -4.083826065063477, -4.278556823730469, -4.016143798828125, -4.431779861450195]",1,6],-0.2059173583984375,True,allenai/OLMo-7B,step481000-tokens2128B,False
prog_size2,2,prog_size2_2,False,[0],"0]
[2] [0] [",-2.110992431640625,[0],True,"[-3.697279930114746, -4.468195915222168, -1.0616416931152344, -2.077455520629883, -4.188328742980957, -3.836101531982422, -0.968109130859375, -5.3148298263549805]",6,0],-0.968109130859375,True,allenai/OLMo-7B,step481000-tokens2128B,False
two_rule_comb0,2,two_rule_comb0_2,False,[2 4],"2 4]
[3 7] [9",-0.31514739990234375,"[2, 4]",True,"[-5.61907958984375, -6.81721305847168, -10.794569969177246, -8.28403091430664, -9.283306121826172, -0.054241180419921875, -7.535688400268555, -8.189767837524414]",5,2 4],-0.054241180419921875,True,allenai/OLMo-7B,step481000-tokens2128B,False
two_rule_comb1,2,two_rule_comb1_2,False,[2 6],"2 6]
[2 6] [3",-4.844575881958008,"[2, 6]",True,"[-7.0376129150390625, -0.8053359985351562, -9.278696060180664, -6.132989883422852, -3.8700790405273438, -4.99793815612793, -12.254749298095703, -5.262233734130859]",1,2 6],-0.8053359985351562,True,allenai/OLMo-7B,step481000-tokens2128B,False
two_rule_comb2,2,two_rule_comb2_2,False,[6 5],"6 5]
[10 1] [6",-2.633056640625,"[6, 5]",True,"[-9.689812660217285, -7.270508766174316, -11.080789566040039, -11.733227729797363, -9.463763236999512, -8.809568405151367, -7.722245216369629, -0.025331497192382812]",7,6 5],-0.025331497192382812,True,allenai/OLMo-7B,step481000-tokens2128B,False
two_rule_comb3,2,two_rule_comb3_2,False,[4 8],"4 8]
[1 0] [4",-2.068889617919922,"[4, 8]",True,"[-8.014780044555664, -7.680570602416992, -0.09152793884277344, -7.241861343383789, -6.413993835449219, -8.197807312011719, -7.09501838684082, -9.525915145874023]",2,4 8],-0.09152793884277344,True,allenai/OLMo-7B,step481000-tokens2128B,False
two_rule_comb4,2,two_rule_comb4_2,False,[4 3],"0 1]
[3 1] [0",-3.176483154296875,"[0, 1]",False,"[-10.0531587600708, -9.953248023986816, -2.008981704711914, -7.390220642089844, -6.683805465698242, -2.1176929473876953, -7.2949676513671875, -6.2897491455078125]",2,4 3],-2.008981704711914,True,allenai/OLMo-7B,step481000-tokens2128B,False
two_rule_comb5,2,two_rule_comb5_2,False,[9 9],"8 9]
[7 8] [8",-1.2472095489501953,"[8, 9]",False,"[-8.527850151062012, -9.461867332458496, -6.348737716674805, -2.8431167602539062, -6.427968978881836, -8.346405029296875, -5.248181343078613, -6.962179183959961]",3,7 8],-2.8431167602539062,False,allenai/OLMo-7B,step481000-tokens2128B,False
three_rule_comb0,2,three_rule_comb0_2,False,[2 9 0],"2 9 0]
[3 9 1]",-2.497770309448242,"[2, 9, 0]",True,"[-8.181367874145508, -6.864391326904297, -9.539499282836914, -12.419780731201172, -0.0255279541015625, -7.514158248901367, -13.4439058303833, -11.663747787475586]",4,2 9 0],-0.0255279541015625,True,allenai/OLMo-7B,step481000-tokens2128B,False
three_rule_comb1,2,three_rule_comb1_2,False,[3 3 2],"3 3 2]
[8 6 5]",-4.666864395141602,"[3, 3, 2]",True,"[-7.390535354614258, -10.330162048339844, -7.207975387573242, -7.532085418701172, -4.201608657836914, -2.223094940185547, -5.085594177246094, -6.83753776550293]",5,3 3 2],-2.223094940185547,True,allenai/OLMo-7B,step481000-tokens2128B,False
