problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision
two_rule_comb4,0,two_rule_comb4_0,False,[1 6],"6 6]
[6 6] [6",-4.679904937744141,"[6, 6]",False,"[-2.9440479278564453, -5.211383819580078, -5.55755615234375, -6.201269149780273, -3.082632064819336, -6.310293197631836, -5.387065887451172, -5.352712631225586]",0,6 9],-2.9440479278564453,False,EleutherAI/pythia-2.8b-deduped,
two_rule_comb5,0,two_rule_comb5_0,False,[2 0],"2 0]
[3 1] [2",-0.5578556060791016,"[2, 0]",True,"[-0.3776874542236328, -8.208977699279785, -9.708905220031738, -7.3231401443481445, -8.242594718933105, -7.746921539306641, -13.019213676452637, -5.509670257568359]",0,2 0],-0.3776874542236328,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb0,0,three_rule_comb0_0,False,[1 8 8],"1 8 8]
[5 4 9]",-2.1007728576660156,"[1, 8, 8]",True,"[-9.009723663330078, -4.472370147705078, -12.569644927978516, -4.532037734985352, -11.786500930786133, -0.22353744506835938, -8.419918060302734, -10.606367111206055]",5,1 8 8],-0.22353744506835938,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb1,0,three_rule_comb1_0,False,[6 9 0],"6 9 0]
[3 2 9]",-1.8158016204833984,"[6, 9, 0]",True,"[-9.699512481689453, -10.308061599731445, -7.868459701538086, -8.828001022338867, -10.580314636230469, -0.5959033966064453, -12.496086120605469, -10.704702377319336]",5,6 9 0],-0.5959033966064453,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb2,0,three_rule_comb2_0,False,[0 0 1],"0 0 1]
[6 6 3]",-1.1220321655273438,"[0, 0, 1]",True,"[-12.076858520507812, -0.3432750701904297, -5.452851295471191, -13.927817344665527, -15.946918487548828, -12.579254150390625, -10.000724792480469, -14.817288398742676]",1,0 0 1],-0.3432750701904297,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb3,0,three_rule_comb3_0,False,[5 1 7],"5 1 7]
[9 7 8]",-4.499080657958984,"[5, 1, 7]",True,"[-9.191556930541992, -9.530427932739258, -8.491769790649414, -7.61962890625, -5.028364181518555, -3.1070194244384766, -6.079307556152344, -1.715372085571289]",7,5 1 7],-1.715372085571289,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb4,0,three_rule_comb4_0,False,[8 7 0],"8 8 1]
[7 3 1]",-4.773279190063477,"[8, 8, 1]",False,"[-7.4833984375, -7.431884765625, -6.851140975952148, -4.99671745300293, -8.697166442871094, -6.806283950805664, -7.395709991455078, -7.485040664672852]",3,8 7 0],-4.99671745300293,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb5,0,three_rule_comb5_0,False,[5 0 7],"5 0 7]
[1 3 6]",-3.763294219970703,"[5, 0, 7]",True,"[-16.318395614624023, -1.5237159729003906, -5.144451141357422, -4.843427658081055, -9.781431198120117, -10.060599327087402, -5.1573944091796875, -15.094487190246582]",1,5 0 7],-1.5237159729003906,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb6,0,three_rule_comb6_0,False,[0 1 6],"0 1 6]
[0 1 6]",-3.541748046875,"[0, 1, 6]",True,"[-8.818683624267578, -7.210666656494141, -9.672502517700195, -8.009160995483398, -1.2761726379394531, -8.35250473022461, -8.215560913085938, -7.950578689575195]",4,0 1 6],-1.2761726379394531,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb7,0,three_rule_comb7_0,False,[5 4 8],"8 3 0]
[8 3 6]",-5.535442352294922,"[8, 3, 0]",False,"[-7.173944473266602, -8.77927017211914, -8.537033081054688, -4.724409103393555, -4.403961181640625, -7.098173141479492, -6.717060089111328, -8.527673721313477]",4,8 3 4],-4.403961181640625,False,EleutherAI/pythia-2.8b-deduped,
three_rule_comb8,0,three_rule_comb8_0,False,[8 1 2],"8 4 8]
[7 3 7]",-6.212968826293945,"[8, 4, 8]",False,"[-4.76396369934082, -7.124067306518555, -6.603982925415039, -5.360727310180664, -6.512025833129883, -6.869894027709961, -5.435825347900391, -6.775846481323242]",0,8 1 2],-4.76396369934082,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb9,0,three_rule_comb9_0,False,[5 7 3],"5 5 3]
[6 6 4]",-2.129772186279297,"[5, 5, 3]",False,"[-4.691965103149414, -6.604576110839844, -4.624261856079102, -5.830753326416016, -4.63664436340332, -4.554738998413086, -7.640188217163086, -6.330930709838867]",5,7 5 5],-4.554738998413086,False,EleutherAI/pythia-2.8b-deduped,
c3_set_union,0,c3_set_union_0,True,[6 4 1 9],"6 1 9]
[4 6] [",-4.049379348754883,[1 6 9],False,"[-6.305898666381836, -5.253147125244141, -1.831878662109375, -6.95698356628418, -4.774068832397461, 0.0, -2.1594295501708984, -7.251056671142578]",5,],0.0,False,EleutherAI/pythia-2.8b-deduped,
c1_set_union,0,c1_set_union_0,True,[4],"4]
[6 1] [6]",-3.129720687866211,[4],True,"[-9.58695125579834, -8.14375114440918, -3.1766395568847656, -0.1307544708251953, -6.66767692565918, -8.396716117858887, -9.219691276550293, -11.15561580657959]",3,4],-0.1307544708251953,True,EleutherAI/pythia-2.8b-deduped,
c2_set_union,0,c2_set_union_0,True,[9],"9]
[6 7] [6 7",-5.519868850708008,[9],True,"[-5.822835922241211, 0.0, -0.37495994567871094, -7.674983978271484, -5.42426872253418, -5.979133605957031, -4.46925163269043, -5.239908218383789]",1,],0.0,False,EleutherAI/pythia-2.8b-deduped,
AND,0,AND_0,True,[4],"4]
[1 4] [6 4",-3.4127864837646484,[4],True,"[-10.205615043640137, -6.840192794799805, -15.558703422546387, -4.628332138061523, -9.417991638183594, -0.1640491485595703, -4.51957893371582, -10.615172386169434]",5,4],-0.1640491485595703,True,EleutherAI/pythia-2.8b-deduped,
XOR,0,XOR_0,True,[4 3],"3 6]
[1 3] [3",-3.868978500366211,[3 6],False,"[-19.362741470336914, -10.907480239868164, -9.553740501403809, -9.609723091125488, -2.513051986694336, -2.532369613647461, -4.7143707275390625, -14.24889087677002]",4,1 3],-2.513051986694336,False,EleutherAI/pythia-2.8b-deduped,
c3_set_union_permuted,0,c3_set_union_permuted_0,True,[2 6 5 3],"2 6]
[3 6] [2",-6.262800216674805,[2 6],False,"[0.0, -10.267305374145508, -2.245634078979492, -2.5982189178466797, -4.514842987060547, -7.674310684204102, -10.941752433776855, -7.573098182678223]",0,],0.0,False,EleutherAI/pythia-2.8b-deduped,
c2_set_union_permuted,0,c2_set_union_permuted_0,True,[5],"5 6 1] [6]
[1",-6.129243850708008,[1 5 6],False,"[-2.861928939819336, -2.0598411560058594, -3.0009593963623047, -8.732017517089844, -6.384365081787109, -5.366588592529297, -5.490253448486328, -9.854923248291016]",1,6],-2.0598411560058594,False,EleutherAI/pythia-2.8b-deduped,
c1_set_union_permuted,0,c1_set_union_permuted_0,True,[0],"3]
[9 0 3 5] [",-5.769132614135742,[3],False,"[-3.6969547271728516, -1.8507862091064453, -4.002861022949219, -1.4901866912841797, -6.623291969299316, -2.9195079803466797, -9.153691291809082, 0.0]",7,],0.0,False,EleutherAI/pythia-2.8b-deduped,
XOR_permuted,0,XOR_permuted_0,True,[4 0],"4 6]
[8 4] [4",-2.840972900390625,[4 6],False,"[-21.824604034423828, -3.4738082885742188, -9.441512107849121, -17.837230682373047, -2.534942626953125, -3.1531829833984375, 0.0, -18.618623733520508]",6,],0.0,False,EleutherAI/pythia-2.8b-deduped,
AND_permuted,0,AND_permuted_0,True,[],"3] [3]
[2] [",-5.05445671081543,[3],False,"[-5.927707672119141, -4.830636978149414, -14.668882369995117, -14.371084213256836, 0.0, -9.157247543334961, -1.4837303161621094, -6.064754486083984]",4,],0.0,True,EleutherAI/pythia-2.8b-deduped,
row_constant,1,row_constant_1,False,[4],"4]
[8] [8] [",-1.6438064575195312,[4],True,"[-6.040205955505371, -5.8126373291015625, -6.615436553955078, -5.9227399826049805, -7.572850227355957, -0.05130195617675781, -6.231340408325195, -3.4492855072021484]",5,4],-0.05130195617675781,True,EleutherAI/pythia-2.8b-deduped,
col_constant,1,col_constant_1,False,[9],"9]
[6] [0] [",-0.2590217590332031,[9],True,"[-0.04107475280761719, -6.835122108459473, -5.331186294555664, -5.557380676269531, -5.246055603027344, -6.262511253356934, -6.169438362121582, -5.626628875732422]",0,9],-0.04107475280761719,True,EleutherAI/pythia-2.8b-deduped,
dist3_diag1,1,dist3_diag1_1,False,[4],"4]
[8] [4] [",-2.6215877532958984,[4],True,"[-4.005805969238281, -1.3957080841064453, -3.3849449157714844, -5.818197250366211, -0.7570915222167969, -4.739545822143555, -4.874181747436523, -4.644197463989258]",4,4],-0.7570915222167969,True,EleutherAI/pythia-2.8b-deduped,
dist3_diag2,1,dist3_diag2_1,False,[5],"5]
[5] [3] [",-1.7608108520507812,[5],True,"[-0.3366546630859375, -5.072519302368164, -3.530424118041992, -2.717935562133789, -2.739267349243164, -3.1944141387939453, -3.8915958404541016, -3.4727439880371094]",0,5],-0.3366546630859375,True,EleutherAI/pythia-2.8b-deduped,
prog_size1,1,prog_size1_1,False,[5],"5]
[4] [5] [",-0.5848064422607422,[5],True,"[-5.085601806640625, -5.915555953979492, -5.546295166015625, -4.644632339477539, -2.9988460540771484, -5.001003265380859, -0.12592506408691406, -3.557373046875]",6,5],-0.12592506408691406,True,EleutherAI/pythia-2.8b-deduped,
prog_size2,1,prog_size2_1,False,[9],"9]
[7] [9] [",-1.0621204376220703,[9],True,"[-5.5527238845825195, -2.737539291381836, -0.5201301574707031, -4.464722633361816, -3.858016014099121, -2.5306625366210938, -5.227017402648926, -4.208133697509766]",2,9],-0.5201301574707031,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb0,1,two_rule_comb0_1,False,[7 0],"7 0]
[8 9] [8",-1.1511707305908203,"[7, 0]",True,"[-0.00897216796875, -12.151923179626465, -8.050972938537598, -12.180947303771973, -8.813827514648438, -11.814689636230469, -11.12718391418457, -10.399280548095703]",0,7 0],-0.00897216796875,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb1,1,two_rule_comb1_1,False,[8 9],"9 9]
[9 2] [2",-4.258970260620117,"[9, 9]",False,"[-4.182462692260742, -4.674520492553711, -2.86920166015625, -2.598052978515625, -3.6291961669921875, -4.779670715332031, -1.979562759399414, -4.265314102172852]",6,8 9],-1.979562759399414,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb2,1,two_rule_comb2_1,False,[0 7],"0 7]
[2 7] [0",-4.686431884765625,"[0, 7]",True,"[-6.234516143798828, -5.666521072387695, -5.2645263671875, -5.245809555053711, -5.529682159423828, -5.174964904785156, -1.5351791381835938, -5.85438346862793]",6,0 7],-1.5351791381835938,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb3,1,two_rule_comb3_1,False,[9 0],"9 0]
[5 9] [9",-1.9969253540039062,"[9, 0]",True,"[-6.963958740234375, -7.137721061706543, -6.316607475280762, -8.663867950439453, -0.5132827758789062, -6.134865760803223, -7.294081687927246, -3.446277618408203]",4,9 0],-0.5132827758789062,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb4,1,two_rule_comb4_1,False,[5 7],"5 5]
[4 4] [5",-1.0040931701660156,"[5, 5]",False,"[-8.641873359680176, -4.986738204956055, -5.63558292388916, -6.241899490356445, -4.006425857543945, -7.3862104415893555, -8.004475593566895, -4.8927001953125]",4,5 7],-4.006425857543945,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb5,1,two_rule_comb5_1,False,[4 4],"4 4]
[3 5] [4",-0.4692840576171875,"[4, 4]",True,"[-0.1857147216796875, -3.1398849487304688, -5.617649078369141, -6.011116027832031, -8.406681060791016, -4.214635848999023, -10.832383155822754, -9.721534729003906]",0,4 4],-0.1857147216796875,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb0,1,three_rule_comb0_1,False,[3 0 0],"3 0 0]
[7 7 1]",-2.2750682830810547,"[3, 0, 0]",True,"[-0.019330978393554688, -13.492238998413086, -11.803085327148438, -13.968591690063477, -10.278512954711914, -14.2452392578125, -13.89476203918457, -8.706740379333496]",0,3 0 0],-0.019330978393554688,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb1,1,three_rule_comb1_1,False,[8 9 9],"9 6 9]
[9 3 6]",-7.694120407104492,"[9, 6, 9]",False,"[-8.221012115478516, -6.748870849609375, -7.129053115844727, -6.224800109863281, -8.267457962036133, -8.13747787475586, -7.451374053955078, -9.05002212524414]",3,8 9 9],-6.224800109863281,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb2,1,three_rule_comb2_1,False,[1 1 9],"1 1 9]
[5 3 10]",-3.5137805938720703,"[1, 1, 9]",True,"[-0.4742145538330078, -13.497810363769531, -9.564990997314453, -7.206844329833984, -11.944650650024414, -12.05840015411377, -6.167751312255859, -14.106687545776367]",0,1 1 9],-0.4742145538330078,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb3,1,three_rule_comb3_1,False,[2 1 2],"2 1 2]
[2 6 0]",-7.540304183959961,"[2, 1, 2]",True,"[-3.8424148559570312, -11.537176132202148, -6.906455993652344, -9.085697174072266, -6.370512008666992, -4.676446914672852, -6.09589958190918, -5.8454742431640625]",0,2 1 2],-3.8424148559570312,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb4,1,three_rule_comb4_1,False,[7 9 4],"7 9 4]
[8 9 4]",-4.974903106689453,"[7, 9, 4]",True,"[-7.240190505981445, -4.39459228515625, -7.963321685791016, -5.354330062866211, -2.0720481872558594, -7.369709014892578, -8.064374923706055, -6.842058181762695]",4,7 9 4],-2.0720481872558594,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb5,1,three_rule_comb5_1,False,[3 3 1],"3 3 3]
[5 4 5]",-3.0975589752197266,"[3, 3, 3]",False,"[-7.765773773193359, -12.854846000671387, -11.25853443145752, -12.042731285095215, -11.689034461975098, -4.590387344360352, -8.453605651855469, -11.878876686096191]",5,3 3 1],-4.590387344360352,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb6,1,three_rule_comb6_1,False,[7 1 9],"7 1 9]
[1 3 4]",-1.6248645782470703,"[7, 1, 9]",True,"[-9.393148422241211, -7.197872161865234, -0.3759784698486328, -10.316178321838379, -10.217286109924316, -5.842567443847656, -7.541654586791992, -2.4839096069335938]",2,7 1 9],-0.3759784698486328,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb7,1,three_rule_comb7_1,False,[3 1 8],"3 1 8]
[1 9 7]",-3.149394989013672,"[3, 1, 8]",True,"[-7.063079833984375, -9.732402801513672, -5.759588241577148, -4.796106338500977, -5.9790802001953125, -0.7585086822509766, -11.578693389892578, -9.456705093383789]",5,3 1 8],-0.7585086822509766,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb8,1,three_rule_comb8_1,False,[5 5 5],"5 4 2]
[4 6 1]",-3.554065704345703,"[5, 4, 2]",False,"[-4.165199279785156, -9.756803512573242, -5.980693817138672, -10.112207412719727, -10.803144454956055, -5.8852386474609375, -8.946674346923828, -11.384729385375977]",0,5 5 5],-4.165199279785156,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb9,1,three_rule_comb9_1,False,[8 9 0],"8 9 0]
[7 8 1]",-0.9190578460693359,"[8, 9, 0]",True,"[-9.765006065368652, -0.4697837829589844, -9.335935592651367, -11.019491195678711, -11.036136627197266, -9.522126197814941, -5.48220157623291, -10.501958847045898]",1,8 9 0],-0.4697837829589844,True,EleutherAI/pythia-2.8b-deduped,
c3_set_union,1,c3_set_union_1,True,[5 7 4 1],"5 4]
[7 7] [1",-4.2869873046875,[4 5],False,"[-1.871133804321289, -5.164630889892578, -5.498029708862305, 0.0, -3.334318161010742, -9.090728759765625, -4.752065658569336, -7.599895477294922]",3,],0.0,False,EleutherAI/pythia-2.8b-deduped,
c1_set_union,1,c1_set_union_1,True,[4],"4]
[1 7] [1]",-3.6958961486816406,[4],True,"[-6.490217208862305, -5.283149719238281, -0.18876075744628906, -5.629617691040039, 0.0, -8.339061737060547, -3.013763427734375, -8.931167602539062]",4,],0.0,False,EleutherAI/pythia-2.8b-deduped,
c2_set_union,1,c2_set_union_1,True,[8],"8]
[2 3 9] [9",-5.146968841552734,[8],True,"[-5.562692642211914, 0.0, -6.57276725769043, -5.271492004394531, -6.472478866577148, -6.4511871337890625, -0.42019081115722656, -2.881052017211914]",1,],0.0,False,EleutherAI/pythia-2.8b-deduped,
AND,1,AND_1,True,[1],"1]
[4 1] [7 1",-2.287822723388672,[1],True,"[-13.118560791015625, -13.09982681274414, -12.393362045288086, -13.267953872680664, -0.03292083740234375, 0.0, -15.769277572631836, -19.104602813720703]",5,],0.0,False,EleutherAI/pythia-2.8b-deduped,
XOR,1,XOR_1,True,[9 8],"8 7]
[8 7] [9",-4.894083023071289,[7 8],False,"[-8.72581672668457, -8.987866401672363, -3.856210708618164, -9.32065200805664, -13.834787368774414, -19.505252838134766, -2.991687774658203, -3.046506881713867]",6,7 9],-2.991687774658203,False,EleutherAI/pythia-2.8b-deduped,
c3_set_union_permuted,1,c3_set_union_permuted_1,True,[1 6 7 5],"6]
[1 6] [5]",-7.73295783996582,[6],False,"[-14.15722942352295, -4.310041427612305, -10.000222206115723, -4.799840927124023, -3.0323257446289062, -3.2370357513427734, -2.775402069091797, -3.97100830078125]",6,7],-2.775402069091797,False,EleutherAI/pythia-2.8b-deduped,
c2_set_union_permuted,1,c2_set_union_permuted_1,True,[5],"6] [6]
[6] [",-6.477897644042969,[6],False,"[-9.827167510986328, -2.956928253173828, -2.6733741760253906, -3.271820068359375, -6.962972640991211, -3.601053237915039, -1.5702495574951172, -5.725080490112305]",6,6],-1.5702495574951172,False,EleutherAI/pythia-2.8b-deduped,
c1_set_union_permuted,1,c1_set_union_permuted_1,True,[4],"4]
[1 2] [1]",-3.0869178771972656,[4],True,"[-11.09807014465332, -8.887447357177734, -6.2511444091796875, -3.046712875366211, -9.385953903198242, -1.9656600952148438, -0.6175041198730469, -4.488391876220703]",6,4],-0.6175041198730469,True,EleutherAI/pythia-2.8b-deduped,
XOR_permuted,1,XOR_permuted_1,True,[8 4],"8 2]
[2 5] [4",-4.282749176025391,[2 8],False,"[-3.053110122680664, -4.304718017578125, -3.0282249450683594, -6.44456672668457, -3.045269012451172, -7.811705589294434, -9.438738822937012, -3.917856216430664]",2,8 4],-3.0282249450683594,True,EleutherAI/pythia-2.8b-deduped,
AND_permuted,1,AND_permuted_1,True,[],"6] [6]
[9] [",-5.370645523071289,[6],False,"[-9.812461853027344, 0.0, -2.554086685180664, -3.858278274536133, -9.957420349121094, -5.249284744262695, -12.929975509643555, -5.680810928344727]",1,],0.0,True,EleutherAI/pythia-2.8b-deduped,
row_constant,2,row_constant_2,False,[7],"7]
[1] [1] [",-2.593259811401367,[7],True,"[-0.058322906494140625, -4.461055755615234, -5.49901008605957, -6.370166778564453, -4.569995880126953, -5.861603736877441, -5.512151718139648, -5.4408111572265625]",0,7],-0.058322906494140625,True,EleutherAI/pythia-2.8b-deduped,
col_constant,2,col_constant_2,False,[9],"9]
[4] [2] [",-0.2430400848388672,[9],True,"[-6.312155723571777, -6.246601104736328, -6.117277145385742, -5.901073455810547, -5.691051483154297, -6.402539253234863, -0.04111671447753906, -5.751777648925781]",6,9],-0.04111671447753906,True,EleutherAI/pythia-2.8b-deduped,
dist3_diag1,2,dist3_diag1_2,False,[7],"4]
[5] [4] [",-2.5032424926757812,[4],False,"[-4.001012802124023, -2.9117584228515625, -1.5362796783447266, -4.678630828857422, -1.2167091369628906, -4.003324508666992, -1.9882831573486328, -1.5322113037109375]",4,4],-1.2167091369628906,False,EleutherAI/pythia-2.8b-deduped,
dist3_diag2,2,dist3_diag2_2,False,[5],"5]
[5] [2] [",-2.2509689331054688,[5],True,"[-3.058694839477539, -2.3677234649658203, -4.567110061645508, -3.547880172729492, -0.47724151611328125, -4.477802276611328, -4.911060333251953, -3.148834228515625]",4,5],-0.47724151611328125,True,EleutherAI/pythia-2.8b-deduped,
prog_size1,2,prog_size1_2,False,[6],"6]
[5] [6] [",-0.6185188293457031,[6],True,"[-2.41033935546875, -0.2142467498779297, -3.3986968994140625, -6.905695915222168, -5.003681182861328, -4.651880264282227, -4.277347564697266, -4.141965866088867]",1,6],-0.2142467498779297,True,EleutherAI/pythia-2.8b-deduped,
prog_size2,2,prog_size2_2,False,[0],"2]
[2] [2] [",-2.0822277069091797,[2],False,"[-2.8565711975097656, -3.950143814086914, -2.144256591796875, -0.9330291748046875, -3.2325687408447266, -2.3954124450683594, -1.3907585144042969, -5.089613914489746]",3,2],-0.9330291748046875,False,EleutherAI/pythia-2.8b-deduped,
two_rule_comb0,2,two_rule_comb0_2,False,[2 4],"2 4]
[3 7] [9",-0.28737449645996094,"[2, 4]",True,"[-5.959251403808594, -7.360191345214844, -9.519007682800293, -7.873662948608398, -8.2406587600708, -0.0457000732421875, -6.756282806396484, -7.913196563720703]",5,2 4],-0.0457000732421875,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb1,2,two_rule_comb1_2,False,[2 6],"6 6]
[6 5] [5",-3.294473648071289,"[6, 6]",False,"[-3.7941341400146484, -1.6360034942626953, -6.141256332397461, -8.559242248535156, -5.651342391967773, -5.280712127685547, -8.378562927246094, -6.096126556396484]",1,2 6],-1.6360034942626953,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb2,2,two_rule_comb2_2,False,[6 5],"6 5]
[9 4] [5",-0.31288909912109375,"[6, 5]",True,"[-8.68740463256836, -5.409759521484375, -10.307512283325195, -11.335996627807617, -9.289754867553711, -8.353434562683105, -6.183307647705078, -0.14452743530273438]",7,6 5],-0.14452743530273438,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb3,2,two_rule_comb3_2,False,[4 8],"4 8]
[4 8] [6",-2.2822742462158203,"[4, 8]",True,"[-6.499296188354492, -4.50745964050293, -0.4951648712158203, -6.75078010559082, -1.970479965209961, -6.851823806762695, -6.98876953125, -8.20749568939209]",2,4 8],-0.4951648712158203,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb4,2,two_rule_comb4_2,False,[4 3],"4 0]
[3 0] [4",-2.916116714477539,"[4, 0]",False,"[-9.592351913452148, -10.485255241394043, -2.2802085876464844, -3.848491668701172, -6.863319396972656, -2.4254913330078125, -8.43250846862793, -6.606422424316406]",2,4 3],-2.2802085876464844,True,EleutherAI/pythia-2.8b-deduped,
two_rule_comb5,2,two_rule_comb5_2,False,[9 9],"8 9]
[7 8] [8",-1.0144386291503906,"[8, 9]",False,"[-7.305516242980957, -8.681467056274414, -4.890069961547852, -5.70479679107666, -7.605237007141113, -4.794231414794922, -4.530305862426758, -5.521413803100586]",6,3 6],-4.530305862426758,False,EleutherAI/pythia-2.8b-deduped,
three_rule_comb0,2,three_rule_comb0_2,False,[2 9 0],"2 9 0]
[3 9 1]",-2.1755008697509766,"[2, 9, 0]",True,"[-9.607185363769531, -8.601686477661133, -9.292695999145508, -12.697869300842285, -0.023586273193359375, -7.108514785766602, -11.984564781188965, -11.56025505065918]",4,2 9 0],-0.023586273193359375,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb1,2,three_rule_comb1_2,False,[3 3 2],"8 4 2]
[8 6 5]",-3.8711585998535156,"[8, 4, 2]",False,"[-6.113822937011719, -9.241658210754395, -7.0642805099487305, -6.520484924316406, -4.187349319458008, -2.9899959564208984, -7.447404861450195, -6.458309173583984]",5,3 3 2],-2.9899959564208984,True,EleutherAI/pythia-2.8b-deduped,
three_rule_comb2,2,three_rule_comb2_2,False,[8 5 6],"8 5 6]
[9 4 8]",-1.0358390808105469,"[8, 5, 6]",True,"[-14.30237865447998, -7.458566665649414, -10.594137191772461, -8.232706069946289, -0.5697612762451172, -7.7651214599609375, -11.561851501464844, -13.763636589050293]",4,8 5 6],-0.5697612762451172,True,EleutherAI/pythia-2.8b-deduped,
