problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision
three_rule_comb6,0,three_rule_comb6_0,False,[0 1 6],"6 3 9]
[6 3 9]",-6.688922882080078,"[6, 3, 9]",False,"[-7.652029037475586, -6.063453674316406, -9.414058685302734, -7.094221115112305, -3.408224105834961, -6.668720245361328, -7.452083587646484, -7.130924224853516]",4,0 1 6],-3.408224105834961,True,allenai/OLMo-1B,
three_rule_comb7,0,three_rule_comb7_0,False,[5 4 8],"9 4 2]
[9 4 2]",-5.353981018066406,"[9, 4, 2]",False,"[-6.747203826904297, -8.287979125976562, -8.769906997680664, -7.04475212097168, -6.881170272827148, -10.63034439086914, -6.686948776245117, -8.393543243408203]",6,8 4 5],-6.686948776245117,False,allenai/OLMo-1B,
three_rule_comb8,0,three_rule_comb8_0,False,[8 1 2],"8 5 2]
[8 5 2]",-6.523630142211914,"[8, 5, 2]",False,"[-6.288658142089844, -7.198354721069336, -6.214197158813477, -3.0179920196533203, -6.221590042114258, -6.884975433349609, -5.713676452636719, -7.001157760620117]",3,6 5 2],-3.0179920196533203,False,allenai/OLMo-1B,
three_rule_comb9,0,three_rule_comb9_0,False,[5 7 3],"5 5 4]
[5 5 4]",-2.0726451873779297,"[5, 5, 4]",False,"[-5.447074890136719, -8.414567947387695, -4.095193862915039, -6.136318206787109, -4.982704162597656, -4.19230842590332, -7.260858535766602, -7.524330139160156]",2,5 7 4],-4.095193862915039,False,allenai/OLMo-1B,
c3_set_union,0,c3_set_union_0,True,[6 4 1 9],"6 9]
[6 6] [1",-5.561771392822266,[6 9],False,"[-5.327116012573242, -8.171646118164062, -2.876810073852539, -5.79791259765625, -2.8586349487304688, 0.0, -1.6703166961669922, -12.935718536376953]",5,],0.0,False,allenai/OLMo-1B,
c1_set_union,0,c1_set_union_0,True,[4],"4]
[7 6] [7]",-5.155269622802734,[4],True,"[-5.664569854736328, -5.66661262512207, -2.4055233001708984, -0.9499778747558594, -3.7736473083496094, -3.801626205444336, -5.8803558349609375, -7.780851364135742]",3,4],-0.9499778747558594,True,allenai/OLMo-1B,
c2_set_union,0,c2_set_union_0,True,[9],"6 9 4] [4 4]
[",-5.851766586303711,[4 6 9],False,"[-3.696371078491211, 0.0, -3.7922916412353516, -3.943603515625, -5.082416534423828, -5.061338424682617, -3.6919403076171875, -4.828830718994141]",1,],0.0,False,allenai/OLMo-1B,
AND,0,AND_0,True,[4],"4 4]
[1 4] [6",-4.239435195922852,[4 4],False,"[-8.60706901550293, -5.350255966186523, -15.999884605407715, -1.8957538604736328, -7.741508483886719, -2.050588607788086, -2.9707679748535156, -8.224071502685547]",3,4 5],-1.8957538604736328,False,allenai/OLMo-1B,
XOR,0,XOR_0,True,[4 3],"3 6]
[3 6] [1",-4.605508804321289,[3 6],False,"[-17.420513153076172, -8.288703918457031, -7.295007705688477, -6.873832702636719, -4.453256607055664, -4.058889389038086, -4.125728607177734, -13.392486572265625]",5,6 1],-4.058889389038086,False,allenai/OLMo-1B,
c3_set_union_permuted,0,c3_set_union_permuted_0,True,[2 6 5 3],"3]
[3 5] [2 6",-7.679140090942383,[3],False,"[0.0, -9.501951217651367, -3.5476837158203125, -2.848562240600586, -4.043474197387695, -7.966455459594727, -13.547493934631348, -7.843660354614258]",0,],0.0,False,allenai/OLMo-1B,
c2_set_union_permuted,0,c2_set_union_permuted_0,True,[5],"5 6]
[1] [5 1",-7.004045486450195,[5 6],False,"[-3.4522171020507812, -3.812002182006836, -3.623720169067383, -10.206090927124023, -5.5354156494140625, -5.007389068603516, -4.958761215209961, -9.468742370605469]",0,5],-3.4522171020507812,True,allenai/OLMo-1B,
c1_set_union_permuted,0,c1_set_union_permuted_0,True,[0],"9]
[9 0] [9]",-6.3924560546875,[9],False,"[-5.2370452880859375, -3.377452850341797, -3.479463577270508, -1.59375, -5.607845306396484, -1.5601749420166016, -10.87302017211914, 0.0]",7,],0.0,False,allenai/OLMo-1B,
XOR_permuted,0,XOR_permuted_0,True,[4 0],"0 4]
[0 4] [8",-4.631620407104492,[0 4],True,"[-17.04045295715332, -1.716787338256836, -5.7598876953125, -12.96552848815918, -2.9212684631347656, -5.477352142333984, 0.0, -10.926923751831055]",6,],0.0,False,allenai/OLMo-1B,
AND_permuted,0,AND_permuted_0,True,[],"9] [9]
[2] [",-5.534791946411133,[9],False,"[-6.075044631958008, -5.087333679199219, -15.98509693145752, -15.239618301391602, 0.0, -11.31320571899414, -1.9174842834472656, -5.432704925537109]",4,],0.0,True,allenai/OLMo-1B,
row_constant,1,row_constant_1,False,[4],"4]
[0] [0] [",-2.168184280395508,[4],True,"[-4.401020050048828, -4.610227584838867, -5.374095916748047, -4.646368026733398, -4.943086624145508, -0.1594219207763672, -4.670158386230469, -2.9451522827148438]",5,4],-0.1594219207763672,True,allenai/OLMo-1B,
col_constant,1,col_constant_1,False,[9],"9]
[6] [0] [",-0.29224395751953125,[9],True,"[-0.10795021057128906, -5.739501953125, -4.588371276855469, -4.938327789306641, -4.229379653930664, -5.257257461547852, -5.075901985168457, -5.144112586975098]",0,9],-0.10795021057128906,True,allenai/OLMo-1B,
dist3_diag1,1,dist3_diag1_1,False,[4],"4]
[4] [2] [",-3.099395751953125,[4],True,"[-2.8838157653808594, -1.4559478759765625, -3.6992340087890625, -4.261537551879883, -0.70404052734375, -3.621143341064453, -3.9089298248291016, -3.9771270751953125]",4,4],-0.70404052734375,True,allenai/OLMo-1B,
dist3_diag2,1,dist3_diag2_1,False,[5],"5]
[5] [3] [",-2.3516769409179688,[5],True,"[-0.34584617614746094, -5.3817291259765625, -3.736948013305664, -2.3792648315429688, -3.297761917114258, -3.128162384033203, -3.9214344024658203, -3.4004592895507812]",0,5],-0.34584617614746094,True,allenai/OLMo-1B,
prog_size1,1,prog_size1_1,False,[5],"5]
[4] [5] [",-1.5325813293457031,[5],True,"[-4.135961532592773, -5.173954010009766, -5.067544937133789, -4.165283203125, -4.23051643371582, -4.788347244262695, -0.15537261962890625, -2.979066848754883]",6,5],-0.15537261962890625,True,allenai/OLMo-1B,
prog_size2,1,prog_size2_1,False,[9],"9]
[7] [9] [",-2.2977962493896484,[9],True,"[-4.210506439208984, -3.4132728576660156, -0.9778614044189453, -4.782575607299805, -4.3548126220703125, -2.0377330780029297, -5.385422706604004, -4.316108703613281]",2,9],-0.9778614044189453,True,allenai/OLMo-1B,
two_rule_comb0,1,two_rule_comb0_1,False,[7 0],"7 0]
[8 9] [8",-1.2809200286865234,"[7, 0]",True,"[-0.038677215576171875, -10.535205841064453, -6.584104537963867, -11.23872184753418, -8.380578994750977, -10.320348739624023, -9.275373458862305, -8.24874496459961]",0,7 0],-0.038677215576171875,True,allenai/OLMo-1B,
two_rule_comb1,1,two_rule_comb1_1,False,[8 9],"8 9]
[8 2] [7",-5.530418395996094,"[8, 9]",True,"[-4.06059455871582, -3.440654754638672, -4.016201019287109, -2.5144996643066406, -4.349477767944336, -5.759574890136719, -2.0415611267089844, -5.631534576416016]",6,8 9],-2.0415611267089844,True,allenai/OLMo-1B,
two_rule_comb2,1,two_rule_comb2_1,False,[0 7],"1 7]
[7 6] [6",-5.243242263793945,"[1, 7]",False,"[-7.38206672668457, -6.787818908691406, -4.655601501464844, -5.613639831542969, -7.2674713134765625, -5.861885070800781, -3.1419239044189453, -5.706476211547852]",6,0 7],-3.1419239044189453,True,allenai/OLMo-1B,
two_rule_comb3,1,two_rule_comb3_1,False,[9 0],"6 0]
[6 0] [5",-3.4114761352539062,"[6, 0]",False,"[-7.295965194702148, -5.06098747253418, -6.836339950561523, -8.137665748596191, -1.8720664978027344, -4.344394683837891, -5.6562652587890625, -5.366724014282227]",4,9 0],-1.8720664978027344,True,allenai/OLMo-1B,
two_rule_comb4,1,two_rule_comb4_1,False,[5 7],"5 5]
[5 5] [6",-2.645719528198242,"[5, 5]",False,"[-7.005270004272461, -5.063465118408203, -4.644079208374023, -6.51910400390625, -4.024164199829102, -5.078022003173828, -6.479455947875977, -4.846940994262695]",4,5 7],-4.024164199829102,True,allenai/OLMo-1B,
two_rule_comb5,1,two_rule_comb5_1,False,[4 4],"4 4]
[4 4] [5",-0.8710098266601562,"[4, 4]",True,"[-0.17870330810546875, -9.573262214660645, -5.986026763916016, -6.867042541503906, -10.082010269165039, -4.863739013671875, -11.992049217224121, -10.401371002197266]",0,4 4],-0.17870330810546875,True,allenai/OLMo-1B,
three_rule_comb0,1,three_rule_comb0_1,False,[3 0 0],"3 0 0]
[3 0 1]",-4.236934661865234,"[3, 0, 0]",True,"[-0.1601409912109375, -14.255378723144531, -11.1678466796875, -16.457853317260742, -9.240018844604492, -16.157896041870117, -12.146272659301758, -6.171123504638672]",0,3 0 0],-0.1601409912109375,True,allenai/OLMo-1B,
three_rule_comb1,1,three_rule_comb1_1,False,[8 9 9],"1 9 3]
[2 9 3]",-7.921998977661133,"[1, 9, 3]",False,"[-7.63299560546875, -7.687990188598633, -7.327768325805664, -6.813808441162109, -7.432550430297852, -8.501794815063477, -7.078481674194336, -6.592924118041992]",7,9 9 8],-6.592924118041992,False,allenai/OLMo-1B,
three_rule_comb2,1,three_rule_comb2_1,False,[1 1 9],"1 5 9]
[5 5 8]",-4.741109848022461,"[1, 5, 9]",False,"[-3.6362648010253906, -14.21110725402832, -6.959863662719727, -4.889192581176758, -11.274574279785156, -10.669734954833984, -4.280170440673828, -13.85971450805664]",0,1 1 9],-3.6362648010253906,True,allenai/OLMo-1B,
three_rule_comb3,1,three_rule_comb3_1,False,[2 1 2],"6 4 2]
[6 4 0]",-5.996551513671875,"[6, 4, 2]",False,"[-5.4024810791015625, -11.504339218139648, -5.62989616394043, -5.798063278198242, -6.188499450683594, -5.996685028076172, -4.89851188659668, -5.280679702758789]",6,4 2 4],-4.89851188659668,False,allenai/OLMo-1B,
three_rule_comb4,1,three_rule_comb4_1,False,[7 9 4],"7 9 6]
[8 9 6]",-5.789571762084961,"[7, 9, 6]",False,"[-7.242673873901367, -4.207597732543945, -7.325983047485352, -7.0342254638671875, -4.296173095703125, -6.433809280395508, -6.540927886962891, -6.427412033081055]",1,7 7 9],-4.207597732543945,False,allenai/OLMo-1B,
three_rule_comb5,1,three_rule_comb5_1,False,[3 3 1],"3 3 3]
[5 6 7]",-5.2525177001953125,"[3, 3, 3]",False,"[-5.412773132324219, -10.689111709594727, -9.731534957885742, -10.953791618347168, -9.44534969329834, -5.0019683837890625, -5.9782562255859375, -10.547109603881836]",5,3 3 1],-5.0019683837890625,True,allenai/OLMo-1B,
three_rule_comb6,1,three_rule_comb6_1,False,[7 1 9],"7 1 9]
[2 4 8]",-1.8807449340820312,"[7, 1, 9]",True,"[-11.099889755249023, -7.71728515625, -0.12911224365234375, -9.335542678833008, -9.127542495727539, -8.592395782470703, -10.005146026611328, -6.661710739135742]",2,7 1 9],-0.12911224365234375,True,allenai/OLMo-1B,
three_rule_comb7,1,three_rule_comb7_1,False,[3 1 8],"3 1 8]
[3 1 8]",-3.065858840942383,"[3, 1, 8]",True,"[-7.035957336425781, -6.775663375854492, -3.4111709594726562, -5.056308746337891, -3.4110374450683594, -1.0540199279785156, -12.388521194458008, -6.78729248046875]",5,3 1 8],-1.0540199279785156,True,allenai/OLMo-1B,
three_rule_comb8,1,three_rule_comb8_1,False,[5 5 5],"5 5 4]
[5 5 4]",-4.275548934936523,"[5, 5, 4]",False,"[-3.6757736206054688, -9.359964370727539, -5.016376495361328, -11.673456192016602, -12.634849548339844, -9.530771255493164, -9.33424186706543, -13.718542098999023]",0,5 5 5],-3.6757736206054688,True,allenai/OLMo-1B,
three_rule_comb9,1,three_rule_comb9_1,False,[8 9 0],"8 9 0]
[8 9 0]",-1.9303951263427734,"[8, 9, 0]",True,"[-6.846628189086914, -1.2991771697998047, -6.456735610961914, -9.721027374267578, -9.637916564941406, -9.336446762084961, -5.376836776733398, -10.760015487670898]",1,8 9 0],-1.2991771697998047,True,allenai/OLMo-1B,
c3_set_union,1,c3_set_union_1,True,[5 7 4 1],"5 1]
[5 5] [4",-6.525459289550781,[1 5],False,"[-6.021554946899414, -3.4285507202148438, -11.487924575805664, 0.0, -2.6546897888183594, -4.695417404174805, -6.18049430847168, -4.871480941772461]",3,],0.0,False,allenai/OLMo-1B,
c1_set_union,1,c1_set_union_1,True,[4],"4]
[1 7] [1 7",-6.414495468139648,[4],True,"[-6.646026611328125, -3.7575740814208984, -0.97003173828125, -4.269538879394531, 0.0, -6.577016830444336, -2.9928951263427734, -9.523841857910156]",4,],0.0,False,allenai/OLMo-1B,
c2_set_union,1,c2_set_union_1,True,[8],"8 9]
[2] [2 8",-5.934686660766602,[8 9],False,"[-5.448566436767578, 0.0, -4.741941452026367, -2.8728103637695312, -4.118627548217773, -4.860906600952148, -2.3481273651123047, -2.661996841430664]",1,],0.0,False,allenai/OLMo-1B,
AND,1,AND_1,True,[1],"1 1]
[4 1 9] [",-3.254589080810547,[1 1],False,"[-10.779230117797852, -9.454566955566406, -11.22950553894043, -10.593805313110352, -3.2177066802978516, 0.0, -15.7925443649292, -20.948863983154297]",5,],0.0,False,allenai/OLMo-1B,
XOR,1,XOR_1,True,[9 8],"8 9]
[9 2] [8",-5.928522109985352,[8 9],True,"[-6.227460861206055, -5.385564804077148, -2.8935794830322266, -6.785358428955078, -11.829190254211426, -17.805095672607422, -3.178548812866211, -2.87945556640625]",7,7 2],-2.87945556640625,False,allenai/OLMo-1B,
c3_set_union_permuted,1,c3_set_union_permuted_1,True,[1 6 7 5],"6 7]
[1] [5]",-6.070518493652344,[6 7],False,"[-14.257242202758789, -4.115383148193359, -8.894216537475586, -5.6977081298828125, -3.3574867248535156, -3.446016311645508, -3.8871421813964844, -3.6049575805664062]",4,5],-3.3574867248535156,False,allenai/OLMo-1B,
c2_set_union_permuted,1,c2_set_union_permuted_1,True,[5],"6]
[6] [6] [",-6.5233001708984375,[6],False,"[-9.582235336303711, -3.140439987182617, -3.126993179321289, -4.579957962036133, -7.94432258605957, -3.8125362396240234, -2.0684356689453125, -7.018714904785156]",6,6],-2.0684356689453125,False,allenai/OLMo-1B,
c1_set_union_permuted,1,c1_set_union_permuted_1,True,[4],"4]
[1 4] [1]",-4.976240158081055,[4],True,"[-8.356412887573242, -7.643215179443359, -5.384363174438477, -2.5794754028320312, -6.603370666503906, -1.6116714477539062, -1.134298324584961, -4.578279495239258]",6,4],-1.134298324584961,True,allenai/OLMo-1B,
XOR_permuted,1,XOR_permuted_1,True,[8 4],"8 5]
[5 4] [8",-5.738061904907227,[5 8],False,"[-4.339136123657227, -3.253063201904297, -2.645721435546875, -5.135660171508789, -2.853832244873047, -6.877468109130859, -7.865438461303711, -4.044328689575195]",2,8 4],-2.645721435546875,True,allenai/OLMo-1B,
AND_permuted,1,AND_permuted_1,True,[],"3]
[9] [6] [",-6.417610168457031,[3],False,"[-11.570825576782227, 0.0, -2.5689163208007812, -5.501018524169922, -12.779537200927734, -4.834466934204102, -11.14354133605957, -5.576883316040039]",1,],0.0,True,allenai/OLMo-1B,
row_constant,2,row_constant_2,False,[7],"7]
[2] [2] [",-2.6537322998046875,[7],True,"[-0.05987358093261719, -4.967337608337402, -5.720208168029785, -6.304247856140137, -5.122742652893066, -6.35020637512207, -5.561731338500977, -5.5499372482299805]",0,7],-0.05987358093261719,True,allenai/OLMo-1B,
col_constant,2,col_constant_2,False,[9],"9]
[4] [2] [",-0.246978759765625,[9],True,"[-5.895464897155762, -5.634526252746582, -5.516689300537109, -5.369448661804199, -4.726373672485352, -5.81077766418457, -0.06881332397460938, -5.053001403808594]",6,9],-0.06881332397460938,True,allenai/OLMo-1B,
dist3_diag1,2,dist3_diag1_2,False,[7],"6]
[6] [5] [",-2.896749496459961,[6],False,"[-3.4653263092041016, -3.007080078125, -1.4331474304199219, -4.790496826171875, -1.982320785522461, -3.944856643676758, -1.0523109436035156, -2.150545120239258]",6,6],-1.0523109436035156,False,allenai/OLMo-1B,
dist3_diag2,2,dist3_diag2_2,False,[5],"5]
[5] [2] [",-2.352418899536133,[5],True,"[-3.5327281951904297, -3.539562225341797, -5.365104675292969, -4.07135009765625, -0.3506031036376953, -4.40104866027832, -6.013764381408691, -3.3060836791992188]",4,5],-0.3506031036376953,True,allenai/OLMo-1B,
prog_size1,2,prog_size1_2,False,[6],"6]
[5] [6] [",-1.5192451477050781,[6],True,"[-4.407663345336914, -0.10068321228027344, -3.9280433654785156, -6.2494096755981445, -4.367214202880859, -4.801084518432617, -4.714973449707031, -5.516273498535156]",1,6],-0.10068321228027344,True,allenai/OLMo-1B,
prog_size2,2,prog_size2_2,False,[0],"1]
[1] [1] [",-2.435914993286133,[1],False,"[-3.4056472778320312, -2.4880714416503906, -0.7834377288818359, -1.7391681671142578, -4.600568771362305, -4.078586578369141, -1.7605628967285156, -4.697986602783203]",2,1],-0.7834377288818359,False,allenai/OLMo-1B,
two_rule_comb0,2,two_rule_comb0_2,False,[2 4],"2 4]
[3 7] [9",-0.27729225158691406,"[2, 4]",True,"[-5.437925338745117, -7.662908554077148, -10.942764282226562, -9.931829452514648, -10.649476051330566, -0.0371246337890625, -7.889352798461914, -8.300369262695312]",5,2 4],-0.0371246337890625,True,allenai/OLMo-1B,
two_rule_comb1,2,two_rule_comb1_2,False,[2 6],"6 6]
[6 6] [3",-5.317352294921875,"[6, 6]",False,"[-5.594337463378906, -2.5772361755371094, -6.5877532958984375, -5.730751037597656, -6.435075759887695, -5.9155426025390625, -7.681926727294922, -3.497425079345703]",1,2 6],-2.5772361755371094,True,allenai/OLMo-1B,
two_rule_comb2,2,two_rule_comb2_2,False,[6 5],"6 5]
[9 4] [5",-0.5271873474121094,"[6, 5]",True,"[-9.375526428222656, -7.209542274475098, -11.924044609069824, -12.46411418914795, -9.868762969970703, -11.43789291381836, -5.806156158447266, -0.05227088928222656]",7,6 5],-0.05227088928222656,True,allenai/OLMo-1B,
two_rule_comb3,2,two_rule_comb3_2,False,[4 8],"4 8] [6 9]
[6",-3.4207019805908203,"[4, 8]",True,"[-6.180793762207031, -6.23704719543457, -0.12752723693847656, -5.785837173461914, -5.740362167358398, -8.706941604614258, -7.105119705200195, -9.86648178100586]",2,4 8],-0.12752723693847656,True,allenai/OLMo-1B,
two_rule_comb4,2,two_rule_comb4_2,False,[4 3],"4 0]
[4 0] [5",-3.3277549743652344,"[4, 0]",False,"[-8.591310501098633, -10.058786392211914, -1.9208221435546875, -4.144006729125977, -4.48835563659668, -2.720735549926758, -7.179008483886719, -7.1605224609375]",2,4 3],-1.9208221435546875,True,allenai/OLMo-1B,
two_rule_comb5,2,two_rule_comb5_2,False,[9 9],"8 9]
[8 9] [9",-2.1770057678222656,"[8, 9]",False,"[-6.864246368408203, -9.799196243286133, -5.049285888671875, -6.158515930175781, -8.225096702575684, -7.738313674926758, -4.67127799987793, -4.818563461303711]",6,3 6],-4.67127799987793,False,allenai/OLMo-1B,
three_rule_comb0,2,three_rule_comb0_2,False,[2 9 0],"2 9 0]
[3 3 4]",-4.211099624633789,"[2, 9, 0]",True,"[-5.137287139892578, -7.874337196350098, -8.267147064208984, -11.27069091796875, -0.8294429779052734, -5.658390045166016, -10.75398063659668, -11.676231384277344]",4,2 9 0],-0.8294429779052734,True,allenai/OLMo-1B,
three_rule_comb1,2,three_rule_comb1_2,False,[3 3 2],"3 8 0] [5 3 2]
",-7.7556304931640625,"[3, 8, 0]",False,"[-6.037849426269531, -7.852930068969727, -5.821954727172852, -6.296073913574219, -3.3527259826660156, -3.7423934936523438, -5.337133407592773, -7.698394775390625]",4,4 3 2],-3.3527259826660156,False,allenai/OLMo-1B,
three_rule_comb2,2,three_rule_comb2_2,False,[8 5 6],"8 5 6]
[9 4 8]",-1.638051986694336,"[8, 5, 6]",True,"[-16.259920120239258, -7.6727800369262695, -9.264816284179688, -6.084774017333984, -0.7994499206542969, -4.803037643432617, -9.955223083496094, -9.333908081054688]",4,8 5 6],-0.7994499206542969,True,allenai/OLMo-1B,
three_rule_comb3,2,three_rule_comb3_2,False,[6 3 7],"6 3 0] [9 3 0]
",-6.58552360534668,"[6, 3, 0]",False,"[-3.965089797973633, -7.170269012451172, -5.927146911621094, -8.46919059753418, -5.078176498413086, -6.241464614868164, -5.472049713134766, -6.576536178588867]",0,6 3 7],-3.965089797973633,True,allenai/OLMo-1B,
three_rule_comb4,2,three_rule_comb4_2,False,[9 3 1],"9 3 1]
[9 3 1]",-5.345781326293945,"[9, 3, 1]",True,"[-9.500226974487305, -1.9466133117675781, -7.425130844116211, -8.353519439697266, -11.010313034057617, -8.655887603759766, -4.656780242919922, -8.330167770385742]",1,9 3 1],-1.9466133117675781,True,allenai/OLMo-1B,
three_rule_comb5,2,three_rule_comb5_2,False,[5 3 1],"5 5 1]
[4 4 2]",-4.14654541015625,"[5, 5, 1]",False,"[-10.885452270507812, -8.390752792358398, -3.950366973876953, -6.555135726928711, -2.502918243408203, -6.566566467285156, -7.393581390380859, -7.529363632202148]",4,5 3 1],-2.502918243408203,True,allenai/OLMo-1B,
three_rule_comb6,2,three_rule_comb6_2,False,[1 0 2],"1 6 2]
[6 8 1]",-8.421493530273438,"[1, 6, 2]",False,"[-6.570888519287109, -8.780279159545898, -6.113252639770508, -8.007444381713867, -7.9735870361328125, -5.688119888305664, -6.599597930908203, -4.696720123291016]",7,1 0 2],-4.696720123291016,True,allenai/OLMo-1B,
