problem_type,problem_ind,problem_id,perm_invariant,correct_answer,generated_response,generated_response_sum_logprob,generated_response_pred_set,generated_response_correct,mc_answer_logprobs,mc_response_index,mc_response,mc_response_sum_logprob,mc_response_correct,model,revision
three_rule_comb1,0,three_rule_comb1_0,False,[6 9 0],"6 9 0]
[3 2 0]",-2.870342254638672,"[6, 9, 0]",True,"[-12.745790481567383, -12.151330947875977, -10.924301147460938, -9.011850357055664, -11.992822647094727, -1.027212142944336, -12.312891006469727, -12.265115737915039]",5,6 9 0],-1.027212142944336,True,allenai/OLMo-7B,
three_rule_comb2,0,three_rule_comb2_0,False,[0 0 1],"0 0 1]
[6 6 4]",-2.915651321411133,"[0, 0, 1]",True,"[-12.087141036987305, -0.5268325805664062, -4.9818878173828125, -12.850311279296875, -13.77800178527832, -11.294557571411133, -10.133686065673828, -12.356914520263672]",1,0 0 1],-0.5268325805664062,True,allenai/OLMo-7B,
three_rule_comb3,0,three_rule_comb3_0,False,[5 1 7],"5 1 7]
[9 7 4]",-4.444301605224609,"[5, 1, 7]",True,"[-10.161697387695312, -8.393815994262695, -9.399658203125, -6.628955841064453, -3.5682220458984375, -4.739877700805664, -7.650930404663086, -1.8612174987792969]",7,5 1 7],-1.8612174987792969,True,allenai/OLMo-7B,
three_rule_comb4,0,three_rule_comb4_0,False,[8 7 0],"8 7 0]
[7 2 0]",-4.892681121826172,"[8, 7, 0]",True,"[-8.589338302612305, -9.075704574584961, -8.235769271850586, -3.166139602661133, -7.722047805786133, -8.475137710571289, -8.754703521728516, -9.154951095581055]",3,8 7 0],-3.166139602661133,True,allenai/OLMo-7B,
three_rule_comb5,0,three_rule_comb5_0,False,[5 0 7],"5 0 7]
[1 3 5]",-1.3897476196289062,"[5, 0, 7]",True,"[-16.775754928588867, -0.1661548614501953, -8.935501098632812, -2.32977294921875, -10.251434326171875, -12.879274368286133, -9.994152069091797, -19.847158432006836]",1,5 0 7],-0.1661548614501953,True,allenai/OLMo-7B,
three_rule_comb6,0,three_rule_comb6_0,False,[0 1 6],"0 1 6]
[3 9 6]",-3.4086532592773438,"[0, 1, 6]",True,"[-10.168384552001953, -5.7815399169921875, -12.660905838012695, -5.443443298339844, -0.7820453643798828, -6.942268371582031, -8.800909042358398, -7.170726776123047]",4,0 1 6],-0.7820453643798828,True,allenai/OLMo-7B,
three_rule_comb7,0,three_rule_comb7_0,False,[5 4 8],"9 5 2]
[6 9 4]",-5.81321907043457,"[9, 5, 2]",False,"[-6.958526611328125, -8.811311721801758, -8.545774459838867, -5.023826599121094, -6.120567321777344, -9.455390930175781, -6.1651763916015625, -7.449979782104492]",3,5 4 8],-5.023826599121094,True,allenai/OLMo-7B,
three_rule_comb8,0,three_rule_comb8_0,False,[8 1 2],"8 2 5]
[7 3 8]",-3.5769481658935547,"[8, 2, 5]",False,"[-4.133434295654297, -11.081499099731445, -7.614255905151367, -7.341054916381836, -10.337533950805664, -8.266437530517578, -5.251890182495117, -8.72918701171875]",0,8 1 2],-4.133434295654297,True,allenai/OLMo-7B,
three_rule_comb9,0,three_rule_comb9_0,False,[5 7 3],"5 5 3]
[6 6 4]",-1.8283367156982422,"[5, 5, 3]",False,"[-4.768604278564453, -7.855327606201172, -4.7516937255859375, -7.413555145263672, -4.679080963134766, -6.264307022094727, -9.279211044311523, -6.935260772705078]",4,5 7 3],-4.679080963134766,True,allenai/OLMo-7B,
c3_set_union,0,c3_set_union_0,True,[6 4 1 9],"6 4 9]
[6 4 9]",-5.039361953735352,[4 6 9],False,"[-8.183145523071289, -2.7466373443603516, -2.481342315673828, -5.820869445800781, -3.4199886322021484, 0.0, -2.2477340698242188, -7.190324783325195]",5,],0.0,False,allenai/OLMo-7B,
c1_set_union,0,c1_set_union_0,True,[4],"4]
[7 4] [7]",-3.9584598541259766,[4],True,"[-9.858968734741211, -10.655462265014648, -6.265432357788086, -0.02463531494140625, -6.857339859008789, -6.576177597045898, -9.04220199584961, -11.557538986206055]",3,4],-0.02463531494140625,True,allenai/OLMo-7B,
c2_set_union,0,c2_set_union_0,True,[9],"6 9 4] [4]
[6",-5.089321136474609,[4 6 9],False,"[-3.6143264770507812, 0.0, -1.4501399993896484, -4.084178924560547, -4.924549102783203, -4.889440536499023, -3.4168739318847656, -5.306293487548828]",1,],0.0,False,allenai/OLMo-7B,
AND,0,AND_0,True,[4],"4]
[1 5 1] [6",-2.1133995056152344,[4],True,"[-11.428956985473633, -9.868078231811523, -12.331876754760742, -4.920249938964844, -9.892518997192383, -0.08240699768066406, -7.607942581176758, -7.885412216186523]",5,4],-0.08240699768066406,True,allenai/OLMo-7B,
XOR,0,XOR_0,True,[4 3],"3 1]
[3 1] [1",-3.876270294189453,[1 3],False,"[-14.201574325561523, -7.530754089355469, -7.145412445068359, -7.441093444824219, -3.535127639770508, -3.311216354370117, -3.661344528198242, -9.841548919677734]",5,6 1],-3.311216354370117,False,allenai/OLMo-7B,
c3_set_union_permuted,0,c3_set_union_permuted_0,True,[2 6 5 3],"3 5 6]
[4 5] [",-5.756622314453125,[3 5 6],False,"[0.0, -8.681777954101562, -2.3202438354492188, -4.5769195556640625, -2.890054702758789, -6.129753112792969, -11.044905662536621, -3.769561767578125]",0,],0.0,False,allenai/OLMo-7B,
c2_set_union_permuted,0,c2_set_union_permuted_0,True,[5],"1 5] [5]
[1]",-5.837076187133789,[1 5],False,"[-2.081684112548828, -2.8265419006347656, -3.099559783935547, -9.962997436523438, -6.450357437133789, -5.0237579345703125, -6.064113616943359, -9.687749862670898]",0,5],-2.081684112548828,True,allenai/OLMo-7B,
c1_set_union_permuted,0,c1_set_union_permuted_0,True,[0],"0]
[9 0] [0]",-4.524150848388672,[0],True,"[-5.196603775024414, -4.715950012207031, -4.785533905029297, -0.6737213134765625, -4.691967010498047, -2.2025012969970703, -9.163961410522461, 0.0]",7,],0.0,False,allenai/OLMo-7B,
XOR_permuted,0,XOR_permuted_0,True,[4 0],"4 8]
[8 4] [4",-2.946531295776367,[4 8],False,"[-16.226783752441406, -1.2595539093017578, -9.870439529418945, -14.803525924682617, -1.274465560913086, -5.20477294921875, 0.0, -14.65304946899414]",6,],0.0,False,allenai/OLMo-7B,
AND_permuted,0,AND_permuted_0,True,[],"3] [9]
[2] [",-5.630212783813477,[3],False,"[-7.372751235961914, -5.754430770874023, -12.864730834960938, -13.111974716186523, 0.0, -10.329450607299805, -1.3119564056396484, -5.441413879394531]",4,],0.0,True,allenai/OLMo-7B,
row_constant,1,row_constant_1,False,[4],"4]
[8] [8] [",-2.4819183349609375,[4],True,"[-6.16554069519043, -6.342966079711914, -7.265436172485352, -5.513935089111328, -6.715639114379883, -0.0394287109375, -5.420322418212891, -4.255361557006836]",5,4],-0.0394287109375,True,allenai/OLMo-7B,
col_constant,1,col_constant_1,False,[9],"9]
[6] [0] [",-0.1314258575439453,[9],True,"[-0.031951904296875, -6.985374450683594, -5.771291732788086, -6.346445083618164, -5.525156021118164, -6.879007339477539, -5.644073486328125, -6.040094375610352]",0,9],-0.031951904296875,True,allenai/OLMo-7B,
dist3_diag1,1,dist3_diag1_1,False,[4],"4]
[8] [4] [",-2.6692733764648438,[4],True,"[-3.362619400024414, -2.3412132263183594, -3.198087692260742, -4.161272048950195, -0.4632701873779297, -4.280874252319336, -4.220098495483398, -4.305715560913086]",4,4],-0.4632701873779297,True,allenai/OLMo-7B,
dist3_diag2,1,dist3_diag2_1,False,[5],"5]
[5] [3] [",-2.468576431274414,[5],True,"[-0.21079063415527344, -5.230810165405273, -3.7441883087158203, -4.340860366821289, -3.77581787109375, -3.2630233764648438, -3.6786575317382812, -3.1678848266601562]",0,5],-0.21079063415527344,True,allenai/OLMo-7B,
prog_size1,1,prog_size1_1,False,[5],"5]
[4] [5] [",-0.7182464599609375,[5],True,"[-4.18802547454834, -5.234333038330078, -3.6718502044677734, -4.077210426330566, -4.6281023025512695, -5.095980644226074, -0.25708770751953125, -2.1460494995117188]",6,5],-0.25708770751953125,True,allenai/OLMo-7B,
prog_size2,1,prog_size2_1,False,[9],"9]
[7] [9] [",-0.8118991851806641,[9],True,"[-4.926963806152344, -4.679569244384766, -0.4528961181640625, -3.920259475708008, -3.957468032836914, -2.5158119201660156, -4.387692451477051, -4.612921714782715]",2,9],-0.4528961181640625,True,allenai/OLMo-7B,
two_rule_comb0,1,two_rule_comb0_1,False,[7 0],"7 0]
[8 9] [8",-1.1091938018798828,"[7, 0]",True,"[-0.04098701477050781, -10.643653869628906, -7.473600387573242, -10.697042465209961, -6.535051345825195, -10.499364852905273, -9.907999038696289, -7.495452880859375]",0,7 0],-0.04098701477050781,True,allenai/OLMo-7B,
two_rule_comb1,1,two_rule_comb1_1,False,[8 9],"9 9]
[7 2] [2",-5.218997955322266,"[9, 9]",False,"[-2.270862579345703, -3.9629154205322266, -3.2407093048095703, -2.4342288970947266, -3.4602794647216797, -4.751461029052734, -2.58349609375, -4.749021530151367]",0,9 7],-2.270862579345703,False,allenai/OLMo-7B,
two_rule_comb2,1,two_rule_comb2_1,False,[0 7],"1 7]
[1 6] [0",-5.402631759643555,"[1, 7]",False,"[-6.572055816650391, -6.536996841430664, -6.383922576904297, -5.6422119140625, -6.745939254760742, -6.795509338378906, -1.3821907043457031, -6.425319671630859]",6,0 7],-1.3821907043457031,True,allenai/OLMo-7B,
two_rule_comb3,1,two_rule_comb3_1,False,[9 0],"9 0]
[4 5] [5",-2.7060623168945312,"[9, 0]",True,"[-8.054632186889648, -6.940822601318359, -5.783782958984375, -5.048215866088867, -0.7565689086914062, -6.043401718139648, -7.32988166809082, -5.754892349243164]",4,9 0],-0.7565689086914062,True,allenai/OLMo-7B,
two_rule_comb4,1,two_rule_comb4_1,False,[5 7],"5 5]
[4 4] [5",-2.087289810180664,"[5, 5]",False,"[-6.590456008911133, -5.680391311645508, -7.838468551635742, -4.440250396728516, -3.7552871704101562, -6.956153869628906, -6.60987663269043, -4.510307312011719]",4,5 7],-3.7552871704101562,True,allenai/OLMo-7B,
two_rule_comb5,1,two_rule_comb5_1,False,[4 4],"4 4]
[3 5] [4",-0.24825286865234375,"[4, 4]",True,"[-0.021516799926757812, -8.723934173583984, -7.544429779052734, -6.530864715576172, -10.863372802734375, -6.927864074707031, -10.339317321777344, -12.553375244140625]",0,4 4],-0.021516799926757812,True,allenai/OLMo-7B,
three_rule_comb0,1,three_rule_comb0_1,False,[3 0 0],"3 0 0]
[3 1 1]",-2.695463180541992,"[3, 0, 0]",True,"[-0.04388999938964844, -14.40652847290039, -9.910055160522461, -15.903371810913086, -8.50393295288086, -15.309267044067383, -13.419279098510742, -6.804338455200195]",0,3 0 0],-0.04388999938964844,True,allenai/OLMo-7B,
three_rule_comb1,1,three_rule_comb1_1,False,[8 9 9],"1 9 9]
[3 6 9]",-7.651988983154297,"[1, 9, 9]",False,"[-7.769254684448242, -7.976598739624023, -8.383966445922852, -5.1758575439453125, -7.594852447509766, -8.159658432006836, -6.552080154418945, -8.744342803955078]",3,8 9 9],-5.1758575439453125,True,allenai/OLMo-7B,
three_rule_comb2,1,three_rule_comb2_1,False,[1 1 9],"1 1 9]
[5 4 10]",-2.546468734741211,"[1, 1, 9]",True,"[-0.3040199279785156, -14.364097595214844, -9.383354187011719, -8.363235473632812, -11.653665542602539, -12.834236145019531, -8.170589447021484, -14.092212677001953]",0,1 1 9],-0.3040199279785156,True,allenai/OLMo-7B,
three_rule_comb3,1,three_rule_comb3_1,False,[2 1 2],"1 2 2]
[1 2 0]",-6.539308547973633,"[1, 2, 2]",False,"[-3.722127914428711, -14.911308288574219, -6.903352737426758, -6.98475456237793, -7.482227325439453, -4.379119873046875, -5.602680206298828, -5.640621185302734]",0,2 1 2],-3.722127914428711,True,allenai/OLMo-7B,
three_rule_comb4,1,three_rule_comb4_1,False,[7 9 4],"7 8 4]
[8 7 4]",-4.487876892089844,"[7, 8, 4]",False,"[-8.899738311767578, -3.773366928100586, -7.550395965576172, -6.744318008422852, -2.820463180541992, -7.271167755126953, -5.691761016845703, -7.334175109863281]",4,7 9 4],-2.820463180541992,True,allenai/OLMo-7B,
three_rule_comb5,1,three_rule_comb5_1,False,[3 3 1],"3 4 3]
[5 5 5]",-4.330417633056641,"[3, 4, 3]",False,"[-7.62586784362793, -12.668136596679688, -11.571569442749023, -14.488256454467773, -12.844156265258789, -3.987642288208008, -10.148260116577148, -12.352666854858398]",5,3 3 1],-3.987642288208008,True,allenai/OLMo-7B,
three_rule_comb6,1,three_rule_comb6_1,False,[7 1 9],"7 1 9]
[1 3 4]",-1.0141887664794922,"[7, 1, 9]",True,"[-12.25390625, -9.11387825012207, -0.12878799438476562, -12.23379898071289, -11.547016143798828, -7.794378280639648, -9.29994010925293, -6.330242156982422]",2,7 1 9],-0.12878799438476562,True,allenai/OLMo-7B,
three_rule_comb7,1,three_rule_comb7_1,False,[3 1 8],"3 1 7]
[1 9 6]",-2.750246047973633,"[3, 1, 7]",False,"[-9.955646514892578, -9.089296340942383, -2.9123592376708984, -5.8056488037109375, -5.116603851318359, -1.1619491577148438, -12.594844818115234, -9.772834777832031]",5,3 1 8],-1.1619491577148438,True,allenai/OLMo-7B,
three_rule_comb8,1,three_rule_comb8_1,False,[5 5 5],"5 8 2]
[4 6 1]",-0.6257839202880859,"[5, 8, 2]",False,"[-9.329736709594727, -13.205968856811523, -6.893867492675781, -11.454139709472656, -12.711214065551758, -8.951166152954102, -11.821680068969727, -13.633800506591797]",2,1 9 1],-6.893867492675781,False,allenai/OLMo-7B,
three_rule_comb9,1,three_rule_comb9_1,False,[8 9 0],"8 9 0]
[7 8 1]",-0.28960609436035156,"[8, 9, 0]",True,"[-13.142740249633789, -0.04272270202636719, -14.540630340576172, -12.79522705078125, -13.532304763793945, -14.434844970703125, -8.320541381835938, -14.120599746704102]",1,8 9 0],-0.04272270202636719,True,allenai/OLMo-7B,
c3_set_union,1,c3_set_union_1,True,[5 7 4 1],"5 1] [7 1]
[5",-6.126361846923828,[1 5],False,"[-2.737457275390625, -2.4369735717773438, -4.583293914794922, 0.0, -5.162712097167969, -5.828495025634766, -2.894878387451172, -5.666345596313477]",3,],0.0,False,allenai/OLMo-7B,
c1_set_union,1,c1_set_union_1,True,[4],"4]
[1 5] [1]",-3.645732879638672,[4],True,"[-9.783714294433594, -7.599721908569336, -0.08705520629882812, -8.555007934570312, 0.0, -11.00445556640625, -6.747089385986328, -10.342546463012695]",4,],0.0,False,allenai/OLMo-7B,
c2_set_union,1,c2_set_union_1,True,[8],"8]
[2] [2 8]",-5.020574569702148,[8],True,"[-5.7443389892578125, 0.0, -4.839773178100586, -3.4520435333251953, -4.064670562744141, -5.467887878417969, -0.9678192138671875, -2.7181320190429688]",1,],0.0,False,allenai/OLMo-7B,
AND,1,AND_1,True,[1],"1]
[4] [7] [",-1.8278827667236328,[1],True,"[-10.391412734985352, -12.332789421081543, -8.884963989257812, -13.14001178741455, -0.028087615966796875, 0.0, -13.128957748413086, -14.253755569458008]",5,],0.0,False,allenai/OLMo-7B,
XOR,1,XOR_1,True,[9 8],"2 9]
[2 8] [2",-5.127708435058594,[2 9],False,"[-9.363174438476562, -7.994575500488281, -2.4515304565429688, -9.243474960327148, -10.228252410888672, -12.846399307250977, -4.233661651611328, -3.0348854064941406]",2,9 8],-2.4515304565429688,True,allenai/OLMo-7B,
c3_set_union_permuted,1,c3_set_union_permuted_1,True,[1 6 7 5],"5 7]
[1 6] [5",-5.11041259765625,[5 7],False,"[-13.18403434753418, -3.568979263305664, -8.26939582824707, -3.2039852142333984, -5.901317596435547, -3.769021987915039, -5.4271240234375, -5.535558700561523]",3,1 6],-3.2039852142333984,False,allenai/OLMo-7B,
c2_set_union_permuted,1,c2_set_union_permuted_1,True,[5],"6 5] [6 5]
[5",-5.425048828125,[5 6],False,"[-9.7669677734375, -3.2323741912841797, -2.770364761352539, -3.6462230682373047, -8.693979263305664, -3.994943618774414, -1.9192142486572266, -6.780113220214844]",6,6],-1.9192142486572266,False,allenai/OLMo-7B,
c1_set_union_permuted,1,c1_set_union_permuted_1,True,[4],"4]
[1 2] [1]",-4.2870941162109375,[4],True,"[-9.439790725708008, -6.472875595092773, -4.016115188598633, -3.8714141845703125, -7.327156066894531, -2.5831336975097656, -0.540252685546875, -4.067188262939453]",6,4],-0.540252685546875,True,allenai/OLMo-7B,
XOR_permuted,1,XOR_permuted_1,True,[8 4],"8 4]
[2 4] [5",-6.242879867553711,[4 8],True,"[-5.023164749145508, -2.935262680053711, -2.6320152282714844, -4.672218322753906, -3.9857959747314453, -10.593151092529297, -12.12150764465332, -3.2130966186523438]",2,8 4],-2.6320152282714844,True,allenai/OLMo-7B,
AND_permuted,1,AND_permuted_1,True,[],"3] [6]
[9] [",-7.0396728515625,[3],False,"[-8.771575927734375, 0.0, -3.573667526245117, -4.309385299682617, -9.798637390136719, -4.389078140258789, -9.344783782958984, -4.908405303955078]",1,],0.0,True,allenai/OLMo-7B,
row_constant,2,row_constant_2,False,[7],7] [7] [7] [7,-1.5451240539550781,[7],True,"[-0.04759025573730469, -5.449289321899414, -5.848967552185059, -6.329560279846191, -5.250904083251953, -5.274168014526367, -5.45631217956543, -5.600458145141602]",0,7],-0.04759025573730469,True,allenai/OLMo-7B,
col_constant,2,col_constant_2,False,[9],"9]
[4] [2] [",-0.237518310546875,[9],True,"[-5.870578765869141, -6.191989898681641, -6.121095657348633, -6.091550827026367, -6.217405319213867, -6.7558441162109375, -0.026906967163085938, -6.486671447753906]",6,9],-0.026906967163085938,True,allenai/OLMo-7B,
dist3_diag1,2,dist3_diag1_2,False,[7],4] [3] [2] [1,-2.7189769744873047,[4],False,"[-3.533336639404297, -3.327482223510742, -1.0990657806396484, -4.718652725219727, -0.8769283294677734, -3.962068557739258, -2.8883132934570312, -3.2072982788085938]",4,4],-0.8769283294677734,False,allenai/OLMo-7B,
dist3_diag2,2,dist3_diag2_2,False,[5],"5]
[2] [5] [",-2.4282073974609375,[5],True,"[-3.296201705932617, -4.0084991455078125, -5.24998664855957, -3.588785171508789, -0.23522186279296875, -4.714145660400391, -5.77009391784668, -2.7715492248535156]",4,5],-0.23522186279296875,True,allenai/OLMo-7B,
prog_size1,2,prog_size1_2,False,[6],"6]
[5] [6] [",-0.7872543334960938,[6],True,"[-4.391851425170898, -0.24139404296875, -2.7837371826171875, -5.371337890625, -3.505918502807617, -3.9574928283691406, -3.612314224243164, -4.675763130187988]",1,6],-0.24139404296875,True,allenai/OLMo-7B,
prog_size2,2,prog_size2_2,False,[0],"0]
[2] [0] [",-1.8562164306640625,[0],True,"[-3.615734100341797, -4.448464393615723, -1.2661914825439453, -2.1388015747070312, -3.691117286682129, -3.6155099868774414, -0.8023223876953125, -5.474398612976074]",6,0],-0.8023223876953125,True,allenai/OLMo-7B,
two_rule_comb0,2,two_rule_comb0_2,False,[2 4],"2 4]
[3 7] [9",-0.3047294616699219,"[2, 4]",True,"[-5.678157806396484, -6.814445495605469, -11.786898612976074, -8.897651672363281, -10.013862609863281, -0.045932769775390625, -8.393836975097656, -9.264280319213867]",5,2 4],-0.045932769775390625,True,allenai/OLMo-7B,
two_rule_comb1,2,two_rule_comb1_2,False,[2 6],"2 6] [6 6]
[6",-4.143211364746094,"[2, 6]",True,"[-6.402271270751953, -1.0240058898925781, -9.579355239868164, -5.974176406860352, -3.820537567138672, -5.717555999755859, -12.875041007995605, -4.878961563110352]",1,2 6],-1.0240058898925781,True,allenai/OLMo-7B,
two_rule_comb2,2,two_rule_comb2_2,False,[6 5],"6 5]
[9 4] [5",-1.0162105560302734,"[6, 5]",True,"[-10.609312057495117, -9.369667053222656, -12.90948486328125, -12.426230430603027, -10.353620529174805, -9.993280410766602, -9.03525161743164, -0.012783050537109375]",7,6 5],-0.012783050537109375,True,allenai/OLMo-7B,
two_rule_comb3,2,two_rule_comb3_2,False,[4 8],"4 8]
[1 0] [4",-1.9801082611083984,"[4, 8]",True,"[-7.197704315185547, -6.851655960083008, -0.1495819091796875, -6.987758636474609, -6.524627685546875, -7.134469985961914, -7.005336761474609, -9.03778076171875]",2,4 8],-0.1495819091796875,True,allenai/OLMo-7B,
two_rule_comb4,2,two_rule_comb4_2,False,[4 3],"4 1]
[3 1] [4",-2.4614200592041016,"[4, 1]",False,"[-8.695455551147461, -9.856557846069336, -1.5600738525390625, -4.732387542724609, -8.546072006225586, -3.3907928466796875, -6.258081436157227, -7.478364944458008]",2,4 3],-1.5600738525390625,True,allenai/OLMo-7B,
two_rule_comb5,2,two_rule_comb5_2,False,[9 9],"8 9]
[7 8] [8",-0.9741001129150391,"[8, 9]",False,"[-9.274288177490234, -10.555582046508789, -7.050905227661133, -6.221273422241211, -9.082966804504395, -7.313547134399414, -5.490478515625, -7.3040618896484375]",6,3 6],-5.490478515625,False,allenai/OLMo-7B,
three_rule_comb0,2,three_rule_comb0_2,False,[2 9 0],"2 9 0]
[3 9 1]",-2.0356216430664062,"[2, 9, 0]",True,"[-9.146127700805664, -7.937417984008789, -10.273832321166992, -13.786043167114258, -0.0121002197265625, -9.12662124633789, -14.26052474975586, -13.231313705444336]",4,2 9 0],-0.0121002197265625,True,allenai/OLMo-7B,
three_rule_comb1,2,three_rule_comb1_2,False,[3 3 2],"3 3 2]
[8 6 5]",-4.615056991577148,"[3, 3, 2]",True,"[-6.897100448608398, -10.102994918823242, -6.844951629638672, -6.955806732177734, -4.011638641357422, -2.456249237060547, -4.813833236694336, -5.28563117980957]",5,3 3 2],-2.456249237060547,True,allenai/OLMo-7B,
three_rule_comb2,2,three_rule_comb2_2,False,[8 5 6],"8 5 6]
[9 4 8]",-0.7096290588378906,"[8, 5, 6]",True,"[-14.532869338989258, -7.51664924621582, -10.254266738891602, -7.815975189208984, -0.31482696533203125, -6.842777252197266, -11.736900329589844, -13.605461120605469]",4,8 5 6],-0.31482696533203125,True,allenai/OLMo-7B,
three_rule_comb3,2,three_rule_comb3_2,False,[6 3 7],"6 3 0]
[9 3 0]",-3.844585418701172,"[6, 3, 0]",False,"[-1.6820621490478516, -8.703588485717773, -5.872495651245117, -9.078794479370117, -7.763029098510742, -6.899555206298828, -5.42894172668457, -9.231225967407227]",0,6 3 7],-1.6820621490478516,True,allenai/OLMo-7B,
three_rule_comb4,2,three_rule_comb4_2,False,[9 3 1],"9 3 1]
[8 3 5]",-4.875030517578125,"[9, 3, 1]",True,"[-10.97956657409668, -0.8844470977783203, -8.289285659790039, -9.532552719116211, -10.218185424804688, -10.415552139282227, -5.442758560180664, -10.224470138549805]",1,9 3 1],-0.8844470977783203,True,allenai/OLMo-7B,
three_rule_comb5,2,three_rule_comb5_2,False,[5 3 1],"5 4 1]
[3 5 2]",-2.3652725219726562,"[5, 4, 1]",False,"[-13.882026672363281, -11.02699089050293, -4.166477203369141, -9.334360122680664, -1.4410820007324219, -7.857278823852539, -8.618553161621094, -6.560787200927734]",4,5 3 1],-1.4410820007324219,True,allenai/OLMo-7B,
three_rule_comb6,2,three_rule_comb6_2,False,[1 0 2],"1 0 2]
[7 0 2]",-4.657312393188477,"[1, 0, 2]",True,"[-6.695690155029297, -8.723642349243164, -5.413494110107422, -9.91046142578125, -9.283609390258789, -7.358621597290039, -5.8459930419921875, -1.4843692779541016]",7,1 0 2],-1.4843692779541016,True,allenai/OLMo-7B,
